c,figi,h,interval,l,o,time,v
447.61,BBG000BB5006,448.16,1min,447.04,447.71,2022-02-22 14:38:00+00:00,9021
447.06,BBG000BB5006,447.97,1min,446.7,447.59,2022-02-22 14:39:00+00:00,3274
446.81,BBG000BB5006,447.24,1min,446.06,447.03,2022-02-22 14:40:00+00:00,8453
446.9,BBG000BB5006,447.26,1min,446.41,446.57,2022-02-22 14:41:00+00:00,4265
447.39,BBG000BB5006,447.4,1min,446.7,446.7,2022-02-22 14:42:00+00:00,17907
447.5,BBG000BB5006,447.5,1min,447.06,447.37,2022-02-22 14:43:00+00:00,9458
447.06,BBG000BB5006,447.38,1min,446.62,447.38,2022-02-22 14:44:00+00:00,4289
448.14,BBG000BB5006,448.76,1min,446.89,447.18,2022-02-22 14:45:00+00:00,4987
448.56,BBG000BB5006,448.76,1min,447.8,448.23,2022-02-22 14:46:00+00:00,3789
449.2,BBG000BB5006,449.2,1min,448.09,448.64,2022-02-22 14:47:00+00:00,4902
450.07,BBG000BB5006,450.63,1min,448.88,449,2022-02-22 14:48:00+00:00,11047
450.5,BBG000BB5006,451.13,1min,449.96,450.02,2022-02-22 14:49:00+00:00,4083
450.37,BBG000BB5006,450.37,1min,449.06,450.07,2022-02-22 14:50:00+00:00,5794
449.89,BBG000BB5006,450.33,1min,448.91,450.2,2022-02-22 14:51:00+00:00,4286
449.04,BBG000BB5006,449.95,1min,449.02,449.89,2022-02-22 14:52:00+00:00,5603
450.36,BBG000BB5006,451.08,1min,449.01,449.09,2022-02-22 14:53:00+00:00,6994
449.57,BBG000BB5006,450.46,1min,449.39,450.46,2022-02-22 14:54:00+00:00,4962
448.96,BBG000BB5006,449.41,1min,448.86,449.29,2022-02-22 14:55:00+00:00,3554
448.36,BBG000BB5006,449.76,1min,448,449.01,2022-02-22 14:56:00+00:00,7707
448.47,BBG000BB5006,448.47,1min,447.88,448.29,2022-02-22 14:57:00+00:00,3775
448.52,BBG000BB5006,449.21,1min,448.21,448.28,2022-02-22 14:58:00+00:00,1987
447.14,BBG000BB5006,448.46,1min,446.01,448.41,2022-02-22 14:59:00+00:00,3220
447.41,BBG000BB5006,448.1,1min,447.28,447.28,2022-02-22 15:00:00+00:00,1532
446.81,BBG000BB5006,448,1min,446.81,447.93,2022-02-22 15:01:00+00:00,3765
447.02,BBG000BB5006,447.65,1min,446.78,446.97,2022-02-22 15:02:00+00:00,4484
446.5,BBG000BB5006,447.25,1min,446.02,447.01,2022-02-22 15:03:00+00:00,5845
446.73,BBG000BB5006,447.26,1min,446.5,446.66,2022-02-22 15:04:00+00:00,2746
446.3,BBG000BB5006,447.15,1min,446.2,446.85,2022-02-22 15:05:00+00:00,3124
446.39,BBG000BB5006,446.61,1min,445.89,446.32,2022-02-22 15:06:00+00:00,5015
447.13,BBG000BB5006,447.15,1min,446.22,446.53,2022-02-22 15:07:00+00:00,7259
446.41,BBG000BB5006,447.21,1min,446.36,447.04,2022-02-22 15:08:00+00:00,6299
446.46,BBG000BB5006,446.8,1min,446.36,446.44,2022-02-22 15:09:00+00:00,8338
446.8,BBG000BB5006,446.91,1min,446.25,446.31,2022-02-22 15:10:00+00:00,2835
446.46,BBG000BB5006,446.88,1min,446,446.69,2022-02-22 15:11:00+00:00,3463
448.66,BBG000BB5006,448.66,1min,446.86,446.86,2022-02-22 15:12:00+00:00,2545
447.69,BBG000BB5006,448.67,1min,447.49,448.56,2022-02-22 15:13:00+00:00,3037
447.56,BBG000BB5006,447.75,1min,447.12,447.72,2022-02-22 15:14:00+00:00,2808
447.45,BBG000BB5006,447.78,1min,447.23,447.61,2022-02-22 15:15:00+00:00,4411
447.31,BBG000BB5006,448.15,1min,447.27,447.46,2022-02-22 15:16:00+00:00,4408
446.32,BBG000BB5006,447.3,1min,446.32,447.23,2022-02-22 15:17:00+00:00,2405
446.43,BBG000BB5006,446.54,1min,446,446,2022-02-22 15:18:00+00:00,701
446.73,BBG000BB5006,446.74,1min,446.35,446.35,2022-02-22 15:19:00+00:00,795
446.56,BBG000BB5006,446.81,1min,445.93,446.57,2022-02-22 15:20:00+00:00,5793
447.32,BBG000BB5006,447.42,1min,446.92,447.05,2022-02-22 15:21:00+00:00,1670
448.87,BBG000BB5006,449,1min,447.73,447.73,2022-02-22 15:22:00+00:00,3358
448.42,BBG000BB5006,448.99,1min,448.26,448.86,2022-02-22 15:23:00+00:00,4034
448.17,BBG000BB5006,448.75,1min,448.16,448.23,2022-02-22 15:24:00+00:00,2810
448.37,BBG000BB5006,448.78,1min,448.26,448.27,2022-02-22 15:25:00+00:00,1783
448.07,BBG000BB5006,448.72,1min,447.95,448.3,2022-02-22 15:26:00+00:00,1515
448.53,BBG000BB5006,448.57,1min,447.84,447.9,2022-02-22 15:27:00+00:00,2373
448.86,BBG000BB5006,449.25,1min,448.5,448.5,2022-02-22 15:28:00+00:00,2150
450.16,BBG000BB5006,450.24,1min,448.52,448.91,2022-02-22 15:29:00+00:00,2806
448.78,BBG000BB5006,450.3,1min,448.78,450.24,2022-02-22 15:30:00+00:00,4893
447.91,BBG000BB5006,448.88,1min,447.83,448.88,2022-02-22 15:31:00+00:00,2603
447.49,BBG000BB5006,448.14,1min,447.41,448.04,2022-02-22 15:32:00+00:00,2977
446.99,BBG000BB5006,447.61,1min,446.99,447.56,2022-02-22 15:33:00+00:00,2137
447.69,BBG000BB5006,447.7,1min,446.75,447.1,2022-02-22 15:34:00+00:00,5521
447.32,BBG000BB5006,447.75,1min,447.1,447.47,2022-02-22 15:35:00+00:00,2959
447.35,BBG000BB5006,447.37,1min,446.88,447.18,2022-02-22 15:36:00+00:00,4206
447.43,BBG000BB5006,447.43,1min,446.91,447.35,2022-02-22 15:37:00+00:00,1716
447.56,BBG000BB5006,447.66,1min,447.36,447.46,2022-02-22 15:38:00+00:00,2604
445.95,BBG000BB5006,447.45,1min,445.95,447.45,2022-02-22 15:39:00+00:00,7487
446.75,BBG000BB5006,446.75,1min,445.9,445.9,2022-02-22 15:40:00+00:00,4198
445.97,BBG000BB5006,446.66,1min,445.89,446.6,2022-02-22 15:41:00+00:00,1009
445.81,BBG000BB5006,446.15,1min,445.67,445.98,2022-02-22 15:42:00+00:00,1944
445.75,BBG000BB5006,445.75,1min,445.21,445.74,2022-02-22 15:43:00+00:00,2114
446.17,BBG000BB5006,446.2,1min,445.8,445.8,2022-02-22 15:44:00+00:00,1588
447.04,BBG000BB5006,447.18,1min,445.91,446,2022-02-22 15:45:00+00:00,3196
446.22,BBG000BB5006,446.94,1min,445.9,446.89,2022-02-22 15:46:00+00:00,6847
445.91,BBG000BB5006,446.35,1min,445.81,446.03,2022-02-22 15:47:00+00:00,867
446.21,BBG000BB5006,446.39,1min,445.84,445.84,2022-02-22 15:48:00+00:00,986
446.34,BBG000BB5006,446.5,1min,445.69,446.26,2022-02-22 15:49:00+00:00,4764
445.44,BBG000BB5006,446.27,1min,445.25,446.27,2022-02-22 15:50:00+00:00,1925
445.25,BBG000BB5006,445.55,1min,444.77,445.42,2022-02-22 15:51:00+00:00,2349
445.48,BBG000BB5006,445.54,1min,445.24,445.24,2022-02-22 15:52:00+00:00,815
445.22,BBG000BB5006,445.56,1min,445.11,445.56,2022-02-22 15:53:00+00:00,870
445.21,BBG000BB5006,445.82,1min,444.99,445.44,2022-02-22 15:54:00+00:00,1625
444.99,BBG000BB5006,444.99,1min,444.73,444.95,2022-02-22 15:55:00+00:00,350
445.03,BBG000BB5006,445.19,1min,444.68,444.9,2022-02-22 15:56:00+00:00,1089
445.33,BBG000BB5006,445.6,1min,445.03,445.03,2022-02-22 15:57:00+00:00,2177
444.97,BBG000BB5006,445.78,1min,444.97,445.33,2022-02-22 15:58:00+00:00,3179
444.08,BBG000BB5006,445.01,1min,444.04,444.96,2022-02-22 15:59:00+00:00,2650
444.38,BBG000BB5006,444.76,1min,444,444,2022-02-22 16:00:00+00:00,1766
445,BBG000BB5006,445.06,1min,444,444.26,2022-02-22 16:01:00+00:00,818
444.81,BBG000BB5006,445.11,1min,444.61,444.86,2022-02-22 16:02:00+00:00,2216
444.9,BBG000BB5006,445,1min,444.7,444.86,2022-02-22 16:03:00+00:00,918
444.9,BBG000BB5006,444.9,1min,444.35,444.79,2022-02-22 16:04:00+00:00,1192
444.72,BBG000BB5006,445.13,1min,444.36,444.71,2022-02-22 16:05:00+00:00,4315
443.93,BBG000BB5006,444.52,1min,443.69,444.52,2022-02-22 16:06:00+00:00,2100
443.84,BBG000BB5006,444.35,1min,443.64,443.72,2022-02-22 16:07:00+00:00,2098
444.3,BBG000BB5006,444.3,1min,443.78,443.79,2022-02-22 16:08:00+00:00,1514
443.64,BBG000BB5006,444.23,1min,443.42,444.15,2022-02-22 16:09:00+00:00,1142
443.86,BBG000BB5006,443.99,1min,443.36,443.44,2022-02-22 16:10:00+00:00,361
443.54,BBG000BB5006,443.97,1min,443.54,443.67,2022-02-22 16:11:00+00:00,990
442.89,BBG000BB5006,443.36,1min,442.71,443.25,2022-02-22 16:12:00+00:00,2548
443.02,BBG000BB5006,443.31,1min,442.62,443.06,2022-02-22 16:13:00+00:00,2575
443.08,BBG000BB5006,443.33,1min,442.89,442.91,2022-02-22 16:14:00+00:00,2655
442.95,BBG000BB5006,443.36,1min,442.68,443.13,2022-02-22 16:15:00+00:00,2187
442.82,BBG000BB5006,442.95,1min,442.45,442.86,2022-02-22 16:16:00+00:00,2118
442.53,BBG000BB5006,442.88,1min,442.41,442.65,2022-02-22 16:17:00+00:00,684
442.52,BBG000BB5006,442.86,1min,442.46,442.49,2022-02-22 16:18:00+00:00,2367
442.39,BBG000BB5006,442.62,1min,442.03,442.4,2022-02-22 16:19:00+00:00,791
441.6,BBG000BB5006,442.37,1min,441.6,442.15,2022-02-22 16:20:00+00:00,1909
442.1,BBG000BB5006,442.38,1min,441.72,441.72,2022-02-22 16:21:00+00:00,1017
441.83,BBG000BB5006,442.06,1min,441.5,442.03,2022-02-22 16:22:00+00:00,3541
441.37,BBG000BB5006,441.67,1min,441.37,441.66,2022-02-22 16:23:00+00:00,1561
441.06,BBG000BB5006,441.55,1min,441.06,441.45,2022-02-22 16:24:00+00:00,3369
441.15,BBG000BB5006,441.31,1min,440.91,441.09,2022-02-22 16:25:00+00:00,1665
441.92,BBG000BB5006,442.49,1min,441.14,441.16,2022-02-22 16:26:00+00:00,5046
441.77,BBG000BB5006,442.02,1min,441.52,441.74,2022-02-22 16:27:00+00:00,878
441.27,BBG000BB5006,441.75,1min,440.82,441.75,2022-02-22 16:28:00+00:00,5403
441.31,BBG000BB5006,441.66,1min,441,441.33,2022-02-22 16:29:00+00:00,2557
441.14,BBG000BB5006,441.53,1min,441.1,441.27,2022-02-22 16:30:00+00:00,2205
440.99,BBG000BB5006,441.24,1min,440.9,441.13,2022-02-22 16:31:00+00:00,1166
441.04,BBG000BB5006,441.42,1min,440.99,441.2,2022-02-22 16:32:00+00:00,1966
441.2,BBG000BB5006,441.77,1min,440.9,440.92,2022-02-22 16:33:00+00:00,1786
440.93,BBG000BB5006,441.21,1min,440.78,441.13,2022-02-22 16:34:00+00:00,2449
440.55,BBG000BB5006,441.15,1min,440.55,440.93,2022-02-22 16:35:00+00:00,4648
440.14,BBG000BB5006,440.57,1min,440.1,440.51,2022-02-22 16:36:00+00:00,2699
440.25,BBG000BB5006,440.25,1min,439.73,440.17,2022-02-22 16:37:00+00:00,3848
440.13,BBG000BB5006,440.36,1min,439.71,440.19,2022-02-22 16:38:00+00:00,2230
440.09,BBG000BB5006,440.33,1min,439.85,440.14,2022-02-22 16:39:00+00:00,2254
440.08,BBG000BB5006,440.17,1min,439.82,440.15,2022-02-22 16:40:00+00:00,1633
440.03,BBG000BB5006,440.31,1min,439.89,440.09,2022-02-22 16:41:00+00:00,2753
440.0,BBG000BB5006,440.35,1min,439.89,439.97,2022-02-22 16:42:00+00:00,5502
440.13,BBG000BB5006,440.27,1min,439.89,440.01,2022-02-22 16:43:00+00:00,2135
439.43,BBG000BB5006,440.18,1min,439.43,440.13,2022-02-22 16:44:00+00:00,2534
439.95,BBG000BB5006,440.05,1min,439.47,439.57,2022-02-22 16:45:00+00:00,1289
439.95,BBG000BB5006,440.31,1min,439.87,439.91,2022-02-22 16:46:00+00:00,2438
440.46,BBG000BB5006,440.46,1min,439.67,439.94,2022-02-22 16:47:00+00:00,1399
440.31,BBG000BB5006,440.68,1min,440.31,440.5,2022-02-22 16:48:00+00:00,1934
439.91,BBG000BB5006,440.25,1min,439.86,440.17,2022-02-22 16:49:00+00:00,1466
439.97,BBG000BB5006,440.54,1min,439.65,439.97,2022-02-22 16:50:00+00:00,3204
439.81,BBG000BB5006,440.06,1min,439.77,439.97,2022-02-22 16:51:00+00:00,2024
439.57,BBG000BB5006,439.95,1min,439.5,439.73,2022-02-22 16:52:00+00:00,804
439.26,BBG000BB5006,439.68,1min,439.04,439.57,2022-02-22 16:53:00+00:00,2551
439.2,BBG000BB5006,439.5,1min,439.2,439.24,2022-02-22 16:54:00+00:00,869
439.41,BBG000BB5006,439.41,1min,438.64,439.08,2022-02-22 16:55:00+00:00,1620
439,BBG000BB5006,439.15,1min,438.85,439.15,2022-02-22 16:56:00+00:00,1007
439,BBG000BB5006,439.22,1min,438.7,439.16,2022-02-22 16:57:00+00:00,1881
438.38,BBG000BB5006,438.86,1min,438.3,438.86,2022-02-22 16:58:00+00:00,4594
438.83,BBG000BB5006,438.89,1min,438.45,438.49,2022-02-22 16:59:00+00:00,4183
439.22,BBG000BB5006,439.36,1min,438.79,438.81,2022-02-22 17:00:00+00:00,513
439.79,BBG000BB5006,439.83,1min,439.26,439.31,2022-02-22 17:01:00+00:00,829
440.65,BBG000BB5006,440.97,1min,439.74,439.74,2022-02-22 17:02:00+00:00,2211
440.77,BBG000BB5006,440.84,1min,440.57,440.68,2022-02-22 17:03:00+00:00,1273
440.68,BBG000BB5006,440.78,1min,440.53,440.77,2022-02-22 17:04:00+00:00,405
441.17,BBG000BB5006,441.49,1min,440.87,440.87,2022-02-22 17:05:00+00:00,3216
440.97,BBG000BB5006,441.27,1min,440.97,441.13,2022-02-22 17:06:00+00:00,1512
440.63,BBG000BB5006,441.12,1min,440.58,440.97,2022-02-22 17:07:00+00:00,806
441,BBG000BB5006,441.28,1min,441,441,2022-02-22 17:08:00+00:00,359
441.06,BBG000BB5006,441.22,1min,440.6,441.19,2022-02-22 17:09:00+00:00,550
440.5,BBG000BB5006,441.13,1min,440.32,441.13,2022-02-22 17:10:00+00:00,1145
439.8,BBG000BB5006,440.37,1min,439.8,440.37,2022-02-22 17:11:00+00:00,808
439.67,BBG000BB5006,439.76,1min,439.51,439.76,2022-02-22 17:12:00+00:00,2187
439.73,BBG000BB5006,439.75,1min,439.58,439.58,2022-02-22 17:13:00+00:00,31
439.69,BBG000BB5006,439.86,1min,439.48,439.61,2022-02-22 17:14:00+00:00,1266
439.3,BBG000BB5006,439.53,1min,439.28,439.53,2022-02-22 17:15:00+00:00,527
439.54,BBG000BB5006,439.84,1min,439.27,439.27,2022-02-22 17:16:00+00:00,2045
439.67,BBG000BB5006,440.07,1min,439.5,439.54,2022-02-22 17:17:00+00:00,1100
439.37,BBG000BB5006,439.59,1min,439.33,439.59,2022-02-22 17:18:00+00:00,638
439.25,BBG000BB5006,439.47,1min,439.12,439.33,2022-02-22 17:19:00+00:00,1153
439.48,BBG000BB5006,439.62,1min,439.08,439.1,2022-02-22 17:20:00+00:00,2295
439.61,BBG000BB5006,439.88,1min,439.52,439.63,2022-02-22 17:21:00+00:00,3901
439.27,BBG000BB5006,440.15,1min,439.24,439.73,2022-02-22 17:22:00+00:00,1130
439.73,BBG000BB5006,439.98,1min,439.08,439.16,2022-02-22 17:23:00+00:00,667
439.27,BBG000BB5006,439.72,1min,439.16,439.72,2022-02-22 17:24:00+00:00,1908
440.0,BBG000BB5006,440.0,1min,439.24,439.24,2022-02-22 17:25:00+00:00,1339
439.98,BBG000BB5006,440.02,1min,439.73,439.92,2022-02-22 17:26:00+00:00,670
440.24,BBG000BB5006,440.44,1min,439.93,440.07,2022-02-22 17:27:00+00:00,916
440.24,BBG000BB5006,440.44,1min,439.99,440.23,2022-02-22 17:28:00+00:00,2166
439.74,BBG000BB5006,440.22,1min,439.74,440.22,2022-02-22 17:29:00+00:00,1534
440.04,BBG000BB5006,440.04,1min,439.46,439.74,2022-02-22 17:30:00+00:00,1429
439.9,BBG000BB5006,440.18,1min,439.83,439.98,2022-02-22 17:31:00+00:00,1199
439.78,BBG000BB5006,439.9,1min,439.47,439.9,2022-02-22 17:32:00+00:00,2041
438.91,BBG000BB5006,439.62,1min,438.8,439.62,2022-02-22 17:33:00+00:00,2418
438.86,BBG000BB5006,439.03,1min,438.73,438.91,2022-02-22 17:34:00+00:00,2477
439.21,BBG000BB5006,439.74,1min,438.89,439,2022-02-22 17:35:00+00:00,1885
439.3,BBG000BB5006,439.79,1min,439.3,439.41,2022-02-22 17:36:00+00:00,1344
439.13,BBG000BB5006,439.43,1min,439.13,439.28,2022-02-22 17:37:00+00:00,733
438.84,BBG000BB5006,439.29,1min,438.75,439.29,2022-02-22 17:38:00+00:00,451
439.03,BBG000BB5006,439.03,1min,438.79,438.97,2022-02-22 17:39:00+00:00,2137
439.08,BBG000BB5006,439.09,1min,438.54,438.84,2022-02-22 17:40:00+00:00,1157
439.06,BBG000BB5006,439.06,1min,438.69,438.71,2022-02-22 17:41:00+00:00,1071
438.92,BBG000BB5006,439.38,1min,438.92,439.05,2022-02-22 17:42:00+00:00,3543
439.05,BBG000BB5006,439.15,1min,438.88,438.88,2022-02-22 17:43:00+00:00,1157
439.21,BBG000BB5006,439.5,1min,439,439.49,2022-02-22 17:44:00+00:00,2085
438.86,BBG000BB5006,439.39,1min,438.86,439.02,2022-02-22 17:45:00+00:00,1659
438.71,BBG000BB5006,438.85,1min,438.36,438.85,2022-02-22 17:46:00+00:00,1263
438.29,BBG000BB5006,438.9,1min,438.28,438.75,2022-02-22 17:47:00+00:00,2275
438.2,BBG000BB5006,438.34,1min,438.01,438.27,2022-02-22 17:48:00+00:00,952
438.48,BBG000BB5006,438.49,1min,438.18,438.27,2022-02-22 17:49:00+00:00,2274
438.74,BBG000BB5006,438.94,1min,438.6,438.6,2022-02-22 17:50:00+00:00,2009
439.13,BBG000BB5006,439.13,1min,438.65,438.68,2022-02-22 17:51:00+00:00,1388
439.01,BBG000BB5006,439.25,1min,438.72,439.09,2022-02-22 17:52:00+00:00,3908
438.82,BBG000BB5006,438.95,1min,438.82,438.95,2022-02-22 17:53:00+00:00,667
438.58,BBG000BB5006,438.81,1min,438.58,438.81,2022-02-22 17:54:00+00:00,1438
439.07,BBG000BB5006,439.07,1min,438.5,438.62,2022-02-22 17:55:00+00:00,728
438.73,BBG000BB5006,439.11,1min,438.7,439.11,2022-02-22 17:56:00+00:00,419
438.76,BBG000BB5006,438.8,1min,438.35,438.78,2022-02-22 17:57:00+00:00,546
438.52,BBG000BB5006,438.62,1min,438.37,438.62,2022-02-22 17:58:00+00:00,2420
438.84,BBG000BB5006,439.2,1min,438.6,438.64,2022-02-22 17:59:00+00:00,2854
438.54,BBG000BB5006,438.91,1min,438.54,438.88,2022-02-22 18:00:00+00:00,750
438.37,BBG000BB5006,438.59,1min,438.28,438.59,2022-02-22 18:01:00+00:00,1293
438,BBG000BB5006,438.49,1min,437.83,438.24,2022-02-22 18:02:00+00:00,3446
437.58,BBG000BB5006,438.24,1min,437.53,438,2022-02-22 18:03:00+00:00,2458
437.72,BBG000BB5006,437.8,1min,437.5,437.66,2022-02-22 18:04:00+00:00,2045
438.17,BBG000BB5006,438.19,1min,437.88,438,2022-02-22 18:05:00+00:00,229
438.55,BBG000BB5006,438.67,1min,438.08,438.17,2022-02-22 18:06:00+00:00,546
438.38,BBG000BB5006,438.66,1min,438.38,438.66,2022-02-22 18:07:00+00:00,3860
439,BBG000BB5006,439.1,1min,438.25,438.25,2022-02-22 18:08:00+00:00,2194
438.86,BBG000BB5006,438.92,1min,438.63,438.88,2022-02-22 18:09:00+00:00,984
439.33,BBG000BB5006,439.52,1min,438.97,439.06,2022-02-22 18:10:00+00:00,3370
439.12,BBG000BB5006,439.28,1min,438.85,439.23,2022-02-22 18:11:00+00:00,1905
439.61,BBG000BB5006,439.63,1min,439.17,439.17,2022-02-22 18:12:00+00:00,1737
439.66,BBG000BB5006,439.69,1min,439.47,439.69,2022-02-22 18:13:00+00:00,618
439.11,BBG000BB5006,439.51,1min,439.11,439.51,2022-02-22 18:14:00+00:00,1350
438.81,BBG000BB5006,439.19,1min,438.52,439.19,2022-02-22 18:15:00+00:00,2658
437.55,BBG000BB5006,438.81,1min,437.55,438.7,2022-02-22 18:16:00+00:00,2604
437.74,BBG000BB5006,437.9,1min,437.4,437.51,2022-02-22 18:17:00+00:00,705
437.44,BBG000BB5006,437.7,1min,437.3,437.56,2022-02-22 18:18:00+00:00,1911
437.72,BBG000BB5006,437.95,1min,437.53,437.53,2022-02-22 18:19:00+00:00,2292
437.46,BBG000BB5006,437.76,1min,437.46,437.72,2022-02-22 18:20:00+00:00,797
437.57,BBG000BB5006,437.62,1min,437.47,437.61,2022-02-22 18:21:00+00:00,997
437.6,BBG000BB5006,437.73,1min,437.39,437.61,2022-02-22 18:22:00+00:00,3305
437.37,BBG000BB5006,437.75,1min,437.3,437.53,2022-02-22 18:23:00+00:00,1594
437.5,BBG000BB5006,437.85,1min,437.3,437.42,2022-02-22 18:24:00+00:00,1990
437.4,BBG000BB5006,437.61,1min,437.4,437.61,2022-02-22 18:25:00+00:00,2697
437.45,BBG000BB5006,437.74,1min,437.41,437.53,2022-02-22 18:26:00+00:00,2395
437.38,BBG000BB5006,437.52,1min,437.23,437.52,2022-02-22 18:27:00+00:00,1777
437.17,BBG000BB5006,437.67,1min,437.17,437.39,2022-02-22 18:28:00+00:00,574
437.55,BBG000BB5006,437.55,1min,437.25,437.32,2022-02-22 18:29:00+00:00,834
437.31,BBG000BB5006,437.76,1min,437.02,437.64,2022-02-22 18:30:00+00:00,1964
437.67,BBG000BB5006,437.67,1min,437.17,437.25,2022-02-22 18:31:00+00:00,1662
437.7,BBG000BB5006,437.81,1min,437.49,437.49,2022-02-22 18:32:00+00:00,3445
437.85,BBG000BB5006,437.98,1min,437.64,437.86,2022-02-22 18:33:00+00:00,2930
437.92,BBG000BB5006,438.4,1min,437.92,437.93,2022-02-22 18:34:00+00:00,2312
437.9,BBG000BB5006,438.12,1min,437.54,438.04,2022-02-22 18:35:00+00:00,2154
437.83,BBG000BB5006,438.04,1min,437.7,437.93,2022-02-22 18:36:00+00:00,2108
438.25,BBG000BB5006,438.4,1min,437.88,438,2022-02-22 18:37:00+00:00,2991
437.96,BBG000BB5006,438.25,1min,437.93,438.21,2022-02-22 18:38:00+00:00,364
437.36,BBG000BB5006,437.94,1min,437.19,437.94,2022-02-22 18:39:00+00:00,2595
437.62,BBG000BB5006,437.77,1min,437.53,437.58,2022-02-22 18:40:00+00:00,425
437.1,BBG000BB5006,437.92,1min,436.87,437.81,2022-02-22 18:41:00+00:00,4637
437.01,BBG000BB5006,437.22,1min,436.85,437.19,2022-02-22 18:42:00+00:00,1342
436.33,BBG000BB5006,437.01,1min,436.33,437.01,2022-02-22 18:43:00+00:00,2767
436.55,BBG000BB5006,436.59,1min,436.32,436.39,2022-02-22 18:44:00+00:00,2896
436.39,BBG000BB5006,436.58,1min,435.92,436.57,2022-02-22 18:45:00+00:00,4646
436.88,BBG000BB5006,436.95,1min,436.42,436.5,2022-02-22 18:46:00+00:00,1738
436.75,BBG000BB5006,436.92,1min,436.63,436.92,2022-02-22 18:47:00+00:00,1936
436.39,BBG000BB5006,436.66,1min,436.33,436.66,2022-02-22 18:48:00+00:00,1327
436.67,BBG000BB5006,436.68,1min,436.27,436.42,2022-02-22 18:49:00+00:00,1214
436.37,BBG000BB5006,436.73,1min,436.35,436.69,2022-02-22 18:50:00+00:00,3907
436.54,BBG000BB5006,436.68,1min,436.49,436.51,2022-02-22 18:51:00+00:00,1498
436.63,BBG000BB5006,436.78,1min,436.52,436.66,2022-02-22 18:52:00+00:00,982
436.24,BBG000BB5006,436.72,1min,436.24,436.63,2022-02-22 18:53:00+00:00,2698
436.1,BBG000BB5006,436.4,1min,435.87,436.07,2022-02-22 18:54:00+00:00,990
436.12,BBG000BB5006,436.33,1min,435.94,436.23,2022-02-22 18:55:00+00:00,1465
436.06,BBG000BB5006,436.3,1min,435.93,436.19,2022-02-22 18:56:00+00:00,3585
435.96,BBG000BB5006,436.22,1min,435.77,436.04,2022-02-22 18:57:00+00:00,1682
435.88,BBG000BB5006,436.07,1min,435.77,436.07,2022-02-22 18:58:00+00:00,689
436.25,BBG000BB5006,436.26,1min,435.92,435.92,2022-02-22 18:59:00+00:00,257
436.08,BBG000BB5006,436.46,1min,435.97,436.21,2022-02-22 19:00:00+00:00,2680
436.03,BBG000BB5006,436.25,1min,436.02,436.17,2022-02-22 19:01:00+00:00,975
436.16,BBG000BB5006,436.26,1min,436.03,436.22,2022-02-22 19:02:00+00:00,1541
435.86,BBG000BB5006,436.3,1min,435.62,436.19,2022-02-22 19:03:00+00:00,2289
435.83,BBG000BB5006,436.18,1min,435.83,435.88,2022-02-22 19:04:00+00:00,834
435.8,BBG000BB5006,436.16,1min,435.68,435.8,2022-02-22 19:05:00+00:00,2633
435.7,BBG000BB5006,435.91,1min,435.53,435.71,2022-02-22 19:06:00+00:00,2654
435.43,BBG000BB5006,435.94,1min,435.32,435.81,2022-02-22 19:07:00+00:00,1664
435.17,BBG000BB5006,435.4,1min,435.05,435.31,2022-02-22 19:08:00+00:00,1092
435.21,BBG000BB5006,435.55,1min,435.18,435.18,2022-02-22 19:09:00+00:00,3969
435.23,BBG000BB5006,435.47,1min,435.23,435.31,2022-02-22 19:10:00+00:00,2465
435.65,BBG000BB5006,435.72,1min,435.16,435.35,2022-02-22 19:11:00+00:00,1302
436.14,BBG000BB5006,436.43,1min,435.76,435.76,2022-02-22 19:12:00+00:00,2470
436.63,BBG000BB5006,436.67,1min,435.96,435.96,2022-02-22 19:13:00+00:00,1802
436.67,BBG000BB5006,436.89,1min,436.4,436.61,2022-02-22 19:14:00+00:00,1717
437.1,BBG000BB5006,437.35,1min,436.41,436.68,2022-02-22 19:15:00+00:00,3235
436.79,BBG000BB5006,437.2,1min,436.77,437.16,2022-02-22 19:16:00+00:00,959
437.08,BBG000BB5006,437.12,1min,436.76,436.76,2022-02-22 19:17:00+00:00,1251
437.07,BBG000BB5006,437.27,1min,437,437.15,2022-02-22 19:18:00+00:00,452
437.32,BBG000BB5006,437.32,1min,436.87,436.93,2022-02-22 19:19:00+00:00,1503
438.24,BBG000BB5006,438.24,1min,437.41,437.41,2022-02-22 19:20:00+00:00,2022
438.35,BBG000BB5006,438.75,1min,438.11,438.28,2022-02-22 19:21:00+00:00,6665
437.55,BBG000BB5006,438.39,1min,437.55,438.39,2022-02-22 19:22:00+00:00,665
436.51,BBG000BB5006,437.53,1min,436.51,437.53,2022-02-22 19:23:00+00:00,1695
437.08,BBG000BB5006,437.26,1min,436.12,436.5,2022-02-22 19:24:00+00:00,1697
437.87,BBG000BB5006,439.45,1min,437.15,437.24,2022-02-22 19:25:00+00:00,3351
438.14,BBG000BB5006,438.14,1min,437.34,438.07,2022-02-22 19:26:00+00:00,2545
438.53,BBG000BB5006,438.69,1min,437.89,438.47,2022-02-22 19:27:00+00:00,1309
438.32,BBG000BB5006,438.37,1min,437.85,438.37,2022-02-22 19:28:00+00:00,1037
438.42,BBG000BB5006,438.42,1min,437.54,438.01,2022-02-22 19:29:00+00:00,840
438.41,BBG000BB5006,438.72,1min,437.5,438.43,2022-02-22 19:30:00+00:00,1448
