c,figi,h,interval,l,o,time,v
473.97,BBG000BB5006,473.97,1min,473.97,473.97,2022-02-17 11:08:00+00:00,1
473.44,BBG000BB5006,473.97,1min,473.44,473.97,2022-02-17 11:13:00+00:00,10
473.56,BBG000BB5006,473.56,1min,473.56,473.56,2022-02-17 11:30:00+00:00,1
473.55,BBG000BB5006,473.55,1min,473.55,473.55,2022-02-17 11:33:00+00:00,1
473.55,BBG000BB5006,473.55,1min,473.55,473.55,2022-02-17 11:53:00+00:00,1
473.55,BBG000BB5006,473.55,1min,473.55,473.55,2022-02-17 11:54:00+00:00,1
473.2,BBG000BB5006,473.39,1min,473.2,473.39,2022-02-17 11:57:00+00:00,7
473.24,BBG000BB5006,473.24,1min,473.24,473.24,2022-02-17 11:58:00+00:00,1
473.24,BBG000BB5006,473.24,1min,473.24,473.24,2022-02-17 11:59:00+00:00,1
473.23,BBG000BB5006,473.24,1min,473.23,473.24,2022-02-17 12:00:00+00:00,3
473.24,BBG000BB5006,473.24,1min,473.24,473.24,2022-02-17 12:01:00+00:00,5
473.98,BBG000BB5006,473.98,1min,473.98,473.98,2022-02-17 12:02:00+00:00,8
474.32,BBG000BB5006,474.32,1min,474.32,474.32,2022-02-17 12:10:00+00:00,1
474.88,BBG000BB5006,474.88,1min,474.8,474.8,2022-02-17 12:13:00+00:00,6
474.87,BBG000BB5006,474.87,1min,474.87,474.87,2022-02-17 12:18:00+00:00,1
474.88,BBG000BB5006,474.88,1min,474.88,474.88,2022-02-17 12:27:00+00:00,3
475.26,BBG000BB5006,475.26,1min,475.26,475.26,2022-02-17 12:31:00+00:00,2
474.88,BBG000BB5006,474.88,1min,474.88,474.88,2022-02-17 12:36:00+00:00,1
474.88,BBG000BB5006,474.88,1min,474.88,474.88,2022-02-17 12:41:00+00:00,1
474.88,BBG000BB5006,474.88,1min,474.88,474.88,2022-02-17 12:45:00+00:00,11
475.26,BBG000BB5006,475.26,1min,475.26,475.26,2022-02-17 12:50:00+00:00,1
474.63,BBG000BB5006,474.63,1min,474.63,474.63,2022-02-17 12:56:00+00:00,1
475.69,BBG000BB5006,475.69,1min,475.69,475.69,2022-02-17 12:57:00+00:00,1
476.44,BBG000BB5006,476.44,1min,475.7,475.7,2022-02-17 12:58:00+00:00,30
476.3,BBG000BB5006,476.3,1min,476.3,476.3,2022-02-17 13:06:00+00:00,10
475,BBG000BB5006,475.42,1min,475,475.42,2022-02-17 13:11:00+00:00,11
475.57,BBG000BB5006,475.57,1min,475.57,475.57,2022-02-17 13:12:00+00:00,1
474.67,BBG000BB5006,474.67,1min,474.67,474.67,2022-02-17 13:13:00+00:00,6
474.1,BBG000BB5006,474.1,1min,474.1,474.1,2022-02-17 13:16:00+00:00,3
473.8,BBG000BB5006,474,1min,473.8,474,2022-02-17 13:20:00+00:00,13
473.46,BBG000BB5006,473.6,1min,473.46,473.6,2022-02-17 13:23:00+00:00,4
473,BBG000BB5006,473.28,1min,473,473.28,2022-02-17 13:25:00+00:00,160
474.24,BBG000BB5006,474.24,1min,474.24,474.24,2022-02-17 13:26:00+00:00,10
474.24,BBG000BB5006,474.24,1min,474.24,474.24,2022-02-17 13:34:00+00:00,1
474.6,BBG000BB5006,474.6,1min,474,474.12,2022-02-17 13:38:00+00:00,20
474.52,BBG000BB5006,474.52,1min,474.52,474.52,2022-02-17 13:42:00+00:00,1
474.46,BBG000BB5006,474.46,1min,474.46,474.46,2022-02-17 13:43:00+00:00,1
473.8,BBG000BB5006,473.8,1min,473.8,473.8,2022-02-17 13:46:00+00:00,1
473.04,BBG000BB5006,473.04,1min,473.04,473.04,2022-02-17 13:47:00+00:00,2
473.2,BBG000BB5006,473.2,1min,473.2,473.2,2022-02-17 13:48:00+00:00,1
472.21,BBG000BB5006,472.21,1min,472.21,472.21,2022-02-17 13:55:00+00:00,6
472,BBG000BB5006,473.08,1min,472,473.08,2022-02-17 13:56:00+00:00,714
472,BBG000BB5006,472,1min,472,472,2022-02-17 13:57:00+00:00,50
472,BBG000BB5006,472,1min,472,472,2022-02-17 13:58:00+00:00,53
472,BBG000BB5006,472.89,1min,472,472.89,2022-02-17 14:00:00+00:00,6
473.2,BBG000BB5006,473.2,1min,472,472,2022-02-17 14:10:00+00:00,81
473.29,BBG000BB5006,473.31,1min,473.27,473.31,2022-02-17 14:11:00+00:00,42
473.18,BBG000BB5006,473.29,1min,473.1,473.1,2022-02-17 14:12:00+00:00,48
472.23,BBG000BB5006,472.23,1min,472.23,472.23,2022-02-17 14:13:00+00:00,1
473.11,BBG000BB5006,473.11,1min,473.11,473.11,2022-02-17 14:14:00+00:00,20
473.51,BBG000BB5006,473.51,1min,473.51,473.51,2022-02-17 14:15:00+00:00,5
472.5,BBG000BB5006,473.17,1min,472.5,473.06,2022-02-17 14:17:00+00:00,169
472.73,BBG000BB5006,472.73,1min,472.73,472.73,2022-02-17 14:19:00+00:00,1
473.12,BBG000BB5006,473.12,1min,473,473,2022-02-17 14:20:00+00:00,34
472.7,BBG000BB5006,472.7,1min,472.7,472.7,2022-02-17 14:23:00+00:00,5
472.5,BBG000BB5006,473,1min,472.5,473,2022-02-17 14:26:00+00:00,6
475.03,BBG000BB5006,476.18,1min,472.71,472.99,2022-02-17 14:30:00+00:00,38660
476,BBG000BB5006,476.65,1min,475.73,475.74,2022-02-17 14:31:00+00:00,206
475.09,BBG000BB5006,476,1min,474.7,475.77,2022-02-17 14:32:00+00:00,1117
474.13,BBG000BB5006,474.87,1min,473.16,474.42,2022-02-17 14:33:00+00:00,894
473.95,BBG000BB5006,474.16,1min,472.82,473.8,2022-02-17 14:34:00+00:00,3334
473.37,BBG000BB5006,474.7,1min,473.13,473.9,2022-02-17 14:35:00+00:00,1084
474.2,BBG000BB5006,474.31,1min,473.37,473.98,2022-02-17 14:36:00+00:00,749
474.67,BBG000BB5006,474.8,1min,473.89,473.89,2022-02-17 14:37:00+00:00,694
474.1,BBG000BB5006,474.88,1min,474.04,474.87,2022-02-17 14:38:00+00:00,711
474.31,BBG000BB5006,474.63,1min,473.66,473.66,2022-02-17 14:39:00+00:00,802
474.04,BBG000BB5006,474.46,1min,473.67,474.37,2022-02-17 14:40:00+00:00,2343
473.62,BBG000BB5006,474.15,1min,473.5,473.8,2022-02-17 14:41:00+00:00,1855
473.21,BBG000BB5006,473.94,1min,473.21,473.47,2022-02-17 14:42:00+00:00,1073
473.5,BBG000BB5006,474.3,1min,473.23,473.75,2022-02-17 14:43:00+00:00,1628
473.52,BBG000BB5006,473.89,1min,473.52,473.71,2022-02-17 14:44:00+00:00,1390
472.67,BBG000BB5006,473.62,1min,472.67,473.52,2022-02-17 14:45:00+00:00,2684
471.38,BBG000BB5006,472.61,1min,471.38,472.37,2022-02-17 14:46:00+00:00,1899
471,BBG000BB5006,471.41,1min,470.92,471.19,2022-02-17 14:47:00+00:00,1980
471.06,BBG000BB5006,471.55,1min,470.87,471.1,2022-02-17 14:48:00+00:00,2207
471.2,BBG000BB5006,471.46,1min,471.07,471.22,2022-02-17 14:49:00+00:00,1344
470.51,BBG000BB5006,471.34,1min,470.29,471.34,2022-02-17 14:50:00+00:00,4711
469.48,BBG000BB5006,470.48,1min,469.48,470.48,2022-02-17 14:51:00+00:00,3916
469.31,BBG000BB5006,469.59,1min,469.15,469.45,2022-02-17 14:52:00+00:00,895
469.79,BBG000BB5006,470.14,1min,469.4,469.4,2022-02-17 14:53:00+00:00,3559
469.91,BBG000BB5006,470.31,1min,469.65,470.0,2022-02-17 14:54:00+00:00,1660
470.35,BBG000BB5006,470.45,1min,470.02,470.02,2022-02-17 14:55:00+00:00,536
470.46,BBG000BB5006,470.76,1min,470.18,470.58,2022-02-17 14:56:00+00:00,2979
471.13,BBG000BB5006,471.18,1min,470.45,470.48,2022-02-17 14:57:00+00:00,1196
471.21,BBG000BB5006,471.64,1min,470.9,471.06,2022-02-17 14:58:00+00:00,3264
471.12,BBG000BB5006,471.53,1min,471.08,471.37,2022-02-17 14:59:00+00:00,2708
470.64,BBG000BB5006,471.28,1min,470.48,471.26,2022-02-17 15:00:00+00:00,2595
470.81,BBG000BB5006,471.47,1min,470.54,470.54,2022-02-17 15:01:00+00:00,1749
471.63,BBG000BB5006,471.87,1min,470.99,470.99,2022-02-17 15:02:00+00:00,1463
471.89,BBG000BB5006,472.3,1min,471.75,471.75,2022-02-17 15:03:00+00:00,1046
471.6,BBG000BB5006,471.99,1min,471.55,471.67,2022-02-17 15:04:00+00:00,1504
471.79,BBG000BB5006,471.95,1min,471.24,471.59,2022-02-17 15:05:00+00:00,2074
472.11,BBG000BB5006,472.11,1min,471.24,471.44,2022-02-17 15:06:00+00:00,2861
472.07,BBG000BB5006,472.25,1min,471.91,471.91,2022-02-17 15:07:00+00:00,2103
471.32,BBG000BB5006,472.37,1min,471.11,472.34,2022-02-17 15:08:00+00:00,2284
470.73,BBG000BB5006,471.21,1min,470.41,471.21,2022-02-17 15:09:00+00:00,3888
470.29,BBG000BB5006,470.62,1min,470.07,470.37,2022-02-17 15:10:00+00:00,1754
470.15,BBG000BB5006,470.35,1min,470.14,470.28,2022-02-17 15:11:00+00:00,1291
470.36,BBG000BB5006,470.8,1min,470.2,470.22,2022-02-17 15:12:00+00:00,2650
469.76,BBG000BB5006,470.38,1min,469.76,470.38,2022-02-17 15:13:00+00:00,3103
469.76,BBG000BB5006,470.16,1min,469.63,469.63,2022-02-17 15:14:00+00:00,4348
470.04,BBG000BB5006,470.31,1min,469.78,469.78,2022-02-17 15:15:00+00:00,3080
469.62,BBG000BB5006,470.07,1min,469.5,470.03,2022-02-17 15:16:00+00:00,4451
469.95,BBG000BB5006,469.96,1min,469.6,469.73,2022-02-17 15:17:00+00:00,6258
469.81,BBG000BB5006,470.08,1min,469.78,470.0,2022-02-17 15:18:00+00:00,5702
469,BBG000BB5006,470.1,1min,468.95,469.93,2022-02-17 15:19:00+00:00,6177
468.8,BBG000BB5006,469.49,1min,468.8,468.93,2022-02-17 15:20:00+00:00,1780
468.24,BBG000BB5006,468.78,1min,468.24,468.77,2022-02-17 15:21:00+00:00,769
468.58,BBG000BB5006,468.81,1min,468.2,468.49,2022-02-17 15:22:00+00:00,1328
468.73,BBG000BB5006,469.08,1min,468.69,468.69,2022-02-17 15:23:00+00:00,897
469.06,BBG000BB5006,469.09,1min,468.32,468.73,2022-02-17 15:24:00+00:00,1698
468.61,BBG000BB5006,468.9,1min,468.4,468.9,2022-02-17 15:25:00+00:00,837
469.05,BBG000BB5006,469.05,1min,468.37,468.46,2022-02-17 15:26:00+00:00,986
469.12,BBG000BB5006,469.22,1min,469,469.05,2022-02-17 15:27:00+00:00,780
468.2,BBG000BB5006,469.06,1min,468.2,468.99,2022-02-17 15:28:00+00:00,1238
468.28,BBG000BB5006,468.43,1min,467.99,468.31,2022-02-17 15:29:00+00:00,1842
468.14,BBG000BB5006,468.46,1min,467.88,468.14,2022-02-17 15:30:00+00:00,1727
468.49,BBG000BB5006,468.78,1min,468.18,468.4,2022-02-17 15:31:00+00:00,2723
467.99,BBG000BB5006,468.7,1min,467.96,468.5,2022-02-17 15:32:00+00:00,2543
467.56,BBG000BB5006,468.02,1min,467.3,468.02,2022-02-17 15:33:00+00:00,2917
467.71,BBG000BB5006,467.92,1min,467.5,467.5,2022-02-17 15:34:00+00:00,2686
468,BBG000BB5006,468.1,1min,467.64,467.69,2022-02-17 15:35:00+00:00,3320
467.92,BBG000BB5006,468.3,1min,467.92,468.13,2022-02-17 15:36:00+00:00,1527
467.66,BBG000BB5006,468.1,1min,467.66,467.92,2022-02-17 15:37:00+00:00,516
468.36,BBG000BB5006,468.36,1min,467.84,467.84,2022-02-17 15:38:00+00:00,873
468.35,BBG000BB5006,468.57,1min,468.35,468.42,2022-02-17 15:39:00+00:00,1215
468.04,BBG000BB5006,468.13,1min,467.82,468.08,2022-02-17 15:40:00+00:00,1276
467.96,BBG000BB5006,468.36,1min,467.96,468.07,2022-02-17 15:41:00+00:00,464
468.14,BBG000BB5006,468.22,1min,467.99,467.99,2022-02-17 15:42:00+00:00,361
468,BBG000BB5006,468.07,1min,467.8,468.07,2022-02-17 15:43:00+00:00,556
468.33,BBG000BB5006,468.34,1min,468.03,468.03,2022-02-17 15:44:00+00:00,652
467.69,BBG000BB5006,468.33,1min,467.55,468.33,2022-02-17 15:45:00+00:00,508
467.68,BBG000BB5006,468.78,1min,466.9,467.5,2022-02-17 15:46:00+00:00,4400
467.84,BBG000BB5006,467.88,1min,466.89,467.13,2022-02-17 15:47:00+00:00,1483
467.58,BBG000BB5006,467.76,1min,467.16,467.74,2022-02-17 15:48:00+00:00,1718
467.5,BBG000BB5006,467.67,1min,467.34,467.39,2022-02-17 15:49:00+00:00,1402
467.62,BBG000BB5006,467.65,1min,467.41,467.6,2022-02-17 15:50:00+00:00,1119
466.97,BBG000BB5006,467.65,1min,466.97,467.44,2022-02-17 15:51:00+00:00,1975
467.31,BBG000BB5006,467.46,1min,467.08,467.08,2022-02-17 15:52:00+00:00,1205
467.48,BBG000BB5006,467.78,1min,467.3,467.4,2022-02-17 15:53:00+00:00,1939
468.34,BBG000BB5006,468.35,1min,467.4,467.47,2022-02-17 15:54:00+00:00,1095
467.9,BBG000BB5006,468.11,1min,467.9,468.11,2022-02-17 15:55:00+00:00,683
468.07,BBG000BB5006,468.11,1min,467.69,468.11,2022-02-17 15:56:00+00:00,2710
467.8,BBG000BB5006,468.02,1min,467.7,467.83,2022-02-17 15:57:00+00:00,4208
468.08,BBG000BB5006,468.19,1min,467.79,467.79,2022-02-17 15:58:00+00:00,6666
468.5,BBG000BB5006,468.52,1min,468.24,468.3,2022-02-17 15:59:00+00:00,1163
468.43,BBG000BB5006,468.56,1min,468.19,468.3,2022-02-17 16:00:00+00:00,1027
468.78,BBG000BB5006,468.86,1min,468.44,468.44,2022-02-17 16:01:00+00:00,1515
469.07,BBG000BB5006,469.31,1min,468.64,468.77,2022-02-17 16:02:00+00:00,3189
468.72,BBG000BB5006,469.07,1min,468.47,469.07,2022-02-17 16:03:00+00:00,2292
468.45,BBG000BB5006,468.74,1min,468.45,468.51,2022-02-17 16:04:00+00:00,882
468.89,BBG000BB5006,468.9,1min,468.52,468.55,2022-02-17 16:05:00+00:00,703
468.55,BBG000BB5006,468.86,1min,468.43,468.86,2022-02-17 16:06:00+00:00,1507
468.6,BBG000BB5006,469.07,1min,468.43,468.43,2022-02-17 16:07:00+00:00,1639
468.6,BBG000BB5006,469.01,1min,468.44,468.78,2022-02-17 16:08:00+00:00,1464
468.74,BBG000BB5006,468.91,1min,468.43,468.51,2022-02-17 16:09:00+00:00,4597
469.76,BBG000BB5006,469.76,1min,468.72,468.74,2022-02-17 16:10:00+00:00,1553
470.41,BBG000BB5006,470.61,1min,469.8,469.9,2022-02-17 16:11:00+00:00,5442
469.9,BBG000BB5006,470.47,1min,469.79,470.4,2022-02-17 16:12:00+00:00,2532
470.25,BBG000BB5006,470.29,1min,469.9,470.02,2022-02-17 16:13:00+00:00,1217
470.05,BBG000BB5006,470.48,1min,470.0,470.37,2022-02-17 16:14:00+00:00,710
470.08,BBG000BB5006,470.17,1min,469.9,470.02,2022-02-17 16:15:00+00:00,745
469.84,BBG000BB5006,470.15,1min,469.47,470.08,2022-02-17 16:16:00+00:00,3251
470.2,BBG000BB5006,470.47,1min,469.93,470.01,2022-02-17 16:17:00+00:00,1874
470.16,BBG000BB5006,470.54,1min,470.16,470.42,2022-02-17 16:18:00+00:00,1022
469.76,BBG000BB5006,470.2,1min,469.76,470.11,2022-02-17 16:19:00+00:00,2036
469.92,BBG000BB5006,470.0,1min,469.65,469.83,2022-02-17 16:20:00+00:00,3643
469.45,BBG000BB5006,470.06,1min,469.41,470.0,2022-02-17 16:21:00+00:00,1653
469.71,BBG000BB5006,469.9,1min,469.51,469.61,2022-02-17 16:22:00+00:00,840
469.18,BBG000BB5006,469.81,1min,469.18,469.7,2022-02-17 16:23:00+00:00,1540
469.43,BBG000BB5006,469.43,1min,469.05,469.23,2022-02-17 16:24:00+00:00,720
469.85,BBG000BB5006,469.9,1min,469.33,469.41,2022-02-17 16:25:00+00:00,2629
469.81,BBG000BB5006,470.04,1min,469.65,469.84,2022-02-17 16:26:00+00:00,1689
469.84,BBG000BB5006,470.04,1min,469.74,469.85,2022-02-17 16:27:00+00:00,731
469.76,BBG000BB5006,469.95,1min,469.65,469.77,2022-02-17 16:28:00+00:00,1528
469.91,BBG000BB5006,469.97,1min,469.7,469.79,2022-02-17 16:29:00+00:00,3576
469.7,BBG000BB5006,469.9,1min,469.64,469.9,2022-02-17 16:30:00+00:00,3458
470.0,BBG000BB5006,470.08,1min,469.64,469.64,2022-02-17 16:31:00+00:00,2366
469.82,BBG000BB5006,470.24,1min,469.82,470.18,2022-02-17 16:32:00+00:00,1598
469.6,BBG000BB5006,469.82,1min,469.16,469.82,2022-02-17 16:33:00+00:00,3207
469.75,BBG000BB5006,469.99,1min,469.54,469.76,2022-02-17 16:34:00+00:00,3411
469.69,BBG000BB5006,469.96,1min,469.59,469.72,2022-02-17 16:35:00+00:00,2021
469.38,BBG000BB5006,469.93,1min,469.38,469.68,2022-02-17 16:36:00+00:00,5232
469.46,BBG000BB5006,469.59,1min,469.26,469.36,2022-02-17 16:37:00+00:00,1674
469.31,BBG000BB5006,469.5,1min,469.31,469.5,2022-02-17 16:38:00+00:00,669
469.53,BBG000BB5006,469.53,1min,469.14,469.31,2022-02-17 16:39:00+00:00,1740
469.39,BBG000BB5006,469.74,1min,469.31,469.73,2022-02-17 16:40:00+00:00,1074
469.27,BBG000BB5006,469.73,1min,469.22,469.41,2022-02-17 16:41:00+00:00,1571
469.28,BBG000BB5006,469.59,1min,469.27,469.42,2022-02-17 16:42:00+00:00,330
469.55,BBG000BB5006,469.55,1min,469.28,469.28,2022-02-17 16:43:00+00:00,1974
469.54,BBG000BB5006,469.64,1min,469.51,469.51,2022-02-17 16:44:00+00:00,1360
469.37,BBG000BB5006,469.6,1min,469.34,469.44,2022-02-17 16:45:00+00:00,4162
469.42,BBG000BB5006,469.61,1min,469.17,469.42,2022-02-17 16:46:00+00:00,1634
469.33,BBG000BB5006,469.48,1min,469.33,469.36,2022-02-17 16:47:00+00:00,767
469.25,BBG000BB5006,469.4,1min,469.07,469.35,2022-02-17 16:48:00+00:00,1215
469.57,BBG000BB5006,469.59,1min,469.22,469.25,2022-02-17 16:49:00+00:00,3108
469.26,BBG000BB5006,469.54,1min,469.16,469.54,2022-02-17 16:50:00+00:00,2050
468.31,BBG000BB5006,469.16,1min,468.29,469.16,2022-02-17 16:51:00+00:00,3522
468.09,BBG000BB5006,468.3,1min,468.07,468.3,2022-02-17 16:52:00+00:00,1848
467.96,BBG000BB5006,468.15,1min,467.87,468.04,2022-02-17 16:53:00+00:00,1803
467.71,BBG000BB5006,467.99,1min,467.71,467.98,2022-02-17 16:54:00+00:00,1736
468.03,BBG000BB5006,468.03,1min,467.78,467.82,2022-02-17 16:55:00+00:00,464
467.64,BBG000BB5006,467.85,1min,467.6,467.85,2022-02-17 16:56:00+00:00,1196
467.84,BBG000BB5006,467.86,1min,467.49,467.61,2022-02-17 16:57:00+00:00,4254
467.3,BBG000BB5006,467.72,1min,467.3,467.7,2022-02-17 16:58:00+00:00,1127
466.92,BBG000BB5006,467.36,1min,466.75,467.25,2022-02-17 16:59:00+00:00,2322
466.55,BBG000BB5006,467.18,1min,466.55,466.92,2022-02-17 17:00:00+00:00,2124
466.28,BBG000BB5006,466.81,1min,466.1,466.62,2022-02-17 17:01:00+00:00,1319
466.64,BBG000BB5006,466.8,1min,466.33,466.33,2022-02-17 17:02:00+00:00,2383
466.35,BBG000BB5006,466.72,1min,466.2,466.48,2022-02-17 17:03:00+00:00,982
466.26,BBG000BB5006,466.51,1min,466.26,466.37,2022-02-17 17:04:00+00:00,646
466.29,BBG000BB5006,466.29,1min,465.81,466.19,2022-02-17 17:05:00+00:00,2897
465.8,BBG000BB5006,466.39,1min,465.8,466.23,2022-02-17 17:06:00+00:00,1236
465.34,BBG000BB5006,465.8,1min,465.34,465.8,2022-02-17 17:07:00+00:00,1442
465.2,BBG000BB5006,465.34,1min,465.1,465.34,2022-02-17 17:08:00+00:00,1257
464.54,BBG000BB5006,465.37,1min,464.32,465.22,2022-02-17 17:09:00+00:00,5386
464.03,BBG000BB5006,464.6,1min,463.57,464.54,2022-02-17 17:10:00+00:00,4490
463.91,BBG000BB5006,464.29,1min,463.55,464.17,2022-02-17 17:11:00+00:00,1001
463.85,BBG000BB5006,463.97,1min,463.61,463.64,2022-02-17 17:12:00+00:00,1134
464.3,BBG000BB5006,464.3,1min,463.9,463.91,2022-02-17 17:13:00+00:00,1068
464.15,BBG000BB5006,464.32,1min,464.11,464.16,2022-02-17 17:14:00+00:00,327
463.9,BBG000BB5006,464.08,1min,463.81,464.08,2022-02-17 17:15:00+00:00,3816
464.06,BBG000BB5006,464.07,1min,463.72,463.81,2022-02-17 17:16:00+00:00,1565
464.47,BBG000BB5006,464.53,1min,464.17,464.17,2022-02-17 17:17:00+00:00,2264
464.24,BBG000BB5006,464.33,1min,464.02,464.33,2022-02-17 17:18:00+00:00,2394
463.97,BBG000BB5006,464.35,1min,463.87,464.22,2022-02-17 17:19:00+00:00,3568
463.82,BBG000BB5006,464,1min,463.82,463.97,2022-02-17 17:20:00+00:00,487
464.28,BBG000BB5006,464.28,1min,463.84,463.97,2022-02-17 17:21:00+00:00,873
464.27,BBG000BB5006,464.28,1min,463.92,464.1,2022-02-17 17:22:00+00:00,1961
464.56,BBG000BB5006,464.56,1min,464.28,464.28,2022-02-17 17:23:00+00:00,1411
464.55,BBG000BB5006,464.56,1min,464.27,464.51,2022-02-17 17:24:00+00:00,2165
464.37,BBG000BB5006,464.51,1min,464.18,464.34,2022-02-17 17:25:00+00:00,776
463.73,BBG000BB5006,464.37,1min,463.73,464.37,2022-02-17 17:26:00+00:00,2992
463.7,BBG000BB5006,463.91,1min,463.6,463.73,2022-02-17 17:27:00+00:00,2751
463.16,BBG000BB5006,463.79,1min,463.14,463.77,2022-02-17 17:28:00+00:00,4096
462.96,BBG000BB5006,463.48,1min,462.82,463.16,2022-02-17 17:29:00+00:00,2609
462.99,BBG000BB5006,463.13,1min,462.8,462.82,2022-02-17 17:30:00+00:00,2447
463.78,BBG000BB5006,463.78,1min,462.84,462.85,2022-02-17 17:31:00+00:00,1865
464.2,BBG000BB5006,464.32,1min,463.8,463.95,2022-02-17 17:32:00+00:00,1972
463.96,BBG000BB5006,464.12,1min,463.94,464.12,2022-02-17 17:33:00+00:00,874
463.54,BBG000BB5006,463.97,1min,463.48,463.92,2022-02-17 17:34:00+00:00,949
463.82,BBG000BB5006,463.96,1min,463.5,463.54,2022-02-17 17:35:00+00:00,1445
463.6,BBG000BB5006,463.87,1min,463.5,463.7,2022-02-17 17:36:00+00:00,1978
463.85,BBG000BB5006,463.85,1min,463.54,463.69,2022-02-17 17:37:00+00:00,396
463.78,BBG000BB5006,463.9,1min,463.65,463.8,2022-02-17 17:38:00+00:00,323
463.56,BBG000BB5006,463.87,1min,463.36,463.78,2022-02-17 17:39:00+00:00,3062
463,BBG000BB5006,463.42,1min,463,463.35,2022-02-17 17:40:00+00:00,351
463.2,BBG000BB5006,463.22,1min,463.04,463.04,2022-02-17 17:41:00+00:00,1387
463.64,BBG000BB5006,463.64,1min,463.21,463.29,2022-02-17 17:42:00+00:00,1080
463.8,BBG000BB5006,463.92,1min,463.63,463.63,2022-02-17 17:43:00+00:00,316
463.98,BBG000BB5006,464.06,1min,463.74,463.76,2022-02-17 17:44:00+00:00,520
464.1,BBG000BB5006,464.36,1min,463.99,464.14,2022-02-17 17:45:00+00:00,2489
463.62,BBG000BB5006,464.2,1min,463.62,464.17,2022-02-17 17:46:00+00:00,610
