c,figi,h,interval,l,o,time,v
109.84,BBG000BVMGF2,109.9,1min,109.84,109.88,2021-12-08 14:49:00+00:00,365
109.71,BBG000BVMGF2,109.9,1min,109.69,109.78,2021-12-08 14:50:00+00:00,2501
109.76,BBG000BVMGF2,109.79,1min,109.67,109.73,2021-12-08 14:51:00+00:00,3215
109.84,BBG000BVMGF2,109.85,1min,109.8,109.8,2021-12-08 14:52:00+00:00,1040
109.98,BBG000BVMGF2,109.98,1min,109.71,109.83,2021-12-08 14:53:00+00:00,7665
110.08,BBG000BVMGF2,110.18,1min,109.94,109.94,2021-12-08 14:54:00+00:00,679
110.0,BBG000BVMGF2,110.08,1min,110.0,110.08,2021-12-08 14:55:00+00:00,32
109.89,BBG000BVMGF2,110.02,1min,109.89,110.02,2021-12-08 14:56:00+00:00,357
109.77,BBG000BVMGF2,109.88,1min,109.69,109.79,2021-12-08 14:57:00+00:00,1218
109.74,BBG000BVMGF2,109.9,1min,109.74,109.86,2021-12-08 14:58:00+00:00,540
109.87,BBG000BVMGF2,109.87,1min,109.8,109.8,2021-12-08 14:59:00+00:00,318
109.7,BBG000BVMGF2,109.83,1min,109.66,109.75,2021-12-08 15:00:00+00:00,1877
109.84,BBG000BVMGF2,109.84,1min,109.79,109.79,2021-12-08 15:01:00+00:00,12
109.8,BBG000BVMGF2,109.88,1min,109.8,109.84,2021-12-08 15:02:00+00:00,818
109.76,BBG000BVMGF2,109.88,1min,109.75,109.75,2021-12-08 15:03:00+00:00,1106
109.87,BBG000BVMGF2,109.87,1min,109.76,109.77,2021-12-08 15:04:00+00:00,677
109.83,BBG000BVMGF2,109.83,1min,109.83,109.83,2021-12-08 15:05:00+00:00,13
109.83,BBG000BVMGF2,109.86,1min,109.71,109.77,2021-12-08 15:06:00+00:00,725
109.77,BBG000BVMGF2,109.84,1min,109.77,109.84,2021-12-08 15:07:00+00:00,29
109.72,BBG000BVMGF2,109.77,1min,109.7,109.77,2021-12-08 15:08:00+00:00,543
109.71,BBG000BVMGF2,109.78,1min,109.6,109.64,2021-12-08 15:10:00+00:00,576
109.63,BBG000BVMGF2,109.67,1min,109.63,109.67,2021-12-08 15:11:00+00:00,13
109.57,BBG000BVMGF2,109.67,1min,109.57,109.59,2021-12-08 15:12:00+00:00,274
109.63,BBG000BVMGF2,109.63,1min,109.55,109.56,2021-12-08 15:13:00+00:00,201
109.44,BBG000BVMGF2,109.63,1min,109.41,109.63,2021-12-08 15:14:00+00:00,390
109.25,BBG000BVMGF2,109.25,1min,109.25,109.25,2021-12-08 15:15:00+00:00,67
109.41,BBG000BVMGF2,109.45,1min,109.23,109.23,2021-12-08 15:16:00+00:00,611
109.46,BBG000BVMGF2,109.52,1min,109.43,109.5,2021-12-08 15:17:00+00:00,528
109.51,BBG000BVMGF2,109.51,1min,109.44,109.5,2021-12-08 15:18:00+00:00,405
109.44,BBG000BVMGF2,109.44,1min,109.44,109.44,2021-12-08 15:19:00+00:00,43
109.58,BBG000BVMGF2,109.58,1min,109.49,109.5,2021-12-08 15:20:00+00:00,519
109.6,BBG000BVMGF2,109.6,1min,109.51,109.51,2021-12-08 15:22:00+00:00,551
109.54,BBG000BVMGF2,109.63,1min,109.54,109.58,2021-12-08 15:23:00+00:00,246
109.47,BBG000BVMGF2,109.54,1min,109.47,109.5,2021-12-08 15:24:00+00:00,319
109.64,BBG000BVMGF2,109.64,1min,109.49,109.49,2021-12-08 15:26:00+00:00,574
109.56,BBG000BVMGF2,109.59,1min,109.47,109.59,2021-12-08 15:27:00+00:00,278
109.4,BBG000BVMGF2,109.48,1min,109.4,109.47,2021-12-08 15:28:00+00:00,305
109.45,BBG000BVMGF2,109.47,1min,109.4,109.4,2021-12-08 15:29:00+00:00,736
109.31,BBG000BVMGF2,109.31,1min,109.22,109.3,2021-12-08 15:30:00+00:00,1995
109.29,BBG000BVMGF2,109.39,1min,109.29,109.29,2021-12-08 15:31:00+00:00,1135
109.3,BBG000BVMGF2,109.34,1min,109.28,109.28,2021-12-08 15:32:00+00:00,9
109.29,BBG000BVMGF2,109.37,1min,109.29,109.37,2021-12-08 15:33:00+00:00,37
109.23,BBG000BVMGF2,109.26,1min,109.17,109.26,2021-12-08 15:34:00+00:00,890
109.32,BBG000BVMGF2,109.33,1min,109.24,109.24,2021-12-08 15:35:00+00:00,460
109.34,BBG000BVMGF2,109.4,1min,109.34,109.36,2021-12-08 15:36:00+00:00,255
109.32,BBG000BVMGF2,109.34,1min,109.31,109.34,2021-12-08 15:37:00+00:00,188
109.25,BBG000BVMGF2,109.33,1min,109.25,109.3,2021-12-08 15:38:00+00:00,390
109.28,BBG000BVMGF2,109.32,1min,109.28,109.31,2021-12-08 15:39:00+00:00,212
109.22,BBG000BVMGF2,109.38,1min,109.19,109.32,2021-12-08 15:40:00+00:00,581
109.25,BBG000BVMGF2,109.26,1min,109.2,109.22,2021-12-08 15:41:00+00:00,544
109.08,BBG000BVMGF2,109.19,1min,109.08,109.19,2021-12-08 15:42:00+00:00,749
109.09,BBG000BVMGF2,109.09,1min,109.09,109.09,2021-12-08 15:43:00+00:00,38
109.24,BBG000BVMGF2,109.29,1min,109.16,109.16,2021-12-08 15:44:00+00:00,632
109.3,BBG000BVMGF2,109.3,1min,109.23,109.27,2021-12-08 15:45:00+00:00,607
109.4,BBG000BVMGF2,109.4,1min,109.33,109.36,2021-12-08 15:46:00+00:00,276
109.25,BBG000BVMGF2,109.29,1min,109.2,109.27,2021-12-08 15:47:00+00:00,692
109.33,BBG000BVMGF2,109.33,1min,109.3,109.3,2021-12-08 15:48:00+00:00,215
109.35,BBG000BVMGF2,109.35,1min,109.33,109.33,2021-12-08 15:49:00+00:00,419
109.35,BBG000BVMGF2,109.36,1min,109.32,109.34,2021-12-08 15:50:00+00:00,162
109.29,BBG000BVMGF2,109.38,1min,109.29,109.34,2021-12-08 15:51:00+00:00,809
109.24,BBG000BVMGF2,109.32,1min,109.24,109.26,2021-12-08 15:52:00+00:00,217
109.09,BBG000BVMGF2,109.19,1min,109.09,109.19,2021-12-08 15:53:00+00:00,206
109.18,BBG000BVMGF2,109.24,1min,109.17,109.17,2021-12-08 15:54:00+00:00,756
109.14,BBG000BVMGF2,109.2,1min,109.14,109.18,2021-12-08 15:55:00+00:00,540
109.18,BBG000BVMGF2,109.2,1min,109.14,109.15,2021-12-08 15:56:00+00:00,2474
109.18,BBG000BVMGF2,109.2,1min,109.13,109.15,2021-12-08 15:57:00+00:00,1340
109.16,BBG000BVMGF2,109.21,1min,109.15,109.21,2021-12-08 15:58:00+00:00,689
109.24,BBG000BVMGF2,109.24,1min,109.18,109.19,2021-12-08 15:59:00+00:00,936
109.27,BBG000BVMGF2,109.31,1min,109.24,109.24,2021-12-08 16:00:00+00:00,76
109.5,BBG000BVMGF2,109.5,1min,109.31,109.31,2021-12-08 16:01:00+00:00,422
109.52,BBG000BVMGF2,109.52,1min,109.45,109.52,2021-12-08 16:02:00+00:00,1203
109.51,BBG000BVMGF2,109.53,1min,109.51,109.52,2021-12-08 16:03:00+00:00,56
109.61,BBG000BVMGF2,109.66,1min,109.57,109.57,2021-12-08 16:04:00+00:00,637
109.64,BBG000BVMGF2,109.7,1min,109.59,109.61,2021-12-08 16:05:00+00:00,1505
109.7,BBG000BVMGF2,109.73,1min,109.62,109.64,2021-12-08 16:06:00+00:00,1397
109.74,BBG000BVMGF2,109.78,1min,109.74,109.75,2021-12-08 16:07:00+00:00,591
109.75,BBG000BVMGF2,109.75,1min,109.71,109.73,2021-12-08 16:08:00+00:00,491
109.6,BBG000BVMGF2,109.74,1min,109.6,109.74,2021-12-08 16:09:00+00:00,880
109.68,BBG000BVMGF2,109.72,1min,109.6,109.6,2021-12-08 16:11:00+00:00,1313
109.65,BBG000BVMGF2,109.7,1min,109.65,109.7,2021-12-08 16:12:00+00:00,410
109.69,BBG000BVMGF2,109.71,1min,109.69,109.71,2021-12-08 16:13:00+00:00,22
109.69,BBG000BVMGF2,109.7,1min,109.69,109.69,2021-12-08 16:14:00+00:00,12
109.7,BBG000BVMGF2,109.75,1min,109.69,109.69,2021-12-08 16:15:00+00:00,1177
109.65,BBG000BVMGF2,109.7,1min,109.62,109.7,2021-12-08 16:16:00+00:00,569
109.6,BBG000BVMGF2,109.62,1min,109.6,109.62,2021-12-08 16:17:00+00:00,340
109.5,BBG000BVMGF2,109.58,1min,109.5,109.58,2021-12-08 16:18:00+00:00,701
109.52,BBG000BVMGF2,109.52,1min,109.52,109.52,2021-12-08 16:19:00+00:00,200
109.41,BBG000BVMGF2,109.57,1min,109.41,109.54,2021-12-08 16:20:00+00:00,5675
109.39,BBG000BVMGF2,109.44,1min,109.39,109.44,2021-12-08 16:21:00+00:00,1051
109.41,BBG000BVMGF2,109.46,1min,109.41,109.44,2021-12-08 16:22:00+00:00,918
109.39,BBG000BVMGF2,109.42,1min,109.39,109.41,2021-12-08 16:23:00+00:00,119
109.3,BBG000BVMGF2,109.39,1min,109.3,109.39,2021-12-08 16:24:00+00:00,1168
109.27,BBG000BVMGF2,109.3,1min,109.27,109.3,2021-12-08 16:25:00+00:00,525
109.35,BBG000BVMGF2,109.35,1min,109.28,109.28,2021-12-08 16:26:00+00:00,1440
109.3,BBG000BVMGF2,109.35,1min,109.26,109.35,2021-12-08 16:27:00+00:00,2039
109.32,BBG000BVMGF2,109.34,1min,109.29,109.34,2021-12-08 16:28:00+00:00,731
109.31,BBG000BVMGF2,109.34,1min,109.26,109.28,2021-12-08 16:29:00+00:00,3061
109.34,BBG000BVMGF2,109.34,1min,109.29,109.31,2021-12-08 16:30:00+00:00,370
109.22,BBG000BVMGF2,109.33,1min,109.22,109.33,2021-12-08 16:31:00+00:00,541
109.18,BBG000BVMGF2,109.22,1min,109.13,109.22,2021-12-08 16:32:00+00:00,852
109.24,BBG000BVMGF2,109.31,1min,109.18,109.18,2021-12-08 16:33:00+00:00,708
109.24,BBG000BVMGF2,109.26,1min,109.24,109.24,2021-12-08 16:34:00+00:00,251
109.27,BBG000BVMGF2,109.27,1min,109.24,109.26,2021-12-08 16:35:00+00:00,213
109.35,BBG000BVMGF2,109.35,1min,109.3,109.3,2021-12-08 16:36:00+00:00,609
109.33,BBG000BVMGF2,109.35,1min,109.3,109.35,2021-12-08 16:37:00+00:00,545
109.22,BBG000BVMGF2,109.3,1min,109.2,109.3,2021-12-08 16:38:00+00:00,751
109.22,BBG000BVMGF2,109.25,1min,109.21,109.21,2021-12-08 16:39:00+00:00,350
109.28,BBG000BVMGF2,109.28,1min,109.28,109.28,2021-12-08 16:40:00+00:00,213
109.32,BBG000BVMGF2,109.34,1min,109.31,109.31,2021-12-08 16:41:00+00:00,49
109.32,BBG000BVMGF2,109.34,1min,109.32,109.34,2021-12-08 16:42:00+00:00,397
109.28,BBG000BVMGF2,109.35,1min,109.28,109.35,2021-12-08 16:43:00+00:00,122
109.32,BBG000BVMGF2,109.37,1min,109.3,109.31,2021-12-08 16:45:00+00:00,369
109.31,BBG000BVMGF2,109.31,1min,109.29,109.29,2021-12-08 16:46:00+00:00,110
109.33,BBG000BVMGF2,109.33,1min,109.3,109.3,2021-12-08 16:47:00+00:00,1990
109.34,BBG000BVMGF2,109.34,1min,109.31,109.31,2021-12-08 16:48:00+00:00,748
109.38,BBG000BVMGF2,109.4,1min,109.35,109.35,2021-12-08 16:49:00+00:00,429
109.37,BBG000BVMGF2,109.4,1min,109.36,109.38,2021-12-08 16:50:00+00:00,561
109.26,BBG000BVMGF2,109.36,1min,109.26,109.36,2021-12-08 16:51:00+00:00,589
109.26,BBG000BVMGF2,109.28,1min,109.2,109.26,2021-12-08 16:52:00+00:00,471
109.29,BBG000BVMGF2,109.31,1min,109.29,109.31,2021-12-08 16:53:00+00:00,181
109.32,BBG000BVMGF2,109.32,1min,109.27,109.27,2021-12-08 16:54:00+00:00,6
109.25,BBG000BVMGF2,109.27,1min,109.25,109.27,2021-12-08 16:55:00+00:00,435
109.29,BBG000BVMGF2,109.29,1min,109.24,109.24,2021-12-08 16:56:00+00:00,506
109.3,BBG000BVMGF2,109.3,1min,109.25,109.25,2021-12-08 16:57:00+00:00,145
109.32,BBG000BVMGF2,109.33,1min,109.26,109.28,2021-12-08 16:58:00+00:00,198
109.27,BBG000BVMGF2,109.32,1min,109.26,109.28,2021-12-08 16:59:00+00:00,9
109.31,BBG000BVMGF2,109.33,1min,109.26,109.29,2021-12-08 17:00:00+00:00,432
109.33,BBG000BVMGF2,109.33,1min,109.26,109.27,2021-12-08 17:01:00+00:00,180
109.32,BBG000BVMGF2,109.32,1min,109.3,109.3,2021-12-08 17:02:00+00:00,7
109.3,BBG000BVMGF2,109.33,1min,109.3,109.32,2021-12-08 17:03:00+00:00,739
109.34,BBG000BVMGF2,109.36,1min,109.31,109.31,2021-12-08 17:04:00+00:00,416
109.32,BBG000BVMGF2,109.37,1min,109.32,109.33,2021-12-08 17:05:00+00:00,116
109.34,BBG000BVMGF2,109.36,1min,109.33,109.33,2021-12-08 17:06:00+00:00,654
109.33,BBG000BVMGF2,109.33,1min,109.33,109.33,2021-12-08 17:07:00+00:00,52
109.32,BBG000BVMGF2,109.34,1min,109.3,109.34,2021-12-08 17:08:00+00:00,1379
109.32,BBG000BVMGF2,109.34,1min,109.32,109.32,2021-12-08 17:09:00+00:00,449
109.32,BBG000BVMGF2,109.32,1min,109.32,109.32,2021-12-08 17:10:00+00:00,8
109.32,BBG000BVMGF2,109.37,1min,109.31,109.32,2021-12-08 17:11:00+00:00,509
109.3,BBG000BVMGF2,109.3,1min,109.25,109.3,2021-12-08 17:12:00+00:00,952
109.28,BBG000BVMGF2,109.29,1min,109.26,109.28,2021-12-08 17:13:00+00:00,224
109.23,BBG000BVMGF2,109.25,1min,109.2,109.25,2021-12-08 17:14:00+00:00,450
109.19,BBG000BVMGF2,109.24,1min,109.19,109.23,2021-12-08 17:15:00+00:00,602
109.13,BBG000BVMGF2,109.16,1min,109.09,109.16,2021-12-08 17:16:00+00:00,1087
109.14,BBG000BVMGF2,109.15,1min,109.14,109.14,2021-12-08 17:17:00+00:00,174
109.1,BBG000BVMGF2,109.13,1min,109.1,109.13,2021-12-08 17:18:00+00:00,37
109.09,BBG000BVMGF2,109.1,1min,109.06,109.1,2021-12-08 17:19:00+00:00,1386
109.11,BBG000BVMGF2,109.13,1min,109.11,109.13,2021-12-08 17:20:00+00:00,240
109.1,BBG000BVMGF2,109.13,1min,109.1,109.11,2021-12-08 17:21:00+00:00,230
109.08,BBG000BVMGF2,109.11,1min,109.08,109.09,2021-12-08 17:22:00+00:00,626
109.09,BBG000BVMGF2,109.12,1min,109.09,109.11,2021-12-08 17:23:00+00:00,221
109.1,BBG000BVMGF2,109.14,1min,109.09,109.09,2021-12-08 17:24:00+00:00,337
109.13,BBG000BVMGF2,109.13,1min,109.09,109.1,2021-12-08 17:25:00+00:00,84
109.09,BBG000BVMGF2,109.11,1min,109.09,109.11,2021-12-08 17:26:00+00:00,48
109.1,BBG000BVMGF2,109.12,1min,109.09,109.1,2021-12-08 17:27:00+00:00,802
109.05,BBG000BVMGF2,109.1,1min,109.05,109.1,2021-12-08 17:28:00+00:00,591
109.09,BBG000BVMGF2,109.09,1min,109.05,109.05,2021-12-08 17:29:00+00:00,345
109.14,BBG000BVMGF2,109.16,1min,109.06,109.06,2021-12-08 17:30:00+00:00,414
109.1,BBG000BVMGF2,109.14,1min,109.09,109.14,2021-12-08 17:31:00+00:00,121
109.19,BBG000BVMGF2,109.2,1min,109.13,109.13,2021-12-08 17:32:00+00:00,273
109.2,BBG000BVMGF2,109.2,1min,109.17,109.19,2021-12-08 17:33:00+00:00,145
109.17,BBG000BVMGF2,109.17,1min,109.17,109.17,2021-12-08 17:34:00+00:00,5
109.2,BBG000BVMGF2,109.2,1min,109.16,109.2,2021-12-08 17:35:00+00:00,557
109.05,BBG000BVMGF2,109.18,1min,109.05,109.18,2021-12-08 17:36:00+00:00,941
109.08,BBG000BVMGF2,109.08,1min,109.05,109.06,2021-12-08 17:37:00+00:00,629
109.11,BBG000BVMGF2,109.11,1min,109.11,109.11,2021-12-08 17:38:00+00:00,145
109.1,BBG000BVMGF2,109.11,1min,109.1,109.1,2021-12-08 17:39:00+00:00,8
109.12,BBG000BVMGF2,109.12,1min,109.09,109.09,2021-12-08 17:40:00+00:00,7
109.1,BBG000BVMGF2,109.1,1min,109.09,109.09,2021-12-08 17:41:00+00:00,9
109.13,BBG000BVMGF2,109.16,1min,109.13,109.13,2021-12-08 17:42:00+00:00,353
109.1,BBG000BVMGF2,109.13,1min,109.1,109.13,2021-12-08 17:43:00+00:00,474
109.13,BBG000BVMGF2,109.13,1min,109.1,109.1,2021-12-08 17:44:00+00:00,148
109.1,BBG000BVMGF2,109.15,1min,109.1,109.15,2021-12-08 17:45:00+00:00,342
109.14,BBG000BVMGF2,109.16,1min,109.08,109.08,2021-12-08 17:46:00+00:00,329
109.14,BBG000BVMGF2,109.15,1min,109.14,109.15,2021-12-08 17:47:00+00:00,7
109.16,BBG000BVMGF2,109.16,1min,109.15,109.15,2021-12-08 17:48:00+00:00,306
109.17,BBG000BVMGF2,109.2,1min,109.14,109.14,2021-12-08 17:49:00+00:00,290
109.15,BBG000BVMGF2,109.16,1min,109.13,109.16,2021-12-08 17:50:00+00:00,353
109.12,BBG000BVMGF2,109.12,1min,109.12,109.12,2021-12-08 17:51:00+00:00,2
109.16,BBG000BVMGF2,109.17,1min,109.11,109.11,2021-12-08 17:52:00+00:00,377
109.23,BBG000BVMGF2,109.24,1min,109.2,109.2,2021-12-08 17:53:00+00:00,105
109.24,BBG000BVMGF2,109.26,1min,109.2,109.2,2021-12-08 17:54:00+00:00,361
109.29,BBG000BVMGF2,109.29,1min,109.27,109.27,2021-12-08 17:56:00+00:00,157
109.2,BBG000BVMGF2,109.25,1min,109.2,109.25,2021-12-08 17:57:00+00:00,623
109.2,BBG000BVMGF2,109.23,1min,109.2,109.23,2021-12-08 17:58:00+00:00,211
109.24,BBG000BVMGF2,109.26,1min,109.22,109.22,2021-12-08 17:59:00+00:00,352
109.19,BBG000BVMGF2,109.24,1min,109.19,109.24,2021-12-08 18:00:00+00:00,259
109.12,BBG000BVMGF2,109.19,1min,109.06,109.19,2021-12-08 18:01:00+00:00,1574
109.16,BBG000BVMGF2,109.16,1min,109.1,109.1,2021-12-08 18:02:00+00:00,85
109.11,BBG000BVMGF2,109.11,1min,109.11,109.11,2021-12-08 18:03:00+00:00,160
109.12,BBG000BVMGF2,109.18,1min,109.11,109.11,2021-12-08 18:04:00+00:00,108
109.11,BBG000BVMGF2,109.12,1min,109.11,109.12,2021-12-08 18:05:00+00:00,139
109.17,BBG000BVMGF2,109.2,1min,109.17,109.17,2021-12-08 18:06:00+00:00,339
109.2,BBG000BVMGF2,109.22,1min,109.17,109.18,2021-12-08 18:07:00+00:00,560
109.18,BBG000BVMGF2,109.19,1min,109.18,109.18,2021-12-08 18:08:00+00:00,118
109.16,BBG000BVMGF2,109.2,1min,109.16,109.2,2021-12-08 18:09:00+00:00,485
109.1,BBG000BVMGF2,109.17,1min,109.1,109.15,2021-12-08 18:10:00+00:00,321
109.03,BBG000BVMGF2,109.1,1min,109.03,109.1,2021-12-08 18:11:00+00:00,230
109.02,BBG000BVMGF2,109.07,1min,109,109.03,2021-12-08 18:12:00+00:00,2003
109.03,BBG000BVMGF2,109.06,1min,109.02,109.02,2021-12-08 18:13:00+00:00,268
109.06,BBG000BVMGF2,109.08,1min,109.05,109.05,2021-12-08 18:14:00+00:00,546
109.04,BBG000BVMGF2,109.06,1min,109.04,109.05,2021-12-08 18:15:00+00:00,769
109.01,BBG000BVMGF2,109.04,1min,109.01,109.04,2021-12-08 18:16:00+00:00,681
109.02,BBG000BVMGF2,109.05,1min,109.01,109.01,2021-12-08 18:17:00+00:00,742
109.04,BBG000BVMGF2,109.04,1min,109.02,109.02,2021-12-08 18:18:00+00:00,218
108.95,BBG000BVMGF2,109.05,1min,108.94,109.05,2021-12-08 18:19:00+00:00,960
109,BBG000BVMGF2,109.05,1min,108.97,108.98,2021-12-08 18:20:00+00:00,1081
109.02,BBG000BVMGF2,109.05,1min,109,109,2021-12-08 18:21:00+00:00,31
109.04,BBG000BVMGF2,109.07,1min,109.02,109.02,2021-12-08 18:22:00+00:00,473
109.09,BBG000BVMGF2,109.09,1min,109.03,109.04,2021-12-08 18:23:00+00:00,332
109.07,BBG000BVMGF2,109.1,1min,109.07,109.09,2021-12-08 18:24:00+00:00,367
109.04,BBG000BVMGF2,109.08,1min,109.04,109.08,2021-12-08 18:25:00+00:00,206
109.03,BBG000BVMGF2,109.08,1min,109.03,109.08,2021-12-08 18:26:00+00:00,1514
109.02,BBG000BVMGF2,109.05,1min,109.02,109.03,2021-12-08 18:27:00+00:00,1095
109.07,BBG000BVMGF2,109.07,1min,109.02,109.02,2021-12-08 18:28:00+00:00,995
109.05,BBG000BVMGF2,109.06,1min,109.05,109.06,2021-12-08 18:29:00+00:00,135
109.03,BBG000BVMGF2,109.05,1min,109.02,109.05,2021-12-08 18:30:00+00:00,589
108.95,BBG000BVMGF2,109.04,1min,108.95,109.04,2021-12-08 18:31:00+00:00,958
108.96,BBG000BVMGF2,108.98,1min,108.95,108.96,2021-12-08 18:32:00+00:00,149
108.99,BBG000BVMGF2,108.99,1min,108.96,108.96,2021-12-08 18:33:00+00:00,50
108.94,BBG000BVMGF2,108.98,1min,108.94,108.98,2021-12-08 18:34:00+00:00,210
109.04,BBG000BVMGF2,109.04,1min,108.99,108.99,2021-12-08 18:35:00+00:00,396
109.08,BBG000BVMGF2,109.09,1min,109.04,109.06,2021-12-08 18:36:00+00:00,195
109.1,BBG000BVMGF2,109.12,1min,109.07,109.07,2021-12-08 18:37:00+00:00,343
109.11,BBG000BVMGF2,109.14,1min,109.1,109.1,2021-12-08 18:38:00+00:00,281
109,BBG000BVMGF2,109.11,1min,109,109.11,2021-12-08 18:39:00+00:00,900
108.95,BBG000BVMGF2,108.95,1min,108.95,108.95,2021-12-08 18:40:00+00:00,9
109.06,BBG000BVMGF2,109.06,1min,109.01,109.02,2021-12-08 18:41:00+00:00,679
109.09,BBG000BVMGF2,109.09,1min,109.07,109.07,2021-12-08 18:42:00+00:00,523
109.1,BBG000BVMGF2,109.11,1min,109.08,109.09,2021-12-08 18:43:00+00:00,321
109.07,BBG000BVMGF2,109.11,1min,109.07,109.11,2021-12-08 18:44:00+00:00,301
109.09,BBG000BVMGF2,109.12,1min,109.07,109.07,2021-12-08 18:45:00+00:00,766
109.08,BBG000BVMGF2,109.11,1min,109.04,109.08,2021-12-08 18:46:00+00:00,1431
109.1,BBG000BVMGF2,109.1,1min,109.1,109.1,2021-12-08 18:47:00+00:00,103
109.05,BBG000BVMGF2,109.05,1min,109.05,109.05,2021-12-08 18:48:00+00:00,3
109.08,BBG000BVMGF2,109.1,1min,109.08,109.1,2021-12-08 18:49:00+00:00,23
109.16,BBG000BVMGF2,109.16,1min,109.08,109.08,2021-12-08 18:50:00+00:00,184
109.18,BBG000BVMGF2,109.2,1min,109.16,109.18,2021-12-08 18:51:00+00:00,550
109.17,BBG000BVMGF2,109.18,1min,109.12,109.18,2021-12-08 18:52:00+00:00,211
109.24,BBG000BVMGF2,109.24,1min,109.18,109.18,2021-12-08 18:53:00+00:00,382
109.24,BBG000BVMGF2,109.26,1min,109.21,109.23,2021-12-08 18:54:00+00:00,596
109.34,BBG000BVMGF2,109.34,1min,109.28,109.28,2021-12-08 18:55:00+00:00,332
109.29,BBG000BVMGF2,109.32,1min,109.28,109.32,2021-12-08 18:56:00+00:00,318
109.3,BBG000BVMGF2,109.32,1min,109.3,109.3,2021-12-08 18:57:00+00:00,1008
109.41,BBG000BVMGF2,109.41,1min,109.3,109.3,2021-12-08 18:58:00+00:00,886
109.35,BBG000BVMGF2,109.39,1min,109.35,109.39,2021-12-08 18:59:00+00:00,441
109.32,BBG000BVMGF2,109.33,1min,109.32,109.33,2021-12-08 19:00:00+00:00,3
109.38,BBG000BVMGF2,109.38,1min,109.32,109.34,2021-12-08 19:01:00+00:00,610
