c,figi,h,interval,l,o,time,v
109,BBG000BVMGF2,109,1min,109,109,2021-12-03 21:54:00+00:00,1
109,BBG000BVMGF2,109.02,1min,109,109.02,2021-12-03 21:56:00+00:00,4
