c,figi,h,interval,l,o,time,v
107.65,BBG000BVMGF2,107.68,1min,107.64,107.68,2021-12-09 19:56:00+00:00,1455
107.66,BBG000BVMGF2,107.67,1min,107.64,107.66,2021-12-09 19:57:00+00:00,1109
107.69,BBG000BVMGF2,107.69,1min,107.65,107.67,2021-12-09 19:58:00+00:00,244
107.67,BBG000BVMGF2,107.7,1min,107.67,107.67,2021-12-09 19:59:00+00:00,751
107.68,BBG000BVMGF2,107.68,1min,107.63,107.67,2021-12-09 20:00:00+00:00,1555
107.67,BBG000BVMGF2,107.71,1min,107.67,107.68,2021-12-09 20:01:00+00:00,369
107.7,BBG000BVMGF2,107.7,1min,107.67,107.68,2021-12-09 20:02:00+00:00,459
107.67,BBG000BVMGF2,107.73,1min,107.64,107.72,2021-12-09 20:03:00+00:00,1067
107.59,BBG000BVMGF2,107.65,1min,107.58,107.64,2021-12-09 20:04:00+00:00,3112
107.57,BBG000BVMGF2,107.64,1min,107.54,107.62,2021-12-09 20:05:00+00:00,3770
107.63,BBG000BVMGF2,107.65,1min,107.56,107.58,2021-12-09 20:06:00+00:00,2816
107.81,BBG000BVMGF2,107.81,1min,107.57,107.61,2021-12-09 20:07:00+00:00,7133
107.81,BBG000BVMGF2,107.87,1min,107.72,107.83,2021-12-09 20:08:00+00:00,4884
107.8,BBG000BVMGF2,107.88,1min,107.77,107.83,2021-12-09 20:09:00+00:00,2612
107.82,BBG000BVMGF2,107.82,1min,107.79,107.79,2021-12-09 20:10:00+00:00,979
107.72,BBG000BVMGF2,107.82,1min,107.72,107.82,2021-12-09 20:11:00+00:00,2258
107.63,BBG000BVMGF2,107.71,1min,107.63,107.7,2021-12-09 20:12:00+00:00,2414
107.69,BBG000BVMGF2,107.69,1min,107.6,107.63,2021-12-09 20:13:00+00:00,2400
107.72,BBG000BVMGF2,107.74,1min,107.69,107.69,2021-12-09 20:14:00+00:00,3274
107.66,BBG000BVMGF2,107.73,1min,107.64,107.73,2021-12-09 20:15:00+00:00,2490
107.76,BBG000BVMGF2,107.8,1min,107.69,107.71,2021-12-09 20:16:00+00:00,2363
107.72,BBG000BVMGF2,107.76,1min,107.72,107.76,2021-12-09 20:17:00+00:00,1328
107.72,BBG000BVMGF2,107.75,1min,107.71,107.72,2021-12-09 20:18:00+00:00,1986
107.75,BBG000BVMGF2,107.75,1min,107.71,107.71,2021-12-09 20:19:00+00:00,212
107.7,BBG000BVMGF2,107.74,1min,107.7,107.74,2021-12-09 20:20:00+00:00,2051
107.7,BBG000BVMGF2,107.74,1min,107.69,107.71,2021-12-09 20:21:00+00:00,622
107.74,BBG000BVMGF2,107.74,1min,107.72,107.72,2021-12-09 20:22:00+00:00,1527
107.79,BBG000BVMGF2,107.85,1min,107.75,107.75,2021-12-09 20:23:00+00:00,2160
107.74,BBG000BVMGF2,107.78,1min,107.74,107.78,2021-12-09 20:24:00+00:00,522
107.77,BBG000BVMGF2,107.77,1min,107.7,107.74,2021-12-09 20:25:00+00:00,2012
107.8,BBG000BVMGF2,107.8,1min,107.74,107.76,2021-12-09 20:26:00+00:00,1454
107.84,BBG000BVMGF2,107.84,1min,107.76,107.78,2021-12-09 20:27:00+00:00,1961
107.82,BBG000BVMGF2,107.84,1min,107.8,107.84,2021-12-09 20:28:00+00:00,2395
107.75,BBG000BVMGF2,107.81,1min,107.74,107.81,2021-12-09 20:29:00+00:00,1783
107.78,BBG000BVMGF2,107.78,1min,107.74,107.74,2021-12-09 20:30:00+00:00,2051
107.73,BBG000BVMGF2,107.77,1min,107.71,107.77,2021-12-09 20:31:00+00:00,3197
107.68,BBG000BVMGF2,107.72,1min,107.68,107.72,2021-12-09 20:32:00+00:00,3207
107.62,BBG000BVMGF2,107.68,1min,107.58,107.68,2021-12-09 20:33:00+00:00,3908
107.7,BBG000BVMGF2,107.7,1min,107.63,107.63,2021-12-09 20:34:00+00:00,1162
107.83,BBG000BVMGF2,107.83,1min,107.7,107.71,2021-12-09 20:35:00+00:00,2599
107.87,BBG000BVMGF2,107.88,1min,107.84,107.84,2021-12-09 20:36:00+00:00,3291
107.81,BBG000BVMGF2,107.87,1min,107.77,107.86,2021-12-09 20:37:00+00:00,5282
107.83,BBG000BVMGF2,107.83,1min,107.81,107.82,2021-12-09 20:38:00+00:00,705
107.83,BBG000BVMGF2,107.84,1min,107.81,107.82,2021-12-09 20:39:00+00:00,3896
107.83,BBG000BVMGF2,107.86,1min,107.81,107.83,2021-12-09 20:40:00+00:00,1445
107.86,BBG000BVMGF2,107.87,1min,107.84,107.84,2021-12-09 20:41:00+00:00,2866
107.89,BBG000BVMGF2,107.92,1min,107.86,107.86,2021-12-09 20:42:00+00:00,1957
107.87,BBG000BVMGF2,107.91,1min,107.83,107.89,2021-12-09 20:43:00+00:00,4816
107.89,BBG000BVMGF2,107.9,1min,107.85,107.88,2021-12-09 20:44:00+00:00,2572
107.88,BBG000BVMGF2,107.9,1min,107.84,107.9,2021-12-09 20:45:00+00:00,1303
107.85,BBG000BVMGF2,107.9,1min,107.85,107.89,2021-12-09 20:46:00+00:00,2777
107.8,BBG000BVMGF2,107.85,1min,107.8,107.84,2021-12-09 20:47:00+00:00,2511
107.84,BBG000BVMGF2,107.84,1min,107.81,107.81,2021-12-09 20:48:00+00:00,1937
107.76,BBG000BVMGF2,107.84,1min,107.76,107.84,2021-12-09 20:49:00+00:00,2102
107.83,BBG000BVMGF2,107.83,1min,107.71,107.75,2021-12-09 20:50:00+00:00,3818
107.93,BBG000BVMGF2,107.93,1min,107.85,107.85,2021-12-09 20:51:00+00:00,2785
107.97,BBG000BVMGF2,107.99,1min,107.94,107.94,2021-12-09 20:52:00+00:00,3357
108,BBG000BVMGF2,108,1min,107.97,107.99,2021-12-09 20:53:00+00:00,3166
107.84,BBG000BVMGF2,108,1min,107.84,108,2021-12-09 20:54:00+00:00,3943
107.73,BBG000BVMGF2,107.89,1min,107.73,107.88,2021-12-09 20:55:00+00:00,5693
107.74,BBG000BVMGF2,107.76,1min,107.71,107.72,2021-12-09 20:56:00+00:00,4281
107.67,BBG000BVMGF2,107.75,1min,107.66,107.73,2021-12-09 20:57:00+00:00,4351
107.68,BBG000BVMGF2,107.73,1min,107.65,107.68,2021-12-09 20:58:00+00:00,4092
107.65,BBG000BVMGF2,107.79,1min,107.65,107.67,2021-12-09 20:59:00+00:00,3753
107.67,BBG000BVMGF2,107.67,1min,107.67,107.67,2021-12-09 21:00:00+00:00,34
