c,figi,h,interval,l,o,time,v
108.24,BBG000BVMGF2,108.38,1min,108.2,108.38,2021-12-10 14:54:00+00:00,824
108.26,BBG000BVMGF2,108.26,1min,108.21,108.24,2021-12-10 14:55:00+00:00,121
108.05,BBG000BVMGF2,108.16,1min,108.05,108.16,2021-12-10 14:56:00+00:00,105
107.82,BBG000BVMGF2,108.03,1min,107.82,108,2021-12-10 14:57:00+00:00,2308
107.65,BBG000BVMGF2,107.84,1min,107.65,107.82,2021-12-10 14:58:00+00:00,669
107.58,BBG000BVMGF2,107.68,1min,107.58,107.61,2021-12-10 14:59:00+00:00,1778
107.66,BBG000BVMGF2,107.71,1min,107.66,107.69,2021-12-10 15:00:00+00:00,675
107.69,BBG000BVMGF2,107.72,1min,107.61,107.71,2021-12-10 15:01:00+00:00,766
107.79,BBG000BVMGF2,107.84,1min,107.69,107.7,2021-12-10 15:02:00+00:00,1064
107.82,BBG000BVMGF2,107.93,1min,107.82,107.82,2021-12-10 15:03:00+00:00,535
107.87,BBG000BVMGF2,107.87,1min,107.87,107.87,2021-12-10 15:04:00+00:00,1
107.76,BBG000BVMGF2,107.92,1min,107.74,107.85,2021-12-10 15:05:00+00:00,972
107.8,BBG000BVMGF2,107.8,1min,107.79,107.79,2021-12-10 15:06:00+00:00,337
107.86,BBG000BVMGF2,107.86,1min,107.8,107.8,2021-12-10 15:07:00+00:00,573
107.78,BBG000BVMGF2,107.9,1min,107.77,107.84,2021-12-10 15:08:00+00:00,2329
107.7,BBG000BVMGF2,107.71,1min,107.7,107.71,2021-12-10 15:09:00+00:00,215
107.6,BBG000BVMGF2,107.64,1min,107.6,107.63,2021-12-10 15:10:00+00:00,638
107.68,BBG000BVMGF2,107.68,1min,107.6,107.61,2021-12-10 15:11:00+00:00,328
107.65,BBG000BVMGF2,107.69,1min,107.61,107.68,2021-12-10 15:12:00+00:00,595
107.7,BBG000BVMGF2,107.7,1min,107.66,107.66,2021-12-10 15:13:00+00:00,643
107.73,BBG000BVMGF2,107.73,1min,107.69,107.71,2021-12-10 15:14:00+00:00,928
107.82,BBG000BVMGF2,107.82,1min,107.73,107.73,2021-12-10 15:15:00+00:00,555
107.74,BBG000BVMGF2,107.78,1min,107.69,107.78,2021-12-10 15:16:00+00:00,695
107.77,BBG000BVMGF2,107.83,1min,107.77,107.79,2021-12-10 15:17:00+00:00,2372
107.87,BBG000BVMGF2,107.87,1min,107.76,107.76,2021-12-10 15:18:00+00:00,102
107.87,BBG000BVMGF2,107.88,1min,107.87,107.88,2021-12-10 15:19:00+00:00,6
107.87,BBG000BVMGF2,107.88,1min,107.86,107.87,2021-12-10 15:20:00+00:00,536
107.93,BBG000BVMGF2,107.93,1min,107.87,107.88,2021-12-10 15:21:00+00:00,1021
108.02,BBG000BVMGF2,108.02,1min,107.92,107.93,2021-12-10 15:22:00+00:00,1282
108.02,BBG000BVMGF2,108.05,1min,107.98,108.05,2021-12-10 15:23:00+00:00,852
108.05,BBG000BVMGF2,108.05,1min,107.99,107.99,2021-12-10 15:24:00+00:00,989
107.97,BBG000BVMGF2,108.06,1min,107.97,108.06,2021-12-10 15:25:00+00:00,123
108.1,BBG000BVMGF2,108.1,1min,107.98,107.98,2021-12-10 15:26:00+00:00,591
108.1,BBG000BVMGF2,108.1,1min,108.07,108.07,2021-12-10 15:27:00+00:00,1244
108.16,BBG000BVMGF2,108.16,1min,108.12,108.12,2021-12-10 15:28:00+00:00,754
108.09,BBG000BVMGF2,108.18,1min,108.09,108.15,2021-12-10 15:29:00+00:00,705
108.18,BBG000BVMGF2,108.18,1min,108.12,108.12,2021-12-10 15:30:00+00:00,416
108.04,BBG000BVMGF2,108.12,1min,108.02,108.12,2021-12-10 15:32:00+00:00,1126
108.07,BBG000BVMGF2,108.07,1min,108.07,108.07,2021-12-10 15:33:00+00:00,100
107.92,BBG000BVMGF2,108.01,1min,107.92,108.01,2021-12-10 15:34:00+00:00,457
107.89,BBG000BVMGF2,107.92,1min,107.89,107.92,2021-12-10 15:35:00+00:00,181
107.87,BBG000BVMGF2,107.88,1min,107.77,107.88,2021-12-10 15:36:00+00:00,1445
107.87,BBG000BVMGF2,107.9,1min,107.86,107.88,2021-12-10 15:37:00+00:00,2192
107.84,BBG000BVMGF2,107.87,1min,107.8,107.83,2021-12-10 15:38:00+00:00,535
107.86,BBG000BVMGF2,107.9,1min,107.86,107.88,2021-12-10 15:39:00+00:00,227
107.85,BBG000BVMGF2,107.87,1min,107.85,107.87,2021-12-10 15:40:00+00:00,94
107.82,BBG000BVMGF2,107.87,1min,107.82,107.87,2021-12-10 15:41:00+00:00,132
107.85,BBG000BVMGF2,107.85,1min,107.8,107.82,2021-12-10 15:42:00+00:00,363
107.81,BBG000BVMGF2,107.82,1min,107.8,107.82,2021-12-10 15:43:00+00:00,325
107.9,BBG000BVMGF2,107.9,1min,107.78,107.78,2021-12-10 15:44:00+00:00,739
108,BBG000BVMGF2,108,1min,107.9,107.9,2021-12-10 15:45:00+00:00,436
108.11,BBG000BVMGF2,108.11,1min,107.96,107.97,2021-12-10 15:46:00+00:00,679
108.04,BBG000BVMGF2,108.08,1min,108,108.08,2021-12-10 15:47:00+00:00,410
107.94,BBG000BVMGF2,108.04,1min,107.94,108.04,2021-12-10 15:49:00+00:00,1359
107.94,BBG000BVMGF2,107.95,1min,107.86,107.86,2021-12-10 15:50:00+00:00,497
107.94,BBG000BVMGF2,107.98,1min,107.94,107.97,2021-12-10 15:51:00+00:00,27
107.91,BBG000BVMGF2,107.92,1min,107.91,107.92,2021-12-10 15:52:00+00:00,105
107.95,BBG000BVMGF2,107.99,1min,107.91,107.91,2021-12-10 15:53:00+00:00,1729
107.95,BBG000BVMGF2,107.96,1min,107.95,107.96,2021-12-10 15:54:00+00:00,99
107.87,BBG000BVMGF2,107.9,1min,107.87,107.9,2021-12-10 15:55:00+00:00,654
107.93,BBG000BVMGF2,107.93,1min,107.82,107.84,2021-12-10 15:56:00+00:00,2366
107.87,BBG000BVMGF2,107.94,1min,107.87,107.94,2021-12-10 15:57:00+00:00,804
107.85,BBG000BVMGF2,107.88,1min,107.85,107.87,2021-12-10 15:58:00+00:00,318
107.95,BBG000BVMGF2,107.95,1min,107.8,107.83,2021-12-10 15:59:00+00:00,2140
107.95,BBG000BVMGF2,108,1min,107.95,107.96,2021-12-10 16:00:00+00:00,280
107.94,BBG000BVMGF2,107.95,1min,107.87,107.95,2021-12-10 16:01:00+00:00,694
108,BBG000BVMGF2,108,1min,107.95,107.95,2021-12-10 16:02:00+00:00,601
107.98,BBG000BVMGF2,108.03,1min,107.98,108.01,2021-12-10 16:03:00+00:00,1543
107.95,BBG000BVMGF2,107.97,1min,107.95,107.97,2021-12-10 16:04:00+00:00,236
107.94,BBG000BVMGF2,107.96,1min,107.91,107.96,2021-12-10 16:05:00+00:00,450
107.89,BBG000BVMGF2,107.94,1min,107.88,107.94,2021-12-10 16:06:00+00:00,554
107.88,BBG000BVMGF2,107.91,1min,107.88,107.91,2021-12-10 16:07:00+00:00,432
107.63,BBG000BVMGF2,107.86,1min,107.63,107.86,2021-12-10 16:08:00+00:00,1126
107.66,BBG000BVMGF2,107.66,1min,107.6,107.6,2021-12-10 16:09:00+00:00,196
107.66,BBG000BVMGF2,107.68,1min,107.66,107.67,2021-12-10 16:10:00+00:00,583
107.66,BBG000BVMGF2,107.68,1min,107.66,107.68,2021-12-10 16:11:00+00:00,301
107.54,BBG000BVMGF2,107.58,1min,107.52,107.57,2021-12-10 16:12:00+00:00,1293
107.47,BBG000BVMGF2,107.57,1min,107.41,107.56,2021-12-10 16:13:00+00:00,837
107.49,BBG000BVMGF2,107.49,1min,107.49,107.49,2021-12-10 16:14:00+00:00,351
107.52,BBG000BVMGF2,107.52,1min,107.48,107.49,2021-12-10 16:15:00+00:00,426
107.47,BBG000BVMGF2,107.53,1min,107.47,107.5,2021-12-10 16:16:00+00:00,705
107.52,BBG000BVMGF2,107.52,1min,107.43,107.43,2021-12-10 16:17:00+00:00,1401
107.48,BBG000BVMGF2,107.53,1min,107.48,107.51,2021-12-10 16:18:00+00:00,525
107.47,BBG000BVMGF2,107.48,1min,107.44,107.48,2021-12-10 16:19:00+00:00,646
107.5,BBG000BVMGF2,107.5,1min,107.49,107.49,2021-12-10 16:20:00+00:00,215
107.55,BBG000BVMGF2,107.55,1min,107.5,107.5,2021-12-10 16:21:00+00:00,404
107.58,BBG000BVMGF2,107.58,1min,107.52,107.54,2021-12-10 16:22:00+00:00,1797
107.74,BBG000BVMGF2,107.74,1min,107.59,107.59,2021-12-10 16:23:00+00:00,1972
107.71,BBG000BVMGF2,107.72,1min,107.7,107.72,2021-12-10 16:24:00+00:00,410
107.76,BBG000BVMGF2,107.76,1min,107.67,107.67,2021-12-10 16:25:00+00:00,215
107.85,BBG000BVMGF2,107.85,1min,107.79,107.79,2021-12-10 16:26:00+00:00,246
107.95,BBG000BVMGF2,107.95,1min,107.86,107.86,2021-12-10 16:27:00+00:00,744
107.89,BBG000BVMGF2,107.96,1min,107.89,107.96,2021-12-10 16:28:00+00:00,246
107.94,BBG000BVMGF2,107.94,1min,107.9,107.9,2021-12-10 16:29:00+00:00,301
107.94,BBG000BVMGF2,107.94,1min,107.88,107.88,2021-12-10 16:31:00+00:00,278
107.98,BBG000BVMGF2,108.01,1min,107.96,107.96,2021-12-10 16:32:00+00:00,534
107.97,BBG000BVMGF2,107.97,1min,107.91,107.97,2021-12-10 16:33:00+00:00,1384
107.96,BBG000BVMGF2,107.96,1min,107.9,107.9,2021-12-10 16:34:00+00:00,1620
108.01,BBG000BVMGF2,108.01,1min,107.97,107.97,2021-12-10 16:35:00+00:00,284
108.02,BBG000BVMGF2,108.03,1min,108.02,108.02,2021-12-10 16:36:00+00:00,72
107.98,BBG000BVMGF2,107.98,1min,107.98,107.98,2021-12-10 16:37:00+00:00,292
107.97,BBG000BVMGF2,108,1min,107.97,108,2021-12-10 16:39:00+00:00,310
108,BBG000BVMGF2,108,1min,107.98,107.99,2021-12-10 16:40:00+00:00,440
107.99,BBG000BVMGF2,107.99,1min,107.98,107.99,2021-12-10 16:41:00+00:00,373
108.05,BBG000BVMGF2,108.05,1min,108.01,108.01,2021-12-10 16:42:00+00:00,369
108,BBG000BVMGF2,108.06,1min,108,108.06,2021-12-10 16:43:00+00:00,123
107.95,BBG000BVMGF2,107.97,1min,107.95,107.97,2021-12-10 16:44:00+00:00,240
107.95,BBG000BVMGF2,107.99,1min,107.93,107.94,2021-12-10 16:45:00+00:00,874
107.89,BBG000BVMGF2,107.95,1min,107.89,107.95,2021-12-10 16:46:00+00:00,129
107.82,BBG000BVMGF2,107.85,1min,107.82,107.85,2021-12-10 16:47:00+00:00,171
107.86,BBG000BVMGF2,107.88,1min,107.82,107.82,2021-12-10 16:48:00+00:00,597
107.86,BBG000BVMGF2,107.87,1min,107.86,107.87,2021-12-10 16:49:00+00:00,180
107.85,BBG000BVMGF2,107.91,1min,107.85,107.89,2021-12-10 16:50:00+00:00,500
107.82,BBG000BVMGF2,107.83,1min,107.81,107.83,2021-12-10 16:51:00+00:00,601
107.82,BBG000BVMGF2,107.83,1min,107.82,107.83,2021-12-10 16:53:00+00:00,302
107.89,BBG000BVMGF2,107.89,1min,107.82,107.82,2021-12-10 16:54:00+00:00,700
107.91,BBG000BVMGF2,107.92,1min,107.87,107.87,2021-12-10 16:55:00+00:00,390
107.95,BBG000BVMGF2,107.95,1min,107.93,107.94,2021-12-10 16:56:00+00:00,64
108,BBG000BVMGF2,108,1min,107.95,107.95,2021-12-10 16:57:00+00:00,585
108,BBG000BVMGF2,108.01,1min,108,108.01,2021-12-10 16:58:00+00:00,19
107.98,BBG000BVMGF2,107.99,1min,107.95,107.99,2021-12-10 16:59:00+00:00,531
107.89,BBG000BVMGF2,107.96,1min,107.89,107.96,2021-12-10 17:00:00+00:00,437
108.01,BBG000BVMGF2,108.01,1min,107.91,107.91,2021-12-10 17:01:00+00:00,515
108.08,BBG000BVMGF2,108.08,1min,108.02,108.02,2021-12-10 17:02:00+00:00,255
108.09,BBG000BVMGF2,108.12,1min,108.09,108.09,2021-12-10 17:03:00+00:00,309
108.06,BBG000BVMGF2,108.07,1min,108.06,108.07,2021-12-10 17:04:00+00:00,111
108.08,BBG000BVMGF2,108.11,1min,108.08,108.11,2021-12-10 17:05:00+00:00,7
108.08,BBG000BVMGF2,108.08,1min,108.01,108.06,2021-12-10 17:06:00+00:00,672
108.17,BBG000BVMGF2,108.17,1min,108.11,108.11,2021-12-10 17:07:00+00:00,260
108.12,BBG000BVMGF2,108.19,1min,108.09,108.13,2021-12-10 17:08:00+00:00,1499
108.06,BBG000BVMGF2,108.12,1min,108.06,108.12,2021-12-10 17:09:00+00:00,180
108.11,BBG000BVMGF2,108.11,1min,108.05,108.05,2021-12-10 17:11:00+00:00,325
108.09,BBG000BVMGF2,108.13,1min,108.06,108.13,2021-12-10 17:12:00+00:00,518
108.13,BBG000BVMGF2,108.13,1min,108.02,108.09,2021-12-10 17:13:00+00:00,1098
108.1,BBG000BVMGF2,108.11,1min,108.05,108.11,2021-12-10 17:14:00+00:00,691
108.07,BBG000BVMGF2,108.07,1min,108.04,108.06,2021-12-10 17:15:00+00:00,245
108.07,BBG000BVMGF2,108.09,1min,108.05,108.05,2021-12-10 17:16:00+00:00,93
107.99,BBG000BVMGF2,108.05,1min,107.99,108.05,2021-12-10 17:17:00+00:00,269
108.04,BBG000BVMGF2,108.04,1min,108,108,2021-12-10 17:18:00+00:00,230
108.01,BBG000BVMGF2,108.05,1min,108,108.05,2021-12-10 17:19:00+00:00,297
108,BBG000BVMGF2,108.03,1min,108,108,2021-12-10 17:20:00+00:00,321
108.02,BBG000BVMGF2,108.05,1min,108.01,108.05,2021-12-10 17:21:00+00:00,264
108.05,BBG000BVMGF2,108.05,1min,108.04,108.04,2021-12-10 17:22:00+00:00,114
108.12,BBG000BVMGF2,108.12,1min,108.04,108.04,2021-12-10 17:23:00+00:00,437
108.15,BBG000BVMGF2,108.15,1min,108.13,108.13,2021-12-10 17:24:00+00:00,7
108.15,BBG000BVMGF2,108.15,1min,108.13,108.14,2021-12-10 17:25:00+00:00,482
108.12,BBG000BVMGF2,108.13,1min,108.12,108.13,2021-12-10 17:26:00+00:00,200
108.04,BBG000BVMGF2,108.07,1min,108.04,108.07,2021-12-10 17:27:00+00:00,332
108.08,BBG000BVMGF2,108.1,1min,108.03,108.03,2021-12-10 17:28:00+00:00,433
108.11,BBG000BVMGF2,108.12,1min,108.11,108.11,2021-12-10 17:29:00+00:00,71
108.07,BBG000BVMGF2,108.14,1min,108.07,108.13,2021-12-10 17:30:00+00:00,247
108.06,BBG000BVMGF2,108.06,1min,108.03,108.06,2021-12-10 17:31:00+00:00,627
108.07,BBG000BVMGF2,108.08,1min,108.07,108.08,2021-12-10 17:32:00+00:00,114
108.1,BBG000BVMGF2,108.12,1min,108.09,108.1,2021-12-10 17:33:00+00:00,454
108.05,BBG000BVMGF2,108.12,1min,108.05,108.12,2021-12-10 17:34:00+00:00,92
108.02,BBG000BVMGF2,108.04,1min,108,108.04,2021-12-10 17:35:00+00:00,724
108.03,BBG000BVMGF2,108.03,1min,107.99,108,2021-12-10 17:36:00+00:00,162
108.04,BBG000BVMGF2,108.04,1min,108.02,108.02,2021-12-10 17:37:00+00:00,607
108.05,BBG000BVMGF2,108.06,1min,108.01,108.01,2021-12-10 17:38:00+00:00,642
108.07,BBG000BVMGF2,108.07,1min,108.04,108.04,2021-12-10 17:39:00+00:00,25
107.99,BBG000BVMGF2,108.06,1min,107.99,108.06,2021-12-10 17:40:00+00:00,282
107.98,BBG000BVMGF2,108.02,1min,107.98,108.02,2021-12-10 17:41:00+00:00,414
107.96,BBG000BVMGF2,107.97,1min,107.94,107.97,2021-12-10 17:42:00+00:00,40
107.97,BBG000BVMGF2,107.97,1min,107.94,107.94,2021-12-10 17:43:00+00:00,304
108.02,BBG000BVMGF2,108.04,1min,107.98,107.98,2021-12-10 17:44:00+00:00,553
108.01,BBG000BVMGF2,108.05,1min,108.01,108.05,2021-12-10 17:45:00+00:00,108
108,BBG000BVMGF2,108.01,1min,108,108.01,2021-12-10 17:46:00+00:00,169
108.03,BBG000BVMGF2,108.06,1min,108,108.02,2021-12-10 17:47:00+00:00,655
108.08,BBG000BVMGF2,108.08,1min,108.06,108.06,2021-12-10 17:48:00+00:00,443
108.08,BBG000BVMGF2,108.11,1min,108.08,108.1,2021-12-10 17:49:00+00:00,149
108.03,BBG000BVMGF2,108.05,1min,108.02,108.05,2021-12-10 17:50:00+00:00,237
108.06,BBG000BVMGF2,108.06,1min,108.01,108.01,2021-12-10 17:51:00+00:00,14
108.04,BBG000BVMGF2,108.04,1min,108,108.01,2021-12-10 17:52:00+00:00,379
108.06,BBG000BVMGF2,108.06,1min,108.06,108.06,2021-12-10 17:53:00+00:00,2
108.04,BBG000BVMGF2,108.06,1min,108.02,108.06,2021-12-10 17:54:00+00:00,5
108.04,BBG000BVMGF2,108.04,1min,108.04,108.04,2021-12-10 17:55:00+00:00,1
108.02,BBG000BVMGF2,108.02,1min,108.02,108.02,2021-12-10 17:56:00+00:00,1
108,BBG000BVMGF2,108.01,1min,108,108.01,2021-12-10 17:57:00+00:00,10
108.02,BBG000BVMGF2,108.04,1min,108.02,108.04,2021-12-10 17:58:00+00:00,260
108.04,BBG000BVMGF2,108.05,1min,108.02,108.05,2021-12-10 17:59:00+00:00,73
108.04,BBG000BVMGF2,108.05,1min,108,108.02,2021-12-10 18:00:00+00:00,204
108.14,BBG000BVMGF2,108.14,1min,108.07,108.07,2021-12-10 18:01:00+00:00,511
108.18,BBG000BVMGF2,108.18,1min,108.15,108.15,2021-12-10 18:02:00+00:00,100
108.18,BBG000BVMGF2,108.2,1min,108.18,108.18,2021-12-10 18:03:00+00:00,222
108.26,BBG000BVMGF2,108.26,1min,108.18,108.2,2021-12-10 18:04:00+00:00,1653
108.12,BBG000BVMGF2,108.24,1min,108.02,108.24,2021-12-10 18:05:00+00:00,5150
108.11,BBG000BVMGF2,108.11,1min,108.08,108.1,2021-12-10 18:07:00+00:00,319
108.06,BBG000BVMGF2,108.09,1min,108.06,108.09,2021-12-10 18:08:00+00:00,189
108.15,BBG000BVMGF2,108.16,1min,108.06,108.06,2021-12-10 18:09:00+00:00,1063
108.17,BBG000BVMGF2,108.19,1min,108.16,108.16,2021-12-10 18:11:00+00:00,483
108.2,BBG000BVMGF2,108.21,1min,108.2,108.2,2021-12-10 18:12:00+00:00,265
