c,figi,h,interval,l,o,time,v
111.24,BBG000BVMGF2,111.24,1min,111.24,111.24,2021-12-07 13:55:00+00:00,1
111.24,BBG000BVMGF2,111.24,1min,111.24,111.24,2021-12-07 14:03:00+00:00,1
110.83,BBG000BVMGF2,110.84,1min,110.0,110.0,2021-12-07 14:29:00+00:00,13
109.47,BBG000BVMGF2,110.0,1min,109.29,109.85,2021-12-07 14:30:00+00:00,903
109,BBG000BVMGF2,109.22,1min,109,109.22,2021-12-07 14:31:00+00:00,1301
109.46,BBG000BVMGF2,109.46,1min,109.19,109.19,2021-12-07 14:32:00+00:00,500
109.77,BBG000BVMGF2,109.77,1min,109.56,109.56,2021-12-07 14:33:00+00:00,236
109.76,BBG000BVMGF2,109.86,1min,109.76,109.78,2021-12-07 14:34:00+00:00,3
110.28,BBG000BVMGF2,110.28,1min,109.86,109.86,2021-12-07 14:35:00+00:00,339
110.35,BBG000BVMGF2,110.36,1min,110.35,110.35,2021-12-07 14:36:00+00:00,450
110.6,BBG000BVMGF2,110.74,1min,110.32,110.32,2021-12-07 14:37:00+00:00,118
110.7,BBG000BVMGF2,110.7,1min,110.59,110.6,2021-12-07 14:38:00+00:00,287
110.5,BBG000BVMGF2,110.66,1min,110.5,110.65,2021-12-07 14:39:00+00:00,1243
110.66,BBG000BVMGF2,110.67,1min,110.59,110.59,2021-12-07 14:40:00+00:00,863
110.51,BBG000BVMGF2,110.75,1min,110.51,110.75,2021-12-07 14:41:00+00:00,1310
110.84,BBG000BVMGF2,110.84,1min,110.63,110.63,2021-12-07 14:42:00+00:00,355
110.94,BBG000BVMGF2,110.94,1min,110.81,110.91,2021-12-07 14:43:00+00:00,2404
110.95,BBG000BVMGF2,110.95,1min,110.94,110.94,2021-12-07 14:44:00+00:00,13
110.69,BBG000BVMGF2,110.85,1min,110.69,110.85,2021-12-07 14:45:00+00:00,879
110.64,BBG000BVMGF2,110.64,1min,110.64,110.64,2021-12-07 14:46:00+00:00,100
110.68,BBG000BVMGF2,110.76,1min,110.68,110.68,2021-12-07 14:47:00+00:00,175
110.53,BBG000BVMGF2,110.56,1min,110.53,110.56,2021-12-07 14:48:00+00:00,422
110.77,BBG000BVMGF2,110.8,1min,110.67,110.67,2021-12-07 14:49:00+00:00,615
110.67,BBG000BVMGF2,110.67,1min,110.6,110.67,2021-12-07 14:51:00+00:00,597
110.68,BBG000BVMGF2,110.77,1min,110.68,110.71,2021-12-07 14:52:00+00:00,378
110.62,BBG000BVMGF2,110.69,1min,110.62,110.68,2021-12-07 14:53:00+00:00,476
110.74,BBG000BVMGF2,110.74,1min,110.68,110.69,2021-12-07 14:54:00+00:00,756
110.73,BBG000BVMGF2,110.82,1min,110.63,110.8,2021-12-07 14:55:00+00:00,1124
110.69,BBG000BVMGF2,110.83,1min,110.69,110.73,2021-12-07 14:56:00+00:00,307
110.7,BBG000BVMGF2,110.84,1min,110.7,110.74,2021-12-07 14:57:00+00:00,437
110.82,BBG000BVMGF2,110.83,1min,110.76,110.78,2021-12-07 14:58:00+00:00,245
110.92,BBG000BVMGF2,110.92,1min,110.82,110.82,2021-12-07 14:59:00+00:00,211
110.92,BBG000BVMGF2,110.98,1min,110.89,110.95,2021-12-07 15:00:00+00:00,211
110.89,BBG000BVMGF2,110.89,1min,110.88,110.88,2021-12-07 15:01:00+00:00,405
110.77,BBG000BVMGF2,110.79,1min,110.73,110.79,2021-12-07 15:02:00+00:00,280
110.56,BBG000BVMGF2,110.73,1min,110.56,110.73,2021-12-07 15:03:00+00:00,558
110.5,BBG000BVMGF2,110.5,1min,110.4,110.4,2021-12-07 15:04:00+00:00,415
110.63,BBG000BVMGF2,110.63,1min,110.61,110.61,2021-12-07 15:05:00+00:00,194
110.54,BBG000BVMGF2,110.57,1min,110.45,110.57,2021-12-07 15:06:00+00:00,203
110.68,BBG000BVMGF2,110.69,1min,110.56,110.56,2021-12-07 15:07:00+00:00,1286
110.54,BBG000BVMGF2,110.68,1min,110.54,110.68,2021-12-07 15:08:00+00:00,2982
110.45,BBG000BVMGF2,110.47,1min,110.43,110.47,2021-12-07 15:09:00+00:00,599
110.3,BBG000BVMGF2,110.38,1min,110.3,110.38,2021-12-07 15:10:00+00:00,228
110.42,BBG000BVMGF2,110.42,1min,110.3,110.3,2021-12-07 15:11:00+00:00,1585
110.53,BBG000BVMGF2,110.6,1min,110.46,110.46,2021-12-07 15:12:00+00:00,1519
110.51,BBG000BVMGF2,110.61,1min,110.48,110.52,2021-12-07 15:14:00+00:00,6413
110.63,BBG000BVMGF2,110.63,1min,110.52,110.56,2021-12-07 15:15:00+00:00,517
110.77,BBG000BVMGF2,110.77,1min,110.66,110.66,2021-12-07 15:16:00+00:00,304
110.74,BBG000BVMGF2,110.77,1min,110.72,110.77,2021-12-07 15:17:00+00:00,637
110.71,BBG000BVMGF2,110.78,1min,110.71,110.78,2021-12-07 15:19:00+00:00,832
110.7,BBG000BVMGF2,110.74,1min,110.61,110.62,2021-12-07 15:20:00+00:00,475
110.56,BBG000BVMGF2,110.66,1min,110.56,110.66,2021-12-07 15:21:00+00:00,402
110.54,BBG000BVMGF2,110.54,1min,110.54,110.54,2021-12-07 15:22:00+00:00,1
110.68,BBG000BVMGF2,110.69,1min,110.59,110.59,2021-12-07 15:23:00+00:00,610
110.67,BBG000BVMGF2,110.67,1min,110.64,110.65,2021-12-07 15:24:00+00:00,249
110.67,BBG000BVMGF2,110.67,1min,110.64,110.64,2021-12-07 15:25:00+00:00,364
110.58,BBG000BVMGF2,110.74,1min,110.58,110.73,2021-12-07 15:26:00+00:00,590
110.52,BBG000BVMGF2,110.55,1min,110.52,110.55,2021-12-07 15:27:00+00:00,234
110.39,BBG000BVMGF2,110.42,1min,110.39,110.42,2021-12-07 15:28:00+00:00,93
110.42,BBG000BVMGF2,110.43,1min,110.37,110.37,2021-12-07 15:29:00+00:00,654
110.46,BBG000BVMGF2,110.56,1min,110.43,110.47,2021-12-07 15:30:00+00:00,761
110.45,BBG000BVMGF2,110.45,1min,110.39,110.45,2021-12-07 15:31:00+00:00,279
110.4,BBG000BVMGF2,110.4,1min,110.34,110.38,2021-12-07 15:33:00+00:00,740
110.3,BBG000BVMGF2,110.38,1min,110.23,110.34,2021-12-07 15:35:00+00:00,1489
110.35,BBG000BVMGF2,110.35,1min,110.31,110.31,2021-12-07 15:36:00+00:00,373
110.17,BBG000BVMGF2,110.3,1min,110.17,110.3,2021-12-07 15:37:00+00:00,1291
110.18,BBG000BVMGF2,110.23,1min,110.18,110.19,2021-12-07 15:38:00+00:00,745
110.22,BBG000BVMGF2,110.22,1min,110.2,110.2,2021-12-07 15:39:00+00:00,752
110.14,BBG000BVMGF2,110.29,1min,110.14,110.22,2021-12-07 15:40:00+00:00,1274
110.23,BBG000BVMGF2,110.23,1min,110.16,110.16,2021-12-07 15:41:00+00:00,457
110.2,BBG000BVMGF2,110.2,1min,110.2,110.2,2021-12-07 15:42:00+00:00,110
110.31,BBG000BVMGF2,110.31,1min,110.23,110.23,2021-12-07 15:43:00+00:00,492
110.24,BBG000BVMGF2,110.31,1min,110.24,110.31,2021-12-07 15:44:00+00:00,64
110.32,BBG000BVMGF2,110.32,1min,110.28,110.29,2021-12-07 15:45:00+00:00,189
110.36,BBG000BVMGF2,110.36,1min,110.36,110.36,2021-12-07 15:46:00+00:00,8
110.23,BBG000BVMGF2,110.32,1min,110.23,110.32,2021-12-07 15:47:00+00:00,513
110.18,BBG000BVMGF2,110.18,1min,110.18,110.18,2021-12-07 15:48:00+00:00,1
110.28,BBG000BVMGF2,110.28,1min,110.21,110.21,2021-12-07 15:50:00+00:00,820
110.31,BBG000BVMGF2,110.31,1min,110.28,110.28,2021-12-07 15:51:00+00:00,23
110.28,BBG000BVMGF2,110.28,1min,110.22,110.27,2021-12-07 15:52:00+00:00,752
110.29,BBG000BVMGF2,110.36,1min,110.29,110.34,2021-12-07 15:53:00+00:00,828
110.32,BBG000BVMGF2,110.32,1min,110.29,110.29,2021-12-07 15:54:00+00:00,336
110.29,BBG000BVMGF2,110.32,1min,110.29,110.32,2021-12-07 15:55:00+00:00,576
110.31,BBG000BVMGF2,110.31,1min,110.23,110.3,2021-12-07 15:56:00+00:00,523
110.29,BBG000BVMGF2,110.33,1min,110.24,110.25,2021-12-07 15:57:00+00:00,327
110.28,BBG000BVMGF2,110.29,1min,110.28,110.29,2021-12-07 15:58:00+00:00,305
110.39,BBG000BVMGF2,110.39,1min,110.31,110.31,2021-12-07 15:59:00+00:00,1444
110.31,BBG000BVMGF2,110.37,1min,110.31,110.37,2021-12-07 16:00:00+00:00,124
110.37,BBG000BVMGF2,110.37,1min,110.3,110.35,2021-12-07 16:01:00+00:00,862
110.34,BBG000BVMGF2,110.34,1min,110.34,110.34,2021-12-07 16:02:00+00:00,4
110.33,BBG000BVMGF2,110.33,1min,110.33,110.33,2021-12-07 16:03:00+00:00,203
110.25,BBG000BVMGF2,110.31,1min,110.25,110.31,2021-12-07 16:04:00+00:00,182
110.26,BBG000BVMGF2,110.26,1min,110.25,110.25,2021-12-07 16:05:00+00:00,120
110.29,BBG000BVMGF2,110.35,1min,110.25,110.25,2021-12-07 16:06:00+00:00,675
110.21,BBG000BVMGF2,110.32,1min,110.21,110.31,2021-12-07 16:07:00+00:00,579
110.26,BBG000BVMGF2,110.26,1min,110.25,110.25,2021-12-07 16:08:00+00:00,399
110.3,BBG000BVMGF2,110.3,1min,110.3,110.3,2021-12-07 16:09:00+00:00,201
110.26,BBG000BVMGF2,110.31,1min,110.26,110.31,2021-12-07 16:10:00+00:00,449
110.2,BBG000BVMGF2,110.23,1min,110.14,110.23,2021-12-07 16:11:00+00:00,314
110.21,BBG000BVMGF2,110.23,1min,110.16,110.18,2021-12-07 16:12:00+00:00,686
110.17,BBG000BVMGF2,110.23,1min,110.1,110.23,2021-12-07 16:13:00+00:00,315
110.09,BBG000BVMGF2,110.18,1min,110.09,110.18,2021-12-07 16:14:00+00:00,227
110.11,BBG000BVMGF2,110.11,1min,110.1,110.11,2021-12-07 16:15:00+00:00,143
110.08,BBG000BVMGF2,110.1,1min,110.04,110.1,2021-12-07 16:16:00+00:00,352
110.13,BBG000BVMGF2,110.16,1min,110.13,110.14,2021-12-07 16:17:00+00:00,640
110.08,BBG000BVMGF2,110.11,1min,110.08,110.11,2021-12-07 16:18:00+00:00,107
110.06,BBG000BVMGF2,110.13,1min,110.06,110.12,2021-12-07 16:19:00+00:00,268
109.88,BBG000BVMGF2,110.05,1min,109.88,110.05,2021-12-07 16:20:00+00:00,1059
109.97,BBG000BVMGF2,109.97,1min,109.92,109.92,2021-12-07 16:21:00+00:00,151
109.88,BBG000BVMGF2,109.98,1min,109.88,109.94,2021-12-07 16:22:00+00:00,439
109.91,BBG000BVMGF2,109.91,1min,109.9,109.9,2021-12-07 16:23:00+00:00,201
109.95,BBG000BVMGF2,109.95,1min,109.95,109.95,2021-12-07 16:24:00+00:00,121
109.78,BBG000BVMGF2,109.99,1min,109.78,109.99,2021-12-07 16:25:00+00:00,2007
109.97,BBG000BVMGF2,109.97,1min,109.87,109.87,2021-12-07 16:26:00+00:00,472
109.97,BBG000BVMGF2,109.98,1min,109.89,109.9,2021-12-07 16:27:00+00:00,567
109.97,BBG000BVMGF2,110.0,1min,109.97,109.99,2021-12-07 16:28:00+00:00,605
110.26,BBG000BVMGF2,110.26,1min,110.02,110.03,2021-12-07 16:29:00+00:00,2294
110.29,BBG000BVMGF2,110.32,1min,110.24,110.24,2021-12-07 16:30:00+00:00,861
110.3,BBG000BVMGF2,110.3,1min,110.21,110.23,2021-12-07 16:32:00+00:00,2478
110.38,BBG000BVMGF2,110.38,1min,110.32,110.33,2021-12-07 16:33:00+00:00,1463
110.34,BBG000BVMGF2,110.45,1min,110.34,110.43,2021-12-07 16:34:00+00:00,185
110.32,BBG000BVMGF2,110.32,1min,110.32,110.32,2021-12-07 16:36:00+00:00,22
110.22,BBG000BVMGF2,110.31,1min,110.22,110.31,2021-12-07 16:37:00+00:00,465
110.14,BBG000BVMGF2,110.21,1min,110.14,110.21,2021-12-07 16:38:00+00:00,172
110.22,BBG000BVMGF2,110.22,1min,110.16,110.16,2021-12-07 16:39:00+00:00,532
110.26,BBG000BVMGF2,110.31,1min,110.22,110.22,2021-12-07 16:40:00+00:00,936
110.16,BBG000BVMGF2,110.2,1min,110.16,110.2,2021-12-07 16:41:00+00:00,402
110.22,BBG000BVMGF2,110.22,1min,110.22,110.22,2021-12-07 16:42:00+00:00,100
110.19,BBG000BVMGF2,110.19,1min,110.19,110.19,2021-12-07 16:43:00+00:00,2
110.17,BBG000BVMGF2,110.17,1min,110.13,110.13,2021-12-07 16:44:00+00:00,947
110.16,BBG000BVMGF2,110.16,1min,110.12,110.14,2021-12-07 16:45:00+00:00,453
110.19,BBG000BVMGF2,110.19,1min,110.19,110.19,2021-12-07 16:46:00+00:00,1
110.06,BBG000BVMGF2,110.08,1min,110.01,110.07,2021-12-07 16:47:00+00:00,687
110.06,BBG000BVMGF2,110.06,1min,110.06,110.06,2021-12-07 16:48:00+00:00,301
110.04,BBG000BVMGF2,110.1,1min,110.0,110.03,2021-12-07 16:49:00+00:00,855
110.08,BBG000BVMGF2,110.11,1min,110.08,110.1,2021-12-07 16:50:00+00:00,605
110.11,BBG000BVMGF2,110.11,1min,110.07,110.07,2021-12-07 16:51:00+00:00,743
110.08,BBG000BVMGF2,110.08,1min,110.08,110.08,2021-12-07 16:52:00+00:00,40
110.13,BBG000BVMGF2,110.14,1min,110.08,110.08,2021-12-07 16:53:00+00:00,765
110.14,BBG000BVMGF2,110.18,1min,110.14,110.14,2021-12-07 16:54:00+00:00,951
110.08,BBG000BVMGF2,110.08,1min,110.05,110.06,2021-12-07 16:56:00+00:00,284
110.11,BBG000BVMGF2,110.15,1min,110.11,110.11,2021-12-07 16:57:00+00:00,1053
110.04,BBG000BVMGF2,110.12,1min,110.04,110.08,2021-12-07 16:58:00+00:00,500
110.07,BBG000BVMGF2,110.07,1min,110.06,110.06,2021-12-07 16:59:00+00:00,200
110.0,BBG000BVMGF2,110.0,1min,110.0,110.0,2021-12-07 17:00:00+00:00,2
110.05,BBG000BVMGF2,110.06,1min,110.01,110.02,2021-12-07 17:01:00+00:00,335
110.11,BBG000BVMGF2,110.11,1min,110.08,110.08,2021-12-07 17:03:00+00:00,493
110.06,BBG000BVMGF2,110.06,1min,110.06,110.06,2021-12-07 17:04:00+00:00,15
110.16,BBG000BVMGF2,110.18,1min,110.11,110.11,2021-12-07 17:05:00+00:00,757
110.19,BBG000BVMGF2,110.19,1min,110.15,110.15,2021-12-07 17:06:00+00:00,220
110.17,BBG000BVMGF2,110.17,1min,110.17,110.17,2021-12-07 17:07:00+00:00,19
110.16,BBG000BVMGF2,110.2,1min,110.16,110.19,2021-12-07 17:08:00+00:00,304
110.14,BBG000BVMGF2,110.18,1min,110.14,110.18,2021-12-07 17:09:00+00:00,230
110.17,BBG000BVMGF2,110.17,1min,110.16,110.16,2021-12-07 17:10:00+00:00,112
110.15,BBG000BVMGF2,110.17,1min,110.15,110.17,2021-12-07 17:11:00+00:00,224
110.14,BBG000BVMGF2,110.14,1min,110.07,110.12,2021-12-07 17:12:00+00:00,960
110.15,BBG000BVMGF2,110.16,1min,110.15,110.16,2021-12-07 17:13:00+00:00,602
110.16,BBG000BVMGF2,110.16,1min,110.14,110.15,2021-12-07 17:14:00+00:00,190
110.12,BBG000BVMGF2,110.12,1min,110.12,110.12,2021-12-07 17:15:00+00:00,1
110.15,BBG000BVMGF2,110.19,1min,110.11,110.12,2021-12-07 17:16:00+00:00,775
110.13,BBG000BVMGF2,110.13,1min,110.13,110.13,2021-12-07 17:17:00+00:00,2
110.13,BBG000BVMGF2,110.13,1min,110.05,110.11,2021-12-07 17:18:00+00:00,505
110.14,BBG000BVMGF2,110.14,1min,110.12,110.12,2021-12-07 17:19:00+00:00,210
110.11,BBG000BVMGF2,110.11,1min,110.11,110.11,2021-12-07 17:20:00+00:00,36
110.26,BBG000BVMGF2,110.29,1min,110.16,110.16,2021-12-07 17:21:00+00:00,1835
110.21,BBG000BVMGF2,110.25,1min,110.21,110.25,2021-12-07 17:22:00+00:00,100
110.24,BBG000BVMGF2,110.24,1min,110.24,110.24,2021-12-07 17:23:00+00:00,201
110.25,BBG000BVMGF2,110.25,1min,110.25,110.25,2021-12-07 17:25:00+00:00,2
110.25,BBG000BVMGF2,110.25,1min,110.2,110.25,2021-12-07 17:26:00+00:00,788
110.25,BBG000BVMGF2,110.25,1min,110.22,110.23,2021-12-07 17:27:00+00:00,229
110.26,BBG000BVMGF2,110.26,1min,110.21,110.21,2021-12-07 17:28:00+00:00,610
110.22,BBG000BVMGF2,110.22,1min,110.22,110.22,2021-12-07 17:29:00+00:00,5
110.26,BBG000BVMGF2,110.26,1min,110.26,110.26,2021-12-07 17:30:00+00:00,342
110.26,BBG000BVMGF2,110.27,1min,110.26,110.27,2021-12-07 17:31:00+00:00,22
110.24,BBG000BVMGF2,110.25,1min,110.24,110.25,2021-12-07 17:32:00+00:00,104
110.21,BBG000BVMGF2,110.22,1min,110.21,110.22,2021-12-07 17:33:00+00:00,159
110.19,BBG000BVMGF2,110.19,1min,110.19,110.19,2021-12-07 17:34:00+00:00,102
110.17,BBG000BVMGF2,110.2,1min,110.17,110.2,2021-12-07 17:35:00+00:00,230
110.14,BBG000BVMGF2,110.14,1min,110.06,110.1,2021-12-07 17:36:00+00:00,1805
110.09,BBG000BVMGF2,110.09,1min,110.08,110.09,2021-12-07 17:38:00+00:00,32
110.12,BBG000BVMGF2,110.12,1min,110.09,110.09,2021-12-07 17:39:00+00:00,405
110.08,BBG000BVMGF2,110.09,1min,110.08,110.09,2021-12-07 17:40:00+00:00,362
110.06,BBG000BVMGF2,110.08,1min,110.04,110.07,2021-12-07 17:41:00+00:00,748
110.1,BBG000BVMGF2,110.1,1min,110.06,110.06,2021-12-07 17:42:00+00:00,847
110.17,BBG000BVMGF2,110.17,1min,110.1,110.1,2021-12-07 17:43:00+00:00,367
110.14,BBG000BVMGF2,110.14,1min,110.09,110.14,2021-12-07 17:44:00+00:00,434
110.15,BBG000BVMGF2,110.16,1min,110.15,110.15,2021-12-07 17:45:00+00:00,630
110.25,BBG000BVMGF2,110.25,1min,110.17,110.17,2021-12-07 17:46:00+00:00,877
110.17,BBG000BVMGF2,110.2,1min,110.15,110.2,2021-12-07 17:48:00+00:00,561
110.17,BBG000BVMGF2,110.17,1min,110.15,110.15,2021-12-07 17:49:00+00:00,201
110.26,BBG000BVMGF2,110.26,1min,110.15,110.15,2021-12-07 17:50:00+00:00,1245
110.25,BBG000BVMGF2,110.25,1min,110.18,110.25,2021-12-07 17:51:00+00:00,428
110.25,BBG000BVMGF2,110.25,1min,110.25,110.25,2021-12-07 17:52:00+00:00,3
110.25,BBG000BVMGF2,110.28,1min,110.25,110.26,2021-12-07 17:53:00+00:00,537
110.21,BBG000BVMGF2,110.26,1min,110.21,110.25,2021-12-07 17:54:00+00:00,423
110.22,BBG000BVMGF2,110.22,1min,110.2,110.2,2021-12-07 17:55:00+00:00,205
110.28,BBG000BVMGF2,110.3,1min,110.22,110.22,2021-12-07 17:56:00+00:00,1280
110.26,BBG000BVMGF2,110.26,1min,110.26,110.26,2021-12-07 17:57:00+00:00,10
110.25,BBG000BVMGF2,110.29,1min,110.23,110.25,2021-12-07 17:58:00+00:00,760
110.22,BBG000BVMGF2,110.27,1min,110.22,110.25,2021-12-07 17:59:00+00:00,851
110.18,BBG000BVMGF2,110.19,1min,110.18,110.19,2021-12-07 18:00:00+00:00,2
110.22,BBG000BVMGF2,110.25,1min,110.22,110.22,2021-12-07 18:02:00+00:00,415
110.17,BBG000BVMGF2,110.21,1min,110.17,110.21,2021-12-07 18:03:00+00:00,255
110.13,BBG000BVMGF2,110.13,1min,110.13,110.13,2021-12-07 18:04:00+00:00,101
110.16,BBG000BVMGF2,110.17,1min,110.16,110.16,2021-12-07 18:05:00+00:00,249
110.19,BBG000BVMGF2,110.19,1min,110.17,110.17,2021-12-07 18:06:00+00:00,773
110.19,BBG000BVMGF2,110.19,1min,110.19,110.19,2021-12-07 18:07:00+00:00,314
110.15,BBG000BVMGF2,110.22,1min,110.15,110.21,2021-12-07 18:08:00+00:00,655
110.21,BBG000BVMGF2,110.21,1min,110.15,110.15,2021-12-07 18:09:00+00:00,1161
110.22,BBG000BVMGF2,110.23,1min,110.22,110.23,2021-12-07 18:10:00+00:00,223
110.2,BBG000BVMGF2,110.23,1min,110.2,110.22,2021-12-07 18:12:00+00:00,346
110.21,BBG000BVMGF2,110.21,1min,110.18,110.19,2021-12-07 18:13:00+00:00,484
110.18,BBG000BVMGF2,110.19,1min,110.17,110.19,2021-12-07 18:14:00+00:00,237
110.16,BBG000BVMGF2,110.19,1min,110.16,110.17,2021-12-07 18:15:00+00:00,214
110.13,BBG000BVMGF2,110.16,1min,110.13,110.16,2021-12-07 18:16:00+00:00,352
110.1,BBG000BVMGF2,110.14,1min,110.1,110.11,2021-12-07 18:17:00+00:00,439
110.17,BBG000BVMGF2,110.17,1min,110.15,110.15,2021-12-07 18:18:00+00:00,701
110.2,BBG000BVMGF2,110.22,1min,110.18,110.18,2021-12-07 18:19:00+00:00,516
110.23,BBG000BVMGF2,110.23,1min,110.23,110.23,2021-12-07 18:20:00+00:00,4
110.24,BBG000BVMGF2,110.25,1min,110.21,110.24,2021-12-07 18:21:00+00:00,652
110.22,BBG000BVMGF2,110.22,1min,110.21,110.22,2021-12-07 18:22:00+00:00,185
110.25,BBG000BVMGF2,110.25,1min,110.22,110.22,2021-12-07 18:23:00+00:00,542
110.23,BBG000BVMGF2,110.25,1min,110.22,110.25,2021-12-07 18:24:00+00:00,677
110.28,BBG000BVMGF2,110.28,1min,110.25,110.25,2021-12-07 18:25:00+00:00,714
110.28,BBG000BVMGF2,110.28,1min,110.26,110.26,2021-12-07 18:26:00+00:00,154
110.27,BBG000BVMGF2,110.28,1min,110.27,110.28,2021-12-07 18:27:00+00:00,11
110.28,BBG000BVMGF2,110.28,1min,110.28,110.28,2021-12-07 18:28:00+00:00,1
110.26,BBG000BVMGF2,110.28,1min,110.25,110.27,2021-12-07 18:29:00+00:00,1235
110.29,BBG000BVMGF2,110.29,1min,110.24,110.28,2021-12-07 18:30:00+00:00,840
110.31,BBG000BVMGF2,110.32,1min,110.29,110.29,2021-12-07 18:31:00+00:00,795
110.3,BBG000BVMGF2,110.3,1min,110.3,110.3,2021-12-07 18:32:00+00:00,104
110.3,BBG000BVMGF2,110.3,1min,110.3,110.3,2021-12-07 18:33:00+00:00,1
110.29,BBG000BVMGF2,110.29,1min,110.29,110.29,2021-12-07 18:34:00+00:00,102
110.26,BBG000BVMGF2,110.3,1min,110.25,110.29,2021-12-07 18:35:00+00:00,796
110.22,BBG000BVMGF2,110.25,1min,110.21,110.25,2021-12-07 18:36:00+00:00,557
110.22,BBG000BVMGF2,110.23,1min,110.2,110.2,2021-12-07 18:37:00+00:00,515
110.3,BBG000BVMGF2,110.31,1min,110.22,110.22,2021-12-07 18:38:00+00:00,2020
110.29,BBG000BVMGF2,110.32,1min,110.29,110.32,2021-12-07 18:39:00+00:00,676
110.27,BBG000BVMGF2,110.27,1min,110.27,110.27,2021-12-07 18:40:00+00:00,100
110.2,BBG000BVMGF2,110.25,1min,110.2,110.25,2021-12-07 18:41:00+00:00,458
110.25,BBG000BVMGF2,110.25,1min,110.19,110.21,2021-12-07 18:42:00+00:00,1043
110.29,BBG000BVMGF2,110.29,1min,110.26,110.26,2021-12-07 18:43:00+00:00,932
110.27,BBG000BVMGF2,110.31,1min,110.26,110.29,2021-12-07 18:44:00+00:00,36
110.26,BBG000BVMGF2,110.27,1min,110.24,110.26,2021-12-07 18:45:00+00:00,589
110.26,BBG000BVMGF2,110.26,1min,110.24,110.26,2021-12-07 18:46:00+00:00,517
110.29,BBG000BVMGF2,110.29,1min,110.28,110.28,2021-12-07 18:47:00+00:00,444
110.3,BBG000BVMGF2,110.3,1min,110.3,110.3,2021-12-07 18:48:00+00:00,134
110.25,BBG000BVMGF2,110.3,1min,110.23,110.3,2021-12-07 18:49:00+00:00,440
110.31,BBG000BVMGF2,110.31,1min,110.26,110.26,2021-12-07 18:50:00+00:00,1733
110.27,BBG000BVMGF2,110.28,1min,110.27,110.28,2021-12-07 18:51:00+00:00,200
110.27,BBG000BVMGF2,110.31,1min,110.27,110.3,2021-12-07 18:52:00+00:00,728
110.25,BBG000BVMGF2,110.27,1min,110.25,110.27,2021-12-07 18:53:00+00:00,299
110.21,BBG000BVMGF2,110.24,1min,110.21,110.24,2021-12-07 18:54:00+00:00,277
110.11,BBG000BVMGF2,110.23,1min,110.11,110.2,2021-12-07 18:55:00+00:00,572
110.11,BBG000BVMGF2,110.12,1min,110.11,110.12,2021-12-07 18:56:00+00:00,217
110.16,BBG000BVMGF2,110.17,1min,110.12,110.14,2021-12-07 18:57:00+00:00,2457
