c,figi,h,interval,l,o,time,v
109.08,BBG000BVMGF2,109.08,1min,109.08,109.08,2021-12-06 09:27:00+00:00,1
109.53,BBG000BVMGF2,109.53,1min,109.53,109.53,2021-12-06 09:28:00+00:00,1
108.97,BBG000BVMGF2,108.97,1min,108.97,108.97,2021-12-06 10:25:00+00:00,1
109.15,BBG000BVMGF2,109.15,1min,109.15,109.15,2021-12-06 10:28:00+00:00,1
109.15,BBG000BVMGF2,109.15,1min,109.15,109.15,2021-12-06 10:29:00+00:00,1
108.9,BBG000BVMGF2,108.9,1min,108.9,108.9,2021-12-06 10:31:00+00:00,1
108.47,BBG000BVMGF2,108.47,1min,108.47,108.47,2021-12-06 10:39:00+00:00,1
109.03,BBG000BVMGF2,109.03,1min,109.03,109.03,2021-12-06 10:54:00+00:00,1
109.03,BBG000BVMGF2,109.03,1min,109.03,109.03,2021-12-06 11:11:00+00:00,1
109,BBG000BVMGF2,109,1min,109,109,2021-12-06 11:16:00+00:00,1
109,BBG000BVMGF2,109,1min,109,109,2021-12-06 11:36:00+00:00,1
109,BBG000BVMGF2,109,1min,109,109,2021-12-06 11:43:00+00:00,1
109.51,BBG000BVMGF2,109.51,1min,109.51,109.51,2021-12-06 11:44:00+00:00,1
109.23,BBG000BVMGF2,109.23,1min,109.23,109.23,2021-12-06 12:05:00+00:00,1
109.22,BBG000BVMGF2,109.22,1min,109.22,109.22,2021-12-06 12:58:00+00:00,1
109.23,BBG000BVMGF2,109.23,1min,109.23,109.23,2021-12-06 13:14:00+00:00,1
109.4,BBG000BVMGF2,109.4,1min,109.4,109.4,2021-12-06 14:06:00+00:00,1
109.62,BBG000BVMGF2,109.62,1min,109.24,109.25,2021-12-06 14:30:00+00:00,137
109.89,BBG000BVMGF2,109.89,1min,109.63,109.63,2021-12-06 14:31:00+00:00,521
110.1,BBG000BVMGF2,110.16,1min,109.79,110.15,2021-12-06 14:32:00+00:00,589
110.17,BBG000BVMGF2,110.26,1min,110.17,110.17,2021-12-06 14:33:00+00:00,205
109.92,BBG000BVMGF2,109.97,1min,109.92,109.97,2021-12-06 14:34:00+00:00,500
110.07,BBG000BVMGF2,110.19,1min,109.87,109.87,2021-12-06 14:35:00+00:00,359
110.2,BBG000BVMGF2,110.27,1min,110.2,110.22,2021-12-06 14:36:00+00:00,562
110.12,BBG000BVMGF2,110.21,1min,109.99,110.05,2021-12-06 14:37:00+00:00,747
110.25,BBG000BVMGF2,110.25,1min,110.03,110.14,2021-12-06 14:38:00+00:00,401
110.16,BBG000BVMGF2,110.29,1min,110.16,110.29,2021-12-06 14:39:00+00:00,2
110.27,BBG000BVMGF2,110.27,1min,109.96,110.13,2021-12-06 14:40:00+00:00,763
110.12,BBG000BVMGF2,110.29,1min,110.12,110.29,2021-12-06 14:41:00+00:00,802
110.31,BBG000BVMGF2,110.31,1min,110.15,110.15,2021-12-06 14:42:00+00:00,300
110.31,BBG000BVMGF2,110.41,1min,110.29,110.33,2021-12-06 14:43:00+00:00,2093
110.35,BBG000BVMGF2,110.35,1min,110.34,110.34,2021-12-06 14:44:00+00:00,110
110.48,BBG000BVMGF2,110.57,1min,110.4,110.44,2021-12-06 14:45:00+00:00,3484
110.51,BBG000BVMGF2,110.51,1min,110.44,110.47,2021-12-06 14:46:00+00:00,455
110.47,BBG000BVMGF2,110.6,1min,110.47,110.58,2021-12-06 14:47:00+00:00,2018
110.37,BBG000BVMGF2,110.38,1min,110.37,110.38,2021-12-06 14:48:00+00:00,270
110.21,BBG000BVMGF2,110.25,1min,110.12,110.25,2021-12-06 14:49:00+00:00,2873
110.12,BBG000BVMGF2,110.28,1min,110.11,110.22,2021-12-06 14:50:00+00:00,2954
110.11,BBG000BVMGF2,110.11,1min,109.92,110.02,2021-12-06 14:51:00+00:00,1291
110.19,BBG000BVMGF2,110.19,1min,110.19,110.19,2021-12-06 14:52:00+00:00,200
110.48,BBG000BVMGF2,110.58,1min,110.2,110.2,2021-12-06 14:53:00+00:00,2783
110.4,BBG000BVMGF2,110.56,1min,110.4,110.55,2021-12-06 14:54:00+00:00,534
110.32,BBG000BVMGF2,110.35,1min,110.28,110.28,2021-12-06 14:55:00+00:00,368
110.39,BBG000BVMGF2,110.45,1min,110.33,110.37,2021-12-06 14:56:00+00:00,684
110.44,BBG000BVMGF2,110.52,1min,110.43,110.43,2021-12-06 14:57:00+00:00,834
110.53,BBG000BVMGF2,110.54,1min,110.47,110.47,2021-12-06 14:58:00+00:00,577
110.45,BBG000BVMGF2,110.59,1min,110.45,110.53,2021-12-06 14:59:00+00:00,1857
110.52,BBG000BVMGF2,110.64,1min,110.51,110.57,2021-12-06 15:00:00+00:00,3048
110.38,BBG000BVMGF2,110.58,1min,110.38,110.48,2021-12-06 15:01:00+00:00,1688
110.51,BBG000BVMGF2,110.51,1min,110.39,110.39,2021-12-06 15:02:00+00:00,398
110.46,BBG000BVMGF2,110.48,1min,110.43,110.46,2021-12-06 15:03:00+00:00,267
110.46,BBG000BVMGF2,110.51,1min,110.28,110.49,2021-12-06 15:04:00+00:00,1014
110.26,BBG000BVMGF2,110.46,1min,110.26,110.46,2021-12-06 15:05:00+00:00,714
110.37,BBG000BVMGF2,110.37,1min,110.25,110.31,2021-12-06 15:06:00+00:00,686
110.26,BBG000BVMGF2,110.3,1min,110.19,110.19,2021-12-06 15:07:00+00:00,1036
110.28,BBG000BVMGF2,110.28,1min,110.2,110.2,2021-12-06 15:08:00+00:00,838
110.18,BBG000BVMGF2,110.33,1min,110.18,110.26,2021-12-06 15:09:00+00:00,839
110.24,BBG000BVMGF2,110.28,1min,110.21,110.22,2021-12-06 15:10:00+00:00,445
110.26,BBG000BVMGF2,110.34,1min,110.22,110.22,2021-12-06 15:11:00+00:00,1120
110.3,BBG000BVMGF2,110.35,1min,110.27,110.28,2021-12-06 15:12:00+00:00,1376
110.47,BBG000BVMGF2,110.47,1min,110.35,110.35,2021-12-06 15:13:00+00:00,161
110.41,BBG000BVMGF2,110.45,1min,110.41,110.44,2021-12-06 15:14:00+00:00,788
110.31,BBG000BVMGF2,110.43,1min,110.31,110.4,2021-12-06 15:15:00+00:00,280
110.43,BBG000BVMGF2,110.43,1min,110.38,110.38,2021-12-06 15:16:00+00:00,358
110.31,BBG000BVMGF2,110.39,1min,110.31,110.38,2021-12-06 15:17:00+00:00,382
110.18,BBG000BVMGF2,110.29,1min,110.18,110.29,2021-12-06 15:18:00+00:00,117
110.24,BBG000BVMGF2,110.24,1min,110.21,110.21,2021-12-06 15:19:00+00:00,377
110.24,BBG000BVMGF2,110.28,1min,110.24,110.26,2021-12-06 15:20:00+00:00,165
110.25,BBG000BVMGF2,110.25,1min,110.22,110.22,2021-12-06 15:21:00+00:00,197
110.28,BBG000BVMGF2,110.28,1min,110.22,110.27,2021-12-06 15:22:00+00:00,207
110.24,BBG000BVMGF2,110.28,1min,110.24,110.28,2021-12-06 15:23:00+00:00,47
110.26,BBG000BVMGF2,110.39,1min,110.2,110.24,2021-12-06 15:24:00+00:00,883
110.41,BBG000BVMGF2,110.41,1min,110.35,110.35,2021-12-06 15:26:00+00:00,331
110.34,BBG000BVMGF2,110.44,1min,110.34,110.38,2021-12-06 15:27:00+00:00,883
110.36,BBG000BVMGF2,110.39,1min,110.35,110.37,2021-12-06 15:28:00+00:00,299
110.42,BBG000BVMGF2,110.42,1min,110.4,110.4,2021-12-06 15:29:00+00:00,317
110.32,BBG000BVMGF2,110.42,1min,110.25,110.42,2021-12-06 15:30:00+00:00,697
110.37,BBG000BVMGF2,110.45,1min,110.35,110.35,2021-12-06 15:31:00+00:00,493
110.47,BBG000BVMGF2,110.51,1min,110.45,110.45,2021-12-06 15:32:00+00:00,545
110.46,BBG000BVMGF2,110.55,1min,110.46,110.53,2021-12-06 15:33:00+00:00,893
110.55,BBG000BVMGF2,110.55,1min,110.5,110.53,2021-12-06 15:34:00+00:00,326
110.49,BBG000BVMGF2,110.57,1min,110.49,110.56,2021-12-06 15:35:00+00:00,403
110.62,BBG000BVMGF2,110.69,1min,110.53,110.53,2021-12-06 15:36:00+00:00,1098
110.92,BBG000BVMGF2,110.92,1min,110.72,110.72,2021-12-06 15:37:00+00:00,1113
110.9,BBG000BVMGF2,110.91,1min,110.83,110.87,2021-12-06 15:38:00+00:00,787
110.96,BBG000BVMGF2,111.04,1min,110.96,111,2021-12-06 15:39:00+00:00,927
110.95,BBG000BVMGF2,110.95,1min,110.82,110.94,2021-12-06 15:40:00+00:00,443
110.96,BBG000BVMGF2,111,1min,110.89,110.95,2021-12-06 15:41:00+00:00,1215
111,BBG000BVMGF2,111,1min,110.95,110.97,2021-12-06 15:42:00+00:00,391
110.91,BBG000BVMGF2,111,1min,110.85,110.98,2021-12-06 15:43:00+00:00,2554
110.97,BBG000BVMGF2,110.97,1min,110.91,110.91,2021-12-06 15:44:00+00:00,401
110.9,BBG000BVMGF2,111.04,1min,110.9,110.98,2021-12-06 15:45:00+00:00,756
110.97,BBG000BVMGF2,110.97,1min,110.92,110.93,2021-12-06 15:46:00+00:00,229
111.06,BBG000BVMGF2,111.06,1min,111.01,111.01,2021-12-06 15:47:00+00:00,74
111.1,BBG000BVMGF2,111.21,1min,111.07,111.07,2021-12-06 15:48:00+00:00,995
111.13,BBG000BVMGF2,111.14,1min,111.04,111.08,2021-12-06 15:49:00+00:00,2536
111.03,BBG000BVMGF2,111.06,1min,110.97,111.06,2021-12-06 15:50:00+00:00,780
111.04,BBG000BVMGF2,111.04,1min,110.97,110.98,2021-12-06 15:51:00+00:00,662
110.95,BBG000BVMGF2,110.99,1min,110.85,110.99,2021-12-06 15:52:00+00:00,1077
111.01,BBG000BVMGF2,111.03,1min,110.92,110.92,2021-12-06 15:53:00+00:00,1043
110.98,BBG000BVMGF2,111.08,1min,110.96,111.01,2021-12-06 15:54:00+00:00,1558
111.06,BBG000BVMGF2,111.17,1min,111.04,111.06,2021-12-06 15:55:00+00:00,2478
111.04,BBG000BVMGF2,111.05,1min,110.96,111.05,2021-12-06 15:56:00+00:00,449
111.06,BBG000BVMGF2,111.12,1min,111.03,111.05,2021-12-06 15:57:00+00:00,1200
111.03,BBG000BVMGF2,111.04,1min,111,111.04,2021-12-06 15:58:00+00:00,758
111.06,BBG000BVMGF2,111.1,1min,111.05,111.08,2021-12-06 15:59:00+00:00,889
110.92,BBG000BVMGF2,111.05,1min,110.92,111.03,2021-12-06 16:00:00+00:00,1362
110.75,BBG000BVMGF2,110.9,1min,110.75,110.9,2021-12-06 16:01:00+00:00,505
110.81,BBG000BVMGF2,110.81,1min,110.67,110.76,2021-12-06 16:02:00+00:00,838
110.74,BBG000BVMGF2,110.76,1min,110.74,110.76,2021-12-06 16:03:00+00:00,221
110.77,BBG000BVMGF2,110.88,1min,110.77,110.79,2021-12-06 16:04:00+00:00,231
110.87,BBG000BVMGF2,110.96,1min,110.78,110.78,2021-12-06 16:05:00+00:00,379
110.85,BBG000BVMGF2,110.91,1min,110.84,110.91,2021-12-06 16:06:00+00:00,1043
110.77,BBG000BVMGF2,110.84,1min,110.77,110.81,2021-12-06 16:08:00+00:00,1174
110.84,BBG000BVMGF2,110.84,1min,110.83,110.83,2021-12-06 16:09:00+00:00,311
110.78,BBG000BVMGF2,110.85,1min,110.71,110.85,2021-12-06 16:10:00+00:00,1405
110.64,BBG000BVMGF2,110.73,1min,110.57,110.73,2021-12-06 16:11:00+00:00,1073
110.67,BBG000BVMGF2,110.69,1min,110.64,110.64,2021-12-06 16:12:00+00:00,558
110.72,BBG000BVMGF2,110.72,1min,110.64,110.7,2021-12-06 16:13:00+00:00,881
110.78,BBG000BVMGF2,110.78,1min,110.75,110.77,2021-12-06 16:14:00+00:00,117
110.74,BBG000BVMGF2,110.74,1min,110.74,110.74,2021-12-06 16:15:00+00:00,19
110.92,BBG000BVMGF2,110.92,1min,110.73,110.78,2021-12-06 16:16:00+00:00,1523
110.92,BBG000BVMGF2,110.94,1min,110.9,110.9,2021-12-06 16:17:00+00:00,435
111,BBG000BVMGF2,111.04,1min,110.84,110.87,2021-12-06 16:18:00+00:00,887
111.03,BBG000BVMGF2,111.08,1min,111.01,111.06,2021-12-06 16:19:00+00:00,1674
110.99,BBG000BVMGF2,111.08,1min,110.99,111.05,2021-12-06 16:20:00+00:00,1381
111.09,BBG000BVMGF2,111.09,1min,110.93,110.97,2021-12-06 16:21:00+00:00,1286
111,BBG000BVMGF2,111,1min,110.98,110.99,2021-12-06 16:22:00+00:00,1102
111.01,BBG000BVMGF2,111.05,1min,110.97,111.01,2021-12-06 16:23:00+00:00,2323
111.01,BBG000BVMGF2,111.08,1min,110.99,111.05,2021-12-06 16:24:00+00:00,628
110.95,BBG000BVMGF2,111.02,1min,110.95,111.02,2021-12-06 16:25:00+00:00,1536
110.93,BBG000BVMGF2,110.99,1min,110.93,110.99,2021-12-06 16:26:00+00:00,888
111.01,BBG000BVMGF2,111.01,1min,110.95,110.97,2021-12-06 16:27:00+00:00,999
110.92,BBG000BVMGF2,110.98,1min,110.9,110.98,2021-12-06 16:28:00+00:00,924
111.05,BBG000BVMGF2,111.05,1min,110.92,110.92,2021-12-06 16:29:00+00:00,1516
111.01,BBG000BVMGF2,111.06,1min,111.01,111.06,2021-12-06 16:30:00+00:00,548
110.92,BBG000BVMGF2,111.01,1min,110.92,111,2021-12-06 16:31:00+00:00,1035
110.85,BBG000BVMGF2,110.95,1min,110.83,110.93,2021-12-06 16:32:00+00:00,705
110.92,BBG000BVMGF2,110.92,1min,110.86,110.86,2021-12-06 16:33:00+00:00,372
111.02,BBG000BVMGF2,111.02,1min,110.94,111,2021-12-06 16:34:00+00:00,304
110.92,BBG000BVMGF2,110.97,1min,110.89,110.97,2021-12-06 16:35:00+00:00,745
111.04,BBG000BVMGF2,111.04,1min,110.92,110.92,2021-12-06 16:36:00+00:00,737
110.92,BBG000BVMGF2,111.01,1min,110.92,111.01,2021-12-06 16:37:00+00:00,418
111.11,BBG000BVMGF2,111.11,1min,110.93,110.94,2021-12-06 16:38:00+00:00,868
111.02,BBG000BVMGF2,111.13,1min,111.02,111.1,2021-12-06 16:39:00+00:00,311
111.1,BBG000BVMGF2,111.1,1min,111.05,111.05,2021-12-06 16:40:00+00:00,358
111.05,BBG000BVMGF2,111.05,1min,111.05,111.05,2021-12-06 16:41:00+00:00,106
111.02,BBG000BVMGF2,111.03,1min,110.97,111.03,2021-12-06 16:42:00+00:00,769
110.95,BBG000BVMGF2,110.97,1min,110.91,110.95,2021-12-06 16:43:00+00:00,532
110.91,BBG000BVMGF2,110.96,1min,110.9,110.92,2021-12-06 16:44:00+00:00,392
110.93,BBG000BVMGF2,110.93,1min,110.86,110.9,2021-12-06 16:45:00+00:00,393
110.83,BBG000BVMGF2,110.91,1min,110.83,110.88,2021-12-06 16:46:00+00:00,436
110.75,BBG000BVMGF2,110.84,1min,110.75,110.83,2021-12-06 16:47:00+00:00,595
110.62,BBG000BVMGF2,110.66,1min,110.59,110.66,2021-12-06 16:49:00+00:00,359
110.66,BBG000BVMGF2,110.66,1min,110.66,110.66,2021-12-06 16:50:00+00:00,101
110.67,BBG000BVMGF2,110.67,1min,110.66,110.66,2021-12-06 16:51:00+00:00,190
110.67,BBG000BVMGF2,110.69,1min,110.67,110.67,2021-12-06 16:52:00+00:00,13
110.77,BBG000BVMGF2,110.77,1min,110.71,110.71,2021-12-06 16:53:00+00:00,309
110.81,BBG000BVMGF2,110.82,1min,110.75,110.75,2021-12-06 16:54:00+00:00,281
110.8,BBG000BVMGF2,110.83,1min,110.75,110.83,2021-12-06 16:55:00+00:00,661
110.75,BBG000BVMGF2,110.8,1min,110.74,110.8,2021-12-06 16:56:00+00:00,514
110.81,BBG000BVMGF2,110.84,1min,110.76,110.83,2021-12-06 16:57:00+00:00,786
110.75,BBG000BVMGF2,110.83,1min,110.75,110.76,2021-12-06 16:58:00+00:00,1355
110.71,BBG000BVMGF2,110.8,1min,110.71,110.8,2021-12-06 16:59:00+00:00,473
110.75,BBG000BVMGF2,110.77,1min,110.7,110.74,2021-12-06 17:00:00+00:00,988
110.74,BBG000BVMGF2,110.77,1min,110.72,110.75,2021-12-06 17:01:00+00:00,933
110.75,BBG000BVMGF2,110.78,1min,110.75,110.75,2021-12-06 17:02:00+00:00,1019
110.76,BBG000BVMGF2,110.8,1min,110.74,110.8,2021-12-06 17:03:00+00:00,1412
110.76,BBG000BVMGF2,110.79,1min,110.76,110.79,2021-12-06 17:04:00+00:00,512
110.76,BBG000BVMGF2,110.79,1min,110.75,110.76,2021-12-06 17:05:00+00:00,668
110.77,BBG000BVMGF2,110.77,1min,110.74,110.74,2021-12-06 17:06:00+00:00,102
110.73,BBG000BVMGF2,110.76,1min,110.73,110.76,2021-12-06 17:07:00+00:00,484
110.73,BBG000BVMGF2,110.73,1min,110.71,110.71,2021-12-06 17:08:00+00:00,21
110.81,BBG000BVMGF2,110.82,1min,110.75,110.75,2021-12-06 17:09:00+00:00,739
110.86,BBG000BVMGF2,110.86,1min,110.8,110.8,2021-12-06 17:10:00+00:00,555
110.88,BBG000BVMGF2,110.91,1min,110.83,110.86,2021-12-06 17:11:00+00:00,285
110.97,BBG000BVMGF2,110.99,1min,110.92,110.92,2021-12-06 17:12:00+00:00,390
110.91,BBG000BVMGF2,111.03,1min,110.9,110.96,2021-12-06 17:13:00+00:00,1475
110.86,BBG000BVMGF2,110.91,1min,110.86,110.91,2021-12-06 17:14:00+00:00,190
110.76,BBG000BVMGF2,110.85,1min,110.74,110.85,2021-12-06 17:15:00+00:00,1429
110.69,BBG000BVMGF2,110.73,1min,110.69,110.73,2021-12-06 17:16:00+00:00,61
110.71,BBG000BVMGF2,110.71,1min,110.67,110.68,2021-12-06 17:17:00+00:00,168
110.7,BBG000BVMGF2,110.79,1min,110.7,110.74,2021-12-06 17:18:00+00:00,1244
110.64,BBG000BVMGF2,110.71,1min,110.64,110.71,2021-12-06 17:19:00+00:00,765
110.61,BBG000BVMGF2,110.63,1min,110.61,110.63,2021-12-06 17:20:00+00:00,51
110.66,BBG000BVMGF2,110.66,1min,110.62,110.64,2021-12-06 17:21:00+00:00,656
110.75,BBG000BVMGF2,110.75,1min,110.66,110.66,2021-12-06 17:22:00+00:00,468
110.78,BBG000BVMGF2,110.78,1min,110.73,110.74,2021-12-06 17:23:00+00:00,1713
110.74,BBG000BVMGF2,110.78,1min,110.74,110.78,2021-12-06 17:24:00+00:00,1004
110.74,BBG000BVMGF2,110.78,1min,110.74,110.77,2021-12-06 17:25:00+00:00,1523
110.78,BBG000BVMGF2,110.78,1min,110.76,110.76,2021-12-06 17:27:00+00:00,56
110.76,BBG000BVMGF2,110.79,1min,110.75,110.76,2021-12-06 17:28:00+00:00,1113
110.73,BBG000BVMGF2,110.77,1min,110.73,110.76,2021-12-06 17:29:00+00:00,2845
110.73,BBG000BVMGF2,110.73,1min,110.71,110.72,2021-12-06 17:30:00+00:00,423
110.58,BBG000BVMGF2,110.68,1min,110.58,110.67,2021-12-06 17:32:00+00:00,694
110.66,BBG000BVMGF2,110.66,1min,110.63,110.63,2021-12-06 17:33:00+00:00,416
110.75,BBG000BVMGF2,110.75,1min,110.67,110.67,2021-12-06 17:34:00+00:00,1330
110.77,BBG000BVMGF2,110.77,1min,110.76,110.76,2021-12-06 17:35:00+00:00,401
110.74,BBG000BVMGF2,110.74,1min,110.74,110.74,2021-12-06 17:36:00+00:00,33
110.65,BBG000BVMGF2,110.71,1min,110.65,110.71,2021-12-06 17:37:00+00:00,1257
110.67,BBG000BVMGF2,110.68,1min,110.64,110.67,2021-12-06 17:39:00+00:00,1142
110.7,BBG000BVMGF2,110.7,1min,110.68,110.68,2021-12-06 17:40:00+00:00,197
110.72,BBG000BVMGF2,110.72,1min,110.69,110.69,2021-12-06 17:41:00+00:00,326
110.7,BBG000BVMGF2,110.77,1min,110.7,110.74,2021-12-06 17:42:00+00:00,388
110.75,BBG000BVMGF2,110.8,1min,110.75,110.77,2021-12-06 17:43:00+00:00,961
110.84,BBG000BVMGF2,110.84,1min,110.84,110.84,2021-12-06 17:44:00+00:00,14
110.89,BBG000BVMGF2,110.92,1min,110.85,110.85,2021-12-06 17:45:00+00:00,695
110.95,BBG000BVMGF2,110.95,1min,110.92,110.92,2021-12-06 17:46:00+00:00,236
110.98,BBG000BVMGF2,111,1min,110.92,110.92,2021-12-06 17:47:00+00:00,362
111,BBG000BVMGF2,111.02,1min,111,111.01,2021-12-06 17:48:00+00:00,335
111.06,BBG000BVMGF2,111.06,1min,111.05,111.05,2021-12-06 17:49:00+00:00,274
111.08,BBG000BVMGF2,111.08,1min,111.06,111.06,2021-12-06 17:50:00+00:00,320
111.04,BBG000BVMGF2,111.1,1min,111.03,111.08,2021-12-06 17:51:00+00:00,636
111.15,BBG000BVMGF2,111.18,1min,111.05,111.05,2021-12-06 17:52:00+00:00,1213
111.16,BBG000BVMGF2,111.16,1min,111.13,111.15,2021-12-06 17:53:00+00:00,430
111.13,BBG000BVMGF2,111.14,1min,111.06,111.14,2021-12-06 17:54:00+00:00,1134
111.16,BBG000BVMGF2,111.16,1min,111.01,111.12,2021-12-06 17:55:00+00:00,919
111.25,BBG000BVMGF2,111.25,1min,111.14,111.16,2021-12-06 17:56:00+00:00,1294
111.28,BBG000BVMGF2,111.29,1min,111.26,111.26,2021-12-06 17:57:00+00:00,83
111.39,BBG000BVMGF2,111.39,1min,111.29,111.29,2021-12-06 17:58:00+00:00,1824
111.44,BBG000BVMGF2,111.44,1min,111.4,111.4,2021-12-06 17:59:00+00:00,414
111.39,BBG000BVMGF2,111.45,1min,111.38,111.45,2021-12-06 18:00:00+00:00,156
111.37,BBG000BVMGF2,111.37,1min,111.36,111.36,2021-12-06 18:01:00+00:00,334
111.44,BBG000BVMGF2,111.45,1min,111.41,111.41,2021-12-06 18:02:00+00:00,69
111.48,BBG000BVMGF2,111.51,1min,111.45,111.47,2021-12-06 18:03:00+00:00,309
111.46,BBG000BVMGF2,111.48,1min,111.44,111.48,2021-12-06 18:04:00+00:00,626
111.41,BBG000BVMGF2,111.41,1min,111.38,111.41,2021-12-06 18:05:00+00:00,454
111.25,BBG000BVMGF2,111.38,1min,111.25,111.38,2021-12-06 18:06:00+00:00,541
111.17,BBG000BVMGF2,111.24,1min,111.17,111.24,2021-12-06 18:07:00+00:00,220
111.27,BBG000BVMGF2,111.27,1min,111.12,111.13,2021-12-06 18:08:00+00:00,1306
111.21,BBG000BVMGF2,111.21,1min,111.19,111.19,2021-12-06 18:10:00+00:00,717
111.17,BBG000BVMGF2,111.19,1min,111.17,111.19,2021-12-06 18:11:00+00:00,38
111.14,BBG000BVMGF2,111.17,1min,111.07,111.17,2021-12-06 18:12:00+00:00,1162
111.13,BBG000BVMGF2,111.14,1min,111.09,111.14,2021-12-06 18:13:00+00:00,156
111.06,BBG000BVMGF2,111.07,1min,111.06,111.07,2021-12-06 18:14:00+00:00,20
111.18,BBG000BVMGF2,111.18,1min,111.09,111.09,2021-12-06 18:15:00+00:00,171
111.18,BBG000BVMGF2,111.21,1min,111.17,111.17,2021-12-06 18:16:00+00:00,1005
111.18,BBG000BVMGF2,111.2,1min,111.15,111.15,2021-12-06 18:17:00+00:00,292
111.25,BBG000BVMGF2,111.25,1min,111.21,111.21,2021-12-06 18:18:00+00:00,366
111.27,BBG000BVMGF2,111.27,1min,111.23,111.23,2021-12-06 18:19:00+00:00,26
111.25,BBG000BVMGF2,111.29,1min,111.25,111.27,2021-12-06 18:20:00+00:00,1534
111.19,BBG000BVMGF2,111.23,1min,111.19,111.22,2021-12-06 18:21:00+00:00,768
111.15,BBG000BVMGF2,111.18,1min,111.15,111.18,2021-12-06 18:22:00+00:00,217
111.08,BBG000BVMGF2,111.14,1min,111.08,111.14,2021-12-06 18:23:00+00:00,479
111.07,BBG000BVMGF2,111.07,1min,111.07,111.07,2021-12-06 18:24:00+00:00,411
111.22,BBG000BVMGF2,111.22,1min,111.09,111.09,2021-12-06 18:25:00+00:00,820
111.25,BBG000BVMGF2,111.27,1min,111.2,111.21,2021-12-06 18:26:00+00:00,828
111.24,BBG000BVMGF2,111.27,1min,111.24,111.27,2021-12-06 18:27:00+00:00,48
111.2,BBG000BVMGF2,111.26,1min,111.2,111.23,2021-12-06 18:28:00+00:00,2155
111.17,BBG000BVMGF2,111.22,1min,111.17,111.22,2021-12-06 18:29:00+00:00,858
111.22,BBG000BVMGF2,111.22,1min,111.19,111.19,2021-12-06 18:30:00+00:00,144
111.21,BBG000BVMGF2,111.21,1min,111.2,111.21,2021-12-06 18:31:00+00:00,445
111.19,BBG000BVMGF2,111.19,1min,111.19,111.19,2021-12-06 18:32:00+00:00,724
111.19,BBG000BVMGF2,111.19,1min,111.17,111.18,2021-12-06 18:33:00+00:00,449
111.12,BBG000BVMGF2,111.2,1min,111.12,111.2,2021-12-06 18:34:00+00:00,301
111.12,BBG000BVMGF2,111.14,1min,111.11,111.13,2021-12-06 18:35:00+00:00,334
111.1,BBG000BVMGF2,111.11,1min,111.06,111.11,2021-12-06 18:36:00+00:00,334
111.11,BBG000BVMGF2,111.11,1min,111.09,111.09,2021-12-06 18:37:00+00:00,304
111.04,BBG000BVMGF2,111.07,1min,111.04,111.07,2021-12-06 18:38:00+00:00,666
111.07,BBG000BVMGF2,111.08,1min,111.06,111.06,2021-12-06 18:39:00+00:00,443
111.03,BBG000BVMGF2,111.04,1min,110.98,111.04,2021-12-06 18:40:00+00:00,903
111.06,BBG000BVMGF2,111.06,1min,111.01,111.01,2021-12-06 18:41:00+00:00,441
111.13,BBG000BVMGF2,111.13,1min,111.07,111.07,2021-12-06 18:42:00+00:00,513
