year,ticker,initBalance,finalBalance,income,orderCnt
2016,CMCSA,41.3625,44.99249999999999,8.77606527651858,3
2019,TSLA,99.39000000000001,113.91000000000003,14.609115605191676,15
2019,NVDA,49.9725,75.985,52.05362949622295,7
2016,MCD,175.875,186.66,6.132196162046895,1
2014,CMCSA,38.849999999999994,42.79999999999999,10.167310167310163,4
2019,DD,110.39025000000001,107.29025,-2.808219022966256,3
2014,MYL,65.07000000000001,65.07000000000001,0.0,0
2016,FMC,56.715,64.535,13.788239442828171,3
2020,UAL,132.75,132.75,0.0,0
2020,UBER,46.875,65.86,40.50133333333332,13
2018,DIS,163.425,166.625,1.9580847483555033,5
2014,KO,61.67999999999999,61.67999999999999,0.0,0
2018,COP,83.85,99.62499999999997,18.813357185450187,7
2016,VALE,4.350899999999999,5.389399999999999,23.868624882208294,2
2016,URBN,33.599999999999994,41.315,22.961309523809547,4
2015,NFLX,73.7265,114.83600000000001,55.75946233715152,8
2017,AA,42.900000000000006,54.15000000000001,26.223776223776227,2
2020,BBY,131.07,143.51999999999998,9.498741130693517,1
2013,FMC,89.49,89.49,0.0,0
2014,AA,35.37375,35.37375,0.0,0
2019,SPGI,251.96999999999997,313.735,24.51283883001946,5
2017,GM,52.47,58.419999999999995,11.33981322660567,22
2014,WMT,118.08,118.08,0.0,0
2017,NWSA,17.325000000000003,17.325000000000003,0.0,0
2014,SLB,134.22,134.22,0.0,0
2012,BBY,35.55,35.55,0.0,0
2017,CAT,141.0,192.2,36.31205673758865,15
2017,CMG,568.665,509.75250000000005,-10.359790034554592,9
2020,SBUX,131.895,150.09000000000003,13.795064255657934,3
2017,ADBE,155.145,202.71000000000004,30.65841632021659,5
2017,AXP,112.33500000000001,133.315,18.676280767347663,5
2015,LMT,288.15,284.9,-1.127884782231476,1
2016,AVGO,214.04999999999998,229.015,6.9913571595421615,1
2015,BLK,536.97,544.32,1.3687915526006975,4
2015,NVDA,7.987500000000001,7.987500000000001,0.0,0
2020,TSLA,125.445,734.0899999999999,485.1887281278648,3
2017,CVX,177.57,177.655,0.04786844624655373,20
2012,KO,53.625,53.625,0.0,0
2013,MU,9.899999999999999,9.899999999999999,0.0,0
2015,JWN,119.49,101.16499999999999,-15.336011381705589,2
2012,BMY,52.995,52.995,0.0,0
2017,NFLX,187.44,229.80500000000004,22.6018992744345,49
2015,SPGI,134.67000000000002,134.67000000000002,0.0,0
2018,BIIB,481.72499999999997,438.5999999999999,-8.952203020395473,5
2017,KO,62.25,62.68500000000001,0.6987951807229109,3
2014,AVGO,79.275,79.275,0.0,0
2015,AZO,935.97,985.6750000000001,5.310533457268932,1
2017,ICE,85.35,94.35499999999999,10.55067369654364,3
2012,ADBE,43.05,45.684999999999995,6.120789779326358,1
2015,UAL,101.60999999999999,101.60999999999999,0.0,0
2013,FCX,53.025000000000006,53.025000000000006,0.0,0
2012,NVDA,5.37,5.37,0.0,0
2017,MS,65.85,63.945000000000036,-2.892938496583085,32
2015,CAT,137.655,131.38,-4.558497693509139,5
2019,CSCO,64.66499999999999,74.405,15.062243872264759,15
2019,VALE,19.29,20.17,4.561949196474885,2
2013,PG,102.97500000000001,102.97500000000001,0.0,0
2013,KO,55.485,55.485,0.0,0
2019,MA,280.005,373.82,33.50475884359207,11
2013,AXP,87.495,87.495,0.0,0
2012,MS,23.64,26.975,14.107445008460246,2
2016,BMY,101.17500000000001,86.70500000000001,-14.301952063256735,1
2012,GS,139.45499999999998,158.59499999999997,13.724857480907815,1
2012,JWN,75.78,75.78,0.0,0
2017,DD,114.44265000000001,126.64040000000001,10.65839527483854,1
2018,XOM,125.72999999999999,118.35,-5.869720830350744,10
2018,AVGO,389.655,426.21500000000003,9.3826590188757,19
2019,DAL,74.22,84.94999999999999,14.457019671247636,5
2014,JPM,87.465,88.73500000000001,1.4520093751786618,3
2013,FDX,140.19,181.465,29.442185605250017,1
2018,MCD,260.59499999999997,248.32499999999996,-4.708455649571178,4
2020,AVGO,474.29999999999995,606.56,27.885304659498217,1
2016,DD,97.13174999999998,106.54994999999998,9.696314541846519,1
2014,GOOGL,837.405,837.405,0.0,0
2016,FCX,9.899999999999999,9.899999999999999,0.0,0
2013,AAPL,29.67,27.665000000000006,-6.757667677788987,39
2017,BA,234.45000000000002,350.845,49.64597995308168,7
2018,MA,228.14999999999998,265.65000000000003,16.43655489809339,11
2016,PFE,47.775000000000006,49.28,3.150183150183139,12
2016,NOC,278.96999999999997,304.54999999999995,9.169444743162344,1
2012,COP,84.52605,84.52605,0.0,0
2018,GS,386.655,317.7149999999999,-17.829848314388812,41
2017,JNJ,173.67000000000002,187.93,8.210974837335172,1
2013,STZ,53.925000000000004,85.83500000000001,59.17477978674083,1
2015,PFE,46.905,46.239999999999995,-1.4177593007142235,3
2018,EFX,177.255,179.1,1.0408733181010348,4
2015,COST,212.805,212.805,0.0,0
2014,URBN,57.599999999999994,57.599999999999994,0.0,0
2017,T,64.035,60.495,-5.528226750995543,10
2017,SBUX,83.865,76.32499999999999,-8.990639718595375,5
2014,ADBE,89.4,98.945,10.676733780760614,3
2014,PGR,40.935,40.935,0.0,0
2015,MRK,85.83,78.55000000000001,-8.481882791564715,1
2019,ADP,192.67499999999998,233.14499999999998,21.00428182172051,15
2019,MU,47.685,74.54499999999999,56.32798573975043,9
2018,CVX,188.565,184.91000000000003,-1.9383236549730753,11
2018,MYL,63.525000000000006,54.105000000000004,-14.828807556080278,4
2016,AAPL,38.474999999999994,43.72000000000002,13.632228719948088,185
2018,TGT,98.92500000000001,112.5950000000001,13.818549406115821,30
2018,ADP,174.45,179.265,2.76010318142734,2
2013,CVX,165.405,169.555,2.508993077597424,1
2016,CME,133.2,152.075,14.170420420420427,2
2016,C,76.125,84.285,10.719211822660085,11
2020,URBN,41.730000000000004,40.86000000000001,-2.0848310567936608,1
2013,JWN,80.535,80.535,0.0,0
2013,NKE,39.3,39.3,0.0,0
2019,MSFT,152.20499999999998,205.605,35.084261358036855,7
2013,ICE,37.701,37.701,0.0,0
2018,SPGI,254.61,234.35500000000002,-7.955304190723069,1
2019,GS,247.68,249.57999999999996,0.7671188630490775,44
2019,DIS,163.965,197.7,20.57451285335283,11
2012,ADP,72.2298,72.2298,0.0,0
2012,LMT,123.18,123.18,0.0,0
2017,COST,240.97500000000002,254.3,5.529619255109438,3
2015,AAPL,41.775000000000006,36.34500000000003,-12.998204667863504,124
2012,WMT,89.955,89.955,0.0,0
2018,ADBE,263.775,310.4150000000001,17.681736328310166,11
2013,C,61.364999999999995,58.744949999999996,-4.2696162307504295,4
2015,GM,52.905,56.560000000000024,6.908609772233291,9
2015,CVX,167.445,174.32,4.105825793544142,4
2012,NVDA,5.362500000000001,5.362500000000001,0.0,0
2012,ORCL,39.495,39.875,0.9621471072287733,1
2014,JNJ,136.71,136.71,0.0,0
2016,COP,69.615,73.535,5.630970336852698,3
2013,WFC,52.949999999999996,52.949999999999996,0.0,0
2018,C,113.85000000000001,99.41000000000003,-12.68335529205092,12
2019,FCX,15.299999999999999,16.49,7.7777777777777715,3
2012,AMZN,263.835,263.835,0.0,0
2014,ORCL,56.67,54.00500000000001,-4.70266454914416,4
2016,GOOGL,1143.3000000000002,1085.065,-5.09358873436544,3
2020,CMG,1264.4850000000001,1790.4450000000002,41.59479946381333,1
2020,TGT,194.19,187.15999999999997,-3.6201658169833735,2
2014,TSLA,44.94,44.94,0.0,0
2016,WFC,80.85,90.54499999999999,11.991341991341969,1
2015,NKE,72.4125,84.455,16.63041601933368,1
2015,EFX,122.055,122.055,0.0,0
2015,BA,197.54999999999998,197.54999999999998,0.0,0
2014,CVX,186.69,171.82999999999996,-7.959719320799209,4
2019,BA,480.0,441.30499999999984,-8.061458333333377,17
2014,CMG,795.0,795.0,0.0,0
2013,UAL,35.745,35.745,0.0,0
2018,AAPL,63.81,64.39750000000001,0.9207020843128078,235
2018,CMCSA,60.585,56.79499999999999,-6.255673846661736,11
2019,GOOGL,1525.935,1776.28,16.40600680894009,5
2015,CMG,1029.0,1029.0,0.0,0
2018,CSCO,58.005,65.3475,12.65839151797256,9
2012,AXP,72.44999999999999,72.44999999999999,0.0,0
2013,CAT,139.425,139.425,0.0,0
2019,BIDU,237.14999999999998,285.57,20.417457305502865,4
2020,COP,97.47,93.58,-3.990971580999286,2
2017,SPGI,162.615,198.42000000000002,22.018263997786192,1
2020,NOC,518.175,465.85,-10.097939885173915,5
2016,EFX,164.88,152.195,-7.6934740417273275,1
2012,AAPL,21.9321375,22.235850000000003,1.3847829469425932,13
2012,C,40.695,42.68,4.877749109227182,2
2014,FDX,214.35000000000002,215.57500000000005,0.5714952181012478,4
2019,TSLA,99.393,113.80799999999999,14.503033412815782,15
2013,GILD,55.7325,55.7325,0.0,0
2018,COST,280.84499999999997,307.1749999999999,9.375278178354577,8
2020,ORCL,79.77,89.72999999999999,12.485896953742,1
2014,SO,61.69500000000001,61.69500000000001,0.0,0
2016,AXP,103.35000000000001,119.65,15.771649733913875,1
2013,LLY,74.91,74.91,0.0,0
2017,INTC,54.915,65.07499999999999,18.50132022216151,1
2016,BA,212.07,235.065,10.843117838449572,3
2020,C,120.255,102.70499999999998,-14.59398777597606,3
2020,EFX,211.935,211.935,0.0,0
2012,URBN,42.3,42.3,0.0,0
2018,TSLA,93.6,98.165,4.877136752136764,5
2012,SPGI,68.44500000000001,68.44500000000001,0.0,0
2020,NVDA,88.5,92.57499999999999,4.60451977401128,6
2017,HUM,304.305,311.41499999999996,2.336471632079636,4
2019,SLB,54.36,58.05999999999999,6.806475349521676,13
2019,IBM,169.44,188.59500000000006,11.304886685552447,25
2013,BLK,315.93,315.93,0.0,0
2020,AZO,1784.6100000000001,1784.6100000000001,0.0,0
2016,UAL,83.685,108.99,30.238393977415313,1
2019,CAT,189.675,187.62000000000006,-1.083432186635008,16
2014,NOC,171.27,171.27,0.0,0
2013,BMY,49.260000000000005,49.260000000000005,0.0,0
2013,JNJ,106.80000000000001,106.80000000000001,0.0,0
2019,URBN,48.885000000000005,53.165000000000006,8.755241894241593,13
2018,HD,285.315,262.1,-8.13662092774652,2
2014,COST,178.065,178.065,0.0,0
2016,GS,263.685,314.7249999999999,19.356429072567607,19
2012,AMGN,97.42500000000001,97.42500000000001,0.0,0
2016,BLK,500.09999999999997,529.1749999999998,5.8138372325534675,26
2020,STZ,285.46500000000003,290.905,1.9056626906976106,12
2014,HD,123.16499999999999,123.16499999999999,0.0,0
2015,T,50.64,49.53499999999999,-2.182069510268576,5
2012,BIIB,153.97199999999998,153.97199999999998,0.0,0
2017,MA,156.615,192.22500000000002,22.737285700603408,1
2013,SO,65.01,65.01,0.0,0
2017,PG,125.82,128.33499999999998,1.998887299316479,3
2012,MSFT,39.825,39.825,0.0,0
2020,WFC,80.94,80.94,0.0,0
2012,FMC,66.19500000000001,66.19500000000001,0.0,0
2013,MMM,141.285,141.285,0.0,0
2020,SPGI,409.845,441.88500000000005,7.817589576547235,1
2012,JNJ,98.385,98.385,0.0,0
2015,VZ,70.5,70.5,0.0,0
2019,JPM,145.005,165.66000000000005,14.24433640219307,62
2019,NWSA,17.235,18.07,4.844792573252093,6
2012,DIS,56.955,57.285,0.5794047932578366,1
2018,SLB,103.05000000000001,54.759999999999984,-46.860747210092214,5
2012,PG,99.44999999999999,99.44999999999999,0.0,0
2017,WFC,83.505,84.69,1.4190767019939017,2
2015,ORCL,67.80000000000001,68.80500000000004,1.4823008849557766,5
2017,PM,137.685,132.45,-3.802157097723068,6
2017,C,91.02,103.97999999999998,14.23862887277518,12
2013,INTC,31.724999999999998,31.724999999999998,0.0,0
2018,GILD,108.285,94.875,-12.383986701759241,5
2018,AAPL,63.81,64.03500000000004,0.35260930888580333,235
2013,NOC,103.185,107.82499999999999,4.496777632407785,2
2020,CSCO,72.24,69.55499999999999,-3.716777408637867,3
2019,BAC,36.900000000000006,41.48500000000002,12.425474254742582,20
2018,BAC,44.625,43.91000000000001,-1.6022408963585235,12
2019,NLOK,36.39,36.39,0.0,0
2016,SPGI,144.84,135.17000000000002,-6.676332504832899,1
2015,URBN,52.89,52.80500000000001,-0.1607109094346697,4
2016,ICE,75.67500000000001,75.64700000000002,-0.037000330360086764,1
2018,BA,443.625,456.7050000000001,2.9484361792054443,5
2015,COP,102.75,102.75,0.0,0
2020,CVX,181.245,153.49,-15.313525890369391,9
2017,NKE,77.985,73.19000000000001,-6.148618324036661,5
2015,PM,122.39999999999999,126.61999999999999,3.447712418300668,1
2014,GM,61.019999999999996,56.57999999999999,-7.276302851524093,12
2013,BIDU,154.995,239.444,54.484983386560856,1
2015,PGR,41.849999999999994,41.849999999999994,0.0,0
2014,NVDA,5.97,5.97,0.0,0
2013,COP,88.725,98.56,11.08481262327416,1
2014,AGN,250.995,250.995,0.0,0
2014,GE,334.32,325.55999999999995,-2.620244077530515,3
2015,NWSA,23.73,23.73,0.0,0
2015,NOC,222.435,235.94,6.071436599456021,1
2020,AA,32.55,32.55,0.0,0
2020,LMT,588.36,512.12,-12.958052892786725,1
2018,HSY,170.22,166.925,-1.9357302314651577,6
2020,MCD,299.295,302.13,0.9472259810554817,1
2020,GILD,98.39999999999999,92.38,-6.117886178861781,1
2019,AZO,1254.75,1625.47,29.545327754532792,1
2017,UAL,111.30000000000001,112.685,1.244384546271334,3
2016,BIDU,271.935,274.68500000000006,1.0112710758085797,6
2017,NOC,351.15,409.93,16.739285205752537,1
2015,TSLA,66.855,67.995,1.705182858424962,1
2014,LMT,221.25,230.79500000000002,4.314124293785326,2
2017,MSFT,94.185,114.02,21.059616711790625,3
2017,ORCL,57.675000000000004,58.050000000000004,0.6501950585175535,3
2013,AAPL,29.668912499999998,27.761212499999996,-6.429962675578366,39
2017,MCD,182.79,187.51999999999998,2.5876689096777596,3
2014,MSFT,56.025000000000006,56.025000000000006,0.0,0
2019,PG,136.815,167.385,22.34404122355005,4
2015,AXP,139.755,139.755,0.0,0
2013,AMZN,385.20000000000005,385.20000000000005,0.0,0
2015,WFC,82.66499999999999,82.66499999999999,0.0,0
2019,COST,302.88,353.145,16.59568145800317,1
2012,CME,74.226,74.226,0.0,0
2013,URBN,60.36,60.36,0.0,0
2017,WMB,47.025000000000006,47.15500000000001,0.27644869750133694,2
2018,BIDU,354.735,335.245,-5.494242180782834,6
2015,GILD,142.71,142.71,0.0,0
2016,SLB,104.17500000000001,118.88500000000002,14.120470362371009,5
2014,IBM,280.815,257.1875,-8.413902391254027,5
2016,AMZN,984.435,1036.69,5.3081209018371,5
2015,JPM,93.92999999999999,98.87,5.25923560097948,10
2017,FCX,20.235,25.045,23.770694341487527,5
2012,IBM,280.09499999999997,280.67499999999995,0.20707260036772368,2
2019,WMB,32.685,30.210000000000004,-7.572280862781085,8
2020,KBH,51.81,51.81,0.0,0
2015,HSY,156.495,139.745,-10.703217355187064,2
2014,PM,130.5,130.5,0.0,0
2014,EFX,103.42500000000001,103.42500000000001,0.0,0
2019,NVDA,49.980000000000004,76.01500000000001,52.09083633453383,7
2012,AGN,91.74,91.74,0.0,0
2014,NFLX,78.6015,82.082,4.428032543908174,2
2017,PFE,49.050000000000004,52.475,6.98267074413863,5
2013,ADBE,56.88,56.88,0.0,0
2012,HD,63.614999999999995,63.614999999999995,0.0,0
2012,INTC,36.93015,36.93015,0.0,0
2014,ICE,67.248,67.248,0.0,0
2012,SO,68.80499999999999,66.455,-3.4154494586149156,1
