c,figi,h,interval,l,o,time,v
200.66,BBG000JG0547,200.66,1min,200.45,200.57,2022-02-22 15:49:00+00:00,481
200.42,BBG000JG0547,200.58,1min,200.42,200.58,2022-02-22 15:50:00+00:00,158
200.39,BBG000JG0547,200.39,1min,200.17,200.28,2022-02-22 15:51:00+00:00,619
200.58,BBG000JG0547,200.58,1min,200.5,200.5,2022-02-22 15:52:00+00:00,454
200.5,BBG000JG0547,200.65,1min,200.44,200.65,2022-02-22 15:53:00+00:00,434
200.53,BBG000JG0547,200.58,1min,200.46,200.52,2022-02-22 15:54:00+00:00,883
200.5,BBG000JG0547,200.56,1min,200.49,200.5,2022-02-22 15:55:00+00:00,590
200.48,BBG000JG0547,200.61,1min,200.35,200.53,2022-02-22 15:56:00+00:00,1150
200.64,BBG000JG0547,200.7,1min,200.51,200.55,2022-02-22 15:57:00+00:00,1502
200.54,BBG000JG0547,200.67,1min,200.54,200.6,2022-02-22 15:58:00+00:00,430
200.31,BBG000JG0547,200.57,1min,200.25,200.54,2022-02-22 15:59:00+00:00,1257
200.63,BBG000JG0547,200.65,1min,200.34,200.43,2022-02-22 16:00:00+00:00,3337
200.81,BBG000JG0547,200.81,1min,200.6,200.6,2022-02-22 16:01:00+00:00,584
200.89,BBG000JG0547,200.89,1min,200.73,200.73,2022-02-22 16:02:00+00:00,591
200.71,BBG000JG0547,200.86,1min,200.67,200.86,2022-02-22 16:03:00+00:00,564
200.74,BBG000JG0547,200.74,1min,200.63,200.63,2022-02-22 16:04:00+00:00,354
200.77,BBG000JG0547,200.89,1min,200.65,200.65,2022-02-22 16:05:00+00:00,1350
200.7,BBG000JG0547,200.96,1min,200.7,200.82,2022-02-22 16:06:00+00:00,577
200.72,BBG000JG0547,200.79,1min,200.68,200.7,2022-02-22 16:07:00+00:00,478
200.84,BBG000JG0547,200.84,1min,200.56,200.61,2022-02-22 16:08:00+00:00,1386
200.78,BBG000JG0547,200.82,1min,200.68,200.77,2022-02-22 16:09:00+00:00,497
200.81,BBG000JG0547,200.87,1min,200.73,200.73,2022-02-22 16:10:00+00:00,812
200.82,BBG000JG0547,200.95,1min,200.79,200.84,2022-02-22 16:11:00+00:00,727
200.75,BBG000JG0547,200.86,1min,200.71,200.71,2022-02-22 16:12:00+00:00,711
200.69,BBG000JG0547,200.82,1min,200.57,200.74,2022-02-22 16:13:00+00:00,1259
200.68,BBG000JG0547,200.79,1min,200.63,200.66,2022-02-22 16:14:00+00:00,681
200.87,BBG000JG0547,200.89,1min,200.66,200.68,2022-02-22 16:15:00+00:00,536
200.69,BBG000JG0547,200.76,1min,200.63,200.76,2022-02-22 16:16:00+00:00,451
200.6,BBG000JG0547,200.75,1min,200.6,200.69,2022-02-22 16:17:00+00:00,289
200.67,BBG000JG0547,200.73,1min,200.65,200.71,2022-02-22 16:18:00+00:00,842
200.81,BBG000JG0547,200.82,1min,200.64,200.67,2022-02-22 16:19:00+00:00,2632
200.76,BBG000JG0547,200.76,1min,200.61,200.69,2022-02-22 16:20:00+00:00,1506
200.87,BBG000JG0547,200.88,1min,200.76,200.77,2022-02-22 16:21:00+00:00,1594
201.03,BBG000JG0547,201.03,1min,200.8,200.83,2022-02-22 16:22:00+00:00,844
201.15,BBG000JG0547,201.15,1min,200.98,200.98,2022-02-22 16:23:00+00:00,210
201.27,BBG000JG0547,201.27,1min,201.12,201.12,2022-02-22 16:24:00+00:00,445
201.29,BBG000JG0547,201.32,1min,201.25,201.28,2022-02-22 16:25:00+00:00,1141
201.67,BBG000JG0547,201.77,1min,201.33,201.33,2022-02-22 16:26:00+00:00,994
201.45,BBG000JG0547,201.57,1min,201.45,201.56,2022-02-22 16:27:00+00:00,696
201.18,BBG000JG0547,201.43,1min,201.15,201.43,2022-02-22 16:28:00+00:00,498
201.09,BBG000JG0547,201.36,1min,200.96,201.2,2022-02-22 16:29:00+00:00,1326
201.43,BBG000JG0547,201.43,1min,201.09,201.09,2022-02-22 16:30:00+00:00,1109
201.1,BBG000JG0547,201.29,1min,201.1,201.29,2022-02-22 16:31:00+00:00,174
200.56,BBG000JG0547,201.1,1min,200.54,201.1,2022-02-22 16:32:00+00:00,2432
200.93,BBG000JG0547,200.93,1min,200.75,200.75,2022-02-22 16:33:00+00:00,448
201,BBG000JG0547,201.12,1min,200.83,200.84,2022-02-22 16:34:00+00:00,586
201,BBG000JG0547,201.18,1min,200.97,201.14,2022-02-22 16:35:00+00:00,188
200.98,BBG000JG0547,201.07,1min,200.95,201,2022-02-22 16:36:00+00:00,518
200.94,BBG000JG0547,200.96,1min,200.84,200.96,2022-02-22 16:37:00+00:00,1026
201.05,BBG000JG0547,201.05,1min,200.82,200.95,2022-02-22 16:38:00+00:00,1600
200.95,BBG000JG0547,200.98,1min,200.71,200.98,2022-02-22 16:39:00+00:00,2536
201.04,BBG000JG0547,201.04,1min,200.93,200.93,2022-02-22 16:40:00+00:00,328
201.33,BBG000JG0547,201.33,1min,201.06,201.06,2022-02-22 16:41:00+00:00,2736
201.66,BBG000JG0547,201.67,1min,201.45,201.45,2022-02-22 16:42:00+00:00,742
201.7,BBG000JG0547,201.73,1min,201.61,201.61,2022-02-22 16:43:00+00:00,2093
201.52,BBG000JG0547,201.63,1min,201.52,201.63,2022-02-22 16:44:00+00:00,321
201.65,BBG000JG0547,201.65,1min,201.44,201.54,2022-02-22 16:45:00+00:00,477
201.85,BBG000JG0547,201.85,1min,201.66,201.66,2022-02-22 16:46:00+00:00,553
201.75,BBG000JG0547,201.85,1min,201.69,201.74,2022-02-22 16:47:00+00:00,110
201.94,BBG000JG0547,201.94,1min,201.71,201.71,2022-02-22 16:48:00+00:00,1613
201.9,BBG000JG0547,201.96,1min,201.88,201.94,2022-02-22 16:49:00+00:00,388
202.19,BBG000JG0547,202.19,1min,201.93,201.93,2022-02-22 16:50:00+00:00,261
201.92,BBG000JG0547,202.09,1min,201.87,202.09,2022-02-22 16:51:00+00:00,136
201.77,BBG000JG0547,201.98,1min,201.77,201.89,2022-02-22 16:52:00+00:00,545
201.69,BBG000JG0547,201.78,1min,201.61,201.77,2022-02-22 16:53:00+00:00,879
201.49,BBG000JG0547,201.64,1min,201.47,201.64,2022-02-22 16:54:00+00:00,490
201.52,BBG000JG0547,201.52,1min,201.24,201.33,2022-02-22 16:55:00+00:00,385
201.42,BBG000JG0547,201.46,1min,201.4,201.46,2022-02-22 16:56:00+00:00,105
201.51,BBG000JG0547,201.55,1min,201.38,201.38,2022-02-22 16:57:00+00:00,1351
201.61,BBG000JG0547,201.61,1min,201.59,201.6,2022-02-22 16:58:00+00:00,11
201.73,BBG000JG0547,201.75,1min,201.59,201.59,2022-02-22 16:59:00+00:00,953
201.75,BBG000JG0547,201.86,1min,201.72,201.72,2022-02-22 17:00:00+00:00,1028
201.69,BBG000JG0547,201.8,1min,201.65,201.76,2022-02-22 17:01:00+00:00,921
201.95,BBG000JG0547,202.02,1min,201.67,201.7,2022-02-22 17:02:00+00:00,1470
201.82,BBG000JG0547,201.85,1min,201.7,201.85,2022-02-22 17:03:00+00:00,213
201.75,BBG000JG0547,201.8,1min,201.6,201.8,2022-02-22 17:04:00+00:00,49
201.82,BBG000JG0547,201.9,1min,201.68,201.68,2022-02-22 17:05:00+00:00,658
201.64,BBG000JG0547,201.9,1min,201.62,201.85,2022-02-22 17:06:00+00:00,1259
201.85,BBG000JG0547,201.85,1min,201.67,201.81,2022-02-22 17:07:00+00:00,654
201.76,BBG000JG0547,201.8,1min,201.68,201.79,2022-02-22 17:08:00+00:00,175
201.81,BBG000JG0547,201.82,1min,201.7,201.71,2022-02-22 17:09:00+00:00,473
201.9,BBG000JG0547,201.9,1min,201.7,201.81,2022-02-22 17:10:00+00:00,929
201.79,BBG000JG0547,201.98,1min,201.79,201.92,2022-02-22 17:11:00+00:00,878
201.79,BBG000JG0547,201.79,1min,201.65,201.79,2022-02-22 17:12:00+00:00,1699
201.73,BBG000JG0547,201.83,1min,201.69,201.83,2022-02-22 17:13:00+00:00,313
201.5,BBG000JG0547,201.61,1min,201.47,201.61,2022-02-22 17:14:00+00:00,137
201.42,BBG000JG0547,201.46,1min,201.37,201.46,2022-02-22 17:15:00+00:00,215
201.42,BBG000JG0547,201.43,1min,201.35,201.41,2022-02-22 17:16:00+00:00,352
201.36,BBG000JG0547,201.38,1min,201.28,201.34,2022-02-22 17:17:00+00:00,779
201.2,BBG000JG0547,201.35,1min,201.2,201.35,2022-02-22 17:18:00+00:00,1105
201.28,BBG000JG0547,201.28,1min,201.23,201.23,2022-02-22 17:20:00+00:00,117
201.41,BBG000JG0547,201.41,1min,201.22,201.22,2022-02-22 17:21:00+00:00,780
201.16,BBG000JG0547,201.37,1min,201.16,201.36,2022-02-22 17:22:00+00:00,66
201.22,BBG000JG0547,201.34,1min,201.22,201.22,2022-02-22 17:23:00+00:00,278
201.21,BBG000JG0547,201.27,1min,201.21,201.27,2022-02-22 17:24:00+00:00,95
201,BBG000JG0547,201.11,1min,201,201.09,2022-02-22 17:25:00+00:00,40
201.04,BBG000JG0547,201.07,1min,200.93,201,2022-02-22 17:26:00+00:00,344
201.04,BBG000JG0547,201.13,1min,200.97,200.98,2022-02-22 17:27:00+00:00,1651
200.91,BBG000JG0547,201.05,1min,200.91,201.05,2022-02-22 17:28:00+00:00,8
200.75,BBG000JG0547,200.91,1min,200.75,200.91,2022-02-22 17:29:00+00:00,514
200.7,BBG000JG0547,200.77,1min,200.65,200.65,2022-02-22 17:30:00+00:00,675
200.77,BBG000JG0547,200.85,1min,200.64,200.71,2022-02-22 17:31:00+00:00,271
200.69,BBG000JG0547,200.77,1min,200.63,200.74,2022-02-22 17:32:00+00:00,220
200.46,BBG000JG0547,200.64,1min,200.46,200.64,2022-02-22 17:33:00+00:00,450
200.39,BBG000JG0547,200.47,1min,200.33,200.42,2022-02-22 17:34:00+00:00,398
200.62,BBG000JG0547,200.71,1min,200.38,200.39,2022-02-22 17:35:00+00:00,1270
200.7,BBG000JG0547,200.8,1min,200.66,200.71,2022-02-22 17:36:00+00:00,307
200.51,BBG000JG0547,200.71,1min,200.51,200.71,2022-02-22 17:37:00+00:00,358
200.44,BBG000JG0547,200.55,1min,200.36,200.55,2022-02-22 17:38:00+00:00,156
200.51,BBG000JG0547,200.51,1min,200.43,200.44,2022-02-22 17:39:00+00:00,367
200.44,BBG000JG0547,200.49,1min,200.39,200.49,2022-02-22 17:40:00+00:00,49
200.42,BBG000JG0547,200.48,1min,200.34,200.38,2022-02-22 17:41:00+00:00,1384
200.32,BBG000JG0547,200.47,1min,200.32,200.46,2022-02-22 17:42:00+00:00,123
200.3,BBG000JG0547,200.3,1min,200.18,200.23,2022-02-22 17:43:00+00:00,122
200.26,BBG000JG0547,200.36,1min,200.25,200.34,2022-02-22 17:44:00+00:00,287
200.31,BBG000JG0547,200.33,1min,200.27,200.28,2022-02-22 17:45:00+00:00,1933
200.27,BBG000JG0547,200.29,1min,200.25,200.29,2022-02-22 17:46:00+00:00,171
200.16,BBG000JG0547,200.3,1min,200.16,200.23,2022-02-22 17:47:00+00:00,1513
200.05,BBG000JG0547,200.18,1min,200.05,200.18,2022-02-22 17:48:00+00:00,523
200.06,BBG000JG0547,200.08,1min,199.96,200.08,2022-02-22 17:49:00+00:00,244
200.29,BBG000JG0547,200.3,1min,200.07,200.07,2022-02-22 17:50:00+00:00,1093
200.25,BBG000JG0547,200.32,1min,200.24,200.31,2022-02-22 17:51:00+00:00,177
200.23,BBG000JG0547,200.26,1min,200.15,200.26,2022-02-22 17:52:00+00:00,462
200.1,BBG000JG0547,200.24,1min,200.06,200.2,2022-02-22 17:53:00+00:00,588
200.13,BBG000JG0547,200.2,1min,200.13,200.17,2022-02-22 17:54:00+00:00,182
200.2,BBG000JG0547,200.24,1min,200.1,200.1,2022-02-22 17:55:00+00:00,650
200.14,BBG000JG0547,200.22,1min,200.14,200.21,2022-02-22 17:56:00+00:00,161
200.13,BBG000JG0547,200.13,1min,200.03,200.1,2022-02-22 17:57:00+00:00,482
199.91,BBG000JG0547,200.1,1min,199.91,200.09,2022-02-22 17:58:00+00:00,99
199.95,BBG000JG0547,200.06,1min,199.89,199.97,2022-02-22 17:59:00+00:00,319
200.02,BBG000JG0547,200.12,1min,199.97,199.99,2022-02-22 18:00:00+00:00,331
199.84,BBG000JG0547,199.98,1min,199.84,199.98,2022-02-22 18:01:00+00:00,728
199.65,BBG000JG0547,199.84,1min,199.59,199.82,2022-02-22 18:02:00+00:00,2571
199.62,BBG000JG0547,199.76,1min,199.5,199.7,2022-02-22 18:03:00+00:00,2291
199.74,BBG000JG0547,199.74,1min,199.54,199.56,2022-02-22 18:04:00+00:00,1042
199.84,BBG000JG0547,199.85,1min,199.79,199.81,2022-02-22 18:05:00+00:00,67
199.79,BBG000JG0547,199.82,1min,199.67,199.82,2022-02-22 18:06:00+00:00,474
199.6,BBG000JG0547,199.83,1min,199.59,199.82,2022-02-22 18:07:00+00:00,1065
199.95,BBG000JG0547,199.95,1min,199.65,199.65,2022-02-22 18:08:00+00:00,955
199.74,BBG000JG0547,199.87,1min,199.67,199.87,2022-02-22 18:09:00+00:00,211
199.81,BBG000JG0547,200.03,1min,199.81,199.81,2022-02-22 18:10:00+00:00,1024
199.77,BBG000JG0547,199.91,1min,199.66,199.89,2022-02-22 18:11:00+00:00,1052
199.69,BBG000JG0547,199.77,1min,199.69,199.77,2022-02-22 18:12:00+00:00,144
199.87,BBG000JG0547,199.91,1min,199.82,199.82,2022-02-22 18:13:00+00:00,223
199.75,BBG000JG0547,199.83,1min,199.67,199.8,2022-02-22 18:14:00+00:00,996
199.68,BBG000JG0547,199.79,1min,199.61,199.77,2022-02-22 18:15:00+00:00,4017
199.26,BBG000JG0547,199.69,1min,199.26,199.68,2022-02-22 18:16:00+00:00,1143
199.31,BBG000JG0547,199.45,1min,199.22,199.26,2022-02-22 18:17:00+00:00,524
199.36,BBG000JG0547,199.4,1min,199.33,199.36,2022-02-22 18:18:00+00:00,712
199.26,BBG000JG0547,199.36,1min,199.26,199.33,2022-02-22 18:19:00+00:00,211
199.35,BBG000JG0547,199.38,1min,199.29,199.29,2022-02-22 18:20:00+00:00,731
199.47,BBG000JG0547,199.48,1min,199.35,199.41,2022-02-22 18:21:00+00:00,156
199.53,BBG000JG0547,199.54,1min,199.44,199.54,2022-02-22 18:22:00+00:00,99
199.48,BBG000JG0547,199.62,1min,199.43,199.59,2022-02-22 18:23:00+00:00,657
199.5,BBG000JG0547,199.54,1min,199.4,199.43,2022-02-22 18:24:00+00:00,2221
199.46,BBG000JG0547,199.6,1min,199.44,199.55,2022-02-22 18:25:00+00:00,1466
199.6,BBG000JG0547,199.6,1min,199.45,199.48,2022-02-22 18:26:00+00:00,685
199.6,BBG000JG0547,199.66,1min,199.58,199.58,2022-02-22 18:27:00+00:00,142
199.56,BBG000JG0547,199.69,1min,199.56,199.62,2022-02-22 18:28:00+00:00,1071
199.68,BBG000JG0547,199.74,1min,199.57,199.6,2022-02-22 18:29:00+00:00,567
199.8,BBG000JG0547,199.83,1min,199.6,199.71,2022-02-22 18:30:00+00:00,640
199.78,BBG000JG0547,199.8,1min,199.72,199.76,2022-02-22 18:31:00+00:00,185
199.79,BBG000JG0547,199.79,1min,199.68,199.68,2022-02-22 18:32:00+00:00,404
199.79,BBG000JG0547,199.85,1min,199.79,199.82,2022-02-22 18:33:00+00:00,206
199.64,BBG000JG0547,199.88,1min,199.64,199.75,2022-02-22 18:34:00+00:00,1021
199.66,BBG000JG0547,199.66,1min,199.56,199.58,2022-02-22 18:35:00+00:00,415
199.41,BBG000JG0547,199.58,1min,199.41,199.58,2022-02-22 18:36:00+00:00,359
199.52,BBG000JG0547,199.52,1min,199.34,199.42,2022-02-22 18:37:00+00:00,967
199.37,BBG000JG0547,199.51,1min,199.3,199.51,2022-02-22 18:38:00+00:00,118
199.22,BBG000JG0547,199.31,1min,199.16,199.3,2022-02-22 18:39:00+00:00,151
199.37,BBG000JG0547,199.4,1min,199.23,199.34,2022-02-22 18:40:00+00:00,2512
199.22,BBG000JG0547,199.4,1min,199.21,199.4,2022-02-22 18:41:00+00:00,4345
199.18,BBG000JG0547,199.31,1min,199.14,199.23,2022-02-22 18:42:00+00:00,581
199.08,BBG000JG0547,199.16,1min,199.08,199.15,2022-02-22 18:43:00+00:00,792
199.11,BBG000JG0547,199.15,1min,199.05,199.15,2022-02-22 18:44:00+00:00,60
199.01,BBG000JG0547,199.05,1min,198.92,199.05,2022-02-22 18:45:00+00:00,1790
199.12,BBG000JG0547,199.15,1min,198.97,198.99,2022-02-22 18:46:00+00:00,917
198.88,BBG000JG0547,199.15,1min,198.88,199.15,2022-02-22 18:47:00+00:00,1108
198.85,BBG000JG0547,198.89,1min,198.83,198.89,2022-02-22 18:48:00+00:00,196
198.81,BBG000JG0547,198.85,1min,198.75,198.84,2022-02-22 18:49:00+00:00,684
198.77,BBG000JG0547,198.82,1min,198.73,198.8,2022-02-22 18:50:00+00:00,1031
198.67,BBG000JG0547,198.82,1min,198.67,198.82,2022-02-22 18:51:00+00:00,285
198.77,BBG000JG0547,198.79,1min,198.64,198.67,2022-02-22 18:52:00+00:00,1296
198.75,BBG000JG0547,198.88,1min,198.69,198.8,2022-02-22 18:53:00+00:00,911
198.43,BBG000JG0547,198.7,1min,198.43,198.7,2022-02-22 18:54:00+00:00,2021
198.67,BBG000JG0547,198.72,1min,198.43,198.43,2022-02-22 18:55:00+00:00,690
198.62,BBG000JG0547,198.71,1min,198.56,198.68,2022-02-22 18:56:00+00:00,457
198.53,BBG000JG0547,198.74,1min,198.46,198.66,2022-02-22 18:57:00+00:00,3226
198.74,BBG000JG0547,198.74,1min,198.54,198.54,2022-02-22 18:58:00+00:00,1825
198.82,BBG000JG0547,198.84,1min,198.69,198.76,2022-02-22 18:59:00+00:00,784
198.66,BBG000JG0547,198.8,1min,198.6,198.8,2022-02-22 19:00:00+00:00,1049
198.64,BBG000JG0547,198.76,1min,198.64,198.7,2022-02-22 19:01:00+00:00,392
198.69,BBG000JG0547,198.76,1min,198.61,198.65,2022-02-22 19:02:00+00:00,577
198.67,BBG000JG0547,198.71,1min,198.65,198.7,2022-02-22 19:03:00+00:00,401
198.6,BBG000JG0547,198.75,1min,198.6,198.75,2022-02-22 19:04:00+00:00,189
198.52,BBG000JG0547,198.68,1min,198.52,198.62,2022-02-22 19:05:00+00:00,1365
198.65,BBG000JG0547,198.7,1min,198.5,198.5,2022-02-22 19:06:00+00:00,2421
198.64,BBG000JG0547,198.7,1min,198.64,198.69,2022-02-22 19:07:00+00:00,949
198.56,BBG000JG0547,198.65,1min,198.53,198.65,2022-02-22 19:08:00+00:00,465
