c,figi,h,interval,l,o,time,v
200.38,BBG000JG0547,200.41,1min,200.32,200.33,2022-02-23 14:52:00+00:00,696
200.35,BBG000JG0547,200.53,1min,200.35,200.51,2022-02-23 14:53:00+00:00,392
200.43,BBG000JG0547,200.55,1min,200.43,200.55,2022-02-23 14:54:00+00:00,111
200.58,BBG000JG0547,200.58,1min,200.43,200.45,2022-02-23 14:55:00+00:00,504
200.85,BBG000JG0547,200.85,1min,200.69,200.69,2022-02-23 14:56:00+00:00,48
200.83,BBG000JG0547,200.83,1min,200.63,200.73,2022-02-23 14:57:00+00:00,545
200.71,BBG000JG0547,200.77,1min,200.65,200.77,2022-02-23 14:58:00+00:00,125
200.39,BBG000JG0547,200.57,1min,200.37,200.55,2022-02-23 14:59:00+00:00,635
200.16,BBG000JG0547,200.4,1min,200.05,200.32,2022-02-23 15:00:00+00:00,1228
199.99,BBG000JG0547,200.08,1min,199.92,200.08,2022-02-23 15:01:00+00:00,771
200.05,BBG000JG0547,200.05,1min,199.9,200.02,2022-02-23 15:02:00+00:00,401
200.06,BBG000JG0547,200.06,1min,200.05,200.05,2022-02-23 15:03:00+00:00,31
199.88,BBG000JG0547,200.07,1min,199.87,199.91,2022-02-23 15:04:00+00:00,540
199.86,BBG000JG0547,199.97,1min,199.74,199.87,2022-02-23 15:05:00+00:00,646
200.02,BBG000JG0547,200.02,1min,199.88,199.88,2022-02-23 15:06:00+00:00,171
199.94,BBG000JG0547,199.96,1min,199.84,199.96,2022-02-23 15:07:00+00:00,871
199.84,BBG000JG0547,199.99,1min,199.76,199.89,2022-02-23 15:08:00+00:00,3328
199.73,BBG000JG0547,199.85,1min,199.72,199.85,2022-02-23 15:09:00+00:00,560
199.76,BBG000JG0547,199.79,1min,199.76,199.79,2022-02-23 15:10:00+00:00,12
199.54,BBG000JG0547,199.65,1min,199.54,199.65,2022-02-23 15:11:00+00:00,161
199.87,BBG000JG0547,199.89,1min,199.56,199.56,2022-02-23 15:12:00+00:00,595
199.94,BBG000JG0547,199.94,1min,199.84,199.9,2022-02-23 15:13:00+00:00,596
199.85,BBG000JG0547,199.95,1min,199.82,199.95,2022-02-23 15:14:00+00:00,382
199.78,BBG000JG0547,199.82,1min,199.67,199.81,2022-02-23 15:15:00+00:00,433
199.83,BBG000JG0547,199.87,1min,199.69,199.84,2022-02-23 15:16:00+00:00,791
199.81,BBG000JG0547,199.81,1min,199.63,199.75,2022-02-23 15:17:00+00:00,896
199.83,BBG000JG0547,199.83,1min,199.74,199.76,2022-02-23 15:18:00+00:00,71
199.65,BBG000JG0547,199.79,1min,199.64,199.79,2022-02-23 15:19:00+00:00,143
199.76,BBG000JG0547,199.76,1min,199.75,199.75,2022-02-23 15:20:00+00:00,102
199.88,BBG000JG0547,199.88,1min,199.71,199.72,2022-02-23 15:21:00+00:00,1494
199.88,BBG000JG0547,199.89,1min,199.82,199.82,2022-02-23 15:22:00+00:00,965
199.85,BBG000JG0547,199.86,1min,199.79,199.84,2022-02-23 15:23:00+00:00,167
199.58,BBG000JG0547,199.85,1min,199.5,199.85,2022-02-23 15:24:00+00:00,565
199.35,BBG000JG0547,199.6,1min,199.34,199.58,2022-02-23 15:25:00+00:00,999
199.36,BBG000JG0547,199.47,1min,199.36,199.47,2022-02-23 15:26:00+00:00,263
199.19,BBG000JG0547,199.31,1min,199.08,199.3,2022-02-23 15:27:00+00:00,367
199.23,BBG000JG0547,199.29,1min,199.14,199.14,2022-02-23 15:28:00+00:00,317
199.22,BBG000JG0547,199.25,1min,199.17,199.23,2022-02-23 15:29:00+00:00,439
198.95,BBG000JG0547,199.19,1min,198.93,199.17,2022-02-23 15:30:00+00:00,804
199.17,BBG000JG0547,199.17,1min,198.96,198.96,2022-02-23 15:31:00+00:00,357
199.15,BBG000JG0547,199.17,1min,199.15,199.17,2022-02-23 15:32:00+00:00,44
199.11,BBG000JG0547,199.13,1min,199.1,199.13,2022-02-23 15:33:00+00:00,382
199.2,BBG000JG0547,199.21,1min,199.1,199.11,2022-02-23 15:34:00+00:00,2120
199.45,BBG000JG0547,199.53,1min,199.27,199.27,2022-02-23 15:35:00+00:00,1364
199.44,BBG000JG0547,199.51,1min,199.4,199.48,2022-02-23 15:36:00+00:00,539
199.45,BBG000JG0547,199.55,1min,199.4,199.49,2022-02-23 15:37:00+00:00,943
199.38,BBG000JG0547,199.61,1min,199.38,199.55,2022-02-23 15:38:00+00:00,845
199.22,BBG000JG0547,199.31,1min,199.19,199.28,2022-02-23 15:39:00+00:00,133
199.22,BBG000JG0547,199.29,1min,199.19,199.25,2022-02-23 15:40:00+00:00,407
199.2,BBG000JG0547,199.22,1min,199.07,199.15,2022-02-23 15:41:00+00:00,1198
199.05,BBG000JG0547,199.23,1min,199.05,199.14,2022-02-23 15:42:00+00:00,445
199.07,BBG000JG0547,199.1,1min,198.95,199.07,2022-02-23 15:43:00+00:00,678
199.09,BBG000JG0547,199.09,1min,199.07,199.07,2022-02-23 15:44:00+00:00,1060
199.05,BBG000JG0547,199.11,1min,199.02,199.09,2022-02-23 15:45:00+00:00,390
199.2,BBG000JG0547,199.2,1min,199.01,199.05,2022-02-23 15:46:00+00:00,475
199.16,BBG000JG0547,199.16,1min,199.1,199.14,2022-02-23 15:47:00+00:00,243
199.4,BBG000JG0547,199.4,1min,199.16,199.21,2022-02-23 15:48:00+00:00,1086
199.3,BBG000JG0547,199.37,1min,199.3,199.35,2022-02-23 15:49:00+00:00,107
199.35,BBG000JG0547,199.35,1min,199.23,199.34,2022-02-23 15:50:00+00:00,815
199.46,BBG000JG0547,199.48,1min,199.26,199.28,2022-02-23 15:51:00+00:00,367
199.45,BBG000JG0547,199.46,1min,199.44,199.46,2022-02-23 15:52:00+00:00,1161
199.65,BBG000JG0547,199.67,1min,199.44,199.44,2022-02-23 15:53:00+00:00,322
199.62,BBG000JG0547,199.65,1min,199.6,199.6,2022-02-23 15:54:00+00:00,224
199.29,BBG000JG0547,199.7,1min,199.29,199.65,2022-02-23 15:55:00+00:00,991
199.56,BBG000JG0547,199.56,1min,199.33,199.33,2022-02-23 15:56:00+00:00,506
199.58,BBG000JG0547,199.65,1min,199.58,199.59,2022-02-23 15:57:00+00:00,589
199.53,BBG000JG0547,199.54,1min,199.5,199.53,2022-02-23 15:58:00+00:00,431
199.42,BBG000JG0547,199.5,1min,199.42,199.5,2022-02-23 15:59:00+00:00,141
199.44,BBG000JG0547,199.48,1min,199.33,199.34,2022-02-23 16:00:00+00:00,364
199.73,BBG000JG0547,199.75,1min,199.54,199.54,2022-02-23 16:01:00+00:00,288
199.7,BBG000JG0547,199.7,1min,199.53,199.61,2022-02-23 16:02:00+00:00,407
199.59,BBG000JG0547,199.59,1min,199.59,199.59,2022-02-23 16:03:00+00:00,68
199.45,BBG000JG0547,199.58,1min,199.26,199.58,2022-02-23 16:04:00+00:00,1242
199.46,BBG000JG0547,199.46,1min,199.46,199.46,2022-02-23 16:05:00+00:00,103
199.32,BBG000JG0547,199.32,1min,199.25,199.31,2022-02-23 16:06:00+00:00,1007
199.42,BBG000JG0547,199.54,1min,199.42,199.47,2022-02-23 16:07:00+00:00,670
199.3,BBG000JG0547,199.34,1min,199.3,199.32,2022-02-23 16:08:00+00:00,271
199.23,BBG000JG0547,199.23,1min,199.23,199.23,2022-02-23 16:09:00+00:00,20
199.39,BBG000JG0547,199.43,1min,199.29,199.3,2022-02-23 16:10:00+00:00,141
199.37,BBG000JG0547,199.44,1min,199.36,199.39,2022-02-23 16:11:00+00:00,1000
199.33,BBG000JG0547,199.4,1min,199.33,199.4,2022-02-23 16:12:00+00:00,332
199.42,BBG000JG0547,199.43,1min,199.3,199.34,2022-02-23 16:13:00+00:00,506
199.6,BBG000JG0547,199.6,1min,199.47,199.47,2022-02-23 16:14:00+00:00,1001
199.54,BBG000JG0547,199.54,1min,199.46,199.52,2022-02-23 16:15:00+00:00,427
199.48,BBG000JG0547,199.49,1min,199.44,199.49,2022-02-23 16:16:00+00:00,424
199.37,BBG000JG0547,199.52,1min,199.37,199.45,2022-02-23 16:17:00+00:00,148
199.39,BBG000JG0547,199.4,1min,199.25,199.35,2022-02-23 16:18:00+00:00,994
199.38,BBG000JG0547,199.44,1min,199.25,199.32,2022-02-23 16:19:00+00:00,775
199.42,BBG000JG0547,199.42,1min,199.34,199.36,2022-02-23 16:20:00+00:00,180
199.48,BBG000JG0547,199.48,1min,199.39,199.39,2022-02-23 16:21:00+00:00,13
199.59,BBG000JG0547,199.59,1min,199.59,199.59,2022-02-23 16:22:00+00:00,3
199.54,BBG000JG0547,199.56,1min,199.4,199.56,2022-02-23 16:23:00+00:00,703
199.41,BBG000JG0547,199.41,1min,199.41,199.41,2022-02-23 16:24:00+00:00,4
199.62,BBG000JG0547,199.62,1min,199.58,199.58,2022-02-23 16:25:00+00:00,784
199.54,BBG000JG0547,199.54,1min,199.48,199.48,2022-02-23 16:26:00+00:00,206
199.46,BBG000JG0547,199.48,1min,199.45,199.48,2022-02-23 16:27:00+00:00,230
199.37,BBG000JG0547,199.4,1min,199.34,199.4,2022-02-23 16:28:00+00:00,228
199.46,BBG000JG0547,199.46,1min,199.29,199.3,2022-02-23 16:29:00+00:00,752
199.31,BBG000JG0547,199.31,1min,199.24,199.31,2022-02-23 16:30:00+00:00,376
199.76,BBG000JG0547,199.8,1min,199.35,199.35,2022-02-23 16:31:00+00:00,2365
199.77,BBG000JG0547,199.91,1min,199.72,199.74,2022-02-23 16:32:00+00:00,381
199.7,BBG000JG0547,199.84,1min,199.7,199.83,2022-02-23 16:33:00+00:00,434
199.71,BBG000JG0547,199.71,1min,199.71,199.71,2022-02-23 16:34:00+00:00,10
199.65,BBG000JG0547,199.7,1min,199.48,199.69,2022-02-23 16:35:00+00:00,260
199.87,BBG000JG0547,199.87,1min,199.7,199.7,2022-02-23 16:36:00+00:00,662
199.73,BBG000JG0547,199.79,1min,199.73,199.79,2022-02-23 16:37:00+00:00,39
199.85,BBG000JG0547,199.98,1min,199.85,199.91,2022-02-23 16:38:00+00:00,645
199.78,BBG000JG0547,199.78,1min,199.78,199.78,2022-02-23 16:39:00+00:00,10
199.89,BBG000JG0547,199.94,1min,199.84,199.88,2022-02-23 16:40:00+00:00,570
199.8,BBG000JG0547,199.82,1min,199.73,199.73,2022-02-23 16:41:00+00:00,577
199.72,BBG000JG0547,199.75,1min,199.72,199.75,2022-02-23 16:42:00+00:00,208
199.76,BBG000JG0547,199.79,1min,199.76,199.79,2022-02-23 16:43:00+00:00,133
199.62,BBG000JG0547,199.76,1min,199.54,199.76,2022-02-23 16:44:00+00:00,1215
199.68,BBG000JG0547,199.68,1min,199.57,199.66,2022-02-23 16:45:00+00:00,354
199.69,BBG000JG0547,199.77,1min,199.69,199.71,2022-02-23 16:46:00+00:00,377
199.8,BBG000JG0547,199.88,1min,199.8,199.8,2022-02-23 16:47:00+00:00,1054
199.85,BBG000JG0547,199.85,1min,199.85,199.85,2022-02-23 16:48:00+00:00,400
199.81,BBG000JG0547,199.83,1min,199.81,199.83,2022-02-23 16:49:00+00:00,456
199.93,BBG000JG0547,200.02,1min,199.93,199.94,2022-02-23 16:50:00+00:00,939
199.9,BBG000JG0547,199.9,1min,199.85,199.85,2022-02-23 16:51:00+00:00,184
199.79,BBG000JG0547,199.91,1min,199.76,199.9,2022-02-23 16:52:00+00:00,223
199.95,BBG000JG0547,200.04,1min,199.85,199.85,2022-02-23 16:53:00+00:00,807
199.89,BBG000JG0547,199.93,1min,199.89,199.93,2022-02-23 16:54:00+00:00,161
200.2,BBG000JG0547,200.2,1min,199.98,199.98,2022-02-23 16:55:00+00:00,173
200.17,BBG000JG0547,200.31,1min,200.17,200.22,2022-02-23 16:56:00+00:00,379
200.05,BBG000JG0547,200.18,1min,200.05,200.15,2022-02-23 16:57:00+00:00,405
200.12,BBG000JG0547,200.2,1min,200.05,200.05,2022-02-23 16:58:00+00:00,1449
200.03,BBG000JG0547,200.11,1min,199.99,200.11,2022-02-23 16:59:00+00:00,167
200.04,BBG000JG0547,200.08,1min,199.94,200.08,2022-02-23 17:00:00+00:00,301
199.92,BBG000JG0547,200.17,1min,199.92,200.06,2022-02-23 17:01:00+00:00,343
200.03,BBG000JG0547,200.03,1min,199.85,199.91,2022-02-23 17:02:00+00:00,217
200.04,BBG000JG0547,200.07,1min,200.0,200.04,2022-02-23 17:03:00+00:00,164
200.13,BBG000JG0547,200.13,1min,199.97,200.07,2022-02-23 17:04:00+00:00,167
199.93,BBG000JG0547,200.01,1min,199.93,200.01,2022-02-23 17:05:00+00:00,31
199.86,BBG000JG0547,199.92,1min,199.86,199.92,2022-02-23 17:06:00+00:00,11
200.02,BBG000JG0547,200.02,1min,199.88,199.88,2022-02-23 17:07:00+00:00,325
199.89,BBG000JG0547,200.02,1min,199.89,200.02,2022-02-23 17:08:00+00:00,656
200.06,BBG000JG0547,200.06,1min,199.9,199.9,2022-02-23 17:09:00+00:00,332
200.02,BBG000JG0547,200.2,1min,200.02,200.09,2022-02-23 17:10:00+00:00,1039
199.95,BBG000JG0547,200.01,1min,199.87,199.87,2022-02-23 17:11:00+00:00,300
200.08,BBG000JG0547,200.08,1min,200.05,200.06,2022-02-23 17:12:00+00:00,176
199.89,BBG000JG0547,200.05,1min,199.89,199.97,2022-02-23 17:13:00+00:00,200
199.94,BBG000JG0547,199.94,1min,199.86,199.86,2022-02-23 17:14:00+00:00,20
200.0,BBG000JG0547,200.04,1min,199.97,199.97,2022-02-23 17:15:00+00:00,532
200.15,BBG000JG0547,200.15,1min,200.05,200.05,2022-02-23 17:16:00+00:00,1408
200.21,BBG000JG0547,200.21,1min,200.06,200.08,2022-02-23 17:17:00+00:00,856
200.17,BBG000JG0547,200.17,1min,200.17,200.17,2022-02-23 17:18:00+00:00,2
200.43,BBG000JG0547,200.43,1min,200.22,200.22,2022-02-23 17:19:00+00:00,627
200.38,BBG000JG0547,200.51,1min,200.38,200.49,2022-02-23 17:20:00+00:00,437
200.63,BBG000JG0547,200.63,1min,200.46,200.46,2022-02-23 17:21:00+00:00,12
200.52,BBG000JG0547,200.52,1min,200.46,200.52,2022-02-23 17:22:00+00:00,162
200.52,BBG000JG0547,200.52,1min,200.52,200.52,2022-02-23 17:23:00+00:00,49
200.56,BBG000JG0547,200.56,1min,200.41,200.43,2022-02-23 17:25:00+00:00,712
200.52,BBG000JG0547,200.52,1min,200.52,200.52,2022-02-23 17:26:00+00:00,14
200.35,BBG000JG0547,200.55,1min,200.35,200.55,2022-02-23 17:27:00+00:00,396
200.41,BBG000JG0547,200.41,1min,200.37,200.37,2022-02-23 17:28:00+00:00,219
200.49,BBG000JG0547,200.49,1min,200.48,200.48,2022-02-23 17:29:00+00:00,2
200.58,BBG000JG0547,200.58,1min,200.53,200.54,2022-02-23 17:30:00+00:00,766
200.47,BBG000JG0547,200.59,1min,200.47,200.58,2022-02-23 17:31:00+00:00,815
200.28,BBG000JG0547,200.32,1min,200.28,200.32,2022-02-23 17:32:00+00:00,163
200.23,BBG000JG0547,200.31,1min,200.23,200.31,2022-02-23 17:33:00+00:00,223
200.22,BBG000JG0547,200.22,1min,200.18,200.22,2022-02-23 17:34:00+00:00,26
200.02,BBG000JG0547,200.16,1min,200.02,200.16,2022-02-23 17:35:00+00:00,1046
200.12,BBG000JG0547,200.12,1min,199.98,200.02,2022-02-23 17:36:00+00:00,432
199.97,BBG000JG0547,200.03,1min,199.97,200.03,2022-02-23 17:37:00+00:00,41
199.96,BBG000JG0547,200.01,1min,199.96,200.01,2022-02-23 17:38:00+00:00,308
199.97,BBG000JG0547,199.99,1min,199.96,199.99,2022-02-23 17:39:00+00:00,134
199.98,BBG000JG0547,200.0,1min,199.98,200.0,2022-02-23 17:40:00+00:00,74
200.05,BBG000JG0547,200.05,1min,199.96,200.01,2022-02-23 17:41:00+00:00,215
200.15,BBG000JG0547,200.15,1min,199.98,200.06,2022-02-23 17:42:00+00:00,598
200.22,BBG000JG0547,200.25,1min,200.15,200.16,2022-02-23 17:43:00+00:00,161
200.21,BBG000JG0547,200.24,1min,200.2,200.2,2022-02-23 17:44:00+00:00,218
200.1,BBG000JG0547,200.19,1min,200.1,200.17,2022-02-23 17:45:00+00:00,642
200.15,BBG000JG0547,200.18,1min,200.15,200.17,2022-02-23 17:46:00+00:00,275
200.09,BBG000JG0547,200.14,1min,200.07,200.14,2022-02-23 17:47:00+00:00,149
199.97,BBG000JG0547,200.14,1min,199.97,200.05,2022-02-23 17:48:00+00:00,735
199.89,BBG000JG0547,199.89,1min,199.85,199.86,2022-02-23 17:49:00+00:00,104
199.75,BBG000JG0547,199.88,1min,199.75,199.85,2022-02-23 17:50:00+00:00,754
199.57,BBG000JG0547,199.8,1min,199.57,199.8,2022-02-23 17:51:00+00:00,516
199.6,BBG000JG0547,199.67,1min,199.6,199.61,2022-02-23 17:52:00+00:00,267
199.53,BBG000JG0547,199.53,1min,199.46,199.51,2022-02-23 17:53:00+00:00,123
199.52,BBG000JG0547,199.52,1min,199.52,199.52,2022-02-23 17:54:00+00:00,3
199.45,BBG000JG0547,199.55,1min,199.4,199.55,2022-02-23 17:55:00+00:00,13
199.49,BBG000JG0547,199.57,1min,199.49,199.5,2022-02-23 17:56:00+00:00,542
199.5,BBG000JG0547,199.52,1min,199.49,199.52,2022-02-23 17:57:00+00:00,302
199.38,BBG000JG0547,199.54,1min,199.38,199.54,2022-02-23 17:58:00+00:00,114
199.47,BBG000JG0547,199.47,1min,199.42,199.42,2022-02-23 17:59:00+00:00,503
199.39,BBG000JG0547,199.45,1min,199.3,199.45,2022-02-23 18:00:00+00:00,437
199.31,BBG000JG0547,199.32,1min,199.25,199.32,2022-02-23 18:01:00+00:00,269
199.25,BBG000JG0547,199.37,1min,199.25,199.37,2022-02-23 18:02:00+00:00,590
199.23,BBG000JG0547,199.32,1min,199.23,199.23,2022-02-23 18:03:00+00:00,161
199.33,BBG000JG0547,199.33,1min,199.28,199.29,2022-02-23 18:04:00+00:00,27
199.12,BBG000JG0547,199.35,1min,199.12,199.35,2022-02-23 18:05:00+00:00,949
199.03,BBG000JG0547,199.21,1min,199.03,199.13,2022-02-23 18:06:00+00:00,1221
198.95,BBG000JG0547,199.09,1min,198.95,199.04,2022-02-23 18:07:00+00:00,1496
199.06,BBG000JG0547,199.06,1min,198.93,199,2022-02-23 18:08:00+00:00,1113
199.16,BBG000JG0547,199.17,1min,199.05,199.06,2022-02-23 18:09:00+00:00,595
199.16,BBG000JG0547,199.22,1min,199.14,199.22,2022-02-23 18:10:00+00:00,448
198.9,BBG000JG0547,199.08,1min,198.9,199.08,2022-02-23 18:11:00+00:00,1000
198.64,BBG000JG0547,198.88,1min,198.55,198.88,2022-02-23 18:12:00+00:00,2877
198.52,BBG000JG0547,198.66,1min,198.52,198.65,2022-02-23 18:13:00+00:00,471
198.43,BBG000JG0547,198.53,1min,198.43,198.53,2022-02-23 18:14:00+00:00,370
198.43,BBG000JG0547,198.43,1min,198.33,198.43,2022-02-23 18:15:00+00:00,823
198.49,BBG000JG0547,198.49,1min,198.43,198.43,2022-02-23 18:16:00+00:00,115
198.58,BBG000JG0547,198.58,1min,198.47,198.49,2022-02-23 18:17:00+00:00,168
198.62,BBG000JG0547,198.69,1min,198.54,198.58,2022-02-23 18:18:00+00:00,155
198.74,BBG000JG0547,198.74,1min,198.61,198.61,2022-02-23 18:19:00+00:00,435
198.71,BBG000JG0547,198.71,1min,198.61,198.67,2022-02-23 18:20:00+00:00,284
198.67,BBG000JG0547,198.67,1min,198.57,198.58,2022-02-23 18:21:00+00:00,363
198.67,BBG000JG0547,198.67,1min,198.6,198.6,2022-02-23 18:22:00+00:00,120
198.49,BBG000JG0547,198.61,1min,198.4,198.61,2022-02-23 18:23:00+00:00,622
198.57,BBG000JG0547,198.58,1min,198.48,198.58,2022-02-23 18:24:00+00:00,255
198.62,BBG000JG0547,198.71,1min,198.59,198.59,2022-02-23 18:25:00+00:00,310
198.67,BBG000JG0547,198.76,1min,198.67,198.74,2022-02-23 18:26:00+00:00,270
198.64,BBG000JG0547,198.71,1min,198.56,198.71,2022-02-23 18:27:00+00:00,183
198.54,BBG000JG0547,198.62,1min,198.52,198.62,2022-02-23 18:28:00+00:00,663
198.27,BBG000JG0547,198.54,1min,198.23,198.54,2022-02-23 18:29:00+00:00,888
198.18,BBG000JG0547,198.31,1min,198.18,198.27,2022-02-23 18:30:00+00:00,249
198.14,BBG000JG0547,198.24,1min,198.08,198.24,2022-02-23 18:31:00+00:00,339
198.07,BBG000JG0547,198.19,1min,198.07,198.12,2022-02-23 18:32:00+00:00,600
198,BBG000JG0547,198.1,1min,197.93,198.1,2022-02-23 18:33:00+00:00,513
198.05,BBG000JG0547,198.07,1min,198,198,2022-02-23 18:34:00+00:00,402
198.04,BBG000JG0547,198.14,1min,198.03,198.13,2022-02-23 18:35:00+00:00,277
198.21,BBG000JG0547,198.26,1min,198.08,198.08,2022-02-23 18:36:00+00:00,836
198.38,BBG000JG0547,198.38,1min,198.21,198.27,2022-02-23 18:37:00+00:00,542
198.5,BBG000JG0547,198.5,1min,198.35,198.37,2022-02-23 18:38:00+00:00,682
198.53,BBG000JG0547,198.55,1min,198.53,198.55,2022-02-23 18:39:00+00:00,8
198.38,BBG000JG0547,198.45,1min,198.38,198.45,2022-02-23 18:40:00+00:00,334
198.5,BBG000JG0547,198.5,1min,198.45,198.45,2022-02-23 18:41:00+00:00,123
198.55,BBG000JG0547,198.55,1min,198.49,198.5,2022-02-23 18:42:00+00:00,590
198.45,BBG000JG0547,198.45,1min,198.44,198.45,2022-02-23 18:43:00+00:00,323
198.48,BBG000JG0547,198.48,1min,198.41,198.41,2022-02-23 18:44:00+00:00,355
198.39,BBG000JG0547,198.4,1min,198.36,198.4,2022-02-23 18:45:00+00:00,868
198.64,BBG000JG0547,198.64,1min,198.42,198.42,2022-02-23 18:46:00+00:00,964
198.79,BBG000JG0547,198.94,1min,198.78,198.78,2022-02-23 18:47:00+00:00,1148
198.64,BBG000JG0547,198.68,1min,198.64,198.68,2022-02-23 18:48:00+00:00,34
198.73,BBG000JG0547,198.73,1min,198.7,198.71,2022-02-23 18:49:00+00:00,112
198.73,BBG000JG0547,198.8,1min,198.73,198.74,2022-02-23 18:50:00+00:00,23
198.55,BBG000JG0547,198.68,1min,198.55,198.68,2022-02-23 18:51:00+00:00,596
198.45,BBG000JG0547,198.55,1min,198.39,198.55,2022-02-23 18:52:00+00:00,659
198.37,BBG000JG0547,198.43,1min,198.25,198.43,2022-02-23 18:53:00+00:00,154
198.27,BBG000JG0547,198.31,1min,198.18,198.31,2022-02-23 18:54:00+00:00,274
198.2,BBG000JG0547,198.26,1min,198.19,198.2,2022-02-23 18:55:00+00:00,128
198.34,BBG000JG0547,198.34,1min,198.24,198.24,2022-02-23 18:56:00+00:00,210
198.5,BBG000JG0547,198.5,1min,198.39,198.39,2022-02-23 18:57:00+00:00,30
198.39,BBG000JG0547,198.42,1min,198.39,198.42,2022-02-23 18:58:00+00:00,210
198.43,BBG000JG0547,198.43,1min,198.33,198.37,2022-02-23 18:59:00+00:00,445
198.64,BBG000JG0547,198.71,1min,198.43,198.51,2022-02-23 19:00:00+00:00,709
198.59,BBG000JG0547,198.72,1min,198.59,198.7,2022-02-23 19:01:00+00:00,424
198.53,BBG000JG0547,198.53,1min,198.48,198.51,2022-02-23 19:02:00+00:00,324
198.24,BBG000JG0547,198.38,1min,198.13,198.38,2022-02-23 19:03:00+00:00,977
198.27,BBG000JG0547,198.27,1min,198.16,198.16,2022-02-23 19:04:00+00:00,205
198.18,BBG000JG0547,198.31,1min,198.18,198.31,2022-02-23 19:05:00+00:00,301
198.29,BBG000JG0547,198.38,1min,198.28,198.31,2022-02-23 19:06:00+00:00,820
198.44,BBG000JG0547,198.44,1min,198.4,198.4,2022-02-23 19:07:00+00:00,234
198.24,BBG000JG0547,198.34,1min,198.24,198.33,2022-02-23 19:08:00+00:00,506
198.19,BBG000JG0547,198.22,1min,198.16,198.16,2022-02-23 19:09:00+00:00,85
198.33,BBG000JG0547,198.45,1min,198.26,198.26,2022-02-23 19:10:00+00:00,425
198.09,BBG000JG0547,198.28,1min,198.09,198.28,2022-02-23 19:11:00+00:00,162
198.13,BBG000JG0547,198.13,1min,197.99,198.02,2022-02-23 19:12:00+00:00,504
198.05,BBG000JG0547,198.08,1min,198,198.08,2022-02-23 19:13:00+00:00,834
198.1,BBG000JG0547,198.1,1min,197.98,198.04,2022-02-23 19:14:00+00:00,469
198.03,BBG000JG0547,198.12,1min,197.99,197.99,2022-02-23 19:15:00+00:00,573
197.87,BBG000JG0547,197.95,1min,197.81,197.95,2022-02-23 19:16:00+00:00,524
197.83,BBG000JG0547,197.9,1min,197.74,197.88,2022-02-23 19:17:00+00:00,1126
198.17,BBG000JG0547,198.17,1min,197.93,197.93,2022-02-23 19:18:00+00:00,746
197.92,BBG000JG0547,198.21,1min,197.92,198.21,2022-02-23 19:19:00+00:00,363
