c,figi,h,interval,l,o,time,v
303.93,BBG000C101X4,303.93,1min,303.93,303.93,2021-12-06 15:14:00+00:00,2
304.01,BBG000C101X4,304.6,1min,303.55,303.89,2021-12-06 15:15:00+00:00,877
304.59,BBG000C101X4,304.59,1min,304.59,304.59,2021-12-06 15:16:00+00:00,2
304.03,BBG000C101X4,304.32,1min,304.03,304.32,2021-12-06 15:17:00+00:00,5
303.4,BBG000C101X4,304.02,1min,303.4,304.02,2021-12-06 15:18:00+00:00,41
303.38,BBG000C101X4,303.38,1min,303.38,303.38,2021-12-06 15:19:00+00:00,10
303.36,BBG000C101X4,303.72,1min,303,303.7,2021-12-06 15:20:00+00:00,135
303.33,BBG000C101X4,304.19,1min,303.28,303.51,2021-12-06 15:21:00+00:00,298
304.54,BBG000C101X4,304.54,1min,303.88,304.16,2021-12-06 15:22:00+00:00,301
303.54,BBG000C101X4,303.74,1min,303.32,303.72,2021-12-06 15:23:00+00:00,264
303.98,BBG000C101X4,304.37,1min,303.97,304.2,2021-12-06 15:24:00+00:00,476
303.85,BBG000C101X4,303.85,1min,303.85,303.85,2021-12-06 15:25:00+00:00,4
304.39,BBG000C101X4,304.39,1min,304.39,304.39,2021-12-06 15:27:00+00:00,3
304.89,BBG000C101X4,305,1min,304.16,304.39,2021-12-06 15:28:00+00:00,744
304.19,BBG000C101X4,304.89,1min,304.19,304.89,2021-12-06 15:29:00+00:00,636
304.92,BBG000C101X4,304.92,1min,304.92,304.92,2021-12-06 15:30:00+00:00,1
304.43,BBG000C101X4,304.43,1min,304.43,304.43,2021-12-06 15:31:00+00:00,3
304.52,BBG000C101X4,304.81,1min,304.43,304.43,2021-12-06 15:32:00+00:00,4
305.27,BBG000C101X4,305.27,1min,304.54,304.54,2021-12-06 15:33:00+00:00,147
304.76,BBG000C101X4,305.2,1min,304.58,305.2,2021-12-06 15:35:00+00:00,429
305.33,BBG000C101X4,305.33,1min,304.73,304.73,2021-12-06 15:36:00+00:00,329
305.09,BBG000C101X4,305.18,1min,305.09,305.17,2021-12-06 15:37:00+00:00,9
304.97,BBG000C101X4,304.97,1min,304.87,304.9,2021-12-06 15:38:00+00:00,4
304.86,BBG000C101X4,304.88,1min,304.86,304.88,2021-12-06 15:39:00+00:00,2
304.31,BBG000C101X4,304.91,1min,304.31,304.91,2021-12-06 15:40:00+00:00,26
303.53,BBG000C101X4,304.05,1min,303.53,304.05,2021-12-06 15:41:00+00:00,238
303.77,BBG000C101X4,303.77,1min,303.77,303.77,2021-12-06 15:42:00+00:00,1
301.56,BBG000C101X4,303.1,1min,301.56,303.1,2021-12-06 15:43:00+00:00,159
301.94,BBG000C101X4,302.67,1min,301.94,302.67,2021-12-06 15:44:00+00:00,2
302.81,BBG000C101X4,303.04,1min,302.39,302.39,2021-12-06 15:45:00+00:00,347
303.4,BBG000C101X4,303.4,1min,303.4,303.4,2021-12-06 15:46:00+00:00,1
303.15,BBG000C101X4,303.15,1min,302.84,302.84,2021-12-06 15:47:00+00:00,335
303.39,BBG000C101X4,303.39,1min,303.02,303.02,2021-12-06 15:48:00+00:00,34
303.93,BBG000C101X4,303.93,1min,302.86,302.88,2021-12-06 15:49:00+00:00,130
302.55,BBG000C101X4,303.11,1min,302.55,303.11,2021-12-06 15:50:00+00:00,225
302.45,BBG000C101X4,302.78,1min,302.45,302.78,2021-12-06 15:51:00+00:00,191
303.14,BBG000C101X4,303.14,1min,303.14,303.14,2021-12-06 15:52:00+00:00,8
302.86,BBG000C101X4,303.12,1min,302.55,303.12,2021-12-06 15:53:00+00:00,25
303.35,BBG000C101X4,303.64,1min,302.31,302.55,2021-12-06 15:54:00+00:00,1781
303.86,BBG000C101X4,303.86,1min,303.84,303.84,2021-12-06 15:55:00+00:00,12
304.42,BBG000C101X4,304.42,1min,304.42,304.42,2021-12-06 15:56:00+00:00,5
305.79,BBG000C101X4,305.79,1min,304.38,304.38,2021-12-06 15:57:00+00:00,82
304.87,BBG000C101X4,304.87,1min,304.87,304.87,2021-12-06 15:58:00+00:00,2
304.79,BBG000C101X4,304.8,1min,304.72,304.72,2021-12-06 15:59:00+00:00,7
304.95,BBG000C101X4,304.95,1min,304.95,304.95,2021-12-06 16:00:00+00:00,2
304.84,BBG000C101X4,304.86,1min,304.46,304.86,2021-12-06 16:01:00+00:00,14
304.74,BBG000C101X4,305.25,1min,304.74,305.14,2021-12-06 16:02:00+00:00,108
304.72,BBG000C101X4,305.35,1min,304.5,304.75,2021-12-06 16:03:00+00:00,1489
305.15,BBG000C101X4,305.3,1min,304.82,304.88,2021-12-06 16:04:00+00:00,396
304.94,BBG000C101X4,304.94,1min,304.57,304.57,2021-12-06 16:07:00+00:00,10
305.05,BBG000C101X4,305.05,1min,305.05,305.05,2021-12-06 16:08:00+00:00,1
305.38,BBG000C101X4,305.38,1min,304.96,304.96,2021-12-06 16:09:00+00:00,13
305.44,BBG000C101X4,305.59,1min,305.13,305.25,2021-12-06 16:10:00+00:00,62
304,BBG000C101X4,305.42,1min,304,305.42,2021-12-06 16:11:00+00:00,633
303.81,BBG000C101X4,304.22,1min,303.69,304.22,2021-12-06 16:13:00+00:00,140
303.21,BBG000C101X4,303.21,1min,303.21,303.21,2021-12-06 16:14:00+00:00,1
303.38,BBG000C101X4,303.38,1min,302.9,303.21,2021-12-06 16:15:00+00:00,145
302.93,BBG000C101X4,303.52,1min,302.93,302.98,2021-12-06 16:16:00+00:00,561
303.08,BBG000C101X4,303.08,1min,303.08,303.08,2021-12-06 16:18:00+00:00,1
303.06,BBG000C101X4,303.06,1min,303.06,303.06,2021-12-06 16:19:00+00:00,2
303.21,BBG000C101X4,303.62,1min,302.9,303.11,2021-12-06 16:20:00+00:00,1789
303.83,BBG000C101X4,303.83,1min,302.95,303.06,2021-12-06 16:21:00+00:00,1604
303.71,BBG000C101X4,303.71,1min,303.6,303.6,2021-12-06 16:22:00+00:00,102
303.56,BBG000C101X4,304.02,1min,303.44,303.91,2021-12-06 16:23:00+00:00,363
304.51,BBG000C101X4,304.69,1min,303.81,303.81,2021-12-06 16:24:00+00:00,517
304.92,BBG000C101X4,304.92,1min,304.69,304.76,2021-12-06 16:25:00+00:00,32
304.06,BBG000C101X4,305.11,1min,304.06,304.92,2021-12-06 16:26:00+00:00,130
303.96,BBG000C101X4,303.96,1min,303.96,303.96,2021-12-06 16:27:00+00:00,16
303.85,BBG000C101X4,303.85,1min,303.5,303.56,2021-12-06 16:29:00+00:00,42
303.84,BBG000C101X4,303.84,1min,303.43,303.43,2021-12-06 16:30:00+00:00,953
303.42,BBG000C101X4,303.85,1min,303.42,303.85,2021-12-06 16:31:00+00:00,208
302.46,BBG000C101X4,303.12,1min,302.07,303.12,2021-12-06 16:32:00+00:00,222
303.23,BBG000C101X4,303.23,1min,302.6,302.6,2021-12-06 16:33:00+00:00,11
304.2,BBG000C101X4,304.47,1min,304.09,304.09,2021-12-06 16:34:00+00:00,480
304.42,BBG000C101X4,304.44,1min,304.42,304.44,2021-12-06 16:35:00+00:00,4
303.06,BBG000C101X4,304.18,1min,303.06,304.18,2021-12-06 16:36:00+00:00,857
302.97,BBG000C101X4,303.35,1min,302.88,302.94,2021-12-06 16:37:00+00:00,1060
303.13,BBG000C101X4,303.13,1min,302.82,302.98,2021-12-06 16:38:00+00:00,113
303.29,BBG000C101X4,303.35,1min,303.26,303.26,2021-12-06 16:39:00+00:00,115
303.26,BBG000C101X4,303.26,1min,303.26,303.26,2021-12-06 16:41:00+00:00,6
302.69,BBG000C101X4,303.11,1min,302.69,303.11,2021-12-06 16:42:00+00:00,724
302.02,BBG000C101X4,302.74,1min,302.02,302.68,2021-12-06 16:43:00+00:00,1232
302.29,BBG000C101X4,302.29,1min,301.55,301.88,2021-12-06 16:44:00+00:00,184
302.72,BBG000C101X4,302.72,1min,302.32,302.32,2021-12-06 16:45:00+00:00,7
302.28,BBG000C101X4,302.64,1min,302.28,302.64,2021-12-06 16:46:00+00:00,203
301.95,BBG000C101X4,302.31,1min,301.95,302.13,2021-12-06 16:47:00+00:00,131
301.87,BBG000C101X4,301.87,1min,301.87,301.87,2021-12-06 16:48:00+00:00,33
301.71,BBG000C101X4,301.85,1min,301.71,301.85,2021-12-06 16:49:00+00:00,349
301.49,BBG000C101X4,301.49,1min,301.49,301.49,2021-12-06 16:50:00+00:00,7
301.5,BBG000C101X4,301.5,1min,301.5,301.5,2021-12-06 16:51:00+00:00,7
301.5,BBG000C101X4,301.51,1min,301.5,301.51,2021-12-06 16:52:00+00:00,4
301.51,BBG000C101X4,301.54,1min,301.18,301.54,2021-12-06 16:53:00+00:00,164
301.22,BBG000C101X4,301.75,1min,301.22,301.66,2021-12-06 16:54:00+00:00,1217
301.88,BBG000C101X4,301.88,1min,301.78,301.78,2021-12-06 16:55:00+00:00,4
302.01,BBG000C101X4,302.22,1min,301.88,301.88,2021-12-06 16:56:00+00:00,288
302.16,BBG000C101X4,302.16,1min,301.82,301.82,2021-12-06 16:57:00+00:00,108
302.38,BBG000C101X4,302.38,1min,302.36,302.36,2021-12-06 16:58:00+00:00,204
302.83,BBG000C101X4,302.92,1min,302.83,302.9,2021-12-06 16:59:00+00:00,112
303.41,BBG000C101X4,303.41,1min,302.91,302.91,2021-12-06 17:00:00+00:00,4
303.37,BBG000C101X4,303.37,1min,303.37,303.37,2021-12-06 17:01:00+00:00,2
303.46,BBG000C101X4,303.46,1min,303.45,303.45,2021-12-06 17:02:00+00:00,3
303.55,BBG000C101X4,303.55,1min,303.46,303.46,2021-12-06 17:03:00+00:00,112
303.36,BBG000C101X4,303.61,1min,303.36,303.36,2021-12-06 17:04:00+00:00,12
302.64,BBG000C101X4,303.48,1min,302.64,303.46,2021-12-06 17:05:00+00:00,883
302.22,BBG000C101X4,302.63,1min,302.22,302.63,2021-12-06 17:06:00+00:00,262
302.43,BBG000C101X4,302.43,1min,302.43,302.43,2021-12-06 17:07:00+00:00,1
303.04,BBG000C101X4,303.04,1min,302.74,302.77,2021-12-06 17:09:00+00:00,284
303.21,BBG000C101X4,303.36,1min,303.05,303.18,2021-12-06 17:11:00+00:00,8
303.38,BBG000C101X4,303.38,1min,303.32,303.32,2021-12-06 17:12:00+00:00,350
303.23,BBG000C101X4,303.51,1min,303.23,303.38,2021-12-06 17:13:00+00:00,335
303.13,BBG000C101X4,303.13,1min,302.85,303.1,2021-12-06 17:14:00+00:00,527
302.43,BBG000C101X4,302.74,1min,302.43,302.74,2021-12-06 17:15:00+00:00,133
303.06,BBG000C101X4,303.06,1min,302.93,302.93,2021-12-06 17:16:00+00:00,104
302.66,BBG000C101X4,302.85,1min,302.66,302.85,2021-12-06 17:17:00+00:00,801
302.06,BBG000C101X4,302.69,1min,302.06,302.69,2021-12-06 17:18:00+00:00,1069
302.78,BBG000C101X4,302.78,1min,302.27,302.27,2021-12-06 17:19:00+00:00,358
302.71,BBG000C101X4,302.71,1min,302.6,302.6,2021-12-06 17:20:00+00:00,422
302.84,BBG000C101X4,302.84,1min,302.84,302.84,2021-12-06 17:21:00+00:00,5
302.98,BBG000C101X4,302.98,1min,302.96,302.96,2021-12-06 17:22:00+00:00,28
302.89,BBG000C101X4,303.49,1min,302.89,303.19,2021-12-06 17:23:00+00:00,114
302.66,BBG000C101X4,302.89,1min,302.66,302.89,2021-12-06 17:24:00+00:00,400
303.71,BBG000C101X4,303.71,1min,303.07,303.07,2021-12-06 17:25:00+00:00,241
303.44,BBG000C101X4,303.7,1min,303.44,303.52,2021-12-06 17:26:00+00:00,746
303.19,BBG000C101X4,303.48,1min,303.15,303.31,2021-12-06 17:27:00+00:00,818
303.76,BBG000C101X4,303.9,1min,303.18,303.18,2021-12-06 17:28:00+00:00,816
303.88,BBG000C101X4,303.88,1min,303.88,303.88,2021-12-06 17:29:00+00:00,10
303.85,BBG000C101X4,303.85,1min,303.85,303.85,2021-12-06 17:30:00+00:00,5
303.85,BBG000C101X4,304.15,1min,303.85,304.15,2021-12-06 17:31:00+00:00,163
304.16,BBG000C101X4,304.57,1min,304.16,304.27,2021-12-06 17:33:00+00:00,160
303.93,BBG000C101X4,304.22,1min,303.93,304.22,2021-12-06 17:34:00+00:00,304
303.7,BBG000C101X4,304.13,1min,303.7,304.13,2021-12-06 17:35:00+00:00,417
303.98,BBG000C101X4,304.13,1min,303.98,304.12,2021-12-06 17:37:00+00:00,164
304.02,BBG000C101X4,304.15,1min,304.02,304.14,2021-12-06 17:38:00+00:00,39
303.82,BBG000C101X4,304.42,1min,303.82,304.02,2021-12-06 17:39:00+00:00,9
304.15,BBG000C101X4,304.15,1min,304.15,304.15,2021-12-06 17:40:00+00:00,58
304.22,BBG000C101X4,304.51,1min,304.22,304.22,2021-12-06 17:41:00+00:00,51
303.87,BBG000C101X4,304.22,1min,303.87,304.22,2021-12-06 17:42:00+00:00,38
303.58,BBG000C101X4,303.87,1min,303.55,303.87,2021-12-06 17:43:00+00:00,751
303.87,BBG000C101X4,303.87,1min,303.87,303.87,2021-12-06 17:44:00+00:00,19
304.24,BBG000C101X4,304.31,1min,303.93,303.93,2021-12-06 17:45:00+00:00,223
304.58,BBG000C101X4,304.58,1min,304.58,304.58,2021-12-06 17:46:00+00:00,9
304.66,BBG000C101X4,304.66,1min,304.64,304.64,2021-12-06 17:47:00+00:00,102
304.91,BBG000C101X4,304.91,1min,304.66,304.66,2021-12-06 17:49:00+00:00,39
304.51,BBG000C101X4,304.99,1min,304.51,304.91,2021-12-06 17:50:00+00:00,384
305.5,BBG000C101X4,305.5,1min,304.91,305.02,2021-12-06 17:51:00+00:00,164
305.49,BBG000C101X4,305.62,1min,305.49,305.52,2021-12-06 17:52:00+00:00,4
305.62,BBG000C101X4,305.82,1min,305.62,305.64,2021-12-06 17:53:00+00:00,123
306.31,BBG000C101X4,306.43,1min,305.63,305.63,2021-12-06 17:54:00+00:00,326
306.83,BBG000C101X4,306.84,1min,306.27,306.27,2021-12-06 17:55:00+00:00,272
307.2,BBG000C101X4,307.2,1min,306.84,306.84,2021-12-06 17:56:00+00:00,122
307.51,BBG000C101X4,307.51,1min,307.43,307.43,2021-12-06 17:57:00+00:00,106
307.69,BBG000C101X4,307.71,1min,307.5,307.5,2021-12-06 17:58:00+00:00,91
307.31,BBG000C101X4,307.32,1min,307.31,307.32,2021-12-06 17:59:00+00:00,10
307.31,BBG000C101X4,307.31,1min,307.3,307.3,2021-12-06 18:00:00+00:00,11
307.47,BBG000C101X4,307.47,1min,307.06,307.06,2021-12-06 18:01:00+00:00,12
307.69,BBG000C101X4,307.69,1min,307.35,307.47,2021-12-06 18:03:00+00:00,83
307.41,BBG000C101X4,307.41,1min,307.41,307.41,2021-12-06 18:04:00+00:00,4
307.09,BBG000C101X4,307.52,1min,306.8,307.38,2021-12-06 18:05:00+00:00,1556
307.36,BBG000C101X4,307.36,1min,306.94,306.94,2021-12-06 18:07:00+00:00,21
307.49,BBG000C101X4,307.65,1min,307.12,307.12,2021-12-06 18:08:00+00:00,266
307.82,BBG000C101X4,307.82,1min,307.46,307.46,2021-12-06 18:09:00+00:00,52
307.41,BBG000C101X4,307.69,1min,307.41,307.58,2021-12-06 18:10:00+00:00,334
307.23,BBG000C101X4,307.71,1min,307.23,307.55,2021-12-06 18:11:00+00:00,381
307.11,BBG000C101X4,307.22,1min,307.11,307.21,2021-12-06 18:12:00+00:00,106
306.93,BBG000C101X4,306.94,1min,306.88,306.92,2021-12-06 18:13:00+00:00,15
307.31,BBG000C101X4,307.32,1min,307.26,307.26,2021-12-06 18:15:00+00:00,212
307.17,BBG000C101X4,307.23,1min,307.15,307.15,2021-12-06 18:17:00+00:00,4
307.35,BBG000C101X4,307.35,1min,307.34,307.35,2021-12-06 18:19:00+00:00,19
307.11,BBG000C101X4,307.28,1min,306.7,307.28,2021-12-06 18:20:00+00:00,633
306.03,BBG000C101X4,306.69,1min,305.99,306.69,2021-12-06 18:21:00+00:00,177
307.06,BBG000C101X4,307.07,1min,306.25,306.31,2021-12-06 18:23:00+00:00,841
307.23,BBG000C101X4,307.24,1min,306.94,307.06,2021-12-06 18:24:00+00:00,67
307.13,BBG000C101X4,307.4,1min,307.13,307.23,2021-12-06 18:25:00+00:00,594
308,BBG000C101X4,308,1min,307.5,307.5,2021-12-06 18:27:00+00:00,211
308.49,BBG000C101X4,308.49,1min,308.06,308.12,2021-12-06 18:28:00+00:00,33
308.42,BBG000C101X4,308.42,1min,308.2,308.2,2021-12-06 18:29:00+00:00,9
308.5,BBG000C101X4,308.88,1min,308.38,308.65,2021-12-06 18:31:00+00:00,297
308.32,BBG000C101X4,308.51,1min,308.32,308.51,2021-12-06 18:33:00+00:00,298
308.31,BBG000C101X4,308.32,1min,308.31,308.32,2021-12-06 18:34:00+00:00,54
308.32,BBG000C101X4,308.32,1min,308.32,308.32,2021-12-06 18:35:00+00:00,18
308.34,BBG000C101X4,308.34,1min,308.34,308.34,2021-12-06 18:36:00+00:00,5
308.24,BBG000C101X4,308.48,1min,308.23,308.23,2021-12-06 18:37:00+00:00,17
308.06,BBG000C101X4,308.34,1min,308.06,308.34,2021-12-06 18:38:00+00:00,32
308.33,BBG000C101X4,308.34,1min,308,308.34,2021-12-06 18:39:00+00:00,122
308.45,BBG000C101X4,308.45,1min,308.44,308.44,2021-12-06 18:40:00+00:00,252
308.14,BBG000C101X4,308.41,1min,308.14,308.41,2021-12-06 18:41:00+00:00,12
308.14,BBG000C101X4,308.62,1min,308.14,308.62,2021-12-06 18:42:00+00:00,29
307.5,BBG000C101X4,308.14,1min,307.5,308.14,2021-12-06 18:43:00+00:00,172
307.32,BBG000C101X4,307.49,1min,307.32,307.49,2021-12-06 18:44:00+00:00,17
307.66,BBG000C101X4,307.66,1min,307.3,307.3,2021-12-06 18:45:00+00:00,23
307.91,BBG000C101X4,307.91,1min,307.66,307.66,2021-12-06 18:46:00+00:00,631
308.2,BBG000C101X4,308.2,1min,307.92,307.92,2021-12-06 18:47:00+00:00,226
307.81,BBG000C101X4,307.84,1min,307.81,307.84,2021-12-06 18:48:00+00:00,32
308.3,BBG000C101X4,308.3,1min,308.13,308.13,2021-12-06 18:49:00+00:00,3
308.02,BBG000C101X4,308.15,1min,308.02,308.15,2021-12-06 18:50:00+00:00,11
308.04,BBG000C101X4,308.04,1min,308.04,308.04,2021-12-06 18:51:00+00:00,92
308.08,BBG000C101X4,308.08,1min,308.08,308.08,2021-12-06 18:53:00+00:00,1
308.45,BBG000C101X4,308.45,1min,308.3,308.3,2021-12-06 18:54:00+00:00,113
307.93,BBG000C101X4,308.27,1min,307.92,308.27,2021-12-06 18:55:00+00:00,489
308.14,BBG000C101X4,308.14,1min,308.14,308.14,2021-12-06 18:57:00+00:00,2
308.09,BBG000C101X4,308.09,1min,308.09,308.09,2021-12-06 18:58:00+00:00,3
308.36,BBG000C101X4,308.36,1min,308.07,308.08,2021-12-06 18:59:00+00:00,165
308.34,BBG000C101X4,308.52,1min,308.34,308.37,2021-12-06 19:00:00+00:00,77
308.33,BBG000C101X4,308.34,1min,308.33,308.34,2021-12-06 19:01:00+00:00,50
308.92,BBG000C101X4,308.94,1min,308.53,308.53,2021-12-06 19:03:00+00:00,461
308.78,BBG000C101X4,308.89,1min,308.65,308.74,2021-12-06 19:04:00+00:00,248
308.74,BBG000C101X4,308.74,1min,308.71,308.71,2021-12-06 19:05:00+00:00,3
308.36,BBG000C101X4,308.65,1min,308.36,308.62,2021-12-06 19:06:00+00:00,59
308.26,BBG000C101X4,308.26,1min,308,308.21,2021-12-06 19:07:00+00:00,342
308.29,BBG000C101X4,308.48,1min,308.27,308.27,2021-12-06 19:08:00+00:00,589
308.47,BBG000C101X4,308.47,1min,308.47,308.47,2021-12-06 19:09:00+00:00,1
308.56,BBG000C101X4,308.6,1min,308.55,308.55,2021-12-06 19:11:00+00:00,13
308.79,BBG000C101X4,308.79,1min,308.6,308.63,2021-12-06 19:12:00+00:00,71
308.66,BBG000C101X4,308.81,1min,308.66,308.66,2021-12-06 19:13:00+00:00,46
308.69,BBG000C101X4,308.69,1min,308.66,308.66,2021-12-06 19:14:00+00:00,2
308.76,BBG000C101X4,308.96,1min,308.6,308.83,2021-12-06 19:15:00+00:00,589
308.9,BBG000C101X4,308.9,1min,308.77,308.77,2021-12-06 19:16:00+00:00,317
308.75,BBG000C101X4,308.75,1min,308.75,308.75,2021-12-06 19:17:00+00:00,2
308.94,BBG000C101X4,309.14,1min,308.74,308.91,2021-12-06 19:19:00+00:00,42
309.01,BBG000C101X4,309.14,1min,308.98,309.14,2021-12-06 19:20:00+00:00,152
309.06,BBG000C101X4,309.06,1min,309.06,309.06,2021-12-06 19:21:00+00:00,35
309.1,BBG000C101X4,309.18,1min,309.05,309.06,2021-12-06 19:22:00+00:00,100
309.12,BBG000C101X4,309.18,1min,308.91,309.07,2021-12-06 19:23:00+00:00,36
309.15,BBG000C101X4,309.15,1min,309.02,309.12,2021-12-06 19:24:00+00:00,18
308.52,BBG000C101X4,309.11,1min,308.52,309.11,2021-12-06 19:25:00+00:00,481
308.46,BBG000C101X4,308.46,1min,308.46,308.46,2021-12-06 19:26:00+00:00,1
308.46,BBG000C101X4,308.58,1min,308.36,308.46,2021-12-06 19:27:00+00:00,17
308.3,BBG000C101X4,308.46,1min,308.16,308.46,2021-12-06 19:28:00+00:00,126
308.15,BBG000C101X4,308.15,1min,308.09,308.15,2021-12-06 19:29:00+00:00,24
308.55,BBG000C101X4,308.55,1min,308.28,308.29,2021-12-06 19:30:00+00:00,588
308.5,BBG000C101X4,308.5,1min,308.5,308.5,2021-12-06 19:31:00+00:00,5
308.73,BBG000C101X4,308.73,1min,308.67,308.67,2021-12-06 19:32:00+00:00,326
308.57,BBG000C101X4,308.66,1min,308.56,308.66,2021-12-06 19:33:00+00:00,45
308.58,BBG000C101X4,308.58,1min,308.57,308.57,2021-12-06 19:34:00+00:00,8
308.26,BBG000C101X4,308.6,1min,308.26,308.6,2021-12-06 19:35:00+00:00,69
308.22,BBG000C101X4,308.22,1min,308.22,308.22,2021-12-06 19:36:00+00:00,2
307.93,BBG000C101X4,308.34,1min,307.93,308.22,2021-12-06 19:37:00+00:00,211
307.72,BBG000C101X4,308.01,1min,307.72,308.01,2021-12-06 19:39:00+00:00,137
307.84,BBG000C101X4,307.84,1min,307.61,307.7,2021-12-06 19:40:00+00:00,6
307.72,BBG000C101X4,307.73,1min,307.72,307.73,2021-12-06 19:42:00+00:00,15
308.01,BBG000C101X4,308.01,1min,307.51,307.74,2021-12-06 19:43:00+00:00,766
308.01,BBG000C101X4,308.13,1min,308.01,308.05,2021-12-06 19:44:00+00:00,418
308.33,BBG000C101X4,308.33,1min,308.26,308.26,2021-12-06 19:45:00+00:00,226
308.47,BBG000C101X4,308.47,1min,308.47,308.47,2021-12-06 19:46:00+00:00,2
307.95,BBG000C101X4,308.14,1min,307.93,308.14,2021-12-06 19:47:00+00:00,312
308.14,BBG000C101X4,308.14,1min,307.75,307.89,2021-12-06 19:48:00+00:00,335
308.29,BBG000C101X4,308.29,1min,308.15,308.15,2021-12-06 19:49:00+00:00,54
308.1,BBG000C101X4,308.1,1min,308.1,308.1,2021-12-06 19:50:00+00:00,1
308.15,BBG000C101X4,308.15,1min,308.08,308.08,2021-12-06 19:51:00+00:00,7
308.06,BBG000C101X4,308.06,1min,308.06,308.06,2021-12-06 19:52:00+00:00,6
308.62,BBG000C101X4,308.62,1min,308.04,308.04,2021-12-06 19:53:00+00:00,578
