c,figi,h,interval,l,o,time,v
311.6,BBG000C101X4,311.61,1min,311.4,311.61,2021-12-01 20:08:00+00:00,21
310.95,BBG000C101X4,311.23,1min,310.12,311.23,2021-12-01 20:09:00+00:00,1014
310.55,BBG000C101X4,310.74,1min,310.55,310.74,2021-12-01 20:11:00+00:00,13
311.06,BBG000C101X4,311.06,1min,311.04,311.04,2021-12-01 20:12:00+00:00,20
310.55,BBG000C101X4,310.72,1min,310.55,310.72,2021-12-01 20:13:00+00:00,264
310.31,BBG000C101X4,310.59,1min,310.31,310.51,2021-12-01 20:15:00+00:00,122
310.05,BBG000C101X4,310.14,1min,310.0,310.14,2021-12-01 20:16:00+00:00,102
310.04,BBG000C101X4,310.31,1min,309.97,310.31,2021-12-01 20:17:00+00:00,17
309.83,BBG000C101X4,310.04,1min,309.8,309.97,2021-12-01 20:19:00+00:00,92
309.63,BBG000C101X4,310.03,1min,309.63,310.03,2021-12-01 20:21:00+00:00,590
308.9,BBG000C101X4,309.39,1min,308.9,309.39,2021-12-01 20:22:00+00:00,116
308.96,BBG000C101X4,308.96,1min,308.68,308.9,2021-12-01 20:23:00+00:00,38
308.92,BBG000C101X4,308.92,1min,308.92,308.92,2021-12-01 20:24:00+00:00,37
308.34,BBG000C101X4,308.61,1min,308.34,308.61,2021-12-01 20:25:00+00:00,198
308.75,BBG000C101X4,308.75,1min,308.11,308.35,2021-12-01 20:26:00+00:00,503
309.49,BBG000C101X4,309.49,1min,308.87,309.01,2021-12-01 20:27:00+00:00,272
309.85,BBG000C101X4,309.85,1min,309.64,309.64,2021-12-01 20:28:00+00:00,76
309.04,BBG000C101X4,310.04,1min,309.03,310.02,2021-12-01 20:29:00+00:00,481
308.54,BBG000C101X4,308.7,1min,308.54,308.7,2021-12-01 20:30:00+00:00,11
308.5,BBG000C101X4,308.99,1min,308.5,308.9,2021-12-01 20:31:00+00:00,220
308.17,BBG000C101X4,308.4,1min,308.17,308.4,2021-12-01 20:32:00+00:00,108
308.12,BBG000C101X4,308.13,1min,307.88,308,2021-12-01 20:33:00+00:00,35
308.23,BBG000C101X4,308.28,1min,308,308.28,2021-12-01 20:34:00+00:00,185
308.61,BBG000C101X4,308.61,1min,308,308,2021-12-01 20:35:00+00:00,699
308.69,BBG000C101X4,308.98,1min,308.66,308.66,2021-12-01 20:36:00+00:00,132
308.24,BBG000C101X4,308.69,1min,308.24,308.69,2021-12-01 20:37:00+00:00,53
308.98,BBG000C101X4,309.4,1min,308.7,308.7,2021-12-01 20:39:00+00:00,424
309.14,BBG000C101X4,309.5,1min,309.14,309.32,2021-12-01 20:40:00+00:00,128
308.86,BBG000C101X4,309.73,1min,308.86,309.43,2021-12-01 20:41:00+00:00,296
309.6,BBG000C101X4,309.7,1min,309.1,309.1,2021-12-01 20:42:00+00:00,136
309.95,BBG000C101X4,310.1,1min,309.82,309.82,2021-12-01 20:43:00+00:00,371
310.49,BBG000C101X4,310.49,1min,310.09,310.09,2021-12-01 20:44:00+00:00,101
310.15,BBG000C101X4,310.16,1min,309.91,310.03,2021-12-01 20:45:00+00:00,234
309.79,BBG000C101X4,309.79,1min,309.79,309.79,2021-12-01 20:46:00+00:00,1
310.13,BBG000C101X4,310.39,1min,310.13,310.39,2021-12-01 20:47:00+00:00,107
308.53,BBG000C101X4,310.41,1min,308.53,310.41,2021-12-01 20:48:00+00:00,930
308.59,BBG000C101X4,309.05,1min,308.34,308.57,2021-12-01 20:49:00+00:00,139
306.91,BBG000C101X4,308.13,1min,306.55,308.13,2021-12-01 20:50:00+00:00,1571
307.37,BBG000C101X4,308.02,1min,307.07,307.4,2021-12-01 20:51:00+00:00,1203
308.12,BBG000C101X4,308.12,1min,307.34,307.36,2021-12-01 20:52:00+00:00,1512
307.75,BBG000C101X4,308.23,1min,307.75,308.23,2021-12-01 20:53:00+00:00,56
307.41,BBG000C101X4,307.76,1min,307.32,307.75,2021-12-01 20:54:00+00:00,799
307.25,BBG000C101X4,307.49,1min,306.55,307.41,2021-12-01 20:55:00+00:00,1066
306.89,BBG000C101X4,307.25,1min,306.39,307.17,2021-12-01 20:56:00+00:00,390
306.74,BBG000C101X4,307.08,1min,306.59,306.66,2021-12-01 20:57:00+00:00,472
306.42,BBG000C101X4,306.97,1min,306.36,306.84,2021-12-01 20:58:00+00:00,1973
305.71,BBG000C101X4,306.47,1min,305.67,306.46,2021-12-01 20:59:00+00:00,4339
305.71,BBG000C101X4,305.71,1min,305.71,305.71,2021-12-01 21:00:00+00:00,25971
305.71,BBG000C101X4,305.71,1min,305.71,305.71,2021-12-01 21:01:00+00:00,5
305.2,BBG000C101X4,305.2,1min,305.2,305.2,2021-12-01 21:23:00+00:00,1
302.46,BBG000C101X4,305,1min,300.0,305,2021-12-01 21:46:00+00:00,13
308.6,BBG000C101X4,308.6,1min,308.6,308.6,2021-12-01 21:48:00+00:00,1
