c,figi,h,interval,l,o,time,v
315.58,BBG000C101X4,315.58,1min,315.58,315.58,2021-11-30 17:23:00+00:00,1
316.24,BBG000C101X4,316.24,1min,315.82,315.82,2021-11-30 17:24:00+00:00,237
316.21,BBG000C101X4,316.21,1min,315.93,315.93,2021-11-30 17:25:00+00:00,4
316.63,BBG000C101X4,316.63,1min,315.92,316.21,2021-11-30 17:27:00+00:00,722
316.03,BBG000C101X4,316.18,1min,316.03,316.18,2021-11-30 17:30:00+00:00,144
315.93,BBG000C101X4,316.03,1min,315.93,316.03,2021-11-30 17:31:00+00:00,12
316.22,BBG000C101X4,316.23,1min,316.22,316.22,2021-11-30 17:32:00+00:00,5
316.97,BBG000C101X4,316.97,1min,316.52,316.52,2021-11-30 17:33:00+00:00,435
317.29,BBG000C101X4,317.29,1min,317.24,317.24,2021-11-30 17:35:00+00:00,101
316.51,BBG000C101X4,316.87,1min,316.51,316.87,2021-11-30 17:37:00+00:00,242
317.04,BBG000C101X4,317.04,1min,316.88,316.88,2021-11-30 17:39:00+00:00,102
317.38,BBG000C101X4,317.38,1min,317.14,317.14,2021-11-30 17:40:00+00:00,250
316.51,BBG000C101X4,316.78,1min,316.44,316.78,2021-11-30 17:42:00+00:00,404
316.48,BBG000C101X4,316.48,1min,316.38,316.38,2021-11-30 17:43:00+00:00,5
317.37,BBG000C101X4,317.37,1min,316.78,316.78,2021-11-30 17:44:00+00:00,838
316.91,BBG000C101X4,317.12,1min,316.91,317.12,2021-11-30 17:45:00+00:00,378
317.09,BBG000C101X4,317.09,1min,317.08,317.08,2021-11-30 17:46:00+00:00,2
317.1,BBG000C101X4,317.38,1min,317.1,317.1,2021-11-30 17:47:00+00:00,6
317.09,BBG000C101X4,317.3,1min,316.82,317.27,2021-11-30 17:48:00+00:00,312
317.05,BBG000C101X4,317.08,1min,317.05,317.06,2021-11-30 17:49:00+00:00,90
317.29,BBG000C101X4,317.29,1min,316.72,317.09,2021-11-30 17:50:00+00:00,666
317.67,BBG000C101X4,317.72,1min,317.08,317.08,2021-11-30 17:51:00+00:00,314
317.88,BBG000C101X4,317.88,1min,317.43,317.43,2021-11-30 17:52:00+00:00,55
317.83,BBG000C101X4,317.83,1min,317.58,317.58,2021-11-30 17:53:00+00:00,7
317.92,BBG000C101X4,317.92,1min,317.66,317.81,2021-11-30 17:55:00+00:00,49
317.01,BBG000C101X4,317.66,1min,317.01,317.66,2021-11-30 17:56:00+00:00,901
317.04,BBG000C101X4,317.3,1min,316.99,316.99,2021-11-30 17:57:00+00:00,241
316.58,BBG000C101X4,317.05,1min,316.55,317.05,2021-11-30 17:58:00+00:00,96
315.89,BBG000C101X4,316.95,1min,315.89,316.87,2021-11-30 17:59:00+00:00,706
315.69,BBG000C101X4,316.23,1min,315.69,316.01,2021-11-30 18:00:00+00:00,1305
315.68,BBG000C101X4,316.14,1min,315.68,316.14,2021-11-30 18:01:00+00:00,206
315.27,BBG000C101X4,315.69,1min,315.27,315.67,2021-11-30 18:02:00+00:00,313
315.18,BBG000C101X4,315.24,1min,314.94,315.24,2021-11-30 18:03:00+00:00,186
315.06,BBG000C101X4,315.06,1min,315.06,315.06,2021-11-30 18:04:00+00:00,1
315.19,BBG000C101X4,315.19,1min,314.93,315.09,2021-11-30 18:05:00+00:00,401
314.85,BBG000C101X4,315.01,1min,314.85,315.01,2021-11-30 18:06:00+00:00,107
315.07,BBG000C101X4,315.32,1min,315.07,315.28,2021-11-30 18:07:00+00:00,143
315.18,BBG000C101X4,315.18,1min,314.69,314.83,2021-11-30 18:08:00+00:00,35
314.54,BBG000C101X4,315,1min,314.54,314.7,2021-11-30 18:09:00+00:00,479
314.62,BBG000C101X4,314.62,1min,314.62,314.62,2021-11-30 18:10:00+00:00,2
314.59,BBG000C101X4,314.82,1min,314.34,314.76,2021-11-30 18:11:00+00:00,439
314.12,BBG000C101X4,314.33,1min,314.12,314.33,2021-11-30 18:12:00+00:00,248
314.11,BBG000C101X4,314.15,1min,314.11,314.15,2021-11-30 18:13:00+00:00,2
313.83,BBG000C101X4,314.1,1min,313.83,314.1,2021-11-30 18:14:00+00:00,331
313.59,BBG000C101X4,313.64,1min,313.59,313.64,2021-11-30 18:15:00+00:00,16
313.63,BBG000C101X4,313.63,1min,313.63,313.63,2021-11-30 18:16:00+00:00,91
313.68,BBG000C101X4,313.68,1min,313.5,313.62,2021-11-30 18:17:00+00:00,358
313.36,BBG000C101X4,313.83,1min,313.2,313.8,2021-11-30 18:18:00+00:00,465
312.78,BBG000C101X4,313.17,1min,312.77,313.17,2021-11-30 18:19:00+00:00,69
312.9,BBG000C101X4,312.9,1min,312.74,312.76,2021-11-30 18:20:00+00:00,213
312.96,BBG000C101X4,312.96,1min,312.96,312.96,2021-11-30 18:21:00+00:00,1
313.49,BBG000C101X4,313.49,1min,313.14,313.14,2021-11-30 18:22:00+00:00,91
313.85,BBG000C101X4,313.85,1min,313.12,313.12,2021-11-30 18:23:00+00:00,150
313.97,BBG000C101X4,313.97,1min,313.97,313.97,2021-11-30 18:25:00+00:00,1
313.85,BBG000C101X4,313.85,1min,313.85,313.85,2021-11-30 18:28:00+00:00,100
314.02,BBG000C101X4,314.02,1min,313.66,313.91,2021-11-30 18:29:00+00:00,703
314.38,BBG000C101X4,314.67,1min,314.38,314.65,2021-11-30 18:30:00+00:00,460
314.71,BBG000C101X4,314.71,1min,314.71,314.71,2021-11-30 18:31:00+00:00,1
314.68,BBG000C101X4,314.68,1min,314.68,314.68,2021-11-30 18:33:00+00:00,2
314.74,BBG000C101X4,314.95,1min,314.68,314.68,2021-11-30 18:34:00+00:00,101
314.69,BBG000C101X4,314.69,1min,314.69,314.69,2021-11-30 18:35:00+00:00,4
314.85,BBG000C101X4,314.85,1min,314.85,314.85,2021-11-30 18:36:00+00:00,4
315.75,BBG000C101X4,315.75,1min,314.96,314.96,2021-11-30 18:37:00+00:00,637
315.62,BBG000C101X4,315.91,1min,315.62,315.91,2021-11-30 18:39:00+00:00,4
315.89,BBG000C101X4,315.89,1min,315.63,315.63,2021-11-30 18:40:00+00:00,100
314.89,BBG000C101X4,315.9,1min,314.89,315.89,2021-11-30 18:41:00+00:00,710
314.98,BBG000C101X4,314.98,1min,314.78,314.84,2021-11-30 18:42:00+00:00,4
314.96,BBG000C101X4,314.96,1min,314.96,314.96,2021-11-30 18:45:00+00:00,1
314.7,BBG000C101X4,314.74,1min,314.68,314.74,2021-11-30 18:46:00+00:00,5
314.97,BBG000C101X4,314.98,1min,314.97,314.98,2021-11-30 18:47:00+00:00,6
315.22,BBG000C101X4,315.22,1min,314.71,314.98,2021-11-30 18:48:00+00:00,34
314.99,BBG000C101X4,314.99,1min,314.99,314.99,2021-11-30 18:50:00+00:00,1
315.53,BBG000C101X4,315.53,1min,314.83,314.83,2021-11-30 18:51:00+00:00,868
315.91,BBG000C101X4,315.91,1min,315.56,315.56,2021-11-30 18:53:00+00:00,238
316,BBG000C101X4,316,1min,315.97,315.97,2021-11-30 18:54:00+00:00,26
316.22,BBG000C101X4,316.22,1min,316.21,316.21,2021-11-30 18:55:00+00:00,7
316.54,BBG000C101X4,316.54,1min,315.9,316.21,2021-11-30 18:56:00+00:00,240
316.67,BBG000C101X4,316.67,1min,316.59,316.59,2021-11-30 18:57:00+00:00,2
316.38,BBG000C101X4,316.63,1min,316.38,316.53,2021-11-30 18:58:00+00:00,52
316.92,BBG000C101X4,317.18,1min,316.55,316.55,2021-11-30 18:59:00+00:00,1206
316.77,BBG000C101X4,316.77,1min,316.77,316.77,2021-11-30 19:00:00+00:00,2
315.94,BBG000C101X4,316.46,1min,315.94,316.46,2021-11-30 19:01:00+00:00,340
315.9,BBG000C101X4,316.18,1min,315.9,316.18,2021-11-30 19:02:00+00:00,249
316.05,BBG000C101X4,316.08,1min,315.89,316.08,2021-11-30 19:03:00+00:00,66
316.27,BBG000C101X4,316.27,1min,316.18,316.18,2021-11-30 19:04:00+00:00,21
316.27,BBG000C101X4,316.27,1min,316.27,316.27,2021-11-30 19:05:00+00:00,1
315.66,BBG000C101X4,316.24,1min,315.66,316.24,2021-11-30 19:06:00+00:00,79
315.76,BBG000C101X4,315.76,1min,315.76,315.76,2021-11-30 19:07:00+00:00,50
316.37,BBG000C101X4,316.42,1min,316.2,316.2,2021-11-30 19:08:00+00:00,231
316.57,BBG000C101X4,316.57,1min,316.57,316.57,2021-11-30 19:09:00+00:00,1
316.46,BBG000C101X4,316.46,1min,316.46,316.46,2021-11-30 19:11:00+00:00,3
316.46,BBG000C101X4,316.46,1min,316.46,316.46,2021-11-30 19:12:00+00:00,1
315.86,BBG000C101X4,316.15,1min,315.61,316.15,2021-11-30 19:13:00+00:00,229
316.05,BBG000C101X4,316.4,1min,315.55,315.8,2021-11-30 19:14:00+00:00,346
316.1,BBG000C101X4,316.26,1min,316.1,316.26,2021-11-30 19:17:00+00:00,14
315.72,BBG000C101X4,316,1min,315.72,316,2021-11-30 19:18:00+00:00,281
316.03,BBG000C101X4,316.03,1min,315.83,315.83,2021-11-30 19:20:00+00:00,5
315.02,BBG000C101X4,315.85,1min,315.02,315.85,2021-11-30 19:21:00+00:00,206
315.38,BBG000C101X4,315.42,1min,315.14,315.14,2021-11-30 19:23:00+00:00,431
315.8,BBG000C101X4,315.8,1min,315.37,315.37,2021-11-30 19:25:00+00:00,568
315.1,BBG000C101X4,315.59,1min,315.1,315.59,2021-11-30 19:26:00+00:00,1580
315.1,BBG000C101X4,315.1,1min,315.1,315.1,2021-11-30 19:27:00+00:00,1
315.17,BBG000C101X4,315.27,1min,315.17,315.27,2021-11-30 19:28:00+00:00,6
315.54,BBG000C101X4,315.54,1min,315.53,315.53,2021-11-30 19:29:00+00:00,3
315.98,BBG000C101X4,315.98,1min,315.8,315.8,2021-11-30 19:30:00+00:00,123
315.86,BBG000C101X4,316.15,1min,315.86,316.15,2021-11-30 19:31:00+00:00,627
315.4,BBG000C101X4,315.64,1min,315.4,315.64,2021-11-30 19:32:00+00:00,767
315.74,BBG000C101X4,315.74,1min,315.7,315.7,2021-11-30 19:33:00+00:00,32
315.53,BBG000C101X4,315.53,1min,315.53,315.53,2021-11-30 19:34:00+00:00,18
316.08,BBG000C101X4,316.31,1min,315.63,315.63,2021-11-30 19:35:00+00:00,873
315.89,BBG000C101X4,315.89,1min,315.89,315.89,2021-11-30 19:36:00+00:00,1
315.98,BBG000C101X4,316.09,1min,315.89,315.97,2021-11-30 19:37:00+00:00,209
315.82,BBG000C101X4,316.02,1min,315.79,315.85,2021-11-30 19:38:00+00:00,19
315.41,BBG000C101X4,315.76,1min,315.4,315.63,2021-11-30 19:39:00+00:00,196
315.39,BBG000C101X4,315.41,1min,315.29,315.41,2021-11-30 19:40:00+00:00,33
316.04,BBG000C101X4,316.04,1min,315.71,315.71,2021-11-30 19:41:00+00:00,506
315.78,BBG000C101X4,315.78,1min,315.74,315.74,2021-11-30 19:43:00+00:00,101
315.24,BBG000C101X4,315.59,1min,315.1,315.59,2021-11-30 19:44:00+00:00,624
314.83,BBG000C101X4,315.17,1min,314.83,315.17,2021-11-30 19:45:00+00:00,318
315,BBG000C101X4,315.19,1min,314.91,314.91,2021-11-30 19:47:00+00:00,5
314.42,BBG000C101X4,314.82,1min,314.42,314.82,2021-11-30 19:48:00+00:00,253
314.03,BBG000C101X4,314.31,1min,314.03,314.31,2021-11-30 19:49:00+00:00,109
313.8,BBG000C101X4,314.16,1min,313.8,314.05,2021-11-30 19:50:00+00:00,207
313.79,BBG000C101X4,313.79,1min,313.79,313.79,2021-11-30 19:51:00+00:00,92
313.73,BBG000C101X4,314.07,1min,313.73,313.81,2021-11-30 19:52:00+00:00,11
313.7,BBG000C101X4,313.77,1min,313.7,313.77,2021-11-30 19:53:00+00:00,411
313.84,BBG000C101X4,313.84,1min,313.84,313.84,2021-11-30 19:54:00+00:00,2
313.65,BBG000C101X4,313.7,1min,313.43,313.67,2021-11-30 19:55:00+00:00,1158
313.34,BBG000C101X4,313.39,1min,313.33,313.39,2021-11-30 19:56:00+00:00,5
313.51,BBG000C101X4,313.51,1min,313.28,313.33,2021-11-30 19:57:00+00:00,172
313.67,BBG000C101X4,313.67,1min,313.32,313.32,2021-11-30 19:58:00+00:00,105
313.77,BBG000C101X4,313.77,1min,313.36,313.43,2021-11-30 19:59:00+00:00,50
314.11,BBG000C101X4,314.11,1min,313.5,313.5,2021-11-30 20:00:00+00:00,233
314.1,BBG000C101X4,314.1,1min,314.1,314.1,2021-11-30 20:01:00+00:00,1
314.11,BBG000C101X4,314.11,1min,314.11,314.11,2021-11-30 20:02:00+00:00,1
314.11,BBG000C101X4,314.11,1min,314.11,314.11,2021-11-30 20:03:00+00:00,1
313.92,BBG000C101X4,314.12,1min,313.92,314.12,2021-11-30 20:04:00+00:00,2
314.64,BBG000C101X4,314.64,1min,313.97,314.29,2021-11-30 20:05:00+00:00,708
315.04,BBG000C101X4,315.04,1min,314.99,314.99,2021-11-30 20:06:00+00:00,208
315.15,BBG000C101X4,315.15,1min,315.15,315.15,2021-11-30 20:07:00+00:00,2
315.18,BBG000C101X4,315.18,1min,315.18,315.18,2021-11-30 20:08:00+00:00,1
315.52,BBG000C101X4,315.52,1min,315.08,315.13,2021-11-30 20:09:00+00:00,176
314.7,BBG000C101X4,315.1,1min,314.7,315.1,2021-11-30 20:10:00+00:00,301
315.04,BBG000C101X4,315.04,1min,314.71,314.71,2021-11-30 20:11:00+00:00,296
315.08,BBG000C101X4,315.08,1min,315.08,315.08,2021-11-30 20:13:00+00:00,2
314.52,BBG000C101X4,314.95,1min,314.52,314.93,2021-11-30 20:14:00+00:00,800
315.08,BBG000C101X4,315.08,1min,314.74,314.74,2021-11-30 20:15:00+00:00,438
314.92,BBG000C101X4,314.92,1min,314.92,314.92,2021-11-30 20:16:00+00:00,1
314.88,BBG000C101X4,314.88,1min,314.88,314.88,2021-11-30 20:17:00+00:00,1
315,BBG000C101X4,315,1min,314.88,314.88,2021-11-30 20:18:00+00:00,3
314.87,BBG000C101X4,314.88,1min,314.87,314.88,2021-11-30 20:19:00+00:00,3
314.85,BBG000C101X4,315.03,1min,314.83,315,2021-11-30 20:20:00+00:00,304
315.17,BBG000C101X4,315.17,1min,314.95,315.12,2021-11-30 20:21:00+00:00,308
315.41,BBG000C101X4,315.66,1min,314.99,315.34,2021-11-30 20:22:00+00:00,292
