c,figi,h,interval,l,o,time,v
305.84,BBG000C101X4,306.23,1min,305.84,306.02,2021-12-02 15:51:00+00:00,212
305.56,BBG000C101X4,305.95,1min,305.34,305.83,2021-12-02 15:52:00+00:00,520
305.4,BBG000C101X4,305.4,1min,305.25,305.34,2021-12-02 15:53:00+00:00,27
304.57,BBG000C101X4,305.17,1min,304.57,305.17,2021-12-02 15:54:00+00:00,476
304.22,BBG000C101X4,304.22,1min,304.22,304.22,2021-12-02 15:55:00+00:00,5
305.09,BBG000C101X4,305.09,1min,304.43,304.43,2021-12-02 15:56:00+00:00,229
306.67,BBG000C101X4,306.78,1min,305.59,305.59,2021-12-02 15:57:00+00:00,9
306.8,BBG000C101X4,307.47,1min,306.8,307.47,2021-12-02 15:58:00+00:00,2
306.82,BBG000C101X4,306.82,1min,306.81,306.81,2021-12-02 15:59:00+00:00,6
306.74,BBG000C101X4,307.09,1min,306.74,307.09,2021-12-02 16:00:00+00:00,133
306.09,BBG000C101X4,306.9,1min,306.09,306.9,2021-12-02 16:01:00+00:00,87
306.15,BBG000C101X4,306.15,1min,305.91,305.91,2021-12-02 16:02:00+00:00,4
306.75,BBG000C101X4,306.75,1min,306.6,306.6,2021-12-02 16:03:00+00:00,336
306.55,BBG000C101X4,306.56,1min,306.55,306.56,2021-12-02 16:04:00+00:00,2
306.59,BBG000C101X4,306.59,1min,306.59,306.59,2021-12-02 16:05:00+00:00,3
307,BBG000C101X4,307,1min,306.69,306.69,2021-12-02 16:06:00+00:00,307
308.35,BBG000C101X4,308.35,1min,307.34,307.39,2021-12-02 16:07:00+00:00,519
308.51,BBG000C101X4,308.51,1min,308.51,308.51,2021-12-02 16:08:00+00:00,1
307.93,BBG000C101X4,308.41,1min,307.91,308.41,2021-12-02 16:10:00+00:00,1244
307.01,BBG000C101X4,307.88,1min,306.97,307.88,2021-12-02 16:11:00+00:00,657
307.2,BBG000C101X4,307.36,1min,307.07,307.2,2021-12-02 16:12:00+00:00,736
306.79,BBG000C101X4,306.98,1min,306.79,306.98,2021-12-02 16:13:00+00:00,115
307.1,BBG000C101X4,307.21,1min,306.85,307.21,2021-12-02 16:14:00+00:00,1648
307.58,BBG000C101X4,307.58,1min,307.2,307.2,2021-12-02 16:15:00+00:00,460
307.83,BBG000C101X4,308.27,1min,307.83,308.27,2021-12-02 16:16:00+00:00,379
307.99,BBG000C101X4,307.99,1min,307.39,307.8,2021-12-02 16:17:00+00:00,1369
307.54,BBG000C101X4,307.79,1min,307.54,307.79,2021-12-02 16:18:00+00:00,110
307.86,BBG000C101X4,308.02,1min,307.86,307.88,2021-12-02 16:19:00+00:00,759
308.2,BBG000C101X4,308.3,1min,307.81,307.91,2021-12-02 16:20:00+00:00,1486
308.35,BBG000C101X4,308.35,1min,308.19,308.19,2021-12-02 16:21:00+00:00,308
307.85,BBG000C101X4,307.92,1min,307.85,307.92,2021-12-02 16:22:00+00:00,209
307.72,BBG000C101X4,307.85,1min,307.72,307.85,2021-12-02 16:23:00+00:00,297
307.39,BBG000C101X4,307.76,1min,307.23,307.76,2021-12-02 16:24:00+00:00,708
307.17,BBG000C101X4,307.2,1min,307.17,307.2,2021-12-02 16:25:00+00:00,156
307.07,BBG000C101X4,307.19,1min,306.86,306.86,2021-12-02 16:26:00+00:00,151
307.37,BBG000C101X4,307.37,1min,307.37,307.37,2021-12-02 16:27:00+00:00,1
307.01,BBG000C101X4,307.09,1min,307.01,307.09,2021-12-02 16:28:00+00:00,4
307.25,BBG000C101X4,307.25,1min,306.81,306.91,2021-12-02 16:29:00+00:00,154
306.72,BBG000C101X4,307.54,1min,306.72,307.4,2021-12-02 16:30:00+00:00,313
305.44,BBG000C101X4,306.82,1min,305.44,306.8,2021-12-02 16:31:00+00:00,909
305.23,BBG000C101X4,305.23,1min,305.23,305.23,2021-12-02 16:32:00+00:00,5
305.35,BBG000C101X4,305.35,1min,305.16,305.16,2021-12-02 16:33:00+00:00,5
305.66,BBG000C101X4,305.66,1min,304.76,305.37,2021-12-02 16:34:00+00:00,8
305.35,BBG000C101X4,305.35,1min,305.35,305.35,2021-12-02 16:35:00+00:00,3
305.35,BBG000C101X4,305.35,1min,305.31,305.31,2021-12-02 16:36:00+00:00,2
305.71,BBG000C101X4,305.72,1min,305.44,305.44,2021-12-02 16:37:00+00:00,421
305.93,BBG000C101X4,306.17,1min,305.9,306.09,2021-12-02 16:38:00+00:00,438
305.94,BBG000C101X4,305.94,1min,305.94,305.94,2021-12-02 16:40:00+00:00,6
306.65,BBG000C101X4,306.65,1min,306.11,306.11,2021-12-02 16:41:00+00:00,10
306.23,BBG000C101X4,306.23,1min,306.23,306.23,2021-12-02 16:42:00+00:00,5
305.47,BBG000C101X4,306.05,1min,305.39,306.05,2021-12-02 16:43:00+00:00,707
305.59,BBG000C101X4,305.77,1min,305.59,305.61,2021-12-02 16:44:00+00:00,3
305.62,BBG000C101X4,305.62,1min,305.62,305.62,2021-12-02 16:45:00+00:00,1
305.46,BBG000C101X4,305.46,1min,305.46,305.46,2021-12-02 16:46:00+00:00,1
305.58,BBG000C101X4,305.58,1min,305.3,305.3,2021-12-02 16:47:00+00:00,4
305.43,BBG000C101X4,305.64,1min,305.43,305.64,2021-12-02 16:48:00+00:00,3
306.67,BBG000C101X4,306.67,1min,305.46,305.5,2021-12-02 16:49:00+00:00,673
307.15,BBG000C101X4,307.16,1min,306.94,306.97,2021-12-02 16:50:00+00:00,308
307.29,BBG000C101X4,307.36,1min,307,307,2021-12-02 16:51:00+00:00,16
307.18,BBG000C101X4,307.18,1min,307.18,307.18,2021-12-02 16:52:00+00:00,7
307.61,BBG000C101X4,307.96,1min,307.26,307.26,2021-12-02 16:53:00+00:00,23
308.28,BBG000C101X4,308.28,1min,307.8,307.88,2021-12-02 16:54:00+00:00,14
307.37,BBG000C101X4,307.92,1min,307.37,307.9,2021-12-02 16:55:00+00:00,223
307.88,BBG000C101X4,307.88,1min,307.61,307.7,2021-12-02 16:56:00+00:00,586
308.22,BBG000C101X4,308.67,1min,308.22,308.49,2021-12-02 16:57:00+00:00,925
308.82,BBG000C101X4,308.82,1min,308.37,308.37,2021-12-02 16:58:00+00:00,60
309.54,BBG000C101X4,309.7,1min,309.28,309.28,2021-12-02 16:59:00+00:00,7
309.66,BBG000C101X4,309.66,1min,309.49,309.62,2021-12-02 17:00:00+00:00,29
309.33,BBG000C101X4,309.39,1min,309.05,309.39,2021-12-02 17:01:00+00:00,244
309.41,BBG000C101X4,309.41,1min,308.88,308.88,2021-12-02 17:02:00+00:00,13
309.95,BBG000C101X4,309.95,1min,309.52,309.52,2021-12-02 17:03:00+00:00,204
309,BBG000C101X4,309.6,1min,309,309.6,2021-12-02 17:04:00+00:00,439
308.98,BBG000C101X4,309.17,1min,308.98,309.17,2021-12-02 17:06:00+00:00,4
308.53,BBG000C101X4,308.75,1min,308.53,308.75,2021-12-02 17:07:00+00:00,7
308.88,BBG000C101X4,308.88,1min,308.88,308.88,2021-12-02 17:08:00+00:00,2
309.87,BBG000C101X4,309.87,1min,308.88,308.88,2021-12-02 17:09:00+00:00,35
310.0,BBG000C101X4,310.0,1min,310.0,310.0,2021-12-02 17:11:00+00:00,1
309.99,BBG000C101X4,310.2,1min,309.98,310.2,2021-12-02 17:12:00+00:00,436
310.07,BBG000C101X4,310.07,1min,309.95,309.95,2021-12-02 17:13:00+00:00,311
310.2,BBG000C101X4,310.2,1min,310.19,310.19,2021-12-02 17:14:00+00:00,55
310.72,BBG000C101X4,310.97,1min,310.34,310.34,2021-12-02 17:15:00+00:00,104
310.44,BBG000C101X4,310.45,1min,310.44,310.44,2021-12-02 17:16:00+00:00,53
310.76,BBG000C101X4,310.76,1min,310.75,310.75,2021-12-02 17:17:00+00:00,125
310.9,BBG000C101X4,310.9,1min,310.9,310.9,2021-12-02 17:18:00+00:00,1
310.97,BBG000C101X4,310.97,1min,310.83,310.83,2021-12-02 17:19:00+00:00,101
310.83,BBG000C101X4,310.83,1min,310.83,310.83,2021-12-02 17:20:00+00:00,3
310.43,BBG000C101X4,311,1min,310.29,311,2021-12-02 17:21:00+00:00,1368
310.43,BBG000C101X4,310.43,1min,310.43,310.43,2021-12-02 17:22:00+00:00,353
310.64,BBG000C101X4,310.66,1min,310.46,310.46,2021-12-02 17:23:00+00:00,103
310.63,BBG000C101X4,310.96,1min,310.63,310.96,2021-12-02 17:24:00+00:00,7
310.67,BBG000C101X4,310.98,1min,310.42,310.98,2021-12-02 17:25:00+00:00,20
310.7,BBG000C101X4,310.7,1min,310.7,310.7,2021-12-02 17:26:00+00:00,103
310.46,BBG000C101X4,310.95,1min,310.46,310.95,2021-12-02 17:27:00+00:00,6
310.46,BBG000C101X4,310.46,1min,310.36,310.46,2021-12-02 17:28:00+00:00,36
310.05,BBG000C101X4,310.37,1min,310.05,310.29,2021-12-02 17:29:00+00:00,158
309.91,BBG000C101X4,310.31,1min,309.91,310.31,2021-12-02 17:30:00+00:00,15
309.75,BBG000C101X4,310.01,1min,309.75,309.88,2021-12-02 17:31:00+00:00,103
309.95,BBG000C101X4,309.95,1min,309.94,309.94,2021-12-02 17:32:00+00:00,22
310.03,BBG000C101X4,310.26,1min,309.94,310.03,2021-12-02 17:33:00+00:00,10
309.71,BBG000C101X4,310.01,1min,309.58,310.01,2021-12-02 17:34:00+00:00,50
309.28,BBG000C101X4,309.71,1min,309.28,309.54,2021-12-02 17:35:00+00:00,105
309.62,BBG000C101X4,309.62,1min,309.61,309.61,2021-12-02 17:36:00+00:00,4
309.64,BBG000C101X4,309.64,1min,309.63,309.63,2021-12-02 17:37:00+00:00,4
309.48,BBG000C101X4,309.64,1min,309.48,309.64,2021-12-02 17:38:00+00:00,6
310.0,BBG000C101X4,310.19,1min,309.47,309.47,2021-12-02 17:39:00+00:00,389
310.49,BBG000C101X4,310.49,1min,310.49,310.49,2021-12-02 17:40:00+00:00,1
310.22,BBG000C101X4,310.39,1min,310.22,310.39,2021-12-02 17:41:00+00:00,194
310.07,BBG000C101X4,310.07,1min,310.06,310.06,2021-12-02 17:42:00+00:00,2
309.32,BBG000C101X4,309.83,1min,309.32,309.83,2021-12-02 17:43:00+00:00,60
309.1,BBG000C101X4,309.48,1min,309.1,309.48,2021-12-02 17:44:00+00:00,134
309.68,BBG000C101X4,309.68,1min,309.16,309.16,2021-12-02 17:45:00+00:00,129
310.76,BBG000C101X4,310.76,1min,310.47,310.47,2021-12-02 17:47:00+00:00,21
310.46,BBG000C101X4,310.73,1min,310.46,310.73,2021-12-02 17:48:00+00:00,35
310.88,BBG000C101X4,310.88,1min,310.69,310.69,2021-12-02 17:49:00+00:00,115
310.87,BBG000C101X4,310.91,1min,310.87,310.91,2021-12-02 17:50:00+00:00,15
310.23,BBG000C101X4,310.5,1min,310.23,310.5,2021-12-02 17:51:00+00:00,29
309.98,BBG000C101X4,309.98,1min,309.79,309.98,2021-12-02 17:52:00+00:00,219
310.12,BBG000C101X4,310.42,1min,310.12,310.42,2021-12-02 17:53:00+00:00,2
310.0,BBG000C101X4,310.05,1min,310.0,310.05,2021-12-02 17:54:00+00:00,3
310.18,BBG000C101X4,310.18,1min,310.18,310.18,2021-12-02 17:55:00+00:00,1
310.39,BBG000C101X4,310.52,1min,310.29,310.52,2021-12-02 17:56:00+00:00,38
310.54,BBG000C101X4,310.55,1min,310.4,310.4,2021-12-02 17:57:00+00:00,205
310.05,BBG000C101X4,310.19,1min,309.92,310.04,2021-12-02 17:58:00+00:00,110
310.39,BBG000C101X4,310.44,1min,310.27,310.27,2021-12-02 17:59:00+00:00,117
309.86,BBG000C101X4,310.57,1min,309.77,310.57,2021-12-02 18:00:00+00:00,548
309.63,BBG000C101X4,309.88,1min,309.63,309.88,2021-12-02 18:01:00+00:00,3
310.02,BBG000C101X4,310.02,1min,309.88,309.88,2021-12-02 18:02:00+00:00,12
309.56,BBG000C101X4,309.77,1min,309.56,309.77,2021-12-02 18:03:00+00:00,79
309.84,BBG000C101X4,309.84,1min,309.55,309.57,2021-12-02 18:04:00+00:00,381
310.08,BBG000C101X4,310.08,1min,310.05,310.05,2021-12-02 18:05:00+00:00,14
309.48,BBG000C101X4,310.07,1min,309.48,310.07,2021-12-02 18:06:00+00:00,13
309.8,BBG000C101X4,310.15,1min,309.8,310.15,2021-12-02 18:07:00+00:00,5
309.68,BBG000C101X4,309.73,1min,309.68,309.73,2021-12-02 18:08:00+00:00,5
309.7,BBG000C101X4,309.91,1min,309.58,309.59,2021-12-02 18:09:00+00:00,104
309.59,BBG000C101X4,310.13,1min,309.59,309.8,2021-12-02 18:10:00+00:00,5
310.23,BBG000C101X4,310.23,1min,309.74,309.79,2021-12-02 18:11:00+00:00,5
309.7,BBG000C101X4,310.16,1min,309.7,310.16,2021-12-02 18:12:00+00:00,7
310.94,BBG000C101X4,310.94,1min,309.7,309.7,2021-12-02 18:13:00+00:00,344
310.65,BBG000C101X4,310.65,1min,310.65,310.65,2021-12-02 18:15:00+00:00,3
310.65,BBG000C101X4,310.65,1min,310.65,310.65,2021-12-02 18:16:00+00:00,2
310.57,BBG000C101X4,310.69,1min,310.5,310.69,2021-12-02 18:17:00+00:00,6
310.22,BBG000C101X4,310.4,1min,310.22,310.4,2021-12-02 18:18:00+00:00,183
310.03,BBG000C101X4,310.04,1min,309.95,310.04,2021-12-02 18:19:00+00:00,104
309.68,BBG000C101X4,310.04,1min,309.68,309.94,2021-12-02 18:20:00+00:00,244
309.38,BBG000C101X4,309.58,1min,309.38,309.52,2021-12-02 18:21:00+00:00,28
309.17,BBG000C101X4,309.55,1min,309.17,309.42,2021-12-02 18:22:00+00:00,294
308.69,BBG000C101X4,309.31,1min,308.69,309.27,2021-12-02 18:23:00+00:00,206
308.84,BBG000C101X4,308.84,1min,308.84,308.84,2021-12-02 18:24:00+00:00,3
309.3,BBG000C101X4,309.49,1min,308.84,308.84,2021-12-02 18:25:00+00:00,104
309.37,BBG000C101X4,309.37,1min,308.93,308.93,2021-12-02 18:27:00+00:00,10
309.22,BBG000C101X4,309.22,1min,309.22,309.22,2021-12-02 18:28:00+00:00,64
309.36,BBG000C101X4,309.41,1min,309.36,309.41,2021-12-02 18:29:00+00:00,6
309.04,BBG000C101X4,309.53,1min,309.04,309.53,2021-12-02 18:30:00+00:00,377
309.07,BBG000C101X4,309.07,1min,309.07,309.07,2021-12-02 18:31:00+00:00,50
309.98,BBG000C101X4,309.98,1min,309.22,309.22,2021-12-02 18:32:00+00:00,71
310.37,BBG000C101X4,310.71,1min,310.15,310.15,2021-12-02 18:33:00+00:00,150
310.55,BBG000C101X4,310.55,1min,310.34,310.34,2021-12-02 18:34:00+00:00,32
310.63,BBG000C101X4,310.63,1min,310.48,310.48,2021-12-02 18:35:00+00:00,115
310.47,BBG000C101X4,310.47,1min,310.33,310.43,2021-12-02 18:36:00+00:00,442
310.35,BBG000C101X4,310.35,1min,310.34,310.34,2021-12-02 18:37:00+00:00,18
310.63,BBG000C101X4,310.9,1min,310.63,310.64,2021-12-02 18:38:00+00:00,347
310.84,BBG000C101X4,310.97,1min,310.84,310.97,2021-12-02 18:39:00+00:00,46
310.7,BBG000C101X4,310.71,1min,310.7,310.71,2021-12-02 18:40:00+00:00,3
310.19,BBG000C101X4,310.72,1min,310.19,310.72,2021-12-02 18:41:00+00:00,328
310.7,BBG000C101X4,310.7,1min,310.61,310.61,2021-12-02 18:42:00+00:00,220
310.68,BBG000C101X4,310.68,1min,310.68,310.68,2021-12-02 18:43:00+00:00,2
310.06,BBG000C101X4,310.39,1min,309.98,310.39,2021-12-02 18:45:00+00:00,36
309.72,BBG000C101X4,310.02,1min,309.71,310.01,2021-12-02 18:46:00+00:00,311
309.78,BBG000C101X4,309.78,1min,309.55,309.71,2021-12-02 18:47:00+00:00,102
310.19,BBG000C101X4,310.19,1min,309.93,309.93,2021-12-02 18:48:00+00:00,315
310.03,BBG000C101X4,310.03,1min,310.03,310.03,2021-12-02 18:49:00+00:00,21
309.7,BBG000C101X4,309.87,1min,309.7,309.87,2021-12-02 18:50:00+00:00,21
310.72,BBG000C101X4,310.72,1min,309.92,309.99,2021-12-02 18:51:00+00:00,467
310.98,BBG000C101X4,310.98,1min,310.97,310.97,2021-12-02 18:52:00+00:00,65
311.51,BBG000C101X4,311.51,1min,311.13,311.13,2021-12-02 18:53:00+00:00,2
312.02,BBG000C101X4,312.02,1min,311.52,311.52,2021-12-02 18:54:00+00:00,227
311.73,BBG000C101X4,311.92,1min,311.73,311.89,2021-12-02 18:55:00+00:00,5
311.27,BBG000C101X4,311.46,1min,311.26,311.46,2021-12-02 18:56:00+00:00,134
311.35,BBG000C101X4,311.35,1min,311.35,311.35,2021-12-02 18:57:00+00:00,2
311.35,BBG000C101X4,311.35,1min,311.35,311.35,2021-12-02 18:58:00+00:00,5
311.15,BBG000C101X4,311.36,1min,311.11,311.24,2021-12-02 18:59:00+00:00,22
311.06,BBG000C101X4,311.33,1min,311.06,311.24,2021-12-02 19:00:00+00:00,153
311.07,BBG000C101X4,311.07,1min,311.05,311.05,2021-12-02 19:01:00+00:00,6
310.86,BBG000C101X4,310.92,1min,310.86,310.92,2021-12-02 19:02:00+00:00,9
310.7,BBG000C101X4,311.07,1min,310.7,311.07,2021-12-02 19:03:00+00:00,355
311.3,BBG000C101X4,311.3,1min,311.1,311.1,2021-12-02 19:04:00+00:00,488
310.94,BBG000C101X4,311.02,1min,310.94,311,2021-12-02 19:05:00+00:00,13
311.07,BBG000C101X4,311.07,1min,311.07,311.07,2021-12-02 19:06:00+00:00,2
311.32,BBG000C101X4,311.57,1min,311.11,311.11,2021-12-02 19:07:00+00:00,405
310.96,BBG000C101X4,311.19,1min,310.96,311.19,2021-12-02 19:08:00+00:00,14
310.85,BBG000C101X4,310.9,1min,310.42,310.87,2021-12-02 19:09:00+00:00,870
311.1,BBG000C101X4,311.1,1min,311.1,311.1,2021-12-02 19:10:00+00:00,1
310.35,BBG000C101X4,310.74,1min,309.98,310.74,2021-12-02 19:11:00+00:00,374
309.93,BBG000C101X4,310.32,1min,309.93,310.32,2021-12-02 19:12:00+00:00,4
310.53,BBG000C101X4,310.53,1min,310.34,310.43,2021-12-02 19:13:00+00:00,112
310.13,BBG000C101X4,310.42,1min,310.13,310.42,2021-12-02 19:14:00+00:00,5
310.21,BBG000C101X4,310.47,1min,310.21,310.47,2021-12-02 19:15:00+00:00,37
310.28,BBG000C101X4,310.58,1min,310.28,310.58,2021-12-02 19:16:00+00:00,130
311.3,BBG000C101X4,311.3,1min,310.67,310.67,2021-12-02 19:17:00+00:00,113
311.08,BBG000C101X4,311.19,1min,311.08,311.19,2021-12-02 19:18:00+00:00,2
310.95,BBG000C101X4,311.19,1min,310.71,311.19,2021-12-02 19:19:00+00:00,126
310.61,BBG000C101X4,310.96,1min,310.61,310.82,2021-12-02 19:20:00+00:00,104
311.14,BBG000C101X4,311.14,1min,310.88,310.88,2021-12-02 19:21:00+00:00,5
310.9,BBG000C101X4,310.9,1min,310.67,310.67,2021-12-02 19:22:00+00:00,25
311.47,BBG000C101X4,311.49,1min,310.72,311.07,2021-12-02 19:23:00+00:00,55
311.09,BBG000C101X4,311.23,1min,311.09,311.23,2021-12-02 19:24:00+00:00,242
311.01,BBG000C101X4,311.35,1min,311.01,311.31,2021-12-02 19:25:00+00:00,12
311.04,BBG000C101X4,311.04,1min,310.91,310.91,2021-12-02 19:26:00+00:00,110
310.76,BBG000C101X4,311.06,1min,310.76,311.05,2021-12-02 19:27:00+00:00,307
311.25,BBG000C101X4,311.27,1min,310.89,310.89,2021-12-02 19:28:00+00:00,134
311.73,BBG000C101X4,311.74,1min,311.33,311.35,2021-12-02 19:29:00+00:00,381
311.68,BBG000C101X4,311.87,1min,311.67,311.67,2021-12-02 19:30:00+00:00,213
312.12,BBG000C101X4,312.13,1min,311.39,311.69,2021-12-02 19:31:00+00:00,238
311.64,BBG000C101X4,311.68,1min,311.64,311.68,2021-12-02 19:32:00+00:00,128
311.76,BBG000C101X4,311.85,1min,311.49,311.85,2021-12-02 19:33:00+00:00,233
311.89,BBG000C101X4,311.9,1min,311.56,311.9,2021-12-02 19:35:00+00:00,348
311.77,BBG000C101X4,311.77,1min,311.35,311.47,2021-12-02 19:36:00+00:00,381
312.2,BBG000C101X4,312.31,1min,311.78,311.79,2021-12-02 19:39:00+00:00,230
312.1,BBG000C101X4,312.26,1min,312.1,312.26,2021-12-02 19:40:00+00:00,231
311.98,BBG000C101X4,311.98,1min,311.98,311.98,2021-12-02 19:41:00+00:00,3
311.87,BBG000C101X4,311.87,1min,311.72,311.86,2021-12-02 19:42:00+00:00,147
311.82,BBG000C101X4,311.82,1min,311.81,311.81,2021-12-02 19:43:00+00:00,4
311.79,BBG000C101X4,311.94,1min,311.79,311.94,2021-12-02 19:45:00+00:00,7
311.43,BBG000C101X4,311.8,1min,311.43,311.78,2021-12-02 19:47:00+00:00,164
311.35,BBG000C101X4,311.37,1min,311.35,311.37,2021-12-02 19:48:00+00:00,9
311.57,BBG000C101X4,311.57,1min,311.57,311.57,2021-12-02 19:49:00+00:00,6
311.57,BBG000C101X4,311.57,1min,311.57,311.57,2021-12-02 19:50:00+00:00,1
312.04,BBG000C101X4,312.07,1min,311.57,311.57,2021-12-02 19:51:00+00:00,317
