operationType,price,balance,date
BUY,51.685,22.36999999999999,2017-06-07
SELL,52.004999999999995,74.37499999999999,2017-06-14
BUY,52.004999999999995,22.36999999999999,2017-06-14
SELL,56.11,78.47999999999999,2017-12-20
