operationType,price,balance,date
BUY,25.1575,13.32125,2016-01-06
SELL,24.39125,37.7125,2016-01-07
BUY,24.39125,13.32125,2016-01-07
SELL,24.43875,37.76,2016-01-08
BUY,24.38375,13.376249999999999,2016-01-19
SELL,25.00625,38.3825,2016-01-22
BUY,24.990000000000002,13.392499999999998,2016-01-26
SELL,24.990000000000002,38.3825,2016-01-26
BUY,24.990000000000002,13.392499999999998,2016-01-26
SELL,23.7275,37.12,2016-01-27
BUY,23.485,13.634999999999998,2016-01-28
SELL,23.9575,37.5925,2016-02-16
BUY,24.348750000000003,13.243749999999999,2016-02-17
SELL,24.348750000000003,37.5925,2016-02-17
BUY,24.348750000000003,13.243749999999999,2016-02-17
SELL,24.68,37.92375,2016-02-18
BUY,23.88625,14.037499999999998,2016-02-23
SELL,23.88625,37.92375,2016-02-23
BUY,23.872500000000002,14.051249999999996,2016-02-24
SELL,23.872500000000002,37.92375,2016-02-24
BUY,23.872500000000002,14.051249999999996,2016-02-24
SELL,24.1575,38.208749999999995,2016-02-25
BUY,24.26375,13.944999999999993,2016-02-26
SELL,24.19375,38.138749999999995,2016-02-29
BUY,25.259999999999998,12.878749999999997,2016-03-03
SELL,25.5325,38.411249999999995,2016-03-07
BUY,25.30375,13.107499999999995,2016-03-09
SELL,25.322499999999998,38.42999999999999,2016-03-10
BUY,25.322499999999998,13.107499999999995,2016-03-10
SELL,26.415,39.522499999999994,2016-03-17
BUY,26.48,13.042499999999993,2016-03-21
SELL,26.57125,39.613749999999996,2016-03-29
BUY,27.27625,12.337499999999995,2016-03-30
SELL,27.692500000000003,40.03,2016-04-04
BUY,27.415,12.615000000000002,2016-04-05
SELL,27.24875,39.86375,2016-04-11
BUY,27.9,11.963750000000005,2016-04-13
SELL,28.0775,40.041250000000005,2016-04-14
BUY,27.86875,12.172500000000007,2016-04-15
SELL,27.04625,39.21875000000001,2016-04-18
BUY,26.84875,12.370000000000008,2016-04-19
SELL,26.721249999999998,39.09125,2016-04-20
BUY,26.42625,12.665000000000003,2016-04-26
SELL,24.2275,36.8925,2016-04-27
BUY,24.2275,12.665,2016-04-27
SELL,24.2275,36.8925,2016-04-27
BUY,24.2275,12.665,2016-04-27
SELL,24.2275,36.8925,2016-04-27
BUY,24.2275,12.665,2016-04-27
SELL,24.2275,36.8925,2016-04-27
BUY,24.2275,12.665,2016-04-27
SELL,24.055,36.72,2016-04-28
BUY,24.055,12.665,2016-04-28
SELL,24.055,36.72,2016-04-28
BUY,24.055,12.665,2016-04-28
SELL,24.055,36.72,2016-04-28
BUY,24.055,12.665,2016-04-28
SELL,23.46625,36.131249999999994,2016-04-29
BUY,23.450625000000002,12.680624999999992,2016-05-02
SELL,23.450625000000002,36.131249999999994,2016-05-02
BUY,23.6725,12.458749999999995,2016-05-03
SELL,23.6725,36.131249999999994,2016-05-03
BUY,23.67375,12.457499999999996,2016-05-04
SELL,23.67375,36.131249999999994,2016-05-04
BUY,23.26125,12.869999999999994,2016-05-06
SELL,23.24875,36.11874999999999,2016-05-11
BUY,23.24875,12.86999999999999,2016-05-11
SELL,22.8825,35.75249999999999,2016-05-12
BUY,22.8825,12.86999999999999,2016-05-12
SELL,22.8825,35.75249999999999,2016-05-12
BUY,22.564999999999998,13.187499999999993,2016-05-13
SELL,22.564999999999998,35.75249999999999,2016-05-13
BUY,22.564999999999998,13.187499999999993,2016-05-13
SELL,22.564999999999998,35.75249999999999,2016-05-13
BUY,22.564999999999998,13.187499999999993,2016-05-13
SELL,23.7225,36.91,2016-05-16
BUY,23.7225,13.187499999999996,2016-05-16
SELL,23.505,36.692499999999995,2016-05-17
BUY,23.59,13.102499999999996,2016-05-18
SELL,24.39,37.49249999999999,2016-05-24
BUY,24.39,13.102499999999992,2016-05-24
SELL,25.3675,38.46999999999999,2016-05-27
BUY,25.3675,13.102499999999992,2016-05-27
SELL,24.685,37.787499999999994,2016-06-01
BUY,24.46375,13.323749999999993,2016-06-03
SELL,24.347499999999997,37.671249999999986,2016-06-14
BUY,24.347499999999997,13.32374999999999,2016-06-14
SELL,24.369999999999997,37.69374999999999,2016-06-15
BUY,24.25,13.443749999999987,2016-06-16
SELL,23.99375,37.437499999999986,2016-06-17
BUY,23.99375,13.443749999999987,2016-06-17
SELL,23.99375,37.437499999999986,2016-06-17
BUY,23.8875,13.549999999999986,2016-06-20
SELL,23.8875,37.437499999999986,2016-06-20
BUY,23.85625,13.581249999999986,2016-06-21
SELL,23.85625,37.437499999999986,2016-06-21
BUY,24.25625,13.181249999999984,2016-06-22
SELL,23.31125,36.492499999999986,2016-06-28
BUY,23.755,12.737499999999986,2016-06-30
SELL,23.9225,36.65999999999998,2016-07-01
BUY,23.7975,12.862499999999983,2016-07-05
SELL,24.7125,37.57499999999998,2016-07-15
BUY,24.7125,12.862499999999983,2016-07-15
SELL,24.9075,37.76999999999998,2016-07-21
BUY,24.740000000000002,13.02999999999998,2016-07-22
SELL,24.44875,37.47874999999998,2016-07-25
BUY,24.44875,13.029999999999976,2016-07-25
SELL,26.5,39.52999999999997,2016-07-29
BUY,26.307499999999997,13.222499999999975,2016-08-01
SELL,26.307499999999997,39.52999999999997,2016-08-01
BUY,26.43125,13.098749999999974,2016-08-04
SELL,27.38875,40.487499999999976,2016-08-09
BUY,27.088749999999997,13.398749999999978,2016-08-10
SELL,27.29,40.68874999999998,2016-08-17
BUY,27.28875,13.399999999999977,2016-08-18
SELL,27.26625,40.66624999999998,2016-08-19
BUY,27.17125,13.494999999999976,2016-08-22
SELL,26.869999999999997,40.364999999999974,2016-08-25
BUY,26.79375,13.571249999999974,2016-08-26
SELL,26.68,40.25124999999997,2016-08-29
BUY,26.68,13.57124999999997,2016-08-29
SELL,26.475,40.04624999999997,2016-08-30
BUY,26.475,13.57124999999997,2016-08-30
SELL,26.475,40.04624999999997,2016-08-30
BUY,26.475,13.57124999999997,2016-08-30
SELL,26.475,40.04624999999997,2016-08-30
BUY,26.47,13.576249999999973,2016-08-31
SELL,26.47,40.04624999999997,2016-08-31
BUY,26.47,13.576249999999973,2016-08-31
SELL,26.47,40.04624999999997,2016-08-31
BUY,26.60875,13.437499999999972,2016-09-01
SELL,26.60875,40.04624999999997,2016-09-01
BUY,26.60875,13.437499999999972,2016-09-01
SELL,26.60875,40.04624999999997,2016-09-01
BUY,26.950000000000003,13.09624999999997,2016-09-06
SELL,26.950000000000003,40.04624999999997,2016-09-06
BUY,26.950000000000003,13.09624999999997,2016-09-06
SELL,27.42875,40.52499999999997,2016-09-07
BUY,26.596249999999998,13.928749999999972,2016-09-08
SELL,26.596249999999998,40.52499999999997,2016-09-08
BUY,26.596249999999998,13.928749999999972,2016-09-08
SELL,28.67875,42.60749999999997,2016-09-15
BUY,28.67875,13.928749999999972,2016-09-15
SELL,28.67875,42.60749999999997,2016-09-15
BUY,28.755000000000003,13.85249999999997,2016-09-16
SELL,28.39125,42.24374999999997,2016-09-23
BUY,28.26125,13.98249999999997,2016-09-27
SELL,28.369999999999997,42.352499999999964,2016-09-29
BUY,28.369999999999997,13.982499999999966,2016-09-29
SELL,28.15375,42.13624999999996,2016-10-03
BUY,28.2575,13.878749999999961,2016-10-04
SELL,28.30625,42.18499999999996,2016-10-05
BUY,28.54625,13.638749999999959,2016-10-07
SELL,29.5875,43.22624999999996,2016-10-11
BUY,29.5875,13.638749999999959,2016-10-11
SELL,29.33625,42.97499999999996,2016-10-12
BUY,29.33625,13.638749999999959,2016-10-12
SELL,29.34375,42.98249999999996,2016-10-24
BUY,29.34375,13.638749999999959,2016-10-24
SELL,29.525,43.16374999999996,2016-10-25
BUY,29.525,13.638749999999959,2016-10-25
SELL,28.7375,42.376249999999956,2016-10-26
BUY,28.7375,13.638749999999956,2016-10-26
SELL,28.7375,42.376249999999956,2016-10-26
BUY,28.7375,13.638749999999956,2016-10-26
SELL,28.7375,42.376249999999956,2016-10-26
BUY,28.7375,13.638749999999956,2016-10-26
SELL,28.73375,42.37249999999996,2016-10-27
BUY,28.44875,13.92374999999996,2016-10-28
SELL,28.11875,42.04249999999996,2016-11-01
BUY,27.60125,14.441249999999961,2016-11-03
SELL,27.60125,42.04249999999996,2016-11-03
BUY,27.56125,14.48124999999996,2016-11-07
SELL,26.6775,41.158749999999955,2016-11-14
BUY,26.6775,14.481249999999957,2016-11-14
SELL,26.71,41.191249999999954,2016-11-15
BUY,27.08625,14.104999999999954,2016-11-16
SELL,27.78,41.884999999999955,2016-11-29
BUY,27.765,14.119999999999955,2016-11-30
SELL,27.43125,41.55124999999995,2016-12-06
BUY,27.43125,14.119999999999955,2016-12-06
SELL,29.055,43.174999999999955,2016-12-19
BUY,29.21125,13.963749999999955,2016-12-20
SELL,29.8,43.76374999999996,2016-12-22
BUY,29.01375,14.749999999999957,2016-12-23
