operationType,price,balance,date
BUY,35.370000000000005,11.72999999999999,2016-03-31
SELL,33.275000000000006,45.004999999999995,2016-07-13
BUY,32.599999999999994,12.405000000000001,2016-08-30
SELL,32.855000000000004,45.260000000000005,2016-11-16
BUY,34.205,11.055000000000007,2016-12-08
