operationType,price,balance,date
BUY,19.3077,10.460887500000002,2014-01-10
SELL,18.7080375,29.168925,2014-02-10
BUY,19.0458875,10.123037500000002,2014-02-11
SELL,18.915712499999998,29.03875,2014-03-10
BUY,19.243025000000003,9.795724999999997,2014-03-24
SELL,19.240625,29.03635,2014-03-27
BUY,18.776600000000002,10.259749999999997,2014-04-07
SELL,18.928737499999997,29.188487499999994,2014-04-22
BUY,18.8180375,10.370449999999995,2014-04-23
SELL,22.6071375,32.9775875,2014-06-03
BUY,23.3,9.677587499999998,2014-06-09
SELL,23.853749999999998,33.53133749999999,2014-07-09
BUY,24.03875,9.492587499999992,2014-07-14
SELL,23.5149875,33.00757499999999,2014-07-17
BUY,23.616124999999997,9.391449999999992,2014-07-21
SELL,23.675,33.06644999999999,2014-07-22
BUY,23.675,9.391449999999988,2014-07-22
SELL,23.675,33.06644999999999,2014-07-22
BUY,23.675,9.391449999999988,2014-07-22
SELL,24.57375,33.96519999999999,2014-07-30
BUY,24.025,9.94019999999999,2014-08-01
SELL,25.255,35.195199999999986,2014-09-03
BUY,24.62125,10.573949999999986,2014-09-04
SELL,24.62125,35.195199999999986,2014-09-04
BUY,24.721249999999998,10.473949999999988,2014-09-05
SELL,24.721249999999998,35.195199999999986,2014-09-05
BUY,24.7075,10.487699999999986,2014-09-08
SELL,24.63375,35.12144999999998,2014-09-09
BUY,24.63375,10.487699999999982,2014-09-09
SELL,24.87625,35.36394999999998,2014-09-10
BUY,25.23,10.133949999999981,2014-09-11
SELL,25.35875,35.492699999999985,2014-09-12
BUY,25.555,9.937699999999985,2014-09-15
SELL,25.40625,35.343949999999985,2014-09-19
BUY,25.40625,9.937699999999985,2014-09-19
SELL,25.48875,35.42644999999999,2014-09-24
BUY,24.7975,10.628949999999989,2014-09-25
SELL,25.195,35.82394999999999,2014-09-30
BUY,25.195,10.628949999999989,2014-09-30
SELL,24.97125,35.60019999999999,2014-10-01
BUY,24.896250000000002,10.703949999999985,2014-10-02
SELL,24.896250000000002,35.60019999999999,2014-10-02
BUY,24.945,10.655199999999986,2014-10-08
SELL,24.945,35.60019999999999,2014-10-08
BUY,24.945,10.655199999999986,2014-10-08
SELL,25.32,35.97519999999999,2014-10-09
BUY,25.32,10.655199999999986,2014-10-09
SELL,24.759375,35.414574999999985,2014-10-20
BUY,24.759375,10.655199999999986,2014-10-20
SELL,25.68625,36.34144999999999,2014-10-21
BUY,25.728749999999998,10.61269999999999,2014-10-22
SELL,25.728749999999998,36.34144999999999,2014-10-22
BUY,26.20375,10.137699999999988,2014-10-23
SELL,26.244999999999997,36.382699999999986,2014-10-27
BUY,26.5175,9.865199999999987,2014-10-28
SELL,26.5175,36.382699999999986,2014-10-28
BUY,26.74875,9.633949999999984,2014-10-29
SELL,27.244999999999997,36.87894999999998,2014-11-05
BUY,27.1625,9.71644999999998,2014-11-06
SELL,27.23125,36.94769999999998,2014-11-10
BUY,27.3,9.647699999999983,2014-11-11
SELL,27.3,36.94769999999998,2014-11-11
BUY,27.3,9.647699999999983,2014-11-11
SELL,28.0775,37.72519999999999,2014-11-13
BUY,28.0775,9.647699999999986,2014-11-13
SELL,29.235,38.882699999999986,2014-12-01
BUY,29.235,9.647699999999986,2014-12-01
SELL,28.51625,38.163949999999986,2014-12-02
BUY,28.51625,9.647699999999986,2014-12-02
SELL,28.9075,38.555199999999985,2014-12-04
BUY,28.03875,10.516449999999985,2014-12-09
SELL,28.03875,38.555199999999985,2014-12-09
BUY,27.52375,11.031449999999985,2014-12-12
SELL,27.06625,38.09769999999999,2014-12-17
BUY,27.06625,11.031449999999989,2014-12-17
SELL,27.06625,38.09769999999999,2014-12-17
BUY,28.065,10.032699999999988,2014-12-18
SELL,28.197499999999998,38.23019999999998,2014-12-24
BUY,28.4625,9.767699999999984,2014-12-29
