operationType,price,balance,date
BUY,291.28,155.65999999999997,2020-01-08
SELL,296.28,451.93999999999994,2020-01-13
BUY,287.355,164.58499999999992,2020-01-21
SELL,279.02,443.6049999999999,2020-01-27
BUY,279.02,164.58499999999992,2020-01-27
