operationType,price,balance,date
BUY,25.16,13.314999999999994,2016-01-06
SELL,24.39,37.705,2016-01-07
BUY,24.39,13.314999999999998,2016-01-07
SELL,24.439999999999998,37.754999999999995,2016-01-08
BUY,24.385,13.369999999999994,2016-01-19
SELL,25.009999999999998,38.379999999999995,2016-01-22
BUY,24.990000000000002,13.389999999999993,2016-01-26
SELL,24.990000000000002,38.379999999999995,2016-01-26
BUY,24.990000000000002,13.389999999999993,2016-01-26
SELL,23.73,37.11999999999999,2016-01-27
BUY,23.485,13.634999999999991,2016-01-28
SELL,23.96,37.59499999999999,2016-02-16
BUY,24.35,13.24499999999999,2016-02-17
SELL,24.35,37.59499999999999,2016-02-17
BUY,24.35,13.24499999999999,2016-02-17
SELL,24.705,37.94999999999999,2016-02-18
BUY,23.885,14.064999999999987,2016-02-23
SELL,23.885,37.94999999999999,2016-02-23
BUY,23.9,14.04999999999999,2016-02-24
SELL,23.9,37.94999999999999,2016-02-24
BUY,23.9,14.04999999999999,2016-02-24
SELL,24.145000000000003,38.19499999999999,2016-02-25
BUY,24.265,13.929999999999993,2016-02-26
SELL,24.195,38.12499999999999,2016-02-29
BUY,25.265,12.859999999999992,2016-03-03
SELL,25.535,38.394999999999996,2016-03-07
BUY,25.305,13.089999999999996,2016-03-09
SELL,25.32,38.41,2016-03-10
BUY,25.32,13.089999999999996,2016-03-10
SELL,26.415,39.504999999999995,2016-03-17
BUY,26.48,13.024999999999995,2016-03-21
SELL,26.57,39.595,2016-03-29
BUY,27.275,12.32,2016-03-30
SELL,27.695,40.015,2016-04-04
BUY,27.415,12.600000000000001,2016-04-05
SELL,27.25,39.85,2016-04-11
BUY,27.9,11.950000000000003,2016-04-13
SELL,28.105,40.05500000000001,2016-04-14
BUY,27.880000000000003,12.175000000000004,2016-04-15
SELL,27.045,39.220000000000006,2016-04-18
BUY,26.85,12.370000000000005,2016-04-19
SELL,26.72,39.09,2016-04-20
BUY,26.439999999999998,12.650000000000006,2016-04-26
SELL,24.23,36.88000000000001,2016-04-27
BUY,24.23,12.65000000000001,2016-04-27
SELL,24.23,36.88000000000001,2016-04-27
BUY,24.23,12.65000000000001,2016-04-27
SELL,24.23,36.88000000000001,2016-04-27
BUY,24.23,12.65000000000001,2016-04-27
SELL,24.23,36.88000000000001,2016-04-27
BUY,24.23,12.65000000000001,2016-04-27
SELL,24.055,36.70500000000001,2016-04-28
BUY,24.055,12.650000000000013,2016-04-28
SELL,24.055,36.70500000000001,2016-04-28
BUY,24.055,12.650000000000013,2016-04-28
SELL,24.055,36.70500000000001,2016-04-28
BUY,24.055,12.650000000000013,2016-04-28
SELL,23.47,36.12000000000001,2016-04-29
BUY,23.45,12.670000000000012,2016-05-02
SELL,23.45,36.12000000000001,2016-05-02
BUY,23.675,12.445000000000011,2016-05-03
SELL,23.675,36.12000000000001,2016-05-03
BUY,23.675,12.445000000000011,2016-05-04
SELL,23.675,36.12000000000001,2016-05-04
BUY,23.259999999999998,12.860000000000014,2016-05-06
SELL,23.25,36.110000000000014,2016-05-11
BUY,23.25,12.860000000000014,2016-05-11
SELL,22.884999999999998,35.74500000000001,2016-05-12
BUY,22.884999999999998,12.860000000000014,2016-05-12
SELL,22.884999999999998,35.74500000000001,2016-05-12
BUY,22.564999999999998,13.180000000000014,2016-05-13
SELL,22.564999999999998,35.74500000000001,2016-05-13
BUY,22.564999999999998,13.180000000000014,2016-05-13
SELL,22.564999999999998,35.74500000000001,2016-05-13
BUY,22.564999999999998,13.180000000000014,2016-05-13
SELL,23.285,36.46500000000002,2016-05-16
