operationType,price,balance,date
BUY,37.864999999999995,20.800000000000004,2019-01-02
SELL,37.864999999999995,58.665,2019-01-02
BUY,37.864999999999995,20.800000000000004,2019-01-02
SELL,37.864999999999995,58.665,2019-01-02
BUY,37.864999999999995,20.800000000000004,2019-01-02
SELL,37.864999999999995,58.665,2019-01-02
BUY,37.864999999999995,20.800000000000004,2019-01-02
SELL,36.269999999999996,57.07,2019-01-03
BUY,36.269999999999996,20.800000000000004,2019-01-03
SELL,36.269999999999996,57.07,2019-01-03
BUY,36.269999999999996,20.800000000000004,2019-01-03
SELL,36.269999999999996,57.07,2019-01-03
BUY,36.269999999999996,20.800000000000004,2019-01-03
SELL,36.269999999999996,57.07,2019-01-03
BUY,36.269999999999996,20.800000000000004,2019-01-03
SELL,36.269999999999996,57.07,2019-01-03
BUY,36.269999999999996,20.800000000000004,2019-01-03
SELL,36.49,57.290000000000006,2019-01-04
BUY,36.49,20.800000000000004,2019-01-04
SELL,36.49,57.290000000000006,2019-01-04
BUY,37.185,20.105000000000004,2019-01-07
SELL,37.185,57.290000000000006,2019-01-07
BUY,37.36,19.930000000000007,2019-01-08
SELL,38.095,58.025000000000006,2019-01-09
BUY,38.095,19.930000000000007,2019-01-09
SELL,38.605000000000004,58.53500000000001,2019-01-11
BUY,38.605000000000004,19.930000000000007,2019-01-11
SELL,38.019999999999996,57.95,2019-01-15
BUY,38.019999999999996,19.930000000000007,2019-01-15
SELL,38.019999999999996,57.95,2019-01-15
BUY,38.019999999999996,19.930000000000007,2019-01-15
SELL,38.545,58.47500000000001,2019-01-16
BUY,38.545,19.930000000000007,2019-01-16
SELL,38.78,58.71000000000001,2019-01-17
BUY,39.125,19.585000000000008,2019-01-18
SELL,39.15,58.73500000000001,2019-01-19
BUY,38.845,19.890000000000008,2019-01-22
SELL,38.7,58.59000000000001,2019-01-24
BUY,38.945,19.64500000000001,2019-01-25
SELL,39.17,58.81500000000001,2019-01-28
BUY,39.17,19.64500000000001,2019-01-28
SELL,41.09,60.735000000000014,2019-01-30
BUY,41.09,19.64500000000001,2019-01-30
SELL,41.09,60.735000000000014,2019-01-30
BUY,41.09,19.64500000000001,2019-01-30
SELL,41.09,60.735000000000014,2019-01-30
BUY,41.09,19.64500000000001,2019-01-30
SELL,43.15,62.79500000000001,2019-02-05
BUY,43.15,19.64500000000001,2019-02-05
SELL,42.425,62.07000000000001,2019-02-11
BUY,42.425,19.64500000000001,2019-02-11
SELL,42.644999999999996,62.290000000000006,2019-02-12
BUY,42.644999999999996,19.64500000000001,2019-02-12
SELL,42.67,62.31500000000001,2019-02-13
BUY,42.67,19.64500000000001,2019-02-13
SELL,42.475,62.12000000000001,2019-02-14
BUY,42.475,19.64500000000001,2019-02-14
SELL,42.965,62.610000000000014,2019-02-22
BUY,42.965,19.64500000000001,2019-02-22
SELL,43.465,63.110000000000014,2019-02-25
BUY,43.595,19.515000000000015,2019-02-27
SELL,45.05,64.56500000000001,2019-03-12
BUY,45.455,19.110000000000014,2019-03-13
SELL,45.455,64.56500000000001,2019-03-13
BUY,45.785,18.780000000000015,2019-03-14
SELL,45.785,64.56500000000001,2019-03-14
BUY,45.785,18.780000000000015,2019-03-14
SELL,47.08,65.86000000000001,2019-03-20
BUY,47.08,18.780000000000015,2019-03-20
SELL,48.335,67.11500000000001,2019-03-22
BUY,48.335,18.78000000000001,2019-03-22
SELL,47.480000000000004,66.26000000000002,2019-03-25
BUY,47.480000000000004,18.780000000000015,2019-03-25
SELL,47.465,66.24500000000002,2019-03-26
BUY,47.465,18.780000000000015,2019-03-26
SELL,49.805,68.58500000000001,2019-04-10
BUY,49.945,18.640000000000008,2019-04-11
SELL,50.245000000000005,68.88500000000002,2019-04-17
BUY,50.245000000000005,18.640000000000015,2019-04-17
SELL,50.705,69.34500000000001,2019-04-18
BUY,51.065,18.280000000000015,2019-04-22
SELL,51.67,69.95000000000002,2019-04-30
BUY,51.67,18.280000000000015,2019-04-30
SELL,52.155,70.43500000000002,2019-05-01
BUY,52.155,18.280000000000015,2019-05-01
SELL,51.480000000000004,69.76000000000002,2019-05-06
BUY,51.31,18.450000000000017,2019-05-07
SELL,49.575,68.02500000000002,2019-05-10
BUY,47.355000000000004,20.670000000000016,2019-05-13
SELL,46.775000000000006,67.44500000000002,2019-05-14
BUY,46.775000000000006,20.670000000000016,2019-05-14
SELL,46.64,67.31000000000002,2019-05-20
BUY,46.64,20.670000000000016,2019-05-20
SELL,46.64,67.31000000000002,2019-05-20
BUY,46.445,20.865000000000016,2019-05-21
SELL,44.345,65.21000000000001,2019-05-29
BUY,44.41,20.80000000000001,2019-05-30
SELL,44.14,64.94000000000001,2019-05-31
BUY,44.22,20.720000000000013,2019-06-04
SELL,44.22,64.94000000000001,2019-06-04
