operationType,price,balance,date
BUY,29.76,10.620000000000001,2019-01-30
SELL,29.259999999999998,39.879999999999995,2019-02-26
BUY,28.09,11.789999999999996,2019-03-27
SELL,27.025,38.815,2019-04-29
BUY,27.77,11.044999999999998,2019-05-06
SELL,17.785,28.83,2019-06-05
BUY,19.71,9.119999999999997,2019-07-29
SELL,18.68,27.799999999999997,2019-08-27
BUY,18.48,9.319999999999997,2019-10-09
SELL,19.86,29.179999999999996,2019-12-26
