operationType,price,balance,date
BUY,21.4,0.5300000000000011,2012-07-23
SELL,20.72,21.25,2012-07-27
BUY,20.94,0.3099999999999987,2012-11-02
SELL,19.59,19.9,2012-11-12
BUY,19.325000000000003,0.5749999999999957,2012-11-14
SELL,21.245,21.819999999999997,2012-11-27
BUY,19.215,2.604999999999997,2012-12-06
SELL,19.215,21.819999999999997,2012-12-06
BUY,19.310000000000002,2.5099999999999945,2012-12-11
SELL,19.225,21.734999999999996,2012-12-18
BUY,18.369999999999997,3.3649999999999984,2012-12-27
SELL,18.21,21.575,2012-12-28
BUY,18.665,2.91,2012-12-31
