operationType,price,balance,date
BUY,66.78999999999999,32.13500000000002,2018-01-02
SELL,66.78999999999999,98.92500000000001,2018-01-02
BUY,67.19,31.735000000000014,2018-01-08
SELL,75.905,107.64000000000001,2018-01-17
BUY,76.19999999999999,31.440000000000026,2018-01-25
SELL,72.87,104.31000000000003,2018-02-13
BUY,76.655,27.65500000000003,2018-02-27
SELL,74.95500000000001,102.61000000000004,2018-03-05
BUY,71.45,31.16000000000004,2018-03-06
SELL,71.53999999999999,102.70000000000003,2018-04-05
BUY,71.85,30.850000000000037,2018-04-19
SELL,73.155,104.00500000000004,2018-05-23
BUY,73.155,30.850000000000037,2018-05-23
SELL,78.21000000000001,109.06000000000004,2018-06-07
BUY,78.57,30.49000000000005,2018-06-13
SELL,77.21000000000001,107.70000000000006,2018-06-15
BUY,75.78999999999999,31.910000000000068,2018-06-21
SELL,87.545,119.45500000000007,2018-09-25
BUY,85.49,33.965000000000074,2018-10-16
SELL,85.015,118.98000000000008,2018-10-31
BUY,83.965,35.01500000000007,2018-11-01
SELL,86.61500000000001,121.63000000000008,2018-11-07
BUY,86.53,35.10000000000008,2018-11-12
SELL,83.81,118.91000000000008,2018-11-14
BUY,81.76,37.15000000000008,2018-11-15
SELL,78.87,116.02000000000008,2018-11-19
BUY,73.485,42.53500000000008,2018-11-20
SELL,73.485,116.02000000000008,2018-11-20
BUY,70.725,45.29500000000009,2018-12-04
SELL,67.30000000000001,112.5950000000001,2018-12-13
