operationType,price,balance,date
BUY,19.0,10.670000000000002,2013-01-04
SELL,17.575000000000003,28.245000000000005,2013-01-15
BUY,18.25,9.995000000000005,2013-01-22
SELL,18.265,28.260000000000005,2013-01-23
BUY,18.265,9.995000000000005,2013-01-23
SELL,18.265,28.260000000000005,2013-01-23
BUY,18.265,9.995000000000005,2013-01-23
SELL,16.665,26.660000000000004,2013-01-24
BUY,15.92,10.740000000000004,2013-01-25
SELL,15.92,26.660000000000004,2013-01-25
BUY,15.92,10.740000000000004,2013-01-25
SELL,17.17,27.910000000000004,2013-02-11
BUY,16.45,11.460000000000004,2013-02-19
SELL,15.14,26.600000000000005,2013-03-04
BUY,15.45,11.150000000000006,2013-03-05
SELL,15.36,26.510000000000005,2013-03-06
BUY,15.43,11.080000000000005,2013-03-12
SELL,15.24,26.320000000000007,2013-04-09
BUY,15.425,10.895000000000007,2013-04-10
SELL,14.23,25.125000000000007,2013-04-18
BUY,14.465,10.660000000000007,2013-04-23
SELL,16.365000000000002,27.02500000000001,2013-05-06
BUY,16.03,10.995000000000008,2013-05-14
SELL,15.32,26.31500000000001,2013-05-16
BUY,16.380000000000003,9.935000000000006,2013-05-31
SELL,14.435,24.370000000000005,2013-06-25
BUY,14.435,9.935000000000004,2013-06-25
SELL,15.145,25.080000000000005,2013-07-10
BUY,15.295,9.785000000000005,2013-07-16
SELL,16.585,26.370000000000005,2013-08-07
BUY,17.79,8.580000000000005,2013-08-14
SELL,17.79,26.370000000000005,2013-08-14
BUY,18.049999999999997,8.320000000000007,2013-08-20
SELL,16.130000000000003,24.45000000000001,2013-09-17
BUY,16.130000000000003,8.320000000000007,2013-09-17
SELL,17.34,25.660000000000007,2013-10-08
BUY,18.645,7.015000000000008,2013-10-23
SELL,18.905,25.92000000000001,2013-10-28
BUY,18.655,7.265000000000008,2013-10-30
