operationType,price,balance,date
BUY,54.4,54.589999999999996,2017-03-29
SELL,53.44,108.03,2017-04-13
BUY,55.019999999999996,53.010000000000005,2017-05-16
SELL,54.945,107.95500000000001,2017-05-23
BUY,54.945,53.01000000000001,2017-05-23
SELL,54.945,107.95500000000001,2017-05-23
BUY,54.72,53.235000000000014,2017-06-08
SELL,50.74,103.97500000000002,2017-06-21
BUY,52.78,51.19500000000002,2017-07-13
SELL,56.655,107.85000000000002,2017-08-16
BUY,56.655,51.19500000000002,2017-08-16
SELL,55.78,106.97500000000002,2017-08-18
BUY,56.21,50.76500000000002,2017-08-21
SELL,55.69,106.45500000000001,2017-08-24
BUY,54.405,52.05000000000001,2017-08-31
SELL,57.7,109.75000000000001,2017-09-08
BUY,58.739999999999995,51.01000000000002,2017-09-13
SELL,60.245000000000005,111.25500000000002,2017-11-14
BUY,55.209999999999994,56.04500000000003,2017-11-15
BUY,55.209999999999994,0.8350000000000364,2017-11-15
SELL,55.209999999999994,56.04500000000003,2017-11-15
