operationType,price,balance,date
BUY,46.88,24.32500000000004,2018-05-16
SELL,46.86,71.18500000000003,2018-05-17
BUY,46.68,24.50500000000003,2018-05-18
SELL,47.125,71.63000000000002,2018-05-24
BUY,47.125,24.505000000000024,2018-05-24
SELL,47.155,71.66000000000003,2018-05-25
BUY,46.900000000000006,24.76000000000002,2018-05-30
SELL,46.845,71.60500000000002,2018-05-31
BUY,46.845,24.76000000000002,2018-05-31
SELL,47.255,72.01500000000001,2018-06-01
BUY,47.255,24.760000000000012,2018-06-01
SELL,47.255,72.01500000000001,2018-06-01
BUY,47.255,24.760000000000012,2018-06-01
SELL,48.555,73.31500000000001,2018-06-05
BUY,48.555,24.760000000000012,2018-06-05
SELL,47.665,72.42500000000001,2018-06-08
BUY,47.665,24.760000000000012,2018-06-08
SELL,47.79,72.55000000000001,2018-06-11
BUY,47.79,24.760000000000012,2018-06-11
SELL,48.235,72.995,2018-06-13
BUY,48.235,24.760000000000005,2018-06-13
SELL,47.150000000000006,71.91000000000001,2018-06-18
BUY,47.150000000000006,24.760000000000005,2018-06-18
SELL,46.465,71.22500000000001,2018-06-19
BUY,46.724999999999994,24.500000000000014,2018-06-20
SELL,45.695,70.19500000000002,2018-06-25
BUY,45.93,24.265000000000022,2018-06-26
SELL,47.515,71.78000000000003,2018-07-09
BUY,47.05,24.730000000000032,2018-07-11
SELL,47.05,71.78000000000003,2018-07-11
BUY,47.57,24.21000000000003,2018-07-12
SELL,47.805,72.01500000000003,2018-07-16
BUY,47.73,24.285000000000032,2018-07-30
SELL,50.08,74.36500000000004,2018-08-01
BUY,51.0,23.365000000000038,2018-08-02
SELL,52.135000000000005,75.50000000000004,2018-08-06
BUY,51.66,23.840000000000046,2018-08-08
SELL,51.66,75.50000000000004,2018-08-08
BUY,52.205,23.295000000000044,2018-08-09
SELL,52.205,75.50000000000004,2018-08-09
BUY,51.875,23.625000000000043,2018-08-10
SELL,52.555,76.18000000000004,2018-08-15
BUY,52.555,23.625000000000036,2018-08-15
SELL,54.31,77.93500000000003,2018-08-20
BUY,54.31,23.62500000000003,2018-08-20
SELL,53.7,77.32500000000003,2018-08-22
BUY,53.7,23.62500000000003,2018-08-22
SELL,56.08,79.70500000000003,2018-08-30
BUY,57.150000000000006,22.55500000000002,2018-09-04
SELL,55.754999999999995,78.31000000000002,2018-09-07
BUY,55.005,23.305000000000014,2018-09-10
SELL,55.75,79.055,2018-09-12
BUY,55.75,23.305000000000007,2018-09-12
SELL,55.349999999999994,78.655,2018-09-17
BUY,54.504999999999995,24.150000000000006,2018-09-18
SELL,54.504999999999995,78.655,2018-09-18
BUY,54.504999999999995,24.150000000000006,2018-09-18
SELL,56.8,80.95,2018-10-01
BUY,56.8,24.150000000000006,2018-10-01
SELL,57.230000000000004,81.38000000000001,2018-10-04
BUY,57.230000000000004,24.150000000000006,2018-10-04
SELL,56.275000000000006,80.42500000000001,2018-10-08
BUY,56.215,24.210000000000008,2018-10-09
SELL,55.15,79.36000000000001,2018-10-10
BUY,55.15,24.210000000000015,2018-10-10
SELL,53.459999999999994,77.67000000000002,2018-10-11
BUY,53.459999999999994,24.210000000000022,2018-10-11
SELL,54.81,79.02000000000002,2018-10-15
BUY,54.81,24.210000000000022,2018-10-15
SELL,55.135,79.34500000000003,2018-10-16
BUY,55.61,23.735000000000028,2018-10-17
SELL,54.64,78.37500000000003,2018-10-19
BUY,55.04,23.33500000000003,2018-10-23
SELL,55.04,78.37500000000003,2018-10-23
BUY,55.04,23.33500000000003,2018-10-23
SELL,54.465,77.80000000000004,2018-10-26
BUY,53.525,24.27500000000004,2018-10-30
SELL,53.235,77.51000000000005,2018-11-01
BUY,53.235,24.27500000000005,2018-11-01
SELL,53.235,77.51000000000005,2018-11-01
BUY,53.235,24.27500000000005,2018-11-01
SELL,52.085,76.36000000000004,2018-11-02
BUY,52.085,24.27500000000004,2018-11-02
SELL,52.085,76.36000000000004,2018-11-02
BUY,51.045,25.31500000000004,2018-11-05
SELL,51.045,76.36000000000004,2018-11-05
BUY,51.045,25.31500000000004,2018-11-05
SELL,50.78,76.09500000000004,2018-11-06
BUY,50.78,25.31500000000004,2018-11-06
SELL,50.78,76.09500000000004,2018-11-06
BUY,52.075,24.02000000000004,2018-11-07
SELL,51.41,75.43000000000004,2018-11-09
BUY,51.41,24.02000000000004,2018-11-09
SELL,49.855000000000004,73.87500000000004,2018-11-12
BUY,49.855000000000004,24.02000000000004,2018-11-12
SELL,48.41,72.43000000000004,2018-11-13
BUY,48.41,24.02000000000004,2018-11-13
SELL,48.41,72.43000000000004,2018-11-13
BUY,48.41,24.02000000000004,2018-11-13
SELL,47.585,71.60500000000005,2018-11-14
BUY,47.585,24.020000000000046,2018-11-14
SELL,47.585,71.60500000000005,2018-11-14
BUY,47.245,24.36000000000005,2018-11-15
SELL,47.245,71.60500000000005,2018-11-15
BUY,47.245,24.36000000000005,2018-11-15
SELL,47.245,71.60500000000005,2018-11-15
BUY,47.365,24.240000000000045,2018-11-19
SELL,45.575,69.81500000000005,2018-11-20
BUY,45.575,24.24000000000005,2018-11-20
SELL,45.575,69.81500000000005,2018-11-20
BUY,44.34,25.47500000000005,2018-11-21
SELL,44.34,69.81500000000005,2018-11-21
BUY,44.23,25.585000000000058,2018-11-22
SELL,43.04,68.62500000000006,2018-11-26
BUY,43.3,25.32500000000006,2018-11-27
SELL,43.3,68.62500000000006,2018-11-27
BUY,44.725,23.900000000000055,2018-11-28
SELL,44.83,68.73000000000005,2018-11-30
BUY,45.545,23.185000000000045,2018-12-03
SELL,44.91,68.09500000000004,2018-12-04
BUY,44.91,23.185000000000045,2018-12-04
SELL,44.120000000000005,67.30500000000005,2018-12-06
BUY,44.120000000000005,23.185000000000045,2018-12-06
SELL,43.425,66.61000000000004,2018-12-07
BUY,41.965,24.64500000000004,2018-12-10
SELL,41.965,66.61000000000004,2018-12-10
BUY,41.965,24.64500000000004,2018-12-10
SELL,41.965,66.61000000000004,2018-12-10
BUY,42.67,23.94000000000004,2018-12-11
SELL,42.67,66.61000000000004,2018-12-11
BUY,42.42,24.19000000000004,2018-12-12
SELL,42.42,66.61000000000004,2018-12-12
BUY,42.42,24.19000000000004,2018-12-12
SELL,42.42,66.61000000000004,2018-12-12
BUY,42.42,24.19000000000004,2018-12-12
SELL,41.925,66.11500000000004,2018-12-14
BUY,41.315,24.80000000000004,2018-12-17
SELL,41.315,66.11500000000004,2018-12-17
BUY,41.61,24.505000000000038,2018-12-18
SELL,39.67,64.17500000000004,2018-12-20
BUY,39.67,24.505000000000038,2018-12-20
