operationType,price,balance,date
BUY,37.8675,20.801249999999996,2019-01-02
SELL,37.8675,58.668749999999996,2019-01-02
BUY,37.8675,20.801249999999996,2019-01-02
SELL,37.8675,58.668749999999996,2019-01-02
BUY,37.8675,20.801249999999996,2019-01-02
SELL,37.8675,58.668749999999996,2019-01-02
BUY,37.8675,20.801249999999996,2019-01-02
SELL,36.2675,57.068749999999994,2019-01-03
BUY,36.2675,20.801249999999996,2019-01-03
SELL,36.2675,57.068749999999994,2019-01-03
BUY,36.2675,20.801249999999996,2019-01-03
SELL,36.2675,57.068749999999994,2019-01-03
BUY,36.2675,20.801249999999996,2019-01-03
SELL,36.2675,57.068749999999994,2019-01-03
BUY,36.2675,20.801249999999996,2019-01-03
SELL,36.2675,57.068749999999994,2019-01-03
BUY,36.2675,20.801249999999996,2019-01-03
SELL,36.8125,57.613749999999996,2019-01-04
BUY,36.8125,20.801249999999996,2019-01-04
SELL,36.8125,57.613749999999996,2019-01-04
BUY,37.182500000000005,20.43124999999999,2019-01-07
SELL,37.182500000000005,57.613749999999996,2019-01-07
BUY,37.36,20.253749999999997,2019-01-08
SELL,38.09375,58.3475,2019-01-09
BUY,38.09375,20.253749999999997,2019-01-09
SELL,38.59,58.84375,2019-01-11
BUY,38.59,20.253749999999997,2019-01-11
SELL,38.01875,58.272499999999994,2019-01-15
BUY,38.01875,20.253749999999997,2019-01-15
SELL,38.01875,58.272499999999994,2019-01-15
BUY,38.01875,20.253749999999997,2019-01-15
SELL,38.5425,58.79624999999999,2019-01-16
BUY,38.5425,20.253749999999997,2019-01-16
SELL,38.775,59.028749999999995,2019-01-17
BUY,39.125,19.903749999999995,2019-01-18
SELL,39.15,59.053749999999994,2019-01-19
BUY,38.83125,20.222499999999997,2019-01-22
SELL,38.67375,58.896249999999995,2019-01-24
BUY,38.943749999999994,19.9525,2019-01-25
SELL,39.167500000000004,59.120000000000005,2019-01-28
BUY,39.167500000000004,19.9525,2019-01-28
SELL,41.0875,61.04,2019-01-30
BUY,41.0875,19.9525,2019-01-30
SELL,41.0875,61.04,2019-01-30
BUY,41.0875,19.9525,2019-01-30
SELL,41.0875,61.04,2019-01-30
BUY,41.0875,19.9525,2019-01-30
SELL,43.15,63.1025,2019-02-05
BUY,43.15,19.9525,2019-02-05
SELL,42.425,62.3775,2019-02-11
BUY,42.425,19.9525,2019-02-11
SELL,42.64375,62.59625,2019-02-12
BUY,42.64375,19.9525,2019-02-12
SELL,42.66875,62.62125,2019-02-13
BUY,42.66875,19.9525,2019-02-13
SELL,42.47375,62.42625,2019-02-14
BUY,42.47375,19.9525,2019-02-14
SELL,42.965,62.917500000000004,2019-02-22
BUY,42.965,19.9525,2019-02-22
SELL,43.465,63.417500000000004,2019-02-25
BUY,43.5925,19.825000000000003,2019-02-27
SELL,45.051249999999996,64.87625,2019-03-12
BUY,45.45375,19.4225,2019-03-13
SELL,45.45375,64.87625,2019-03-13
BUY,45.78375,19.0925,2019-03-14
SELL,45.78375,64.87625,2019-03-14
BUY,45.78375,19.0925,2019-03-14
SELL,47.0675,66.16,2019-03-20
BUY,47.0675,19.092499999999994,2019-03-20
SELL,48.33375,67.42625,2019-03-22
BUY,48.33375,19.092499999999994,2019-03-22
SELL,47.48125,66.57374999999999,2019-03-25
BUY,47.48125,19.092499999999987,2019-03-25
SELL,47.44125,66.53374999999998,2019-03-26
BUY,47.44125,19.092499999999987,2019-03-26
SELL,49.806250000000006,68.89874999999999,2019-04-10
BUY,49.94375,18.95499999999999,2019-04-11
SELL,50.24625,69.20124999999999,2019-04-17
BUY,50.24625,18.954999999999984,2019-04-17
SELL,50.705,69.65999999999998,2019-04-18
BUY,51.06125,18.59874999999998,2019-04-22
SELL,51.66875,70.26749999999998,2019-04-30
BUY,51.66875,18.59874999999998,2019-04-30
SELL,52.155,70.75374999999998,2019-05-01
BUY,52.155,18.59874999999998,2019-05-01
SELL,51.90375,70.50249999999998,2019-05-06
BUY,51.3075,19.194999999999986,2019-05-07
SELL,49.57625,68.77124999999998,2019-05-10
BUY,47.355000000000004,21.416249999999977,2019-05-13
SELL,46.7725,68.18874999999997,2019-05-14
BUY,46.7725,21.41624999999997,2019-05-14
SELL,46.6375,68.05374999999998,2019-05-20
BUY,46.6375,21.416249999999977,2019-05-20
SELL,46.6375,68.05374999999998,2019-05-20
BUY,46.4325,21.621249999999982,2019-05-21
SELL,44.3425,65.96374999999998,2019-05-29
BUY,44.40875,21.55499999999998,2019-05-30
SELL,44.135000000000005,65.68999999999998,2019-05-31
BUY,44.22125,21.468749999999986,2019-06-04
SELL,44.22125,65.68999999999998,2019-06-04
BUY,44.22125,21.468749999999986,2019-06-04
SELL,45.64875,67.11749999999998,2019-06-05
BUY,45.64875,21.46874999999998,2019-06-05
SELL,48.40375,69.87249999999997,2019-06-11
BUY,48.40375,21.46874999999997,2019-06-11
SELL,48.34125,69.80999999999997,2019-06-13
BUY,48.245000000000005,21.56499999999997,2019-06-14
SELL,49.863749999999996,71.42874999999997,2019-06-20
BUY,49.769999999999996,21.65874999999997,2019-06-24
SELL,50.7725,72.43124999999998,2019-07-08
BUY,49.82,22.611249999999977,2019-07-09
SELL,52.489999999999995,75.10124999999996,2019-07-24
BUY,52.489999999999995,22.61124999999997,2019-07-24
SELL,51.7775,74.38874999999997,2019-08-02
BUY,48.71875,25.669999999999973,2019-08-05
SELL,48.71875,74.38874999999997,2019-08-05
BUY,48.71875,25.669999999999973,2019-08-05
SELL,48.629999999999995,74.29999999999997,2019-08-06
BUY,48.629999999999995,25.669999999999973,2019-08-06
SELL,50.73375,76.40374999999997,2019-08-08
BUY,50.73375,25.669999999999973,2019-08-08
SELL,50.3925,76.06249999999997,2019-08-09
BUY,50.25375,25.808749999999975,2019-08-12
SELL,52.215,78.02374999999998,2019-08-19
BUY,52.215,25.808749999999975,2019-08-19
SELL,51.36,77.16874999999997,2019-08-28
BUY,51.36,25.808749999999975,2019-08-28
SELL,51.36,77.16874999999997,2019-08-28
BUY,51.36,25.808749999999975,2019-08-28
SELL,52.255,78.06374999999997,2019-08-30
BUY,52.255,25.808749999999968,2019-08-30
SELL,53.41,79.21874999999997,2019-09-09
BUY,53.41,25.808749999999975,2019-09-09
SELL,53.4975,79.30624999999998,2019-09-10
BUY,55.07,24.236249999999977,2019-09-11
SELL,55.97125,80.20749999999998,2019-09-12
BUY,55.2525,24.954999999999984,2019-09-13
SELL,55.2525,80.20749999999998,2019-09-13
BUY,55.2525,24.954999999999984,2019-09-13
SELL,55.2525,80.20749999999998,2019-09-13
BUY,54.5925,25.61499999999998,2019-09-16
SELL,54.5925,80.20749999999998,2019-09-16
BUY,54.5925,25.61499999999998,2019-09-16
SELL,55.62125,81.23624999999998,2019-09-18
BUY,55.26875,25.967499999999987,2019-09-19
SELL,55.31125,81.27874999999999,2019-09-26
BUY,54.84375,26.434999999999988,2019-09-27
SELL,55.5975,82.03249999999998,2019-09-30
BUY,55.5975,26.434999999999988,2019-09-30
SELL,54.980000000000004,81.41499999999999,2019-10-03
BUY,56.11,25.304999999999993,2019-10-04
SELL,56.11,81.41499999999999,2019-10-04
BUY,56.66875,24.74624999999999,2019-10-07
SELL,56.636250000000004,81.3825,2019-10-08
BUY,56.45375,24.928749999999994,2019-10-09
SELL,57.16375,82.0925,2019-10-10
BUY,57.16375,24.92875,2019-10-10
SELL,59.10875,84.0375,2019-10-14
BUY,59.10875,24.928749999999994,2019-10-14
SELL,64.25625,89.18499999999999,2019-11-06
BUY,64.25625,24.928749999999994,2019-11-06
SELL,64.58875,89.5175,2019-11-07
BUY,65.11500000000001,24.40249999999999,2019-11-11
SELL,65.60125,90.00374999999998,2019-11-12
BUY,65.60125,24.40249999999999,2019-11-12
SELL,65.70875000000001,90.11125,2019-11-13
BUY,65.70875000000001,24.40249999999999,2019-11-13
SELL,65.70875000000001,90.11125,2019-11-13
BUY,65.70875000000001,24.40249999999999,2019-11-13
SELL,65.88,90.28249999999998,2019-11-14
BUY,65.88,24.40249999999999,2019-11-14
SELL,66.18125,90.58375,2019-11-15
BUY,66.18125,24.40249999999999,2019-11-15
SELL,66.075,90.47749999999999,2019-11-20
BUY,66.075,24.40249999999999,2019-11-20
SELL,65.485,89.88749999999999,2019-11-22
BUY,66.14500000000001,23.74249999999998,2019-11-25
SELL,66.63874999999999,90.38124999999997,2019-11-27
BUY,66.67750000000001,23.703749999999957,2019-12-02
SELL,67.81125,91.51499999999996,2019-12-09
BUY,67.81125,23.703749999999957,2019-12-09
SELL,67.81125,91.51499999999996,2019-12-09
BUY,67.81125,23.703749999999957,2019-12-09
SELL,66.90375,90.60749999999996,2019-12-10
BUY,66.90375,23.703749999999957,2019-12-10
SELL,66.90375,90.60749999999996,2019-12-10
BUY,66.90375,23.703749999999957,2019-12-10
SELL,66.90375,90.60749999999996,2019-12-10
BUY,66.90375,23.703749999999957,2019-12-10
SELL,67.8125,91.51624999999996,2019-12-12
BUY,67.8125,23.703749999999957,2019-12-12
SELL,67.8125,91.51624999999996,2019-12-12
BUY,67.8125,23.703749999999957,2019-12-12
SELL,68.565,92.26874999999995,2019-12-13
