operationType,price,balance,date
BUY,96.695,42.38499999999999,2020-02-04
SELL,96.695,139.07999999999998,2020-02-04
BUY,91.805,47.27499999999998,2020-02-06
SELL,91.805,139.07999999999998,2020-02-06
