operationType,price,balance,date
BUY,245.205,109.53,2018-01-03
SELL,233.65,343.18,2018-02-02
BUY,224.505,118.67500000000001,2018-02-13
SELL,225.075,343.75,2018-08-30
BUY,192.37,151.38,2018-11-06
SELL,183.865,335.245,2018-11-27
