operationType,price,balance,date
BUY,44.82,22.544999999999995,2020-01-08
SELL,47.55,70.095,2020-01-22
BUY,47.55,22.545,2020-01-22
SELL,46.614999999999995,69.16,2020-01-23
BUY,46.614999999999995,22.545,2020-01-23
SELL,45.255,67.80000000000001,2020-01-24
BUY,44.055,23.74500000000001,2020-01-27
SELL,44.41,68.155,2020-01-28
BUY,43.94,24.215000000000003,2020-02-04
SELL,44.635000000000005,68.85000000000001,2020-02-07
