operationType,price,balance,date
BUY,38.025,12.54999999999999,2017-06-09
SELL,36.4,48.94999999999999,2017-06-12
BUY,36.4,12.54999999999999,2017-06-12
SELL,36.4,48.94999999999999,2017-06-12
BUY,36.72,12.22999999999999,2017-06-13
SELL,36.72,48.94999999999999,2017-06-13
BUY,36.585,12.364999999999988,2017-06-14
SELL,36.585,48.94999999999999,2017-06-14
BUY,36.585,12.364999999999988,2017-06-14
SELL,36.265,48.62999999999999,2017-06-15
BUY,35.760000000000005,12.869999999999983,2017-06-16
SELL,36.485,49.35499999999998,2017-06-20
BUY,36.425,12.929999999999986,2017-06-21
SELL,36.425,49.35499999999998,2017-06-23
BUY,36.625,12.729999999999983,2017-06-26
SELL,36.29,49.01999999999998,2017-06-28
BUY,36.29,12.729999999999983,2017-06-28
SELL,36.29,49.01999999999998,2017-06-28
BUY,36.29,12.729999999999983,2017-06-28
SELL,36.06,48.789999999999985,2017-07-05
BUY,36.06,12.729999999999983,2017-07-05
SELL,35.72,48.44999999999998,2017-07-06
BUY,35.72,12.729999999999983,2017-07-06
SELL,36.114999999999995,48.84499999999998,2017-07-07
BUY,36.285,12.559999999999981,2017-07-10
SELL,36.28,48.83999999999998,2017-07-11
BUY,36.28,12.559999999999981,2017-07-11
SELL,37.41,49.96999999999998,2017-07-18
BUY,37.41,12.559999999999981,2017-07-18
SELL,37.69,50.24999999999998,2017-07-19
BUY,37.69,12.559999999999981,2017-07-19
SELL,37.69,50.24999999999998,2017-07-19
BUY,37.735,12.51499999999998,2017-07-20
SELL,38.07,50.58499999999998,2017-07-25
BUY,38.355000000000004,12.229999999999976,2017-07-26
SELL,38.04,50.269999999999975,2017-07-27
BUY,38.04,12.229999999999976,2017-07-27
SELL,38.04,50.269999999999975,2017-07-27
BUY,37.425,12.844999999999978,2017-07-28
SELL,37.33,50.174999999999976,2017-07-31
BUY,37.33,12.844999999999978,2017-07-31
SELL,37.394999999999996,50.239999999999974,2017-08-01
BUY,37.394999999999996,12.844999999999978,2017-08-01
SELL,39.555,52.39999999999998,2017-08-02
BUY,39.555,12.844999999999978,2017-08-02
SELL,39.555,52.39999999999998,2017-08-02
BUY,39.075,13.324999999999974,2017-08-03
SELL,39.925,53.24999999999997,2017-08-08
BUY,39.925,13.324999999999974,2017-08-08
SELL,39.405,52.729999999999976,2017-08-10
BUY,39.405,13.324999999999974,2017-08-10
SELL,39.405,52.729999999999976,2017-08-10
BUY,39.405,13.324999999999974,2017-08-10
SELL,40.285,53.60999999999997,2017-08-15
BUY,40.285,13.324999999999974,2017-08-15
SELL,40.365,53.689999999999976,2017-08-16
BUY,40.365,13.324999999999974,2017-08-16
SELL,40.365,53.689999999999976,2017-08-16
BUY,39.8,13.88999999999998,2017-08-17
SELL,39.8,53.689999999999976,2017-08-17
BUY,39.8,13.88999999999998,2017-08-17
SELL,39.755,53.64499999999998,2017-08-22
BUY,39.885000000000005,13.759999999999977,2017-08-23
SELL,39.94,53.699999999999974,2017-08-25
BUY,39.94,13.759999999999977,2017-08-25
SELL,40.515,54.27499999999998,2017-08-29
BUY,40.895,13.379999999999974,2017-08-30
SELL,40.58,53.95999999999997,2017-09-06
BUY,40.58,13.379999999999974,2017-09-06
SELL,40.42,53.799999999999976,2017-09-07
BUY,39.94,13.859999999999978,2017-09-08
SELL,40.255,54.11499999999998,2017-09-11
BUY,40.255,13.859999999999978,2017-09-11
SELL,40.435,54.29499999999998,2017-09-12
BUY,40.435,13.859999999999978,2017-09-12
SELL,40.435,54.29499999999998,2017-09-12
BUY,39.94,14.354999999999983,2017-09-13
SELL,39.94,54.29499999999998,2017-09-13
BUY,39.94,14.354999999999983,2017-09-13
SELL,39.94,54.29499999999998,2017-09-13
BUY,39.94,14.354999999999983,2017-09-13
SELL,39.94,54.29499999999998,2017-09-13
BUY,39.94,14.354999999999983,2017-09-13
SELL,39.34,53.694999999999986,2017-09-20
BUY,39.34,14.354999999999983,2017-09-20
SELL,38.650000000000006,53.00499999999999,2017-09-21
BUY,38.650000000000006,14.354999999999983,2017-09-21
SELL,37.57,51.92499999999998,2017-09-25
BUY,37.57,14.354999999999983,2017-09-25
SELL,38.120000000000005,52.47499999999999,2017-09-26
BUY,38.120000000000005,14.354999999999983,2017-09-26
SELL,38.394999999999996,52.74999999999998,2017-09-28
BUY,38.394999999999996,14.354999999999983,2017-09-28
SELL,38.39,52.74499999999998,2017-10-04
BUY,38.39,14.354999999999983,2017-10-04
SELL,38.785,53.13999999999998,2017-10-06
BUY,38.785,14.354999999999983,2017-10-06
SELL,39.065,53.41999999999998,2017-10-11
BUY,39.065,14.354999999999983,2017-10-11
SELL,39.45,53.804999999999986,2017-10-12
BUY,39.215,14.589999999999982,2017-10-13
SELL,40.035,54.62499999999998,2017-10-17
BUY,40.035,14.589999999999982,2017-10-17
SELL,39.095,53.68499999999998,2017-10-19
BUY,39.375,14.309999999999981,2017-10-20
SELL,39.375,53.68499999999998,2017-10-20
BUY,39.31,14.374999999999979,2017-10-23
SELL,39.165,53.53999999999998,2017-10-25
BUY,39.165,14.374999999999979,2017-10-25
SELL,42.12,56.494999999999976,2017-10-31
BUY,42.12,14.374999999999979,2017-10-31
SELL,42.095,56.46999999999998,2017-11-01
BUY,42.105,14.36499999999998,2017-11-02
SELL,43.730000000000004,58.094999999999985,2017-11-06
BUY,43.730000000000004,14.36499999999998,2017-11-06
SELL,43.05,57.41499999999998,2017-11-14
BUY,43.05,14.36499999999998,2017-11-14
SELL,42.79,57.15499999999998,2017-11-16
BUY,42.65,14.504999999999981,2017-11-17
SELL,42.535,57.03999999999998,2017-11-20
BUY,42.995000000000005,14.044999999999973,2017-11-21
SELL,43.540000000000006,57.58499999999998,2017-11-22
BUY,43.540000000000006,14.044999999999973,2017-11-22
SELL,43.64,57.684999999999974,2017-11-27
BUY,43.425,14.259999999999977,2017-11-28
SELL,42.765,57.02499999999998,2017-11-29
BUY,42.765,14.259999999999977,2017-11-29
SELL,42.765,57.02499999999998,2017-11-29
BUY,42.765,14.259999999999977,2017-11-29
SELL,42.785,57.04499999999997,2017-11-30
BUY,42.785,14.259999999999977,2017-12-04
SELL,42.065,56.324999999999974,2017-12-06
BUY,42.065,14.259999999999977,2017-12-06
SELL,42.480000000000004,56.73999999999998,2017-12-08
BUY,42.735,14.004999999999981,2017-12-11
SELL,43.45,57.454999999999984,2017-12-15
BUY,43.45,14.004999999999981,2017-12-15
SELL,43.915,57.91999999999998,2017-12-18
BUY,43.7,14.219999999999978,2017-12-19
SELL,43.7,57.91999999999998,2017-12-19
BUY,43.655,14.26499999999998,2017-12-20
SELL,43.655,57.91999999999998,2017-12-20
BUY,43.644999999999996,14.274999999999984,2017-12-21
SELL,43.644999999999996,57.91999999999998,2017-12-21
BUY,43.644999999999996,14.274999999999984,2017-12-21
SELL,43.71,57.984999999999985,2017-12-22
BUY,43.71,14.274999999999984,2017-12-22
SELL,42.67,56.944999999999986,2017-12-26
BUY,42.67,14.274999999999984,2017-12-26
SELL,42.67,56.944999999999986,2017-12-26
BUY,42.67,14.274999999999984,2017-12-26
SELL,42.67,56.944999999999986,2017-12-26
BUY,42.59,14.354999999999983,2017-12-27
SELL,42.760000000000005,57.11499999999999,2017-12-28
BUY,42.760000000000005,14.354999999999983,2017-12-28
SELL,42.760000000000005,57.11499999999999,2017-12-28
BUY,42.760000000000005,14.354999999999983,2017-12-28
