operationType,price,balance,date
BUY,69.175,29.765,2019-01-10
SELL,74.38499999999999,104.14999999999999,2019-03-05
BUY,76.565,27.584999999999994,2019-03-06
SELL,76.35499999999999,103.93999999999998,2019-03-07
BUY,76.35499999999999,27.584999999999994,2019-03-07
SELL,80.19,107.77499999999999,2019-04-04
BUY,82.305,25.469999999999985,2019-04-25
SELL,71.62,97.08999999999999,2019-05-20
BUY,72.61,24.47999999999999,2019-05-21
SELL,86.175,110.65499999999999,2019-06-07
BUY,87.66499999999999,22.989999999999995,2019-06-10
SELL,88.55,111.53999999999999,2019-06-13
BUY,86.82499999999999,24.715000000000003,2019-06-18
SELL,83.10499999999999,107.82,2019-08-09
BUY,82.125,25.694999999999993,2019-08-15
