operationType,price,balance,date
BUY,44.055,24.809999999999995,2018-02-13
SELL,44.325,69.13499999999999,2018-06-13
BUY,48.2,20.934999999999988,2018-11-05
SELL,49.55,70.48499999999999,2018-11-28
BUY,49.55,20.934999999999988,2018-11-28
