operationType,price,balance,date
BUY,27.14375,14.627500000000001,2015-01-05
SELL,28.208750000000002,42.83625000000001,2015-01-09
BUY,27.73125,15.105000000000008,2015-01-12
SELL,27.355,42.46000000000001,2015-01-14
BUY,27.832500000000003,14.627500000000005,2015-01-22
SELL,29.762500000000003,44.39000000000001,2015-01-29
BUY,29.762500000000003,14.627500000000005,2015-01-29
SELL,31.564999999999998,46.1925,2015-02-12
BUY,31.795,14.3975,2015-02-13
SELL,32.042500000000004,46.440000000000005,2015-02-18
BUY,32.116249999999994,14.323750000000011,2015-02-19
SELL,32.116249999999994,46.440000000000005,2015-02-19
BUY,32.264375,14.175625000000004,2015-02-20
SELL,32.8775,47.053125,2015-02-23
BUY,32.8775,14.175625000000004,2015-02-23
SELL,32.54375,46.71937500000001,2015-02-25
BUY,32.54375,14.175625000000004,2015-02-25
SELL,32.4,46.575625,2015-02-26
BUY,32.4,14.175625000000004,2015-02-26
SELL,32.307500000000005,46.48312500000001,2015-02-27
BUY,32.307500000000005,14.175625000000004,2015-02-27
SELL,32.205,46.380625,2015-03-04
BUY,32.205,14.175625000000004,2015-03-04
SELL,31.875,46.050625000000004,2015-03-06
BUY,31.8875,14.163125000000004,2015-03-09
SELL,31.8875,46.050625000000004,2015-03-09
BUY,31.8875,14.163125000000004,2015-03-09
SELL,31.365000000000002,45.528125,2015-03-10
BUY,31.365000000000002,14.163125,2015-03-10
SELL,30.99875,45.161875,2015-03-13
BUY,30.99875,14.163125,2015-03-13
SELL,31.791249999999998,45.954375,2015-03-23
BUY,31.791249999999998,14.163125,2015-03-23
SELL,31.145000000000003,45.308125000000004,2015-03-26
BUY,31.315,13.993125000000003,2015-03-31
SELL,31.63125,45.624375,2015-04-10
BUY,32.318749999999994,13.305625000000006,2015-04-13
SELL,31.6625,44.96812500000001,2015-04-14
BUY,31.64875,13.319375000000008,2015-04-15
SELL,31.55625,44.87562500000001,2015-04-16
BUY,31.95125,12.924375000000005,2015-04-22
SELL,32.349999999999994,45.274375,2015-04-29
BUY,32.349999999999994,12.924375000000005,2015-04-29
SELL,31.58125,44.50562500000001,2015-04-30
BUY,32.275,12.23062500000001,2015-05-04
SELL,32.045,44.27562500000001,2015-05-14
BUY,32.74875,11.526875000000011,2015-05-18
SELL,32.74875,44.27562500000001,2015-05-18
BUY,32.595,11.680625000000013,2015-05-19
SELL,32.6825,44.36312500000001,2015-05-21
BUY,32.7775,11.585625000000007,2015-05-26
SELL,32.848749999999995,44.434375,2015-05-27
BUY,32.955,11.479375000000005,2015-05-28
