operationType,price,balance,date
BUY,1113.3600000000001,412.5749999999998,2019-02-04
SELL,1141.55,1554.1249999999998,2019-05-28
BUY,1080.575,473.5499999999997,2019-06-28
SELL,1148.15,1621.6999999999998,2019-07-17
BUY,1184.81,436.8899999999999,2019-07-25
