operationType,price,balance,date
BUY,32.995,16.9775,2019-01-02
SELL,37.76875,54.746249999999996,2019-02-06
BUY,37.76875,16.9775,2019-02-06
SELL,38.67,55.6475,2019-08-07
BUY,38.4875,17.160000000000004,2019-08-13
SELL,48.4375,65.5975,2019-10-15
BUY,48.4375,17.159999999999997,2019-10-15
