operationType,price,balance,date
BUY,80.67500000000001,57.204999999999984,2018-02-08
SELL,80.775,137.98,2018-02-21
BUY,76.445,61.535,2018-04-19
SELL,89.125,150.66,2018-10-31
BUY,92.27,58.39,2018-11-12
