operationType,price,balance,date
BUY,18.999375,10.669537499999997,2013-01-04
SELL,17.57535,28.244887499999997,2013-01-15
BUY,18.237499999999997,10.0073875,2013-01-22
SELL,18.26455,28.2719375,2013-01-23
BUY,18.26455,10.0073875,2013-01-23
SELL,18.26455,28.2719375,2013-01-23
BUY,18.26455,10.0073875,2013-01-23
SELL,16.6606625,26.66805,2013-01-24
BUY,15.920887500000001,10.7471625,2013-01-25
SELL,15.920887500000001,26.66805,2013-01-25
BUY,15.920887500000001,10.7471625,2013-01-25
SELL,17.159425,27.9065875,2013-02-11
BUY,16.448037499999998,11.458550000000002,2013-02-19
SELL,15.2280375,26.6865875,2013-03-04
BUY,15.463249999999999,11.223337500000003,2013-03-05
SELL,15.360225,26.583562500000003,2013-03-06
BUY,15.4291125,11.154450000000002,2013-03-12
SELL,15.2382125,26.3926625,2013-04-09
BUY,15.4248125,10.96785,2013-04-10
SELL,14.320712499999999,25.288562499999998,2013-04-18
BUY,14.4664375,10.822124999999998,2013-04-23
SELL,16.3646375,27.1867625,2013-05-06
BUY,16.0305375,11.156225,2013-05-14
SELL,15.3181875,26.4744125,2013-05-16
BUY,16.390237499999998,10.084175000000002,2013-05-31
SELL,14.434462499999999,24.5186375,2013-06-25
BUY,14.434462499999999,10.084175000000002,2013-06-25
SELL,15.1232375,25.207412500000004,2013-07-10
BUY,15.298475,9.908937500000004,2013-07-16
SELL,16.58535,26.494287500000002,2013-08-07
BUY,17.792499999999997,8.701787500000005,2013-08-14
SELL,17.792499999999997,26.494287500000002,2013-08-14
BUY,18.049637500000003,8.44465,2013-08-20
SELL,16.13,24.57465,2013-09-17
BUY,16.13,8.44465,2013-09-17
SELL,17.337137499999997,25.781787499999997,2013-10-08
BUY,18.64215,7.139637499999996,2013-10-23
SELL,18.909212500000002,26.048849999999998,2013-10-28
BUY,18.6518875,7.396962499999997,2013-10-30
