operationType,price,balance,date
BUY,116.34,61.22999999999999,2017-01-17
SELL,112.485,173.71499999999997,2017-01-30
BUY,109.25,64.46499999999997,2017-04-11
SELL,104.64,169.10499999999996,2017-04-20
BUY,105.715,63.38999999999996,2017-04-27
SELL,107.0,170.38999999999996,2017-05-15
BUY,107.88499999999999,62.50499999999997,2017-06-19
SELL,106.36500000000001,168.86999999999998,2017-06-20
BUY,105.495,63.37499999999997,2017-07-27
SELL,107.41499999999999,170.78999999999996,2017-07-28
BUY,109.795,60.99499999999996,2017-08-07
SELL,106.16,167.15499999999997,2017-08-18
BUY,106.41,60.744999999999976,2017-08-23
SELL,111.99000000000001,172.73499999999999,2017-09-07
BUY,117.61,55.124999999999986,2017-09-25
SELL,117.455,172.57999999999998,2017-09-27
BUY,118.6,53.97999999999999,2017-10-10
SELL,118.775,172.755,2017-10-18
BUY,114.91,57.845,2017-11-16
SELL,119.81,177.655,2017-12-18
