operationType,price,balance,date
BUY,27.13,14.645000000000007,2015-01-05
SELL,28.085,42.730000000000004,2015-01-09
BUY,27.729999999999997,15.000000000000007,2015-01-12
SELL,27.355,42.355000000000004,2015-01-14
BUY,27.835,14.520000000000003,2015-01-22
SELL,29.765,44.285000000000004,2015-01-29
BUY,29.765,14.520000000000003,2015-01-29
SELL,31.57,46.09,2015-02-12
BUY,31.795,14.295000000000002,2015-02-13
SELL,32.045,46.34,2015-02-18
BUY,32.114999999999995,14.225000000000009,2015-02-19
SELL,32.114999999999995,46.34,2015-02-19
BUY,32.265,14.075000000000003,2015-02-20
SELL,32.879999999999995,46.955,2015-02-23
BUY,32.879999999999995,14.075000000000003,2015-02-23
SELL,32.545,46.620000000000005,2015-02-25
BUY,32.545,14.075000000000003,2015-02-25
SELL,32.400000000000006,46.47500000000001,2015-02-26
BUY,32.400000000000006,14.075000000000003,2015-02-26
SELL,32.31,46.385000000000005,2015-02-27
BUY,32.31,14.075000000000003,2015-02-27
SELL,32.21,46.285000000000004,2015-03-04
BUY,32.21,14.075000000000003,2015-03-04
SELL,31.875,45.95,2015-03-06
BUY,31.89,14.060000000000002,2015-03-09
SELL,31.89,45.95,2015-03-09
BUY,31.89,14.060000000000002,2015-03-09
SELL,31.365000000000002,45.425000000000004,2015-03-10
BUY,31.365000000000002,14.060000000000002,2015-03-10
SELL,31.0,45.06,2015-03-13
BUY,31.0,14.060000000000002,2015-03-13
SELL,31.79,45.85,2015-03-23
BUY,31.79,14.060000000000002,2015-03-23
SELL,31.145000000000003,45.205000000000005,2015-03-26
BUY,31.314999999999998,13.890000000000008,2015-03-31
SELL,31.634999999999998,45.525000000000006,2015-04-10
BUY,32.305,13.220000000000006,2015-04-13
SELL,31.665,44.885000000000005,2015-04-14
BUY,31.65,13.235000000000007,2015-04-15
SELL,31.555,44.790000000000006,2015-04-16
BUY,31.955,12.835000000000008,2015-04-22
SELL,32.349999999999994,45.185,2015-04-29
BUY,32.349999999999994,12.835000000000008,2015-04-29
