operationType,price,balance,date
BUY,74.5025,35.192499999999995,2020-01-02
SELL,74.44,109.6325,2020-01-03
BUY,74.44,35.192499999999995,2020-01-03
SELL,74.44,109.6325,2020-01-03
BUY,74.44,35.192499999999995,2020-01-03
SELL,74.9625,110.155,2020-01-06
BUY,74.9625,35.192499999999995,2020-01-06
SELL,74.9625,110.155,2020-01-06
BUY,74.9625,35.192499999999995,2020-01-06
SELL,74.9625,110.155,2020-01-06
BUY,74.9625,35.192499999999995,2020-01-06
SELL,74.77375,109.96625,2020-01-07
BUY,74.89875,35.067499999999995,2020-01-08
SELL,76.7875,111.85499999999999,2020-01-09
BUY,76.7875,35.067499999999995,2020-01-09
SELL,77.5475,112.615,2020-01-10
BUY,77.5475,35.067499999999995,2020-01-10
SELL,77.5475,112.615,2020-01-10
BUY,77.5475,35.067499999999995,2020-01-10
SELL,78.56375,113.63125,2020-01-13
BUY,78.56375,35.067499999999995,2020-01-13
SELL,78.8825,113.94999999999999,2020-01-14
BUY,78.8825,35.067499999999995,2020-01-14
SELL,78.8825,113.94999999999999,2020-01-14
BUY,78.8825,35.067499999999995,2020-01-14
SELL,78.8825,113.94999999999999,2020-01-14
BUY,78.8825,35.067499999999995,2020-01-14
SELL,78.8825,113.94999999999999,2020-01-14
BUY,78.04249999999999,35.9075,2020-01-15
SELL,78.545,114.4525,2020-01-16
BUY,78.545,35.9075,2020-01-16
SELL,79.29875000000001,115.20625000000001,2020-01-17
BUY,79.29875000000001,35.9075,2020-01-17
SELL,79.29875000000001,115.20625000000001,2020-01-17
BUY,79.29875000000001,35.9075,2020-01-17
SELL,79.18875,115.09625,2020-01-21
BUY,79.18875,35.9075,2020-01-21
SELL,79.18875,115.09625,2020-01-21
BUY,79.52875,35.567499999999995,2020-01-22
SELL,79.52875,115.09625,2020-01-22
BUY,79.52875,35.567499999999995,2020-01-22
SELL,79.52875,115.09625,2020-01-22
BUY,79.52875,35.567499999999995,2020-01-22
SELL,79.52875,115.09625,2020-01-22
BUY,79.52875,35.567499999999995,2020-01-22
SELL,79.7025,115.27,2020-01-23
BUY,79.7025,35.567499999999995,2020-01-23
SELL,79.78875,115.35624999999999,2020-01-24
BUY,79.78875,35.567499999999995,2020-01-24
SELL,78.5775,114.145,2020-01-28
BUY,78.5775,35.567499999999995,2020-01-28
SELL,78.5775,114.145,2020-01-28
BUY,78.5775,35.567499999999995,2020-01-28
SELL,78.5775,114.145,2020-01-28
BUY,78.5775,35.567499999999995,2020-01-28
SELL,78.5775,114.145,2020-01-28
BUY,78.5775,35.567499999999995,2020-01-28
SELL,78.5775,114.145,2020-01-28
BUY,78.5775,35.567499999999995,2020-01-28
