operationType,price,balance,date
BUY,38.925,15.225000000000009,2016-06-28
SELL,41.195,56.42000000000001,2016-09-07
BUY,41.195,15.225000000000009,2016-09-07
SELL,40.519999999999996,55.745000000000005,2016-09-15
BUY,40.875,14.870000000000005,2016-12-14
