operationType,price,balance,date
BUY,29.06625,14.358749999999997,2017-01-05
SELL,29.06625,43.425,2017-01-05
BUY,29.06625,14.358749999999997,2017-01-05
SELL,29.33625,43.69499999999999,2017-01-06
BUY,29.735,13.959999999999994,2017-01-10
SELL,29.8975,43.857499999999995,2017-01-19
BUY,29.8975,13.959999999999994,2017-01-19
SELL,29.939999999999998,43.89999999999999,2017-01-24
BUY,30.2875,13.61249999999999,2017-01-25
SELL,30.2875,43.89999999999999,2017-01-25
BUY,30.51125,13.388749999999991,2017-01-27
SELL,30.3125,43.70124999999999,2017-01-31
BUY,30.3125,13.388749999999987,2017-01-31
SELL,30.3125,43.70124999999999,2017-01-31
BUY,30.3125,13.388749999999987,2017-01-31
SELL,31.9725,45.361249999999984,2017-02-01
BUY,31.9725,13.388749999999984,2017-02-01
SELL,32.063125,45.45187499999999,2017-02-02
BUY,32.063125,13.388749999999987,2017-02-02
SELL,33.8525,47.24124999999999,2017-02-17
BUY,34.238749999999996,13.00249999999999,2017-02-23
SELL,34.709999999999994,47.712499999999984,2017-03-01
BUY,34.870000000000005,12.84249999999998,2017-03-02
SELL,34.6775,47.51999999999998,2017-03-09
BUY,34.6775,12.84249999999998,2017-03-09
SELL,35.158125,48.00062499999998,2017-03-22
BUY,35.03375,12.96687499999998,2017-03-27
SELL,35.926249999999996,48.893124999999976,2017-04-03
BUY,35.926249999999996,12.96687499999998,2017-04-03
SELL,35.926249999999996,48.893124999999976,2017-04-03
BUY,36.525,12.368124999999978,2017-04-05
SELL,35.84625,48.214374999999976,2017-04-10
BUY,35.57125,12.643124999999976,2017-04-11
SELL,35.57125,48.214374999999976,2017-04-11
BUY,35.57125,12.643124999999976,2017-04-11
SELL,36.06875,48.71187499999998,2017-04-28
BUY,36.06875,12.643124999999976,2017-04-28
SELL,36.881249999999994,49.52437499999997,2017-05-02
BUY,36.881249999999994,12.643124999999976,2017-05-02
SELL,36.881249999999994,49.52437499999997,2017-05-02
BUY,36.881249999999994,12.643124999999976,2017-05-02
SELL,36.58125,49.224374999999974,2017-05-03
BUY,36.58125,12.643124999999976,2017-05-03
SELL,36.58125,49.224374999999974,2017-05-03
BUY,36.58125,12.643124999999976,2017-05-03
SELL,36.58125,49.224374999999974,2017-05-03
BUY,36.58125,12.643124999999976,2017-05-03
SELL,36.63125,49.27437499999998,2017-05-04
BUY,36.965,12.309374999999974,2017-05-05
SELL,36.965,49.27437499999998,2017-05-05
BUY,36.965,12.309374999999974,2017-05-05
SELL,38.36125,50.67062499999997,2017-05-10
BUY,38.3,12.370624999999976,2017-05-11
SELL,37.98125,50.35187499999998,2017-05-17
BUY,37.97625,12.375624999999978,2017-05-18
SELL,38.45,50.82562499999998,2017-05-25
BUY,38.45125,12.37437499999998,2017-05-26
SELL,38.53375,50.90812499999998,2017-06-05
BUY,38.53375,12.37437499999998,2017-06-05
SELL,38.53375,50.90812499999998,2017-06-05
BUY,38.53375,12.37437499999998,2017-06-05
SELL,38.021249999999995,50.395624999999974,2017-06-09
BUY,38.021249999999995,12.37437499999998,2017-06-09
SELL,36.394999999999996,48.769374999999975,2017-06-12
BUY,36.394999999999996,12.37437499999998,2017-06-12
SELL,36.394999999999996,48.769374999999975,2017-06-12
BUY,36.71875,12.050624999999975,2017-06-13
SELL,36.71875,48.769374999999975,2017-06-13
BUY,36.582499999999996,12.18687499999998,2017-06-14
SELL,36.582499999999996,48.769374999999975,2017-06-14
BUY,36.582499999999996,12.18687499999998,2017-06-14
SELL,36.2775,48.46437499999998,2017-06-15
BUY,35.75625,12.708124999999981,2017-06-16
SELL,36.485,49.19312499999998,2017-06-20
BUY,36.42375,12.769374999999982,2017-06-21
SELL,36.426249999999996,49.19562499999998,2017-06-23
BUY,36.62375,12.571874999999977,2017-06-26
SELL,36.290000000000006,48.86187499999998,2017-06-28
BUY,36.290000000000006,12.571874999999977,2017-06-28
SELL,36.290000000000006,48.86187499999998,2017-06-28
BUY,36.290000000000006,12.571874999999977,2017-06-28
SELL,36.073750000000004,48.64562499999998,2017-07-05
BUY,36.073750000000004,12.571874999999977,2017-07-05
SELL,35.71875,48.29062499999998,2017-07-06
BUY,35.71875,12.571874999999977,2017-07-06
SELL,36.087500000000006,48.65937499999998,2017-07-07
BUY,36.269999999999996,12.389374999999987,2017-07-10
SELL,36.2825,48.671874999999986,2017-07-11
BUY,36.2825,12.389374999999987,2017-07-11
SELL,37.41,49.79937499999998,2017-07-18
BUY,37.41,12.389374999999987,2017-07-18
SELL,37.6875,50.07687499999999,2017-07-19
BUY,37.6875,12.389374999999987,2017-07-19
SELL,37.6875,50.07687499999999,2017-07-19
BUY,37.730000000000004,12.346874999999983,2017-07-20
SELL,38.0675,50.414374999999986,2017-07-25
BUY,38.35125,12.063124999999985,2017-07-26
SELL,38.03875,50.101874999999986,2017-07-27
BUY,38.03875,12.063124999999985,2017-07-27
SELL,38.03875,50.101874999999986,2017-07-27
BUY,37.42375,12.678124999999987,2017-07-28
SELL,37.32875,50.00687499999999,2017-07-31
BUY,37.32875,12.678124999999987,2017-07-31
SELL,37.39375,50.071874999999984,2017-08-01
BUY,37.39375,12.678124999999987,2017-08-01
SELL,39.552499999999995,52.23062499999998,2017-08-02
BUY,39.552499999999995,12.678124999999987,2017-08-02
SELL,39.552499999999995,52.23062499999998,2017-08-02
BUY,39.0775,13.153124999999982,2017-08-03
SELL,39.925,53.07812499999998,2017-08-08
BUY,39.925,13.153124999999982,2017-08-08
SELL,39.4025,52.555624999999985,2017-08-10
BUY,39.4025,13.153124999999982,2017-08-10
SELL,39.4025,52.555624999999985,2017-08-10
BUY,39.4025,13.153124999999982,2017-08-10
SELL,40.2825,53.43562499999998,2017-08-15
BUY,40.2825,13.153124999999982,2017-08-15
SELL,40.36125,53.51437499999998,2017-08-16
BUY,40.36125,13.153124999999982,2017-08-16
SELL,40.36125,53.51437499999998,2017-08-16
BUY,39.7975,13.71687499999998,2017-08-17
SELL,39.7975,53.51437499999998,2017-08-17
BUY,39.7975,13.71687499999998,2017-08-17
SELL,39.75125,53.46812499999998,2017-08-22
BUY,39.881249999999994,13.586874999999985,2017-08-23
SELL,39.93875,53.525624999999984,2017-08-25
BUY,39.93875,13.586874999999985,2017-08-25
SELL,40.488749999999996,54.07562499999998,2017-08-29
BUY,40.89375,13.181874999999984,2017-08-30
SELL,40.5775,53.759374999999984,2017-09-06
BUY,40.5775,13.181874999999984,2017-09-06
SELL,40.41875,53.60062499999999,2017-09-07
BUY,39.93625,13.664374999999986,2017-09-08
SELL,40.25,53.914374999999986,2017-09-11
BUY,40.25,13.664374999999986,2017-09-11
SELL,40.43375,54.09812499999999,2017-09-12
BUY,40.43375,13.664374999999986,2017-09-12
SELL,40.43375,54.09812499999999,2017-09-12
BUY,39.94,14.158124999999991,2017-09-13
SELL,39.94,54.09812499999999,2017-09-13
BUY,39.94,14.158124999999991,2017-09-13
SELL,39.94,54.09812499999999,2017-09-13
BUY,39.94,14.158124999999991,2017-09-13
SELL,39.94,54.09812499999999,2017-09-13
BUY,39.94,14.158124999999991,2017-09-13
SELL,39.325,53.483124999999994,2017-09-20
BUY,39.325,14.158124999999991,2017-09-20
SELL,38.64875,52.80687499999999,2017-09-21
BUY,38.64875,14.158124999999991,2017-09-21
SELL,37.5675,51.725624999999994,2017-09-25
BUY,37.5675,14.158124999999991,2017-09-25
SELL,38.114999999999995,52.273124999999986,2017-09-26
BUY,38.114999999999995,14.158124999999991,2017-09-26
SELL,38.396249999999995,52.554374999999986,2017-09-28
BUY,38.396249999999995,14.158124999999991,2017-09-28
SELL,38.38875,52.54687499999999,2017-10-04
BUY,38.38875,14.158124999999991,2017-10-04
SELL,38.78375,52.94187499999999,2017-10-06
BUY,38.78375,14.158124999999991,2017-10-06
SELL,39.065,53.22312499999999,2017-10-11
BUY,39.065,14.158124999999991,2017-10-11
SELL,39.4375,53.59562499999999,2017-10-12
BUY,39.215,14.380624999999988,2017-10-13
SELL,40.03125,54.41187499999999,2017-10-17
BUY,40.03125,14.380624999999988,2017-10-17
SELL,39.09125,53.47187499999999,2017-10-19
BUY,39.38875,14.083124999999988,2017-10-20
SELL,39.38875,53.47187499999999,2017-10-20
BUY,39.32375,14.148124999999993,2017-10-23
SELL,39.165,53.31312499999999,2017-10-25
BUY,39.165,14.148124999999993,2017-10-25
SELL,42.1175,56.26562499999999,2017-10-31
BUY,42.1175,14.148124999999993,2017-10-31
SELL,42.095,56.24312499999999,2017-11-01
BUY,42.0925,14.150624999999991,2017-11-02
SELL,43.7375,57.88812499999999,2017-11-06
BUY,43.7375,14.150624999999991,2017-11-06
SELL,43.0475,57.19812499999999,2017-11-14
BUY,43.0475,14.150624999999991,2017-11-14
SELL,42.785,56.93562499999999,2017-11-16
BUY,42.64875,14.286874999999988,2017-11-17
SELL,42.53375,56.820624999999986,2017-11-20
BUY,42.989999999999995,13.83062499999999,2017-11-21
SELL,43.540000000000006,57.370625,2017-11-22
BUY,43.540000000000006,13.83062499999999,2017-11-22
SELL,43.6425,57.47312499999999,2017-11-27
BUY,43.42125,14.051874999999988,2017-11-28
SELL,42.76375,56.81562499999999,2017-11-29
BUY,42.76375,14.051874999999988,2017-11-29
SELL,42.76375,56.81562499999999,2017-11-29
BUY,42.76375,14.051874999999988,2017-11-29
SELL,42.785,56.836874999999985,2017-11-30
BUY,42.785,14.051874999999988,2017-12-04
SELL,42.06375,56.11562499999999,2017-12-06
BUY,42.06375,14.051874999999988,2017-12-06
SELL,42.4825,56.53437499999999,2017-12-08
BUY,42.73375,13.80062499999999,2017-12-11
SELL,43.45,57.25062499999999,2017-12-15
BUY,43.45,13.80062499999999,2017-12-15
SELL,43.912499999999994,57.713124999999984,2017-12-18
BUY,43.69625,14.016874999999985,2017-12-19
