operationType,price,balance,date
BUY,87.6,38.129999999999995,2018-01-17
SELL,89.7,127.83,2018-02-01
BUY,78.03,49.8,2018-02-06
SELL,74.46000000000001,124.26,2018-03-14
BUY,74.30000000000001,49.959999999999994,2018-03-20
SELL,80.6,130.56,2018-04-26
BUY,79.39500000000001,51.16499999999999,2018-04-27
SELL,79.39500000000001,130.56,2018-04-27
BUY,79.89500000000001,50.66499999999999,2018-11-01
SELL,67.685,118.35,2018-12-26
