operationType,price,balance,date
BUY,31.994999999999997,13.71,2014-04-28
SELL,30.11,43.82,2014-05-05
BUY,30.03,13.79,2014-07-29
SELL,28.57,42.36,2014-08-08
BUY,29.535,12.825,2014-10-28
