operationType,price,balance,date
BUY,157.91500000000002,73.83499999999998,2018-01-03
SELL,164.475,238.30999999999997,2018-01-16
BUY,164.475,73.83499999999998,2018-01-16
SELL,163.41500000000002,237.25,2018-01-19
BUY,163.41500000000002,73.83499999999998,2018-01-19
SELL,154.005,227.83999999999997,2018-03-22
BUY,154.005,73.83499999999998,2018-03-22
SELL,155.26999999999998,229.10499999999996,2018-04-17
BUY,155.26999999999998,73.83499999999998,2018-04-17
SELL,150.7,224.53499999999997,2018-04-18
BUY,150.7,73.83499999999998,2018-04-18
SELL,142.005,215.83999999999997,2018-05-31
BUY,145.64,70.19999999999999,2018-06-07
SELL,139.58,209.78,2018-06-26
BUY,139.25,70.53,2018-06-28
SELL,140.01,210.54,2018-10-16
BUY,132.3,78.23999999999998,2018-10-18
SELL,130.07,208.30999999999997,2018-10-19
BUY,130.445,77.86499999999998,2018-10-23
SELL,125.44,203.30499999999998,2018-10-26
BUY,125.44,77.86499999999998,2018-10-26
SELL,115.715,193.57999999999998,2018-10-31
BUY,115.995,77.58499999999998,2018-11-01
SELL,122.5,200.08499999999998,2018-11-12
BUY,122.5,77.58499999999998,2018-11-12
SELL,120.88,198.46499999999997,2018-11-14
BUY,120.765,77.69999999999997,2018-11-19
SELL,114.78999999999999,192.48999999999995,2018-12-20
BUY,109.15,83.33999999999995,2018-12-26
